epoch,train_loss_total,train_loss_rho,train_loss_spectral,train_loss_energy,train_loss_leakage,train_loss_residual,train_loss_selection_entropy,train_loss_selection_coverage,val_loss_total,val_loss_rho,val_loss_spectral,val_loss_energy,val_loss_leakage,val_loss_residual,val_loss_selection_entropy,val_loss_selection_coverage,val_density_rel_l2,val_lowfreq_spectral_rel_l2,val_lowpass_energy_rel_l2,val_commutator_leakage,val_leakage_error_correlation,val_latent_step_norm,val_selection_entropy,val_selection_coverage_deficit,val_residual_lowfreq_norm,val_runtime_seconds,val_parameter_count
10,7.831453178584381e-07,9.19794056124757e-08,8.331099590314376e-07,3.3785596168687145e-07,0.5435554377342525,7.785128978436038e-07,0.0,0.0,5.728385161773986e-07,6.812503272612958e-08,6.047424250255062e-07,3.047381795795445e-07,0.40094058215618134,5.682638004600449e-07,0.0,0.0,0.23319564908742904,0.3219755694270134,0.00048406778660137206,0.40094058215618134,-0.0461340545022802,nan,nan,nan,5.682638004600449e-07,0.00971911195665598,706531
11,6.976792136763259e-07,8.231849859073822e-08,7.348766404758958e-07,4.1334970702385025e-07,0.5435554244016346,6.791898445762376e-07,0.0,0.0,5.207391495787306e-07,5.98012137587034e-08,5.389869954797177e-07,4.945756302277005e-07,0.40094058215618134,5.019546307494238e-07,0.0,0.0,0.22217459231615067,0.3090227723121643,0.000589576389756985,0.40094058215618134,0.023983495653061404,nan,nan,nan,5.019546307494238e-07,0.006667681969702244,706531
12,6.071946792848107e-07,7.173073756025349e-08,6.263166647769188e-07,5.739081335545243e-07,0.5435554385185242,5.715189897010101e-07,0.0,0.0,5.394833522132103e-07,6.807512598072663e-08,5.650111063459917e-07,2.824217375518856e-07,0.40094058215618134,5.278254917584491e-07,0.0,0.0,0.24121592044830323,0.32437594830989835,0.00046288553858175874,0.40094058215618134,-0.08653766726512258,nan,nan,nan,5.278254917584491e-07,0.44720414601033553,706531
13,5.394914883015046e-07,6.643387407441544e-08,5.627334937679208e-07,3.559566467078855e-07,0.5435554353814376,5.072978829526906e-07,0.0,0.0,4.82395847711814e-07,6.091627469118066e-08,5.020391569132698e-07,3.039376679225825e-07,0.40094058215618134,4.6513665097336343e-07,0.0,0.0,0.2296902298927307,0.3076803386211395,0.000471650215331465,0.40094058215618134,-0.0924295002421146,nan,nan,nan,4.6513665097336343e-07,0.0073801419930532575,706531
14,4.781805985562402e-07,5.912944538677996e-08,4.90842449165173e-07,4.401823160474362e-07,0.5435554228330913,4.368079807567196e-07,0.0,0.0,3.5223810357365437e-07,4.472257764120968e-08,3.6302728290138475e-07,2.770096898530028e-07,0.40094058215618134,3.24320083677776e-07,0.0,0.0,0.19349442422389984,0.2574093371629715,0.00046374311204999685,0.40094058215618134,-0.052448338528483296,nan,nan,nan,3.24320083677776e-07,0.008770995947998017,706531
15,4.1830485554926684e-07,5.3511089921704825e-08,4.316523544682576e-07,3.145930281190981e-07,0.5435554244016346,3.7422242221988485e-07,0.0,0.0,3.5947577714523504e-07,4.538949482935095e-08,3.603700662324627e-07,4.513655937898875e-07,0.40094058215618134,3.2219796253230015e-07,0.0,0.0,0.19624311476945877,0.2590758800506592,0.0005507889291038737,0.40094058215618134,-0.06310856875138249,nan,nan,nan,3.2219796253230015e-07,0.007328170002438128,706531
16,3.78411794156962e-07,4.874697847717949e-08,3.8376402388071016e-07,3.8685584214411055e-07,0.543555421264548,3.3107996961533854e-07,0.0,0.0,2.6132924091371024e-07,3.477283705421996e-08,2.64599869126414e-07,2.5242798784574916e-07,0.40094058215618134,2.255113145110954e-07,0.0,0.0,0.1707576885819435,0.21944728344678877,0.0004370986425783485,0.40094058215618134,-0.04142203021326879,nan,nan,nan,2.255113145110954e-07,0.011477544030640274,706531
17,3.470547878087497e-07,4.529536848520509e-08,3.525281254281397e-07,3.3548857988750426e-07,0.5435554353814376,2.962485678524804e-07,0.0,0.0,2.5543497628177647e-07,3.257896530328708e-08,2.4604911175174493e-07,4.793717138795728e-07,0.40094058215618134,2.0481232709812502e-07,0.0,0.0,0.1661100573837757,0.21269486993551254,0.0005795119795948267,0.40094058215618134,0.036097091204645326,nan,nan,nan,2.0481232709812502e-07,0.007795404002536088,706531
18,3.49801512668005e-07,4.580367280781454e-08,3.513626827617899e-07,3.990712632398036e-07,0.5435554165589181,2.9541427549798085e-07,0.0,0.0,2.568724113416465e-07,3.3406006849645564e-08,2.4917136443036725e-07,4.4062073811801383e-07,0.40094058215618134,2.0982583492923368e-07,0.0,0.0,0.16939366608858109,0.21667752861976625,0.0005425298295449466,0.40094058215618134,-0.04943424661267193,nan,nan,nan,2.0982583492923368e-07,0.0113590540131554,706531
19,3.357890639228189e-07,4.3264888467164334e-08,3.25468972194262e-07,5.892526300349824e-07,0.5435554259701779,2.6863619651569597e-07,0.0,0.0,2.2270715760441817e-07,2.9370184506660735e-08,2.1292227359026583e-07,4.2560249369216763e-07,0.40094058215618134,1.7190262013855317e-07,0.0,0.0,0.15941811203956602,0.201237952709198,0.0005479490791913122,0.40094058215618134,-0.026972176049084584,nan,nan,nan,1.7190262013855317e-07,0.006025373004376888,706531
20,2.854405621340112e-07,3.820199324129709e-08,2.78325933621952e-07,4.4724683035431216e-07,0.543555432244351,2.2154749277241967e-07,0.0,0.0,1.7856685019523866e-07,2.5024314176391727e-08,1.7361714554908758e-07,2.6649153994640074e-07,0.40094058215618134,1.3242380347833205e-07,0.0,0.0,0.14703115224838256,0.18149861693382263,0.0004409255343489349,0.40094058215618134,-0.003885864248492632,nan,nan,nan,1.3242380347833205e-07,0.006792336003854871,706531
21,2.8313561684674486e-07,3.886489801330802e-08,2.7789176433663287e-07,3.949059667344332e-07,0.5435554385185242,2.2119994313422801e-07,0.0,0.0,3.9065018597739254e-07,4.846453371953885e-08,3.7176133105276676e-07,8.294589122215257e-07,0.40094058215618134,3.3036467073088716e-07,0.0,0.0,0.20986734330654144,0.2723188117146492,0.0007724706083536148,0.40094058215618134,-0.13406255006288298,nan,nan,nan,3.3036467073088716e-07,0.010563254007138312,706531
22,3.150528210713482e-07,3.935073310476343e-08,2.842402774436586e-07,9.207055111765408e-07,0.5435554228330913,2.2745765710696057e-07,0.0,0.0,1.6671631186682134e-07,2.3179990371602344e-08,1.5413669274266795e-07,3.82235036511247e-07,0.40094058215618134,1.1152139833825458e-07,0.0,0.0,0.1412505902349949,0.1709934026002884,0.0005073659413028508,0.40094058215618134,-0.014141312824524965,nan,nan,nan,1.1152139833825458e-07,0.007039528980385512,706531
23,3.055216053015006e-07,4.166893599756948e-08,3.0000148854014697e-07,4.2866603459850395e-07,0.5435554259701779,2.41816760954431e-07,0.0,0.0,6.641329548529029e-07,7.98164485615871e-08,6.472881750596571e-07,1.2085092464531044e-06,0.40094058215618134,6.060482036218673e-07,0.0,0.0,0.27371870130300524,0.3657059341669083,0.0009805801382753998,0.40094058215618134,-0.22722211330574033,nan,nan,nan,6.060482036218673e-07,0.006850144942291081,706531
24,4.308436476357632e-07,5.1538644229546996e-08,3.914520304629389e-07,1.2561462416203397e-06,0.5435554385185242,3.3360589743312487e-07,0.0,0.0,4.1397942851517655e-07,4.217605109602118e-08,3.181464549584234e-07,2.2908283199285506e-06,0.40094058215618134,2.7448129458207404e-07,0.0,0.0,0.19118446260690689,0.24507921934127808,0.001421581779140979,0.40094058215618134,0.6100941811633026,nan,nan,nan,2.7448129458207404e-07,0.006140635989140719,706531
25,3.694733819477398e-07,4.662008734612755e-08,3.4026015932316737e-07,9.566364725874098e-07,0.5435554479297838,2.813337253452406e-07,0.0,0.0,6.210921128513291e-07,7.528739587314703e-08,6.059206043573795e-07,1.1083706112913205e-06,0.40094058215618134,5.649682606190254e-07,0.0,0.0,0.2664057284593582,0.35460695922374724,0.000942003185627982,0.40094058215618134,-0.2025846421269199,nan,nan,nan,5.649682606190254e-07,0.007384616998024285,706531
26,3.4038352599676917e-07,4.305660118500567e-08,3.117763918381618e-07,9.071085825876492e-07,0.5435554291072645,2.550380169976195e-07,0.0,0.0,1.4847425688913063e-07,2.068749971328998e-08,1.3059669612403013e-07,4.4873492299757345e-07,0.40094058215618134,8.726547306991961e-08,0.0,0.0,0.13512451872229575,0.15945597887039187,0.0005637978902086616,0.40094058215618134,-0.008790083819599337,nan,nan,nan,8.726547306991961e-08,0.0069816039758734405,706531
27,2.0842169141432302e-07,2.9195264778835687e-08,1.8802768857695858e-07,5.502405503863739e-07,0.5435554338128943,1.2922388380406788e-07,0.0,0.0,1.5811171749646746e-07,2.0221673224796177e-08,1.243193423761113e-07,7.52611612142573e-07,0.40094058215618134,8.039849319629866e-08,0.0,0.0,0.13175621703267099,0.15349076166749,0.0007284044550033286,0.40094058215618134,-0.06629864606599817,nan,nan,nan,8.039849319629866e-08,0.007495458994526416,706531
28,2.1753097681049008e-07,3.063059359370276e-08,2.0033423565660327e-07,5.044531480722837e-07,0.543555432244351,1.4103346009170835e-07,0.0,0.0,1.9782340388019293e-07,2.6977611256029377e-08,1.8654951361440908e-07,4.034898708482615e-07,0.40094058215618134,1.4316808005787607e-07,0.0,0.0,0.1552744209766388,0.19033530801534654,0.0005320012278389186,0.40094058215618134,-0.04962483724967809,nan,nan,nan,1.4316808005787607e-07,0.006338770966976881,706531
29,2.1673562257188009e-07,3.142725518420033e-08,2.060528264504874e-07,3.797120970866193e-07,0.5435554416556108,1.4804961074631998e-07,0.0,0.0,1.3855152758424083e-07,2.0271765599488845e-08,1.271931360236067e-07,3.1398931099602123e-07,0.40094058215618134,8.257871186856391e-08,0.0,0.0,0.1330006591975689,0.15631628632545472,0.00047868338879197836,0.40094058215618134,-0.025264629452330933,nan,nan,nan,8.257871186856391e-08,0.007525653985794634,706531
30,2.5190641021086587e-07,3.570166347350622e-08,2.419141554211915e-07,4.172384902140517e-07,0.5435554196960047,1.8114923661689893e-07,0.0,0.0,1.1811264855055015e-07,1.8164596937708666e-08,1.0750463630415652e-07,2.661247151536372e-07,0.40094058215618134,6.381021933066222e-08,0.0,0.0,0.12619258165359498,0.1447242595255375,0.0004413866117829457,0.40094058215618134,-0.02215786512429413,nan,nan,nan,6.381021933066222e-08,0.007211317017208785,706531
31,2.0141228979379152e-07,2.991129832707884e-08,1.911839179133255e-07,3.447800951873528e-07,0.5435554447926974,1.3148449197256254e-07,0.0,0.0,1.6937615043843834e-07,2.175929658676523e-08,1.4185751595618967e-07,6.631641085164119e-07,0.40094058215618134,9.726255356667934e-08,0.0,0.0,0.1390054479241371,0.16615889668464662,0.0006654133176198229,0.40094058215618134,-0.024344460697020065,nan,nan,nan,9.726255356667934e-08,0.006910805008374155,706531
32,3.0072534759471494e-07,3.753691682630377e-08,2.603794124405268e-07,1.0575769327883073e-06,0.543555432244351,2.0060504443551365e-07,0.0,0.0,1.9825855446242713e-07,2.6990286450256917e-08,1.8837453552578154e-07,3.823758802923294e-07,0.40094058215618134,1.4498492362235993e-07,0.0,0.0,0.15624481216073038,0.19284458309412003,0.0005215551500441507,0.40094058215618134,-0.06924942314891114,nan,nan,nan,1.4498492362235993e-07,0.010733517992775887,706531
33,2.515534855038631e-07,3.374610476438839e-08,2.2483001995815835e-07,7.254879042313022e-07,0.5435554416556108,1.6689677476290997e-07,0.0,0.0,1.4822586535956361e-07,1.8881964436445742e-08,1.0914919812421431e-07,8.278419443286111e-07,0.40094058215618134,6.324401091717391e-08,0.0,0.0,0.12442669793963432,0.1398858033120632,0.0007661076670046896,0.40094058215618134,0.07319255793511248,nan,nan,nan,6.324401091717391e-08,0.009565101936459541,706531
34,2.0399355393189915e-07,2.907150006106313e-08,1.821417832933261e-07,5.601030810148108e-07,0.5435554385185242,1.2034710631556472e-07,0.0,0.0,1.2349799760613678e-07,1.78151768892576e-08,1.0563717722789079e-07,4.1121202087879283e-07,0.40094058215618134,6.124753859637622e-08,0.0,0.0,0.12499999403953552,0.14312255308032035,0.0005450482130981982,0.40094058215618134,-0.04045687848844609,nan,nan,nan,6.124753859637622e-08,0.007033244939520955,706531
35,1.9386360194355228e-07,2.750768913235908e-08,1.7211931286079848e-07,5.507670745206078e-07,0.543555432244351,1.1221092714657444e-07,0.0,0.0,1.4619828192508066e-07,2.0025522573519083e-08,1.267405416172096e-07,4.792387358065753e-07,0.40094058215618134,8.183854127707946e-08,0.0,0.0,0.1334935188293457,0.15749165415763855,0.000571293436223641,0.40094058215618134,-0.038039054899485114,nan,nan,nan,8.183854127707946e-08,0.027813041990157217,706531
36,1.674275662672268e-07,2.6299897744988093e-08,1.6091838074915264e-07,2.2766244599456273e-07,0.5435554291072645,1.009838059255679e-07,0.0,0.0,1.1017396772672328e-07,1.669412519333946e-08,9.298564052073743e-08,3.7222081772370075e-07,0.40094058215618134,4.802916819812708e-08,0.0,0.0,0.12058042511343955,0.1341239497065544,0.0005076576780993491,0.40094058215618134,-0.038047085249146406,nan,nan,nan,4.802916819812708e-08,0.3135404199711047,706531
37,1.5819301405659452e-07,2.4852278176910516e-08,1.4714338641098087e-07,2.951979518839883e-07,0.5435554385185242,8.661272980696978e-08,0.0,0.0,1.744516993085199e-07,2.4883691551735865e-08,1.6958153992163716e-07,2.5290168537139834e-07,0.40094058215618134,1.2576805374919786e-07,0.0,0.0,0.1508499249815941,0.18427865207195282,0.00042730383574962616,0.40094058215618134,-0.06545198505259847,nan,nan,nan,1.2576805374919786e-07,0.056620199989993125,706531
38,1.666569841661744e-07,2.6153236488749156e-08,1.585089535183215e-07,2.5426529167529414e-07,0.5435554244016346,9.833194338314474e-08,0.0,0.0,1.24352240504777e-07,1.8907850396487902e-08,1.1531700394584732e-07,2.498139224371698e-07,0.40094058215618134,7.000905632992271e-08,0.0,0.0,0.12948643192648887,0.15040653198957443,0.0004272474179742858,0.40094058215618134,-0.03823857494914484,nan,nan,nan,7.000905632992271e-08,0.009340445976704359,706531
39,1.5840775129043706e-07,2.5537564671128024e-08,1.5169450537804982e-07,2.1208698348417735e-07,0.5435554385185242,9.102289205405836e-08,0.0,0.0,1.1311155923010574e-07,1.746331523833078e-08,9.525501809548587e-08,3.7902246674548223e-07,0.40094058215618134,4.931006891695233e-08,0.0,0.0,0.11907240003347397,0.12914491295814515,0.0005138264532433823,0.40094058215618134,0.23483840815824097,nan,nan,nan,4.931006891695233e-08,0.008660277992021292,706531
40,1.6595411977959884e-07,2.6321872587985987e-08,1.5761600399113568e-07,2.5186239246235534e-07,0.5435554353814376,9.463249028840437e-08,0.0,0.0,1.028452807361191e-07,1.631332535723118e-08,9.101238163111702e-08,2.6517227524891496e-07,0.40094058215618134,4.634353700794236e-08,0.0,0.0,0.11943658888339997,0.1331445559859276,0.0004388482484500855,0.40094058215618134,-0.03566577992076675,nan,nan,nan,4.634353700794236e-08,0.013171954080462456,706531
41,1.7248198135252765e-07,2.6073615874553837e-08,1.565021863682073e-07,4.051371845255409e-07,0.5435554291072645,9.497563830133291e-08,0.0,0.0,1.9868371481379654e-07,2.7923002576812905e-08,1.9638591197690403e-07,2.4256818420553827e-07,0.40094058215618134,1.5235750083775201e-07,0.0,0.0,0.1610283672809601,0.20013315379619598,0.00042509067861828953,0.40094058215618134,-0.09353267106192681,nan,nan,nan,1.5235750083775201e-07,0.008231502026319504,706531
42,1.6952923574894827e-07,2.5598845803343514e-08,1.5287823068296062e-07,4.1364714096097916e-07,0.5435554291072645,9.454463934550979e-08,0.0,0.0,1.3545966481842697e-07,2.036016333306634e-08,1.2548759897867967e-07,2.7823971748830445e-07,0.40094058215618134,7.974350957340448e-08,0.0,0.0,0.13515007123351097,0.15812165588140487,0.00044067727867513895,0.40094058215618134,-0.05870767114548048,nan,nan,nan,7.974350957340448e-08,0.01278342807199806,706531
43,1.5738762807646516e-07,2.5468901186872915e-08,1.480355423741218e-07,2.526615907371658e-07,0.5435554416556108,8.572115312314341e-08,0.0,0.0,1.2887647926618229e-07,1.9877837154069766e-08,1.164806491260606e-07,3.016838157066104e-07,0.40094058215618134,7.299295745610834e-08,0.0,0.0,0.13533492013812065,0.15407703071832657,0.00046719296369701624,0.40094058215618134,-0.03041589970051145,nan,nan,nan,7.299295745610834e-08,0.014929708966519684,706531
44,1.7973414775209868e-07,2.653515573351677e-08,1.6100689530156543e-07,4.66859495717424e-07,0.5435554259701779,1.0504958858348346e-07,0.0,0.0,1.7773011506960756e-07,2.263831078153089e-08,1.4481619103889898e-07,7.649936151210568e-07,0.40094058215618134,9.891704344511254e-08,0.0,0.0,0.14360940977931022,0.17139809280633928,0.0007275087700691074,0.40094058215618134,-0.07004069739985275,nan,nan,nan,9.891704344511254e-08,0.4579892900073901,706531
45,1.5493077922344943e-07,2.348358391956433e-08,1.3486515071965761e-07,4.5624513907233976e-07,0.5435554385185242,7.428176137349702e-08,0.0,0.0,2.8669381890722434e-07,3.3233089169470986e-08,2.419792721752856e-07,1.1577597547329788e-06,0.40094058215618134,1.9893042946250716e-07,0.0,0.0,0.17740725427865983,0.22417299300432206,0.0009573358111083508,0.40094058215618134,-0.2373997593255433,nan,nan,nan,1.9893042946250716e-07,0.3313931019511074,706531
46,2.0738595495865746e-07,2.7824476477253244e-08,1.731118677645626e-07,7.984232484515911e-07,0.5435554259701779,1.150817871874958e-07,0.0,0.0,1.6566936267281562e-07,2.21656906163048e-08,1.4419537208709698e-07,5.431969256619595e-07,0.40094058215618134,9.875287076965833e-08,0.0,0.0,0.14254416823387145,0.17159681320190429,0.0005907065060455352,0.40094058215618134,-0.08342646191304859,nan,nan,nan,9.875287076965833e-08,0.009824050008319318,706531
47,1.592747510489732e-07,2.4167067972544637e-08,1.4153670983767753e-07,4.212489841393108e-07,0.5435554228330913,8.158628579741688e-08,0.0,0.0,1.4504533396575425e-07,2.1699833929744727e-08,1.3496233108867273e-07,2.8938070073536437e-07,0.40094058215618134,9.06598884853338e-08,0.0,0.0,0.14214287623763083,0.166891510784626,0.0004623868007911369,0.40094058215618134,-0.06492202440845801,nan,nan,nan,9.06598884853338e-08,0.01072658400516957,706531
48,1.5254825014883529e-07,2.44621719839475e-08,1.424614069752519e-07,2.65828844410527e-07,0.5435554118532884,8.255076304402265e-08,0.0,0.0,1.1058021698318043e-07,1.6916688494461596e-08,9.989269145194157e-08,2.6408218900542124e-07,0.40094058215618134,5.452657347859713e-08,0.0,0.0,0.12228831499814988,0.1412902854382992,0.00044098158832639456,0.40094058215618134,-0.057168494790386826,nan,nan,nan,5.452657347859713e-08,0.014578761998564005,706531
49,1.524348875429831e-07,2.4321162534216743e-08,1.4179973256408344e-07,2.7736289391549163e-07,0.5435554353814376,8.057942046946209e-08,0.0,0.0,8.893535508036621e-08,1.4550759708242822e-08,7.614151797952218e-08,2.6320084600683913e-07,0.40094058215618134,3.1133720490572614e-08,0.0,0.0,0.11125512272119523,0.12065802291035652,0.00043075281428173184,0.40094058215618134,-0.01769057969787252,nan,nan,nan,3.1133720490572614e-08,0.00587716099107638,706531
50,1.5899987422591565e-07,2.4343245641489375e-08,1.4102408541523466e-07,4.210568518876818e-07,0.5435554353814376,7.845152195709727e-08,0.0,0.0,1.7177815436753008e-07,2.445566416042766e-08,1.6560828441924969e-07,2.723873109289343e-07,0.40094058215618134,1.2164903395728288e-07,0.0,0.0,0.15186314284801483,0.1859619736671448,0.0004505257966229692,0.40094058215618134,-0.0919965719846485,nan,nan,nan,1.2164903395728288e-07,0.007042541983537376,706531
51,1.448521112180108e-07,2.3482683867601545e-08,1.322370808877263e-07,2.975620876249626e-07,0.5435554102847451,7.01656845374026e-08,0.0,0.0,3.78276752144302e-07,4.517809060189393e-08,3.4087575784269575e-07,1.1485483355500037e-06,0.40094058215618134,2.970649433109429e-07,0.0,0.0,0.20859259068965913,0.2687928259372711,0.0009535696008242667,0.40094058215618134,-0.5584892147546616,nan,nan,nan,2.970649433109429e-07,0.013338803953956813,706531
52,1.9838681004402085e-07,2.8334241526139473e-08,1.786078945093849e-07,5.188965604331411e-07,0.543555432244351,1.2214190071054083e-07,0.0,0.0,1.7118453854436666e-07,2.2255075116106582e-08,1.4798445846508912e-07,5.900771640199309e-07,0.40094058215618134,1.0380359505290926e-07,0.0,0.0,0.1445179060101509,0.17588186413049697,0.0006119744793977588,0.40094058215618134,-0.08167413131168394,nan,nan,nan,1.0380359505290926e-07,0.007081908988766372,706531
53,1.721713986350886e-07,2.5989983966137755e-08,1.5689259594421999e-07,3.945813145228864e-07,0.5435554251859063,9.382692611163628e-08,0.0,0.0,1.1616890915888689e-07,1.7650463313145792e-08,1.0680212270131051e-07,2.489720642984139e-07,0.40094058215618134,6.281395314999827e-08,0.0,0.0,0.12712426707148552,0.14860131666064264,0.0004266814939910546,0.40094058215618134,-0.04819840565583566,nan,nan,nan,6.281395314999827e-08,0.0054004890262149274,706531
54,1.7689757289405718e-07,2.698400810399299e-08,1.6492076177224876e-07,3.386932271017653e-07,0.5435554338128943,1.0422956102885157e-07,0.0,0.0,1.0947717399290013e-07,1.5001623054899937e-08,8.231381443124519e-08,5.650414038882445e-07,0.40094058215618134,3.724306640862096e-08,0.0,0.0,0.11436851173639298,0.12794356048107147,0.0006408113258657977,0.40094058215618134,-0.016244612482064436,nan,nan,nan,3.724306640862096e-08,0.006407284003216773,706531
55,1.5652624010966208e-07,2.318769513240831e-08,1.3338031124021654e-07,5.180406055004775e-07,0.5435554259701779,7.322634437993034e-08,0.0,0.0,1.2992903464237315e-07,1.773671787219655e-08,1.0596961175224351e-07,5.359929318160539e-07,0.40094058215618134,6.169777932996112e-08,0.0,0.0,0.12759491056203842,0.14828223809599878,0.0006243891984922811,0.40094058215618134,-0.05773905521650918,nan,nan,nan,6.169777932996112e-08,0.005975611973553896,706531
56,1.4707161336733215e-07,2.1979133086646422e-08,1.237672297281135e-07,5.090308323623935e-07,0.5435554291072645,6.271543116410708e-08,0.0,0.0,1.4588797370151951e-07,2.101981966262656e-08,1.3899376227755056e-07,2.545435009437824e-07,0.40094058215618134,9.45962028708891e-08,0.0,0.0,0.14043984934687614,0.17105747014284134,0.00042548343481030315,0.40094058215618134,-0.09526320346091771,nan,nan,nan,9.45962028708891e-08,0.005788460955955088,706531
57,1.4718640266820379e-07,2.3313107795119273e-08,1.3755704374393405e-07,2.609820790822644e-07,0.5435554291072645,7.785530966118945e-08,0.0,0.0,1.0212230350248319e-07,1.5935526676003064e-08,9.065388439921662e-08,2.6425225030379806e-07,0.40094058215618134,4.510551043779287e-08,0.0,0.0,0.11881713718175888,0.13552718013525009,0.00044632767094299197,0.40094058215618134,-0.02591070641345905,nan,nan,nan,4.510551043779287e-08,0.007314957969356328,706531
