nx,N,K0,M_K,R_size,t,seed,alpha,J,V_label,R_hops,err_b_K_rel,err_rho_vs_full,err_E_LP,leakage_apriori,bound_apriori,err_Z_frob,err_rho_lp_vs_full,rt_build_H_s,rt_eig_s,rt_full_s,rt_galerkin_s,rt_total_s
4,16,9.0,231,3,0.4,0,0.3,1,"V=0.3cos(1,0)",1,0.0001688785204086436,0.0039011440148464947,6.84855045697759e-07,0.12792042981336627,0.051168171925346506,0.003735052107218276,0.003901688870213467,0.0002650640089996159,0.05495895599597134,nan,nan,0.7590853880101349
4,16,9.0,231,3,0.5,0,0.3,1,"V=0.3cos(1,0)",1,0.00017817373988198,0.005705071576360975,7.668427886798694e-07,0.12792042981336627,0.06396021490668313,0.004621419602535411,0.005662670198765821,0.0002650640089996159,0.05495895599597134,nan,nan,1.1538317709928378
4,16,9.0,231,3,0.6,0,0.3,1,"V=0.3cos(1,0)",1,0.00017220566512917082,0.004654257154010001,7.206268886458833e-07,0.12792042981336627,0.07675225788801976,0.005478271327248192,0.0046011614061115935,0.0002650640089996159,0.05495895599597134,nan,nan,0.43902545201126486
4,16,9.0,231,3,0.7,0,0.3,1,"V=0.3cos(1,0)",1,0.00015440128332842813,0.0039814117140235155,5.832357114798392e-07,0.12792042981336627,0.08954430086935639,0.006301597064874722,0.003974625128403983,0.0002650640089996159,0.05495895599597134,nan,nan,0.45389378699474037
4,16,9.0,231,3,0.8,0,0.3,1,"V=0.3cos(1,0)",1,0.0001308619436797064,0.003836133337757561,4.2196284814113163e-07,0.12792042981336627,0.10233634385069301,0.007088178270051098,0.0038280642812071356,0.0002650640089996159,0.05495895599597134,nan,nan,0.4432351099967491
4,16,9.0,231,3,0.9,0,0.3,1,"V=0.3cos(1,0)",1,0.00011002748501697695,0.00413062008529933,2.992045603345689e-07,0.12792042981336627,0.11512838683202964,0.00783555856763816,0.0041376431547938495,0.0002650640089996159,0.05495895599597134,nan,nan,0.2853578559879679
4,16,9.0,231,3,1.0,0,0.3,1,"V=0.3cos(1,0)",1,0.00010048862659719368,0.004339390353517114,2.476474643156378e-07,0.12792042981336627,0.12792042981336627,0.008541980121634837,0.004315488927672793,0.0002650640089996159,0.05495895599597134,nan,nan,0.35903322300873697
4,16,10.0,251,3,0.1,0,0.3,1,"V=0.3cos(1,0)",1,2.2947723193462864e-05,0.0010643452660951287,2.4805335345415523e-08,0.12465090695850427,0.012465090695850427,0.0009494642487548349,0.0010440515900789844,0.0002650640089996159,0.05495895599597134,nan,nan,0.30917545800912194
4,16,10.0,251,3,0.2,0,0.3,1,"V=0.3cos(1,0)",1,4.280191058735856e-05,0.0007566120427607857,8.618602670439854e-08,0.12465090695850427,0.024930181391700855,0.0018923677261843764,0.0007332952157505277,0.0002650640089996159,0.05495895599597134,nan,nan,0.38704940999741666
4,16,10.0,251,3,0.3,0,0.3,1,"V=0.3cos(1,0)",1,5.685435746899083e-05,0.0012505129434382783,1.5281023774073652e-07,0.12465090695850427,0.03739527208755128,0.002822328086656535,0.0012565366198464087,0.0002650640089996159,0.05495895599597134,nan,nan,0.6202936740010045
4,16,10.0,251,3,0.4,0,0.3,1,"V=0.3cos(1,0)",1,6.317533087577784e-05,0.0017793561001466873,1.9250899622088195e-07,0.12465090695850427,0.04986036278340171,0.0037333157254219626,0.0017601157051782461,0.0002650640089996159,0.05495895599597134,nan,nan,1.5740004949911963
4,16,10.0,251,3,0.5,0,0.3,1,"V=0.3cos(1,0)",1,6.0965076041661307e-05,0.001969319655056711,1.8782151720327715e-07,0.12465090695850427,0.062325453479252134,0.004619815619663104,0.0019518488407350592,0.0002650640089996159,0.05495895599597134,nan,nan,0.4174769569945056
4,16,10.0,251,3,0.6,0,0.3,1,"V=0.3cos(1,0)",1,5.0784315725339204e-05,0.001656705243683701,1.4246207911615976e-07,0.12465090695850427,0.07479054417510256,0.00547696412886114,0.001658780520967496,0.0002650640089996159,0.05495895599597134,nan,nan,0.5909210180107038
4,16,10.0,251,3,0.7,0,0.3,1,"V=0.3cos(1,0)",1,3.4744201537567056e-05,0.0010052611943598406,7.84796775166908e-08,0.12465090695850427,0.08725563487095299,0.006300647777315177,0.0010129782960499555,0.0002650640089996159,0.05495895599597134,nan,nan,1.1211550300067756
4,16,10.0,251,3,0.8,0,0.3,1,"V=0.3cos(1,0)",1,1.8238090734630367e-05,0.0008054816091994683,2.6397427938332526e-08,0.12465090695850427,0.09972072556680342,0.007087554073080411,0.0008041472555297307,0.0002650640089996159,0.05495895599597134,nan,nan,0.5052170940034557
4,16,10.0,251,3,0.9,0,0.3,1,"V=0.3cos(1,0)",1,1.9904943897483728e-05,0.0012347391796376608,1.1147438369671143e-08,0.12465090695850427,0.11218581626265384,0.007835168639477487,0.0012374640718386982,0.0002650640089996159,0.05495895599597134,nan,nan,0.3656238130060956
4,16,10.0,251,3,1.0,0,0.3,1,"V=0.3cos(1,0)",1,3.652900064995937e-05,0.0013551351631847163,3.9356811409060734e-08,0.12465090695850427,0.12465090695850427,0.008541718205978087,0.0013282422439873005,0.0002650640089996159,0.05495895599597134,nan,nan,1.0594793670170475
4,16,1.0,5,3,0.1,0,0.4,1,"V=0.4cos(1,0)",1,0.021381601389632666,0.44394340239870667,0.00017247577884069813,0.2732520204255893,0.027325202042558935,0.003520171035769214,0.4441055631108525,0.0009278839861508459,0.0670474839862436,nan,nan,0.0031000099843367934
4,16,1.0,5,3,0.2,0,0.4,1,"V=0.4cos(1,0)",1,0.04263683484994521,0.45694908972918,0.0006865989122281178,0.2732520204255893,0.05465040408511787,0.007042195795454732,0.4575404485742304,0.0009278839861508459,0.0670474839862436,nan,nan,0.019925161002902314
4,16,1.0,5,3,0.3,0,0.4,1,"V=0.4cos(1,0)",1,0.06364346783186889,0.46397866030459955,0.0015324027821373514,0.2732520204255893,0.08197560612767679,0.01056760776836085,0.46517695791754765,0.0009278839861508459,0.0670474839862436,nan,nan,0.06957975900149904
4,16,1.0,5,3,0.4,0,0.4,1,"V=0.4cos(1,0)",1,0.08428724266217939,0.45473003257719496,0.002693143637848028,0.2732520204255893,0.10930080817023574,0.01409733335686136,0.456690783867686,0.0009278839861508459,0.0670474839862436,nan,nan,0.035894361993996426
4,16,1.0,5,3,0.5,0,0.4,1,"V=0.4cos(1,0)",1,0.10446515105829933,0.44234906362112736,0.00414526786893803,0.2732520204255893,0.13662601021279466,0.017631465942965916,0.4451044167893306,0.0009278839861508459,0.0670474839862436,nan,nan,0.04110064500127919
4,16,1.0,5,3,0.6,0,0.4,1,"V=0.4cos(1,0)",1,0.12408793467327607,0.4326648488663091,0.005858659148137552,0.2732520204255893,0.16395121225535358,0.02116911738955392,0.436074264703896,0.0009278839861508459,0.0670474839862436,nan,nan,0.04507218400249258
4,16,1.0,5,3,0.7,0,0.4,1,"V=0.4cos(1,0)",1,0.1430816957903799,0.4207594375424718,0.0077973673017198925,0.2732520204255893,0.1912764142979125,0.024708349224135298,0.4246069633775722,0.0009278839861508459,0.0670474839862436,nan,nan,0.030397883005207404
4,16,1.0,5,3,0.8,0,0.4,1,"V=0.4cos(1,0)",1,0.16138860678392458,0.4022903516910489,0.009920955958960219,0.2732520204255893,0.21860161634047148,0.028246171473226302,0.4063147405670421,0.0009278839861508459,0.0670474839862436,nan,nan,0.0189361960219685
4,16,1.0,5,3,0.9,0,0.4,1,"V=0.4cos(1,0)",1,0.17896679431002308,0.38164172867765683,0.012186472832672622,0.2732520204255893,0.2459268183830304,0.031778585833410644,0.38541031263496645,0.0009278839861508459,0.0670474839862436,nan,nan,0.019712145993253216
4,16,1.0,5,3,1.0,0,0.4,1,"V=0.4cos(1,0)",1,0.19578953032078836,0.3678178269149944,0.014550871594510571,0.2732520204255893,0.2732520204255893,0.035300643690172,0.37066873062134625,0.0009278839861508459,0.0670474839862436,nan,nan,0.0021769769955426455
4,16,2.0,13,3,0.1,0,0.4,1,"V=0.4cos(1,0)",1,0.00934970582016004,0.20611750382477378,9.097157308088805e-05,0.23965787580611125,0.023965787580611127,0.0012255994314219589,0.20589843440439493,0.0009278839861508459,0.0670474839862436,nan,nan,0.009310634981375188
4,16,2.0,13,3,0.2,0,0.4,1,"V=0.4cos(1,0)",1,0.01864905163515468,0.23425600635476457,0.0003611968454925898,0.23965787580611125,0.047931575161222255,0.0024654502735477865,0.23341934356609784,0.0009278839861508459,0.0670474839862436,nan,nan,0.020525736996205524
4,16,2.0,13,3,0.3,0,0.4,1,"V=0.4cos(1,0)",1,0.027849128967338373,0.25285901758605217,0.0008029997870334716,0.23965787580611125,0.07189736274183338,0.003732316202490486,0.2510179120318287,0.0009278839861508459,0.0670474839862436,nan,nan,0.011045316990930587
4,16,2.0,13,3,0.4,0,0.4,1,"V=0.4cos(1,0)",1,0.03690380256312756,0.24267529248391254,0.0014047748622379999,0.23965787580611125,0.09586315032244451,0.005036280409163465,0.2392003517293372,0.0009278839861508459,0.0670474839862436,nan,nan,0.02010213999892585
4,16,2.0,13,3,0.5,0,0.4,1,"V=0.4cos(1,0)",1,0.04577080945748988,0.23091296171058748,0.0021523854511014957,0.23965787580611125,0.11982893790305563,0.006384024200587803,0.2252927107541739,0.0009278839861508459,0.0670474839862436,nan,nan,0.02116156800184399
4,16,2.0,13,3,0.6,0,0.4,1,"V=0.4cos(1,0)",1,0.05441259323234586,0.22894017032802513,0.00303049779996176,0.23965787580611125,0.14379472548366676,0.0077785892376375405,0.22117666509014022,0.0009278839861508459,0.0670474839862436,nan,nan,0.009611076005967334
4,16,2.0,13,3,0.7,0,0.4,1,"V=0.4cos(1,0)",1,0.06279686765663364,0.22586507994498242,0.0040234832715088905,0.23965787580611125,0.16776051306427786,0.009219512233404389,0.21622920825877134,0.0009278839861508459,0.0670474839862436,nan,nan,0.011886545980814844
4,16,2.0,13,3,0.8,0,0.4,1,"V=0.4cos(1,0)",1,0.07089691919041537,0.21279728256300634,0.005115650311178794,0.23965787580611125,0.19172630064488902,0.010703177971880294,0.20198142909184502,0.0009278839861508459,0.0670474839862436,nan,nan,0.01888733298983425
4,16,2.0,13,3,0.9,0,0.4,1,"V=0.4cos(1,0)",1,0.07869166650600302,0.19726782415036845,0.006290755406235077,0.23965787580611125,0.21569208822550012,0.012223261743952758,0.1874851555946201,0.0009278839861508459,0.0670474839862436,nan,nan,0.020006601989734918
4,16,2.0,13,3,1.0,0,0.4,1,"V=0.4cos(1,0)",1,0.08616551101389279,0.19369044448418984,0.007530970478473626,0.23965787580611125,0.23965787580611125,0.01377119252996498,0.18830928022892626,0.0009278839861508459,0.0670474839862436,nan,nan,0.02943869002046995
4,16,3.0,29,3,0.1,0,0.4,1,"V=0.4cos(1,0)",1,0.0026367095151444953,0.14779721142185967,1.66952621172687e-05,0.214422506967559,0.0214422506967559,0.002280189974383671,0.14847179418854278,0.0009278839861508459,0.0670474839862436,nan,nan,0.019239856977947056
4,16,3.0,29,3,0.2,0,0.4,1,"V=0.4cos(1,0)",1,0.005256092129958362,0.11283606635493217,6.73275980342253e-05,0.214422506967559,0.0428845013935118,0.004544598522376334,0.1144785323530744,0.0009278839861508459,0.0670474839862436,nan,nan,0.02326364300097339
4,16,3.0,29,3,0.3,0,0.4,1,"V=0.4cos(1,0)",1,0.00784063132015486,0.11081888955420902,0.00015314727576052462,0.214422506967559,0.0643267520902677,0.0067776774121709035,0.11081309560452288,0.0009278839861508459,0.0670474839862436,nan,nan,0.014711353986058384
4,16,3.0,29,3,0.4,0,0.4,1,"V=0.4cos(1,0)",1,0.010372651128150168,0.10625693921897923,0.00027507127645493235,0.214422506967559,0.0857690027870236,0.008964420473485718,0.10262158489441636,0.0009278839861508459,0.0670474839862436,nan,nan,0.004793175990926102
4,16,3.0,29,3,0.5,0,0.4,1,"V=0.4cos(1,0)",1,0.01283471944994855,0.12464228374385097,0.00043235172940602433,0.214422506967559,0.1072112534837795,0.011090808957687501,0.11947243716335394,0.0009278839861508459,0.0670474839862436,nan,nan,0.020618267997633666
4,16,3.0,29,3,0.6,0,0.4,1,"V=0.4cos(1,0)",1,0.015210465376888067,0.1515134871325027,0.0006214013801259313,0.214422506967559,0.1286535041805354,0.01314442169989882,0.14765260785307197,0.0009278839861508459,0.0670474839862436,nan,nan,0.011808913986897096
4,16,3.0,29,3,0.7,0,0.4,1,"V=0.4cos(1,0)",1,0.017485722050001193,0.1609619449636838,0.0008351723539596107,0.214422506967559,0.1500957548772913,0.015115182887905983,0.15848110453464617,0.0009278839861508459,0.0670474839862436,nan,nan,0.037205546017503366
4,16,3.0,29,3,0.8,0,0.4,1,"V=0.4cos(1,0)",1,0.01964979207763913,0.14842778785180857,0.0010633151551189461,0.214422506967559,0.1715380055740472,0.016996148644009675,0.146369615249309,0.0009278839861508459,0.0670474839862436,nan,nan,0.018977302010171115
4,16,3.0,29,3,0.9,0,0.4,1,"V=0.4cos(1,0)",1,0.02169656735155292,0.1290528843917032,0.0012931381374338292,0.214422506967559,0.1929802562708031,0.018784174056572844,0.12728502664445598,0.0009278839861508459,0.0670474839862436,nan,nan,0.01571433001663536
4,16,3.0,29,3,1.0,0,0.4,1,"V=0.4cos(1,0)",1,0.023625239613957655,0.12404459244686045,0.0015111905986075703,0.214422506967559,0.214422506967559,0.020480284332966944,0.12402972467228132,0.0009278839861508459,0.0670474839862436,nan,nan,0.010595676983939484
4,16,4.0,49,3,0.1,0,0.4,1,"V=0.4cos(1,0)",1,0.001151240113237002,0.05969936835536988,1.8395173136376295e-05,0.20337291908631072,0.020337291908631074,0.0015136355359769307,0.059885841610633865,0.0009278839861508459,0.0670474839862436,nan,nan,0.022339718008879572
4,16,4.0,49,3,0.2,0,0.4,1,"V=0.4cos(1,0)",1,0.0022844728291899984,0.050198960019133314,7.128932485611984e-05,0.20337291908631072,0.04067458381726215,0.003013050555057174,0.05012443747722614,0.0009278839861508459,0.0670474839862436,nan,nan,0.07716601097490638
4,16,4.0,49,3,0.3,0,0.4,1,"V=0.4cos(1,0)",1,0.0033828881310252433,0.0767185493582914,0.00015214959107761185,0.20337291908631072,0.061011875725893214,0.0044847866387694975,0.07579026368072396,0.0009278839861508459,0.0670474839862436,nan,nan,0.03634835800039582
4,16,4.0,49,3,0.4,0,0.4,1,"V=0.4cos(1,0)",1,0.00443198987615454,0.06635804292523977,0.000251205694497004,0.20337291908631072,0.0813491676345243,0.005916889344687664,0.06560838058051706,0.0009278839861508459,0.0670474839862436,nan,nan,0.1776574800023809
4,16,4.0,49,3,0.5,0,0.4,1,"V=0.4cos(1,0)",1,0.005420580209996356,0.05071383133606922,0.0003570034607807429,0.20337291908631072,0.10168645954315536,0.007299627850445764,0.05226681949403463,0.0009278839861508459,0.0670474839862436,nan,nan,0.06355415997677483
4,16,4.0,49,3,0.6,0,0.4,1,"V=0.4cos(1,0)",1,0.006341575624206491,0.040814358394715415,0.0004582138687755489,0.20337291908631072,0.12202375145178643,0.008626175595849286,0.041607917868826144,0.0009278839861508459,0.0670474839862436,nan,nan,0.04016456598765217
4,16,4.0,49,3,0.7,0,0.4,1,"V=0.4cos(1,0)",1,0.0071925872574817,0.053309536719016844,0.0005452546801697026,0.20337291908631072,0.1423610433604175,0.00989316562727051,0.05052744431175013,0.0009278839861508459,0.0670474839862436,nan,nan,0.13437779602827504
4,16,4.0,49,3,0.8,0,0.4,1,"V=0.4cos(1,0)",1,0.007976158063633373,0.05998667832869657,0.0006113342095348927,0.20337291908631072,0.1626983352690486,0.011100969615967318,0.058517332128233936,0.0009278839861508459,0.0670474839862436,nan,nan,0.08938654599478468
4,16,4.0,49,3,0.9,0,0.4,1,"V=0.4cos(1,0)",1,0.008699561344891285,0.04772658669312427,0.0006527977065929672,0.20337291908631072,0.18303562717767966,0.012253568992449906,0.04916718872902907,0.0009278839861508459,0.0670474839862436,nan,nan,0.030046545987715945
4,16,4.0,49,3,1.0,0,0.4,1,"V=0.4cos(1,0)",1,0.009374124940760615,0.04476989249202399,0.0006689506473785964,0.20337291908631072,0.20337291908631072,0.013357991174669136,0.04428215016124312,0.0009278839861508459,0.0670474839862436,nan,nan,0.18062721099704504
4,16,5.0,81,3,0.1,0,0.4,1,"V=0.4cos(1,0)",1,0.0011006827568250345,0.014003080453135194,2.9133981979009115e-06,0.19372884193514106,0.019372884193514107,0.001265212533608501,0.013842075341493516,0.0009278839861508459,0.0670474839862436,nan,nan,0.0745485890074633
4,16,5.0,81,3,0.2,0,0.4,1,"V=0.4cos(1,0)",1,0.002171439075795747,0.03287874242487343,1.1137546341844034e-05,0.19372884193514106,0.038745768387028215,0.00252256417570301,0.0331558391096816,0.0009278839861508459,0.0670474839862436,nan,nan,0.4162044650001917
4,16,5.0,81,3,0.3,0,0.4,1,"V=0.4cos(1,0)",1,0.003184264306196232,0.022613503522731643,2.3231197466142543e-05,0.19372884193514106,0.058118652580542315,0.0037643631043317864,0.02230476730924259,0.0009278839861508459,0.0670474839862436,nan,nan,0.13164690998382866
4,16,5.0,81,3,0.4,0,0.4,1,"V=0.4cos(1,0)",1,0.004115567457411904,0.025349157747746633,3.712158925109253e-05,0.19372884193514106,0.07749153677405643,0.00498335635575852,0.025932070484712022,0.0009278839861508459,0.0670474839862436,nan,nan,0.12345805601216853
4,16,5.0,81,3,0.5,0,0.4,1,"V=0.4cos(1,0)",1,0.004949232037012351,0.02802993809090081,5.05041529823355e-05,0.19372884193514106,0.09686442096757053,0.006173117495603178,0.028399024355330992,0.0009278839861508459,0.0670474839862436,nan,nan,0.14147920301184058
4,16,5.0,81,3,0.6,0,0.4,1,"V=0.4cos(1,0)",1,0.00567964016920812,0.022536490897300435,6.124873262942698e-05,0.19372884193514106,0.11623730516108463,0.007328478933088767,0.022653807848005022,0.0009278839861508459,0.0670474839862436,nan,nan,0.08538253500591964
4,16,5.0,81,3,0.7,0,0.4,1,"V=0.4cos(1,0)",1,0.00631376260427661,0.022242127494822003,6.77692499735429e-05,0.19372884193514106,0.13561018935459873,0.008445918893483539,0.022956124288330094,0.0009278839861508459,0.0670474839862436,nan,nan,0.14004953499534167
4,16,5.0,81,3,0.8,0,0.4,1,"V=0.4cos(1,0)",1,0.0068713519862624636,0.02180847454320703,6.93628010318853e-05,0.19372884193514106,0.15498307354811286,0.009523857786799992,0.021573259483394253,0.0009278839861508459,0.0670474839862436,nan,nan,0.03073416100232862
4,16,5.0,81,3,0.9,0,0.4,1,"V=0.4cos(1,0)",1,0.007382459730335829,0.01831266341498223,6.644783437381025e-05,0.19372884193514106,0.17435595774162696,0.01056283503467324,0.018520036381665335,0.0009278839861508459,0.0670474839862436,nan,nan,0.07015638798475266
4,16,5.0,81,3,1.0,0,0.4,1,"V=0.4cos(1,0)",1,0.007882239213804754,0.02331380949970401,6.0526554320441554e-05,0.19372884193514106,0.19372884193514106,0.011565496246110302,0.02307319060552591,0.0009278839861508459,0.0670474839862436,nan,nan,0.05579430499346927
4,16,6.0,113,3,0.1,0,0.4,1,"V=0.4cos(1,0)",1,0.00037193003352371237,0.006867418879745136,1.1328263025618803e-06,0.18939431482934097,0.0189394314829341,0.0012677737272462507,0.00680415969596094,0.0009278839861508459,0.0670474839862436,nan,nan,0.20438685800763778
4,16,6.0,113,3,0.2,0,0.4,1,"V=0.4cos(1,0)",1,0.0007293024905981016,0.014182257770364071,4.149689041121168e-06,0.18939431482934097,0.0378788629658682,0.00252717548831451,0.014175572303881324,0.0009278839861508459,0.0670474839862436,nan,nan,0.32894677700824104
4,16,6.0,113,3,0.3,0,0.4,1,"V=0.4cos(1,0)",1,0.0010608161916558347,0.011168364641138562,8.097171777045813e-06,0.18939431482934097,0.056818294448802285,0.0037700862551028344,0.011113489785146993,0.0009278839861508459,0.0670474839862436,nan,nan,0.682647117995657
4,16,6.0,113,3,0.4,0,0.4,1,"V=0.4cos(1,0)",1,0.001360502654849143,0.013809524352528862,1.1878788789573498e-05,0.18939431482934097,0.0757577259317364,0.004988993558983416,0.0136343982155493,0.0009278839861508459,0.0670474839862436,nan,nan,0.3891985649825074
4,16,6.0,113,3,0.5,0,0.4,1,"V=0.4cos(1,0)",1,0.0016282509801727484,0.018024307210610154,1.4625408117483235e-05,0.18939431482934097,0.09469715741467048,0.006177441130120376,0.01807749485122717,0.0009278839861508459,0.0670474839862436,nan,nan,0.286243654001737
4,16,6.0,113,3,0.6,0,0.4,1,"V=0.4cos(1,0)",1,0.0018693060609636422,0.015299966081884006,1.5843448093095788e-05,0.18939431482934097,0.11363658889760457,0.007330479519261242,0.015282312047449212,0.0009278839861508459,0.0670474839862436,nan,nan,0.12438707501860335
4,16,6.0,113,3,0.7,0,0.4,1,"V=0.4cos(1,0)",1,0.002093361891785437,0.013258100313269822,1.541493688655623e-05,0.18939431482934097,0.13257602038053867,0.008445019180103623,0.013244537600672537,0.0009278839861508459,0.0670474839862436,nan,nan,0.1753851450048387
4,16,6.0,113,3,0.8,0,0.4,1,"V=0.4cos(1,0)",1,0.002313093047399824,0.01246783050931707,1.358518182916072e-05,0.18939431482934097,0.1515154518634728,0.009520029289349731,0.01257036763819014,0.0009278839861508459,0.0670474839862436,nan,nan,0.05316070400294848
4,16,6.0,113,3,0.9,0,0.4,1,"V=0.4cos(1,0)",1,0.0025414366098759963,0.011138603407881826,1.0951693687132896e-05,0.18939431482934097,0.17045488334640688,0.010556554919567977,0.011130271319018255,0.0009278839861508459,0.0670474839862436,nan,nan,0.08665267401374876
4,16,6.0,113,3,1.0,0,0.4,1,"V=0.4cos(1,0)",1,0.0027877970245306655,0.01146500809104222,8.372753320066878e-06,0.18939431482934097,0.18939431482934097,0.011557534378251548,0.011462908277628012,0.0009278839861508459,0.0670474839862436,nan,nan,0.12129529699450359
4,16,7.0,149,3,0.1,0,0.4,1,"V=0.4cos(1,0)",1,0.00014146461308516982,0.008836883657716151,5.499849337735843e-08,0.1863339956686231,0.018633399566862312,0.0012692135936836777,0.008794801742983041,0.0009278839861508459,0.0670474839862436,nan,nan,0.4661345859931316
4,16,7.0,149,3,0.2,0,0.4,1,"V=0.4cos(1,0)",1,0.0002760647536607855,0.0077971943516803015,2.464974512558102e-07,0.1863339956686231,0.037266799133724625,0.0025296247610436143,0.007737417140927636,0.0009278839861508459,0.0670474839862436,nan,nan,0.30051414598710835
4,16,7.0,149,3,0.3,0,0.4,1,"V=0.4cos(1,0)",1,0.00039730568961507276,0.007960204222966848,6.104587730850759e-07,0.1863339956686231,0.05590019870058693,0.003772906472042853,0.00798219435178405,0.0009278839861508459,0.0670474839862436,nan,nan,0.31292847599252127
4,16,7.0,149,3,0.4,0,0.4,1,"V=0.4cos(1,0)",1,0.0004998305081447552,0.009559850129721855,1.1101328195821474e-06,0.1863339956686231,0.07453359826744925,0.004991631706467237,0.0095063102339887,0.0009278839861508459,0.0670474839862436,nan,nan,0.2573782629915513
4,16,7.0,149,3,0.5,0,0.4,1,"V=0.4cos(1,0)",1,0.0005806079152261446,0.011674480193412709,1.6169659808890864e-06,0.1863339956686231,0.09316699783431155,0.006179633224250586,0.011577856576933955,0.0009278839861508459,0.0670474839862436,nan,nan,0.09869310399517417
4,16,7.0,149,3,0.6,0,0.4,1,"V=0.4cos(1,0)",1,0.0006401185930698608,0.010677353062931504,1.9951646828106575e-06,0.1863339956686231,0.11180039740117385,0.007332310163586901,0.010627636120488896,0.0009278839861508459,0.0670474839862436,nan,nan,0.21880700800102204
4,16,7.0,149,3,0.7,0,0.4,1,"V=0.4cos(1,0)",1,0.0006829164499305997,0.009150774700808663,2.2015561064243394e-06,0.1863339956686231,0.13043379696803617,0.008446870266366414,0.009225901025723458,0.0009278839861508459,0.0670474839862436,nan,nan,0.03611917101079598
4,16,7.0,149,3,0.8,0,0.4,1,"V=0.4cos(1,0)",1,0.0007170332096697343,0.008300658667280428,2.285636829933384e-06,0.1863339956686231,0.1490671965348985,0.0095224551249549,0.008334919591424463,0.0009278839861508459,0.0670474839862436,nan,nan,0.06150433298898861
4,16,7.0,149,3,0.9,0,0.4,1,"V=0.4cos(1,0)",1,0.0007520086403095509,0.008374137075301831,2.3000883940594793e-06,0.1863339956686231,0.1677005961017608,0.010560098504685055,0.008316660994349873,0.0009278839861508459,0.0670474839862436,nan,nan,0.19817879601032473
4,16,7.0,149,3,1.0,0,0.4,1,"V=0.4cos(1,0)",1,0.000795945314893534,0.00928754025257732,2.2413196705042426e-06,0.1863339956686231,0.1863339956686231,0.011562517981716345,0.009143095785849337,0.0009278839861508459,0.0670474839862436,nan,nan,0.07404804299585521
4,16,8.0,195,3,0.1,0,0.4,1,"V=0.4cos(1,0)",1,5.290915737147059e-05,0.004550499224214755,3.6994221447868674e-09,0.18116432546313535,0.018116432546313534,0.0012663787167444542,0.0045560569635623716,0.0009278839861508459,0.0670474839862436,nan,nan,0.2721132920123637
4,16,8.0,195,3,0.2,0,0.4,1,"V=0.4cos(1,0)",1,0.00010165014043058249,0.0057978607142086195,1.1773984453295854e-08,0.18116432546313535,0.03623286509262707,0.0025242768258339405,0.005808387289078616,0.0009278839861508459,0.0670474839862436,nan,nan,0.2003879920230247
4,16,8.0,195,3,0.3,0,0.4,1,"V=0.4cos(1,0)",1,0.00014205477733035082,0.0064462841445576576,1.7440000263166955e-08,0.18116432546313535,0.05434929763894061,0.0037655770340695033,0.0064486523969080846,0.0009278839861508459,0.0670474839862436,nan,nan,0.12356762800482102
4,16,8.0,195,3,0.4,0,0.4,1,"V=0.4cos(1,0)",1,0.0001705990740630258,0.005888704087080269,1.665522392437086e-08,0.18116432546313535,0.07246573018525414,0.004982911170770084,0.005886663912101895,0.0009278839861508459,0.0670474839862436,nan,nan,0.3464791340229567
4,16,8.0,195,3,0.5,0,0.4,1,"V=0.4cos(1,0)",1,0.00018569793859458353,0.007465586442089964,1.1661969125789098e-08,0.18116432546313535,0.09058216273156768,0.006170056442446734,0.007467023474455279,0.0009278839861508459,0.0670474839862436,nan,nan,0.7556416129809804
4,16,8.0,195,3,0.6,0,0.4,1,"V=0.4cos(1,0)",1,0.00018895542781463326,0.00751105944002698,4.5095860413213136e-09,0.18116432546313535,0.10869859527788121,0.007322293043338993,0.007513141752127314,0.0009278839861508459,0.0670474839862436,nan,nan,0.3045374740031548
4,16,8.0,195,3,0.7,0,0.4,1,"V=0.4cos(1,0)",1,0.00018545528320557743,0.00689591117027674,1.0162645254036946e-08,0.18116432546313535,0.12681502782419474,0.008436669183803721,0.0068712020156283275,0.0009278839861508459,0.0670474839862436,nan,nan,0.21750426798826084
4,16,8.0,195,3,0.8,0,0.4,1,"V=0.4cos(1,0)",1,0.0001824266330946697,0.005312701851088856,4.0990272568521783e-08,0.18116432546313535,0.14493146037050827,0.009512142551184911,0.005266992081487026,0.0009278839861508459,0.0670474839862436,nan,nan,0.20819171599578112
4,16,8.0,195,3,0.9,0,0.4,1,"V=0.4cos(1,0)",1,0.00018621082171126638,0.004591031971635463,8.823421497188816e-08,0.18116432546313535,0.1630478929168218,0.010549582635893624,0.004567563620538207,0.0009278839861508459,0.0670474839862436,nan,nan,0.29785346900462173
4,16,8.0,195,3,1.0,0,0.4,1,"V=0.4cos(1,0)",1,0.00019909403498825202,0.0052523765762745615,1.3669239535843003e-07,0.18116432546313535,0.18116432546313535,0.011551616237921706,0.0052622470001738395,0.0009278839861508459,0.0670474839862436,nan,nan,0.27828925699577667
4,16,9.0,231,3,0.1,0,0.4,1,"V=0.4cos(1,0)",1,7.319893101905475e-05,0.002761404151551166,9.469913623705317e-08,0.17056057308448835,0.017056057308448835,0.0012669206461186806,0.002782181405170126,0.0009278839861508459,0.0670474839862436,nan,nan,0.3359468129929155
4,16,9.0,231,3,0.2,0,0.4,1,"V=0.4cos(1,0)",1,0.00013927656999279577,0.0038575524234060942,3.4519483285167907e-07,0.17056057308448835,0.03411211461689767,0.0025252384204220695,0.003771313848829361,0.0009278839861508459,0.0670474839862436,nan,nan,0.4768016650050413
