nx,N,K0,M,t,seed,sigma_base,sigma_eff,shift_x,shift_y,noise_eps,k0_1_y,k0_1_x,k0_2_y,k0_2_x,err_rho,err_momentum,err_omega,err_rho_vs_full,err_momentum_vs_full,err_omega_vs_full,err_rho_lp_vs_full,err_momentum_lp_vs_full,err_omega_lp_vs_full,E_LP_base,E_LP_shadow,err_E_LP,q_base,q_shift,measurement_proxy,postprocess_task_proxy,postprocess_full_proxy,rt_baseline_full_s,rt_baseline_lp_s,rt_shadow_s,shadow_backend,rt_shadow_evolve_s,rt_shadow_post_s,rt_shadow_aer_transpile_s,rt_shadow_aer_run_s,rt_full_aer_transpile_s,rt_full_aer_run_s,rt_metrics_s,rt_total_s
5,32,2.5,21,0.3,3,2.0,2.204091912138518,-2,-1,0.0005,0,1,0,0,9.573701285459787e-16,1.0744980732529107e-15,1.0006949762135682e-15,0.11693578806571973,0.5069326371920662,1.3966098457644818,0.1169357880657199,0.506932637192066,1.3966098457644824,0.9786955354528766,0.9786955354528776,1.0209515482261558e-15,11,6,21.0,21.0,1024.0,0.00018537400319473818,9.126200166065246e-05,0.0037764759981655516,qiskit_statevector,0.0036594639968825504,0.00011701200128300115,nan,nan,0.06433292199653806,0.001208449997648131,0.0005806129993288778,0.07308123399707256
5,32,2.5,21,0.4,3,2.0,2.204091912138518,-2,-1,0.0005,0,1,0,0,1.575144240049409e-15,2.062948038190988e-15,2.555505931716591e-15,0.11192065208719061,0.5242437574853546,0.8040051489494622,0.11192065208719101,0.5242437574853546,0.8040051489494617,0.9786955354528766,0.9786955354528779,1.3612687309682078e-15,11,6,21.0,21.0,1024.0,0.00016978399798972532,8.742200589040294e-05,0.0037137440085643902,qiskit_statevector,0.003595632006181404,0.00011811200238298625,nan,nan,0.06688988899986725,0.0011919940006919205,0.0005449729942483827,0.07530822700209683
5,32,2.5,21,0.5,3,2.0,2.204091912138518,-2,-1,0.0005,0,1,0,0,1.3200229367499952e-15,1.3778674526832381e-15,6.4115939575464215e-16,0.12292900713937108,0.5253408202012576,0.5354121008711535,0.12292900713937138,0.5253408202012576,0.5354121008711535,0.9786955354528766,0.9786955354528779,1.3612687309682078e-15,11,6,21.0,21.0,1024.0,0.00019770400103880093,0.00010950300202239305,0.003769585004192777,qiskit_statevector,0.0036320720028015785,0.00013751300139119849,nan,nan,0.08371157500369009,0.0012470180008676834,0.0005309220068738796,0.0926812880061334
5,32,2.5,21,0.6,3,2.0,2.204091912138518,-2,-1,0.0005,0,1,0,0,2.0953878948675147e-15,1.5560843920871012e-15,5.694395502268198e-16,0.14797867127838812,0.503379761978715,0.5335338194213557,0.14797867127838837,0.5033797619787149,0.5335338194213554,0.9786955354528766,0.9786955354528787,2.1553421573663287e-15,11,6,21.0,21.0,1024.0,0.00017349400150123984,0.00010098300117533654,0.004263451999577228,qiskit_statevector,0.00412844899983611,0.0001350029997411184,nan,nan,0.06243463199643884,0.0014613340026699007,0.0005294720031088218,0.07176921000063885
5,32,2.5,21,0.7,3,2.0,2.204091912138518,-2,-1,0.0005,0,1,0,0,4.53010603635585e-16,1.2038938519986829e-15,1.4866471947042268e-15,0.17094885045958458,0.4642115454463251,0.5828618780364012,0.17094885045958458,0.46421154544632515,0.5828618780364015,0.9786955354528766,0.9786955354528768,2.268781218280346e-16,11,6,21.0,21.0,1024.0,0.00030736700136912987,0.00014888300211168826,0.004359373000625055,qiskit_statevector,0.004089523004950024,0.0002698499956750311,nan,nan,0.06919798300077673,0.0013657679955940694,0.0005501420018845238,0.07902692499919794
5,32,2.5,21,0.8,3,2.0,2.204091912138518,-2,-1,0.0005,0,1,0,0,2.2780968013407636e-15,1.9268244443948475e-15,1.1294791992545153e-15,0.17725329555603256,0.47425273648446864,0.6908730573377591,0.1772532955560328,0.47425273648446886,0.6908730573377598,0.9786955354528766,0.9786955354528789,2.3822202791943634e-15,11,6,21.0,21.0,1024.0,0.00019926400273106992,9.477199637331069e-05,0.00500641899270704,qiskit_statevector,0.004852724996453617,0.0001536939962534234,nan,nan,0.0668706559954444,0.0014215330011211336,0.0005407920034485869,0.07720617599989055
5,32,2.5,21,0.9,3,2.0,2.204091912138518,-2,-1,0.0005,0,1,0,0,3.4671465426434206e-16,1.1237117248731247e-15,1.0238901030340647e-15,0.17172380632003645,0.5265133126273897,0.6665763877953174,0.17172380632003648,0.5265133126273897,0.6665763877953184,0.9786955354528766,0.9786955354528766,0.0,11,6,21.0,21.0,1024.0,0.0001856439994298853,0.00010726299660746008,0.0042895680089714006,qiskit_statevector,0.004133614005695563,0.00015595400327583775,nan,nan,0.07537796399992658,0.001239031000295654,0.000541742003406398,0.08494703599717468
5,32,2.5,21,1.0,3,2.0,2.204091912138518,-2,-1,0.0005,0,1,0,0,1.0982088603908443e-15,1.4830629402902152e-15,9.834704082360977e-16,0.15753033142045814,0.6091158841598223,0.5754662505363274,0.15753033142045803,0.6091158841598221,0.5754662505363268,0.9786955354528766,0.9786955354528757,9.075124873121385e-16,11,6,21.0,21.0,1024.0,0.00019815399718936533,9.189199772663414e-05,0.005305490005412139,qiskit_statevector,0.005076906003523618,0.00022858400188852102,nan,nan,0.07036877599603031,0.0014157120021991432,0.0007056869944790378,0.08139882300019963
5,32,2.5,21,0.0,4,2.0,1.934820884738831,2,0,0.0005,0,31,0,0,1.0527182852406799e-16,2.7554439750359847e-16,4.5410510869767534e-15,0.1639378432856492,0.21278321556874435,1.7003679443760462,0.1639378432856492,0.21278321556874433,1.7003679443760455,0.9750807875328735,0.9750807875328735,0.0,11,6,21.0,21.0,1024.0,0.00023064499691827223,0.0001327030040556565,0.0029176670068409294,qiskit_statevector,0.002781444003630895,0.00013622300321003422,nan,nan,0.07773803199961549,0.0013342899983399548,0.0006996439988142811,0.08702944600372575
5,32,2.5,21,0.1,4,2.0,1.934820884738831,2,0,0.0005,0,31,0,0,1.1938892685060636e-15,1.0818500154288398e-15,4.319497125627708e-15,0.14197369736705323,0.48062618012633024,1.6065349653220578,0.14197369736705318,0.4806261801263302,1.6065349653220578,0.9750807875328735,0.9750807875328725,1.0247363448630703e-15,11,6,21.0,21.0,1024.0,0.00024038500123424456,9.36720025492832e-05,0.004450750995601993,qiskit_statevector,0.004304137997678481,0.000146612997923512,nan,nan,0.07099514699802967,0.0014254120033001527,0.000555543003429193,0.0812127090030117
5,32,2.5,21,0.2,4,2.0,1.934820884738831,2,0,0.0005,0,31,0,0,1.5312951334711634e-15,1.7260056057963192e-15,1.1889949713529768e-15,0.13827396990677446,0.49514955666984195,1.6160184529759278,0.1382739699067746,0.4951495566698421,1.6160184529759265,0.9750807875328735,0.9750807875328752,1.7078939081051172e-15,11,6,21.0,21.0,1024.0,0.000175394001416862,9.058199793798849e-05,0.004529023994109593,qiskit_statevector,0.00437365999823669,0.00015536399587290362,nan,nan,0.06694739800150273,0.001162462998763658,0.0005575030008913018,0.07650061299500521
5,32,2.5,21,0.3,4,2.0,1.934820884738831,2,0,0.0005,0,31,0,0,8.681117130590593e-16,1.1620584784556907e-15,1.0099020817909591e-15,0.13683298676242076,0.47864762743346484,0.9303396405387289,0.13683298676242084,0.47864762743346495,0.930339640538728,0.9750807875328735,0.9750807875328743,7.970171571157214e-16,11,6,21.0,21.0,1024.0,0.000171973995747976,8.94819968380034e-05,0.004265376992407255,qiskit_statevector,0.004116983996937051,0.00014839299547020346,nan,nan,0.07220128399785608,0.001241898993612267,0.0005736329985666089,0.0821228400018299
5,32,2.5,21,0.4,4,2.0,1.934820884738831,2,0,0.0005,0,31,0,0,1.1689377212957686e-15,1.9098300661140496e-15,4.825498119342604e-16,0.11463415870552601,0.5416159327983928,0.36177207267619055,0.11463415870552635,0.5416159327983929,0.3617720726761905,0.9750807875328735,0.9750807875328747,1.2524555326104193e-15,11,6,21.0,21.0,1024.0,0.00022320599964587018,0.00015108299703570083,0.004272357007721439,qiskit_statevector,0.004103823004697915,0.00016853400302352384,nan,nan,0.07982351599639514,0.0012324489944148809,0.0005603730023722164,0.08957530799671076
5,32,2.5,21,0.5,4,2.0,1.934820884738831,2,0,0.0005,0,31,0,0,7.912529087998419e-16,2.1061123610286945e-15,1.4322576645487315e-15,0.11943117229450946,0.5778237660919003,0.2775251116552197,0.11943117229450971,0.5778237660919004,0.27752511165521904,0.9750807875328735,0.9750807875328742,6.831575632420469e-16,11,6,21.0,21.0,1024.0,0.0002090050038532354,0.00011467200238257647,0.004734628004371189,qiskit_statevector,0.004581514003803022,0.00015311400056816638,nan,nan,0.07297715999447973,0.0012635719976969995,0.0007096360059222206,0.08412300299823983
5,32,2.5,21,0.6,4,2.0,1.934820884738831,2,0,0.0005,0,31,0,0,1.1986760961150994e-15,1.3264857995943564e-15,6.640137236425567e-16,0.1592952714955922,0.5630942208480305,0.34782521538313393,0.15929527149559242,0.5630942208480307,0.34782521538313377,0.9750807875328735,0.9750807875328747,1.2524555326104193e-15,11,6,21.0,21.0,1024.0,0.0002904560024035163,9.627200051909313e-05,0.004324158995586913,qiskit_statevector,0.004174364999926183,0.0001497939956607297,nan,nan,0.0854460199989262,0.0015382410056190565,0.0007579279990750365,0.09602437700232258
5,32,2.5,21,0.7,4,2.0,1.934820884738831,2,0,0.0005,0,31,0,0,4.4196512754136225e-16,1.29025224543502e-15,7.765603044191777e-16,0.19140017186313957,0.5493854445145606,0.41459635035489506,0.19140017186313962,0.549385444514561,0.4145963503548949,0.9750807875328735,0.975080787532874,4.554383754946979e-16,11,6,21.0,21.0,1024.0,0.0001780340026016347,0.00012115300341974944,0.004899647996353451,qiskit_statevector,0.004708833999757189,0.00019081399659626186,nan,nan,0.08239727299951483,0.0012382810018607415,0.0006898360006744042,0.09327537200442748
5,32,2.5,21,0.8,4,2.0,1.934820884738831,2,0,0.0005,0,31,0,0,1.9211211980916206e-15,2.1066020099345454e-15,7.856045553424617e-16,0.1998021436945777,0.6030964053581516,0.5875009788092965,0.19980214369457788,0.6030964053581517,0.5875009788092969,0.9750807875328735,0.9750807875328755,2.0494726897261407e-15,11,6,21.0,21.0,1024.0,0.00020918399968650192,0.0001339329974143766,0.003574442001990974,qiskit_statevector,0.003459279003436677,0.00011516299855429679,nan,nan,0.07320505700045032,0.0013508510019164532,0.0005328619954525493,0.08324786999583011
5,32,2.5,21,0.9,4,2.0,1.934820884738831,2,0,0.0005,0,31,0,0,8.026887717383176e-16,1.4643512842143338e-15,9.9239046850977e-16,0.1919225720702273,0.675549267128712,0.6713209495159332,0.1919225720702272,0.6755492671287122,0.6713209495159328,0.9750807875328735,0.9750807875328731,4.554383754946979e-16,11,6,21.0,21.0,1024.0,0.00017007399583235383,8.844200056046247e-05,0.004029992000141647,qiskit_statevector,0.003891538995958399,0.00013845300418324769,nan,nan,0.06409818099928088,0.001293817003897857,0.0006583479989785701,0.07294605299830437
5,32,2.5,21,1.0,4,2.0,1.934820884738831,2,0,0.0005,0,31,0,0,7.605260867792968e-16,1.7848441796425076e-15,1.3639710059669504e-15,0.1810753241017798,0.7316771166788698,0.691607642701339,0.1810753241017797,0.7316771166788697,0.6916076427013396,0.9750807875328735,0.975080787532873,5.692979693683724e-16,11,6,21.0,21.0,1024.0,0.00017767400277080014,9.122199844568968e-05,0.003867977997288108,qiskit_statevector,0.003734284997335635,0.00013369299995247275,nan,nan,0.06463635199907003,0.0014463929983321577,0.0005957929970463738,0.07385227099439362
6,64,2.5,21,0.0,0,2.0,2.0,0,0,0.0,0,1,0,0,3.253862604243332e-16,7.995469522843644e-16,6.047250149657016e-15,0.17020641243608592,0.2170133225592003,3.815797705069539,0.17020641243608592,0.21701332255920036,3.8157977050695395,0.9760822888911627,0.9760822888911629,2.2748553831181157e-16,13,6,21.0,21.0,4096.0,0.00026590600464260206,0.00023942500411067158,0.003130801000224892,qiskit_statevector,0.002818143999320455,0.00031265700090443715,nan,nan,0.06494322000071406,0.0038422869984060526,0.001215388001583051,0.08389557199552655
6,64,2.5,21,0.1,0,2.0,2.0,0,0,0.0,0,1,0,0,4.748459439295591e-16,1.299977156825772e-15,2.6051843365322596e-15,0.1450740204859057,0.49474346031179184,3.494788581740791,0.14507402048590576,0.4947434603117917,3.4947885817407927,0.9760822888911627,0.9760822888911626,1.1374276915590579e-16,13,6,21.0,21.0,4096.0,0.0002537460022722371,0.00015188300312729552,0.004031901997223031,qiskit_statevector,0.003824876999715343,0.00020702499750768766,nan,nan,0.07279858199763112,0.0035112569967168383,0.00090372099657543,0.09224853899650043
6,64,2.5,21,0.2,0,2.0,2.0,0,0,0.0,0,1,0,0,1.3462709831547403e-15,2.216489783008165e-15,2.120028775792492e-15,0.13258278937506626,0.5209864235746056,3.0447112781082137,0.13258278937506643,0.5209864235746057,3.0447112781082097,0.9760822888911627,0.9760822888911638,1.1374276915590578e-15,13,6,21.0,21.0,4096.0,0.00030292700103018433,0.00018521399761084467,0.004462482997041661,qiskit_statevector,0.004268398995918687,0.00019408400112297386,nan,nan,0.06767324800603092,0.0032936369971139356,0.0008175289985956624,0.08725632199639222
6,64,2.5,21,0.3,0,2.0,2.0,0,0,0.0,0,1,0,0,1.2871629843278576e-15,1.8771436014565103e-15,1.3635765854349911e-15,0.1315889911285174,0.49904030627063206,1.884855168492707,0.13158899112851763,0.4990403062706321,1.8848551684927077,0.9760822888911627,0.9760822888911638,1.1374276915590578e-15,13,6,21.0,21.0,4096.0,0.00022462500055553392,0.00014212400128599256,0.003863577003357932,qiskit_statevector,0.003681243004393764,0.00018233399896416813,nan,nan,0.07458337900607148,0.0032065429986687377,0.0007903680016170256,0.09249726700363681
6,64,2.5,21,0.4,0,2.0,2.0,0,0,0.0,0,1,0,0,2.0030938934257978e-15,2.237260099840423e-15,8.744655340658478e-16,0.11288590514488586,0.553895177067699,0.8255080360853077,0.11288590514488626,0.553895177067699,0.8255080360853075,0.9760822888911627,0.9760822888911647,2.0473698448063043e-15,13,6,21.0,21.0,4096.0,0.0002755759996944107,0.00016708399925846606,0.004166125007031951,qiskit_statevector,0.003971710000769235,0.0001944150062627159,nan,nan,0.06921385999885388,0.0030294389944174327,0.0007925680038169958,0.08852815700083738
