nx,N,K0,M,t,seed,sigma_base,sigma_eff,shift_x,shift_y,noise_eps,k0_1_y,k0_1_x,k0_2_y,k0_2_x,err_rho,err_momentum,err_omega,err_rho_vs_full,err_momentum_vs_full,err_omega_vs_full,err_rho_lp_vs_full,err_momentum_lp_vs_full,err_omega_lp_vs_full,E_LP_base,E_LP_shadow,err_E_LP,q_base,q_shift,measurement_proxy,postprocess_task_proxy,postprocess_full_proxy,rt_baseline_full_s,rt_baseline_lp_s,rt_shadow_s,shadow_backend,rt_shadow_evolve_s,rt_shadow_post_s,rt_shadow_aer_transpile_s,rt_shadow_aer_run_s,rt_full_aer_transpile_s,rt_full_aer_run_s,rt_metrics_s,rt_total_s
5,32,2.5,21,0.9,1,2.0,2.0345584192064785,1,2,0.0005,31,0,0,0,1.5109906143566258e-16,5.666510938481351e-16,5.569191306661881e-16,0.18480094723536603,0.6132303541751423,0.6476269323558711,0.18480094723536603,0.6132303541751423,0.6476269323558713,0.9765628767036455,0.9765628767036455,0.0,11,6,21.0,21.0,1024.0,0.00010088199633173645,7.739199645584449e-05,0.07029988999420311,qiskit_aer,0.0006011609948473051,0.00017994399968301877,0.06951878499967279,0.0006011609948473051,nan,nan,0.000573473000258673,0.07157163899682928
5,32,2.5,21,1.0,1,2.0,2.0345584192064785,1,2,0.0005,31,0,0,0,1.5298831732878213e-16,5.781360542631817e-16,6.245415265188314e-16,0.17257084734703643,0.6845398486868607,0.6253467811141701,0.17257084734703643,0.6845398486868607,0.6253467811141701,0.9765628767036455,0.9765628767036455,0.0,11,6,21.0,21.0,1024.0,9.792199853109196e-05,7.880199700593948e-05,0.06728828599443659,qiskit_aer,0.0006324179994408041,0.00019186399731552228,0.06646400399768027,0.0006324179994408041,nan,nan,0.0008232649997808039,0.06879806699726032
5,32,2.5,21,0.0,2,2.0,2.018905338179353,-2,-1,0.0005,31,0,0,0,3.401967667935001e-16,4.1550446293439255e-16,7.463988801221457e-15,0.17190027230923888,0.2090580702458652,1.687195965573689,0.17190027230923888,0.20905807024586515,1.6871959655736886,0.9763464511404351,0.976346451140435,1.13711994684709e-16,11,6,21.0,21.0,1024.0,8.65420006448403e-05,7.669199840165675e-05,0.06621401900338242,qiskit_aer,0.000652934999379795,0.00017395400209352374,0.0653871300019091,0.000652934999379795,nan,nan,0.0005898740055272356,0.06754318899766076
5,32,2.5,21,0.1,2,2.0,2.018905338179353,-2,-1,0.0005,31,0,0,0,3.2995609918414536e-16,4.1676035845436577e-16,1.4275211208395416e-15,0.14605512301068813,0.46895800576618707,1.6107362586727498,0.14605512301068815,0.4689580057661871,1.6107362586727498,0.9763464511404351,0.9763464511404348,2.27423989369418e-16,11,6,21.0,21.0,1024.0,0.00010083300003316253,7.827099761925638e-05,0.06770893600332784,qiskit_aer,0.000624984000751283,0.00028727600147249177,0.06679667600110406,0.000624984000751283,nan,nan,0.0005674740023096092,0.0690299780035275
5,32,2.5,21,0.2,2,2.0,2.018905338179353,-2,-1,0.0005,31,0,0,0,3.2402114876489076e-16,4.444432517267751e-16,1.0875029860399229e-15,0.13111079949207513,0.5066998450892488,1.647179740302156,0.1311107994920751,0.5066998450892488,1.6471797403021555,0.9763464511404351,0.976346451140435,1.13711994684709e-16,11,6,21.0,21.0,1024.0,0.00010055199527414516,7.889200060162693e-05,0.06617345300037414,qiskit_aer,0.0006790750048821792,0.00018220399942947552,0.06531217399606248,0.0006790750048821792,nan,nan,0.0006364049986586906,0.06771963000210235
5,32,2.5,21,0.3,2,2.0,2.018905338179353,-2,-1,0.0005,31,0,0,0,3.1383051356685487e-16,4.641877484561111e-16,6.048306510522685e-16,0.1301157169887295,0.4864915599493723,1.116683998230875,0.13011571698872948,0.4864915599493723,1.1166839982308752,0.9763464511404351,0.976346451140435,1.13711994684709e-16,11,6,21.0,21.0,1024.0,0.0001404430004185997,0.00013783299800707027,0.0700037569986307,qiskit_aer,0.0006302839974523522,0.00018790399917634204,0.06918556900200201,0.0006302839974523522,nan,nan,0.0005874940034118481,0.07143659100256627
5,32,2.5,21,0.4,2,2.0,2.018905338179353,-2,-1,0.0005,31,0,0,0,3.1351955015603885e-16,4.193484629979496e-16,4.085849938416201e-16,0.1125959151137653,0.5359912113338872,0.4906220829693755,0.11259591511376527,0.5359912113338872,0.4906220829693756,0.9763464511404351,0.9763464511404348,2.27423989369418e-16,11,6,21.0,21.0,1024.0,0.0001053930027410388,8.189099753508344e-05,0.06578606199764181,qiskit_aer,0.0006687970017082989,0.00023142500140238553,0.06488583999453112,0.0006687970017082989,nan,nan,0.0007343269971897826,0.06748158999835141
5,32,2.5,21,0.5,2,2.0,2.018905338179353,-2,-1,0.0005,31,0,0,0,3.2053669290155656e-16,4.827160399580408e-16,4.98619213269299e-16,0.12030634206295805,0.5574053283811627,0.33648791910766135,0.12030634206295802,0.5574053283811629,0.3364879191076613,0.9763464511404351,0.9763464511404348,2.27423989369418e-16,11,6,21.0,21.0,1024.0,0.00010682199354050681,8.265200449386612e-05,0.07121427700622007,qiskit_aer,0.0010797310023917817,0.0002720760021475144,0.06986247000168078,0.0010797310023917817,nan,nan,0.0006571349949808791,0.07283287400059635
5,32,2.5,21,0.6,2,2.0,2.018905338179353,-2,-1,0.0005,31,0,0,0,3.021106580978534e-16,5.429358280537176e-16,5.662513281069417e-16,0.15588098096326053,0.5343482185388051,0.3856900173954427,0.1558809809632605,0.5343482185388051,0.3856900173954425,0.9763464511404351,0.9763464511404348,2.27423989369418e-16,11,6,21.0,21.0,1024.0,0.00012551299732876942,9.816200326895341e-05,0.07358984099846566,qiskit_aer,0.0006187440012581646,0.00017939399549504742,0.07279170300171245,0.0006187440012581646,nan,nan,0.0005724630027543753,0.07499978299892973
5,32,2.5,21,0.7,2,2.0,2.018905338179353,-2,-1,0.0005,31,0,0,0,3.5314174563064715e-16,5.491380246411873e-16,5.224841474161629e-16,0.184047777707796,0.5119870286211111,0.45157787434145513,0.18404777770779598,0.5119870286211111,0.4515778743414551,0.9763464511404351,0.976346451140435,1.13711994684709e-16,11,6,21.0,21.0,1024.0,0.00010126200504601002,8.075199730228633e-05,0.0720297820007545,qiskit_aer,0.0006167440005810931,0.00018546399951446801,0.07122757400065893,0.0006167440005810931,nan,nan,0.0005475330035551451,0.07327512199844932
