trace_id,trace_source,run_id,workload_id,stress_level,shot_id,seed,decoder_arrival_time,decoder_start_time,decoder_finish_time,decoder_latency,decoder_queue_wait,decoder_service_time,decoder_backlog,decoder_timeout,decoder_deadline_miss,decoder_queue_overflow,runtime_stall_rounds,idle_exposure,runtime_idle_flip
p6_cross_mode_repetition_trace_layered_memory_x_high_0|130|88,p6_proxy_export:repetition_trace_layered,p6_cross_mode_repetition_trace_layered_memory_x_high_0,memory_x,high,88,130,0.220000,0.220000,0.232670,0.012670,0.000000,0.012670,0.000000,False,False,False,0.000000,0.161502,False
p6_cross_mode_repetition_trace_layered_memory_x_high_0|131|89,p6_proxy_export:repetition_trace_layered,p6_cross_mode_repetition_trace_layered_memory_x_high_0,memory_x,high,89,131,0.240000,1.323333,1.734105,1.494105,1.083333,0.410772,2.600000,False,True,False,3.153262,1.721774,False
p6_cross_mode_repetition_trace_layered_memory_x_high_0|132|90,p6_proxy_export:repetition_trace_layered,p6_cross_mode_repetition_trace_layered_memory_x_high_0,memory_x,high,90,132,0.260000,0.260000,0.421829,0.161829,0.000000,0.161829,0.000000,False,False,False,0.000000,0.273372,False
p6_cross_mode_repetition_trace_layered_memory_x_high_0|133|91,p6_proxy_export:repetition_trace_layered,p6_cross_mode_repetition_trace_layered_memory_x_high_0,memory_x,high,91,133,0.280000,0.280000,0.381599,0.101599,0.000000,0.101599,0.000000,False,False,False,0.000000,0.228200,False
p6_cross_mode_repetition_trace_layered_memory_x_high_0|134|92,p6_proxy_export:repetition_trace_layered,p6_cross_mode_repetition_trace_layered_memory_x_high_0,memory_x,high,92,134,0.300000,0.300000,0.321757,0.021757,0.000000,0.021757,0.000000,False,False,False,0.000000,0.168318,False
p6_cross_mode_repetition_trace_layered_memory_x_high_0|135|93,p6_proxy_export:repetition_trace_layered,p6_cross_mode_repetition_trace_layered_memory_x_high_0,memory_x,high,93,135,0.320000,0.320000,0.496783,0.176783,0.000000,0.176783,0.000000,False,False,False,0.000000,0.284587,False
p6_cross_mode_repetition_trace_layered_memory_x_high_0|136|94,p6_proxy_export:repetition_trace_layered,p6_cross_mode_repetition_trace_layered_memory_x_high_0,memory_x,high,94,136,0.000000,1.500000,1.977834,1.977834,1.500000,0.477834,3.600000,True,True,False,4.542586,2.267931,False
p6_cross_mode_repetition_trace_layered_memory_x_high_0|137|95,p6_proxy_export:repetition_trace_layered,p6_cross_mode_repetition_trace_layered_memory_x_high_0,memory_x,high,95,137,0.020000,0.020000,0.032718,0.012718,0.000000,0.012718,0.000000,False,False,False,0.000000,0.161539,False
p6_cross_mode_repetition_trace_layered_memory_x_high_0|138|96,p6_proxy_export:repetition_trace_layered,p6_cross_mode_repetition_trace_layered_memory_x_high_0,memory_x,high,96,138,0.040000,0.040000,0.075116,0.035116,0.000000,0.035116,0.000000,False,False,False,0.000000,0.178337,False
p6_cross_mode_repetition_trace_layered_memory_x_high_0|139|97,p6_proxy_export:repetition_trace_layered,p6_cross_mode_repetition_trace_layered_memory_x_high_0,memory_x,high,97,139,0.060000,0.060000,0.237761,0.177761,0.000000,0.177761,0.000000,False,False,False,0.000000,0.285321,False
p6_cross_mode_repetition_trace_layered_memory_x_high_0|140|98,p6_proxy_export:repetition_trace_layered,p6_cross_mode_repetition_trace_layered_memory_x_high_0,memory_x,high,98,140,0.080000,0.080000,0.257247,0.177247,0.000000,0.177247,0.000000,False,False,False,0.000000,0.284935,False
p6_cross_mode_repetition_trace_layered_memory_x_high_0|141|99,p6_proxy_export:repetition_trace_layered,p6_cross_mode_repetition_trace_layered_memory_x_high_0,memory_x,high,99,141,0.100000,0.766667,1.088305,0.988305,0.666667,0.321638,1.600000,False,True,False,1.708763,1.155755,False
p6_cross_mode_repetition_trace_layered_memory_x_high_1|10042|0,p6_proxy_export:repetition_trace_layered,p6_cross_mode_repetition_trace_layered_memory_x_high_1,memory_x,high,0,10042,0.240000,0.240000,0.420805,0.180805,0.000000,0.180805,0.000000,False,False,False,0.000000,0.287604,False
p6_cross_mode_repetition_trace_layered_memory_x_high_1|10043|1,p6_proxy_export:repetition_trace_layered,p6_cross_mode_repetition_trace_layered_memory_x_high_1,memory_x,high,1,10043,0.260000,0.510000,0.759937,0.499937,0.250000,0.249937,0.600000,False,True,False,0.307844,0.605424,False
p6_cross_mode_repetition_trace_layered_memory_x_high_1|10044|2,p6_proxy_export:repetition_trace_layered,p6_cross_mode_repetition_trace_layered_memory_x_high_1,memory_x,high,2,10044,0.280000,0.280000,0.315753,0.035753,0.000000,0.035753,0.000000,False,False,False,0.000000,0.178815,False
p6_cross_mode_repetition_trace_layered_memory_x_high_1|10045|3,p6_proxy_export:repetition_trace_layered,p6_cross_mode_repetition_trace_layered_memory_x_high_1,memory_x,high,3,10045,0.300000,1.800000,2.282328,1.982328,1.500000,0.482328,3.600000,False,True,False,4.553819,2.271975,True
p6_cross_mode_repetition_trace_layered_memory_x_high_1|10046|4,p6_proxy_export:repetition_trace_layered,p6_cross_mode_repetition_trace_layered_memory_x_high_1,memory_x,high,4,10046,0.320000,0.320000,0.412254,0.092254,0.000000,0.092254,0.000000,False,False,False,0.000000,0.221191,False
p6_cross_mode_repetition_trace_layered_memory_x_high_1|10047|5,p6_proxy_export:repetition_trace_layered,p6_cross_mode_repetition_trace_layered_memory_x_high_1,memory_x,high,5,10047,0.000000,0.000000,0.183895,0.183895,0.000000,0.183895,0.000000,False,False,False,0.000000,0.289921,False
p6_cross_mode_repetition_trace_layered_memory_x_high_1|10048|6,p6_proxy_export:repetition_trace_layered,p6_cross_mode_repetition_trace_layered_memory_x_high_1,memory_x,high,6,10048,0.020000,0.020000,0.037537,0.017537,0.000000,0.017537,0.000000,False,False,False,0.000000,0.165153,False
p6_cross_mode_repetition_trace_layered_memory_x_high_1|10049|7,p6_proxy_export:repetition_trace_layered,p6_cross_mode_repetition_trace_layered_memory_x_high_1,memory_x,high,7,10049,0.040000,0.706667,1.030440,0.990440,0.666667,0.323773,1.600000,False,True,False,1.714100,1.157676,False
p6_cross_mode_repetition_trace_layered_memory_x_high_1|10050|8,p6_proxy_export:repetition_trace_layered,p6_cross_mode_repetition_trace_layered_memory_x_high_1,memory_x,high,8,10050,0.060000,0.060000,0.071840,0.011840,0.000000,0.011840,0.000000,False,False,False,0.000000,0.160880,False
p6_cross_mode_repetition_trace_layered_memory_x_high_1|10051|9,p6_proxy_export:repetition_trace_layered,p6_cross_mode_repetition_trace_layered_memory_x_high_1,memory_x,high,9,10051,0.080000,0.746667,1.080178,1.000178,0.666667,0.333511,1.600000,True,True,False,1.738446,1.166441,False
p6_cross_mode_repetition_trace_layered_memory_x_high_1|10052|10,p6_proxy_export:repetition_trace_layered,p6_cross_mode_repetition_trace_layered_memory_x_high_1,memory_x,high,10,10052,0.100000,0.100000,0.125401,0.025401,0.000000,0.025401,0.000000,True,False,False,0.000000,0.171051,False
p6_cross_mode_repetition_trace_layered_memory_x_high_1|10053|11,p6_proxy_export:repetition_trace_layered,p6_cross_mode_repetition_trace_layered_memory_x_high_1,memory_x,high,11,10053,0.120000,0.370000,0.622141,0.502141,0.250000,0.252141,0.600000,False,True,False,0.313353,0.607407,False
p6_cross_mode_repetition_trace_layered_memory_x_high_1|10054|12,p6_proxy_export:repetition_trace_layered,p6_cross_mode_repetition_trace_layered_memory_x_high_1,memory_x,high,12,10054,0.140000,0.806667,1.124863,0.984863,0.666667,0.318196,1.600000,False,True,False,1.700158,1.152657,False
p6_cross_mode_repetition_trace_layered_memory_x_high_1|10055|13,p6_proxy_export:repetition_trace_layered,p6_cross_mode_repetition_trace_layered_memory_x_high_1,memory_x,high,13,10055,0.160000,1.243333,1.643596,1.483596,1.083333,0.400263,2.600000,False,True,False,3.126991,1.712317,True
p6_cross_mode_repetition_trace_layered_memory_x_high_1|10056|14,p6_proxy_export:repetition_trace_layered,p6_cross_mode_repetition_trace_layered_memory_x_high_1,memory_x,high,14,10056,0.180000,0.430000,0.669003,0.489003,0.250000,0.239003,0.600000,False,True,False,0.280508,0.595583,False
p6_cross_mode_repetition_trace_layered_memory_x_high_1|10057|15,p6_proxy_export:repetition_trace_layered,p6_cross_mode_repetition_trace_layered_memory_x_high_1,memory_x,high,15,10057,0.200000,1.700000,2.172575,1.972575,1.500000,0.472575,3.600000,False,True,False,4.529438,2.263198,True
p6_cross_mode_repetition_trace_layered_memory_x_high_1|10058|16,p6_proxy_export:repetition_trace_layered,p6_cross_mode_repetition_trace_layered_memory_x_high_1,memory_x,high,16,10058,0.220000,0.220000,0.236880,0.016880,0.000000,0.016880,0.000000,False,False,False,0.000000,0.164660,False
p6_cross_mode_repetition_trace_layered_memory_x_high_1|10059|17,p6_proxy_export:repetition_trace_layered,p6_cross_mode_repetition_trace_layered_memory_x_high_1,memory_x,high,17,10059,0.240000,0.240000,0.402001,0.162001,0.000000,0.162001,0.000000,False,False,False,0.000000,0.273501,False
p6_cross_mode_repetition_trace_layered_memory_x_high_1|10060|18,p6_proxy_export:repetition_trace_layered,p6_cross_mode_repetition_trace_layered_memory_x_high_1,memory_x,high,18,10060,0.260000,0.260000,0.282912,0.022912,0.000000,0.022912,0.000000,False,False,False,0.000000,0.169184,False
p6_cross_mode_repetition_trace_layered_memory_x_high_1|10061|19,p6_proxy_export:repetition_trace_layered,p6_cross_mode_repetition_trace_layered_memory_x_high_1,memory_x,high,19,10061,0.280000,1.780000,2.249961,1.969961,1.500000,0.469961,3.600000,True,True,False,4.522902,2.260845,False
p6_cross_mode_repetition_trace_layered_memory_x_high_1|10062|20,p6_proxy_export:repetition_trace_layered,p6_cross_mode_repetition_trace_layered_memory_x_high_1,memory_x,high,20,10062,0.300000,0.300000,0.322155,0.022155,0.000000,0.022155,0.000000,False,False,False,0.000000,0.168616,False
p6_cross_mode_repetition_trace_layered_memory_x_high_1|10063|21,p6_proxy_export:repetition_trace_layered,p6_cross_mode_repetition_trace_layered_memory_x_high_1,memory_x,high,21,10063,0.320000,0.320000,0.489367,0.169367,0.000000,0.169367,0.000000,False,False,False,0.000000,0.279025,False
p6_cross_mode_repetition_trace_layered_memory_x_high_1|10064|22,p6_proxy_export:repetition_trace_layered,p6_cross_mode_repetition_trace_layered_memory_x_high_1,memory_x,high,22,10064,0.000000,0.000000,0.165411,0.165411,0.000000,0.165411,0.000000,False,False,False,0.000000,0.276058,False
p6_cross_mode_repetition_trace_layered_memory_x_high_1|10065|23,p6_proxy_export:repetition_trace_layered,p6_cross_mode_repetition_trace_layered_memory_x_high_1,memory_x,high,23,10065,0.020000,0.686667,1.000158,0.980158,0.666667,0.313491,1.600000,False,True,False,1.688395,1.148422,False
p6_cross_mode_repetition_trace_layered_memory_x_high_1|10066|24,p6_proxy_export:repetition_trace_layered,p6_cross_mode_repetition_trace_layered_memory_x_high_1,memory_x,high,24,10066,0.040000,0.040000,0.223729,0.183729,0.000000,0.183729,0.000000,False,False,False,0.000000,0.289797,False
p6_cross_mode_repetition_trace_layered_memory_x_high_1|10067|25,p6_proxy_export:repetition_trace_layered,p6_cross_mode_repetition_trace_layered_memory_x_high_1,memory_x,high,25,10067,0.060000,0.060000,0.078690,0.018690,0.000000,0.018690,0.000000,False,False,False,0.000000,0.166017,False
p6_cross_mode_repetition_trace_layered_memory_x_high_1|10068|26,p6_proxy_export:repetition_trace_layered,p6_cross_mode_repetition_trace_layered_memory_x_high_1,memory_x,high,26,10068,0.080000,0.080000,0.263671,0.183671,0.000000,0.183671,0.000000,False,False,False,0.000000,0.289753,False
p6_cross_mode_repetition_trace_layered_memory_x_high_1|10069|27,p6_proxy_export:repetition_trace_layered,p6_cross_mode_repetition_trace_layered_memory_x_high_1,memory_x,high,27,10069,0.100000,0.100000,0.282215,0.182215,0.000000,0.182215,0.000000,False,False,False,0.000000,0.288661,False
p6_cross_mode_repetition_trace_layered_memory_x_high_1|10070|28,p6_proxy_export:repetition_trace_layered,p6_cross_mode_repetition_trace_layered_memory_x_high_1,memory_x,high,28,10070,0.120000,0.120000,0.288619,0.168619,0.000000,0.168619,0.000000,False,False,False,0.000000,0.278464,False
p6_cross_mode_repetition_trace_layered_memory_x_high_1|10071|29,p6_proxy_export:repetition_trace_layered,p6_cross_mode_repetition_trace_layered_memory_x_high_1,memory_x,high,29,10071,0.140000,0.140000,0.244891,0.104891,0.000000,0.104891,0.000000,False,False,False,0.000000,0.230668,False
p6_cross_mode_repetition_trace_layered_memory_x_high_1|10072|30,p6_proxy_export:repetition_trace_layered,p6_cross_mode_repetition_trace_layered_memory_x_high_1,memory_x,high,30,10072,0.160000,0.826667,1.144852,0.984852,0.666667,0.318185,1.600000,True,True,False,1.700129,1.152646,True
p6_cross_mode_repetition_trace_layered_memory_x_high_1|10073|31,p6_proxy_export:repetition_trace_layered,p6_cross_mode_repetition_trace_layered_memory_x_high_1,memory_x,high,31,10073,0.180000,0.846667,1.170732,0.990732,0.666667,0.324065,1.600000,True,True,False,1.714830,1.157939,True
p6_cross_mode_repetition_trace_layered_memory_x_high_1|10074|32,p6_proxy_export:repetition_trace_layered,p6_cross_mode_repetition_trace_layered_memory_x_high_1,memory_x,high,32,10074,0.200000,0.200000,0.234638,0.034638,0.000000,0.034638,0.000000,False,False,False,0.000000,0.177978,False
p6_cross_mode_repetition_trace_layered_memory_x_high_1|10075|33,p6_proxy_export:repetition_trace_layered,p6_cross_mode_repetition_trace_layered_memory_x_high_1,memory_x,high,33,10075,0.220000,0.220000,0.250116,0.030116,0.000000,0.030116,0.000000,False,False,False,0.000000,0.174587,False
p6_cross_mode_repetition_trace_layered_memory_x_high_1|10076|34,p6_proxy_export:repetition_trace_layered,p6_cross_mode_repetition_trace_layered_memory_x_high_1,memory_x,high,34,10076,0.240000,0.240000,0.425141,0.185141,0.000000,0.185141,0.000000,False,False,False,0.000000,0.290856,False
p6_cross_mode_repetition_trace_layered_memory_x_high_1|10077|35,p6_proxy_export:repetition_trace_layered,p6_cross_mode_repetition_trace_layered_memory_x_high_1,memory_x,high,35,10077,0.260000,0.926667,1.252461,0.992461,0.666667,0.325794,1.600000,True,True,False,1.719153,1.159495,False
p6_cross_mode_repetition_trace_layered_memory_x_high_1|10078|36,p6_proxy_export:repetition_trace_layered,p6_cross_mode_repetition_trace_layered_memory_x_high_1,memory_x,high,36,10078,0.280000,1.946667,2.503023,2.223023,1.666667,0.556356,4.000000,True,True,True,5.227557,2.532920,True
p6_cross_mode_repetition_trace_layered_memory_x_high_1|10079|37,p6_proxy_export:repetition_trace_layered,p6_cross_mode_repetition_trace_layered_memory_x_high_1,memory_x,high,37,10079,0.300000,0.966667,1.291805,0.991805,0.666667,0.325138,1.600000,False,True,False,1.717513,1.158905,False
p6_cross_mode_repetition_trace_layered_memory_x_high_1|10080|38,p6_proxy_export:repetition_trace_layered,p6_cross_mode_repetition_trace_layered_memory_x_high_1,memory_x,high,38,10080,0.320000,0.320000,0.330929,0.010929,0.000000,0.010929,0.000000,False,False,False,0.000000,0.160197,False
p6_cross_mode_repetition_trace_layered_memory_x_high_1|10081|39,p6_proxy_export:repetition_trace_layered,p6_cross_mode_repetition_trace_layered_memory_x_high_1,memory_x,high,39,10081,0.000000,0.000000,0.175471,0.175471,0.000000,0.175471,0.000000,False,False,False,0.000000,0.283603,False
p6_cross_mode_repetition_trace_layered_memory_x_high_1|10082|40,p6_proxy_export:repetition_trace_layered,p6_cross_mode_repetition_trace_layered_memory_x_high_1,memory_x,high,40,10082,0.020000,0.020000,0.114335,0.094335,0.000000,0.094335,0.000000,False,False,False,0.000000,0.222751,False
p6_cross_mode_repetition_trace_layered_memory_x_high_1|10083|41,p6_proxy_export:repetition_trace_layered,p6_cross_mode_repetition_trace_layered_memory_x_high_1,memory_x,high,41,10083,0.040000,0.706667,1.040000,1.000000,0.666667,0.333333,1.600000,True,True,False,1.738001,1.166280,False
p6_cross_mode_repetition_trace_layered_memory_x_high_1|10084|42,p6_proxy_export:repetition_trace_layered,p6_cross_mode_repetition_trace_layered_memory_x_high_1,memory_x,high,42,10084,0.060000,0.060000,0.086637,0.026637,0.000000,0.026637,0.000000,False,False,False,0.000000,0.171977,False
p6_cross_mode_repetition_trace_layered_memory_x_high_1|10085|43,p6_proxy_export:repetition_trace_layered,p6_cross_mode_repetition_trace_layered_memory_x_high_1,memory_x,high,43,10085,0.080000,0.080000,0.108581,0.028581,0.000000,0.028581,0.000000,False,False,False,0.000000,0.173435,False
p6_cross_mode_repetition_trace_layered_memory_x_high_1|10086|44,p6_proxy_export:repetition_trace_layered,p6_cross_mode_repetition_trace_layered_memory_x_high_1,memory_x,high,44,10086,0.100000,1.600000,2.081070,1.981070,1.500000,0.481070,3.600000,False,True,False,4.550676,2.270843,False
p6_cross_mode_repetition_trace_layered_memory_x_high_1|10087|45,p6_proxy_export:repetition_trace_layered,p6_cross_mode_repetition_trace_layered_memory_x_high_1,memory_x,high,45,10087,0.120000,0.120000,0.286958,0.166958,0.000000,0.166958,0.000000,False,False,False,0.000000,0.277218,False
p6_cross_mode_repetition_trace_layered_memory_x_high_1|10088|46,p6_proxy_export:repetition_trace_layered,p6_cross_mode_repetition_trace_layered_memory_x_high_1,memory_x,high,46,10088,0.140000,0.806667,1.133841,0.993841,0.666667,0.327174,1.600000,False,True,False,1.722603,1.160737,True
p6_cross_mode_repetition_trace_layered_memory_x_high_1|10089|47,p6_proxy_export:repetition_trace_layered,p6_cross_mode_repetition_trace_layered_memory_x_high_1,memory_x,high,47,10089,0.160000,1.660000,2.124147,1.964147,1.500000,0.464147,3.600000,False,True,False,4.508368,2.255612,False
p6_cross_mode_repetition_trace_layered_memory_x_high_1|10090|48,p6_proxy_export:repetition_trace_layered,p6_cross_mode_repetition_trace_layered_memory_x_high_1,memory_x,high,48,10090,0.180000,0.180000,0.341930,0.161930,0.000000,0.161930,0.000000,False,False,False,0.000000,0.273447,False
p6_cross_mode_repetition_trace_layered_memory_x_high_1|10091|49,p6_proxy_export:repetition_trace_layered,p6_cross_mode_repetition_trace_layered_memory_x_high_1,memory_x,high,49,10091,0.200000,0.866667,1.182262,0.982262,0.666667,0.315595,1.600000,True,True,False,1.693654,1.150315,False
p6_cross_mode_repetition_trace_layered_memory_x_high_1|10092|50,p6_proxy_export:repetition_trace_layered,p6_cross_mode_repetition_trace_layered_memory_x_high_1,memory_x,high,50,10092,0.220000,0.220000,0.249651,0.029651,0.000000,0.029651,0.000000,False,False,False,0.000000,0.174238,False
p6_cross_mode_repetition_trace_layered_memory_x_high_1|10093|51,p6_proxy_export:repetition_trace_layered,p6_cross_mode_repetition_trace_layered_memory_x_high_1,memory_x,high,51,10093,0.240000,1.906667,2.540691,2.300691,1.666667,0.634024,4.000000,True,True,True,5.421728,2.602822,True
p6_cross_mode_repetition_trace_layered_memory_x_high_1|10094|52,p6_proxy_export:repetition_trace_layered,p6_cross_mode_repetition_trace_layered_memory_x_high_1,memory_x,high,52,10094,0.260000,0.510000,0.751299,0.491299,0.250000,0.241299,0.600000,True,True,False,0.286248,0.597649,False
p6_cross_mode_repetition_trace_layered_memory_x_high_1|10095|53,p6_proxy_export:repetition_trace_layered,p6_cross_mode_repetition_trace_layered_memory_x_high_1,memory_x,high,53,10095,0.280000,0.946667,1.272536,0.992536,0.666667,0.325869,1.600000,False,True,False,1.719339,1.159562,False
p6_cross_mode_repetition_trace_layered_memory_x_high_1|10096|54,p6_proxy_export:repetition_trace_layered,p6_cross_mode_repetition_trace_layered_memory_x_high_1,memory_x,high,54,10096,0.300000,0.550000,0.804918,0.504918,0.250000,0.254918,0.600000,False,True,False,0.320295,0.609906,False
p6_cross_mode_repetition_trace_layered_memory_x_high_1|10097|55,p6_proxy_export:repetition_trace_layered,p6_cross_mode_repetition_trace_layered_memory_x_high_1,memory_x,high,55,10097,0.320000,0.320000,0.501550,0.181550,0.000000,0.181550,0.000000,False,False,False,0.000000,0.288162,False
p6_cross_mode_repetition_trace_layered_memory_x_high_1|10098|56,p6_proxy_export:repetition_trace_layered,p6_cross_mode_repetition_trace_layered_memory_x_high_1,memory_x,high,56,10098,0.000000,0.666667,1.001470,1.001470,0.666667,0.334803,1.600000,True,True,False,1.741675,1.167603,False
p6_cross_mode_repetition_trace_layered_memory_x_high_1|10099|57,p6_proxy_export:repetition_trace_layered,p6_cross_mode_repetition_trace_layered_memory_x_high_1,memory_x,high,57,10099,0.020000,1.520000,1.994077,1.974077,1.500000,0.474077,3.600000,False,True,False,4.533193,2.264549,True
p6_cross_mode_repetition_trace_layered_memory_x_high_1|10100|58,p6_proxy_export:repetition_trace_layered,p6_cross_mode_repetition_trace_layered_memory_x_high_1,memory_x,high,58,10100,0.040000,0.706667,1.041594,1.001594,0.666667,0.334927,1.600000,False,True,False,1.741985,1.167715,False
p6_cross_mode_repetition_trace_layered_memory_x_high_1|10101|59,p6_proxy_export:repetition_trace_layered,p6_cross_mode_repetition_trace_layered_memory_x_high_1,memory_x,high,59,10101,0.060000,0.726667,1.055587,0.995587,0.666667,0.328920,1.600000,True,True,False,1.726968,1.162308,False
p6_cross_mode_repetition_trace_layered_memory_x_high_1|10102|60,p6_proxy_export:repetition_trace_layered,p6_cross_mode_repetition_trace_layered_memory_x_high_1,memory_x,high,60,10102,0.080000,0.746667,1.060566,0.980566,0.666667,0.313899,1.600000,False,True,False,1.689416,1.148790,False
p6_cross_mode_repetition_trace_layered_memory_x_high_1|10103|61,p6_proxy_export:repetition_trace_layered,p6_cross_mode_repetition_trace_layered_memory_x_high_1,memory_x,high,61,10103,0.100000,0.350000,0.589292,0.489292,0.250000,0.239292,0.600000,False,True,False,0.281231,0.595843,False
p6_cross_mode_repetition_trace_layered_memory_x_high_1|10104|62,p6_proxy_export:repetition_trace_layered,p6_cross_mode_repetition_trace_layered_memory_x_high_1,memory_x,high,62,10104,0.120000,1.620000,2.102084,1.982084,1.500000,0.482084,3.600000,True,True,False,4.553209,2.271755,False
p6_cross_mode_repetition_trace_layered_memory_x_high_1|10105|63,p6_proxy_export:repetition_trace_layered,p6_cross_mode_repetition_trace_layered_memory_x_high_1,memory_x,high,63,10105,0.140000,0.140000,0.315989,0.175989,0.000000,0.175989,0.000000,False,False,False,0.000000,0.283992,False
p6_cross_mode_repetition_trace_layered_memory_x_high_1|10106|64,p6_proxy_export:repetition_trace_layered,p6_cross_mode_repetition_trace_layered_memory_x_high_1,memory_x,high,64,10106,0.160000,0.160000,0.323090,0.163090,0.000000,0.163090,0.000000,False,False,False,0.000000,0.274318,False
p6_cross_mode_repetition_trace_layered_memory_x_high_1|10107|65,p6_proxy_export:repetition_trace_layered,p6_cross_mode_repetition_trace_layered_memory_x_high_1,memory_x,high,65,10107,0.180000,0.180000,0.212514,0.032514,0.000000,0.032514,0.000000,False,False,False,0.000000,0.176385,False
p6_cross_mode_repetition_trace_layered_memory_x_high_1|10108|66,p6_proxy_export:repetition_trace_layered,p6_cross_mode_repetition_trace_layered_memory_x_high_1,memory_x,high,66,10108,0.200000,0.200000,0.288714,0.088714,0.000000,0.088714,0.000000,False,False,False,0.000000,0.218535,False
p6_cross_mode_repetition_trace_layered_memory_x_high_1|10109|67,p6_proxy_export:repetition_trace_layered,p6_cross_mode_repetition_trace_layered_memory_x_high_1,memory_x,high,67,10109,0.220000,0.886667,1.205020,0.985020,0.666667,0.318353,1.600000,True,True,False,1.700549,1.152798,True
p6_cross_mode_repetition_trace_layered_memory_x_high_1|10110|68,p6_proxy_export:repetition_trace_layered,p6_cross_mode_repetition_trace_layered_memory_x_high_1,memory_x,high,68,10110,0.240000,0.240000,0.340624,0.100624,0.000000,0.100624,0.000000,False,False,False,0.000000,0.227468,False
p6_cross_mode_repetition_trace_layered_memory_x_high_1|10111|69,p6_proxy_export:repetition_trace_layered,p6_cross_mode_repetition_trace_layered_memory_x_high_1,memory_x,high,69,10111,0.260000,0.926667,1.239556,0.979556,0.666667,0.312889,1.600000,False,True,False,1.686890,1.147880,False
p6_cross_mode_repetition_trace_layered_memory_x_high_1|10112|70,p6_proxy_export:repetition_trace_layered,p6_cross_mode_repetition_trace_layered_memory_x_high_1,memory_x,high,70,10112,0.280000,0.530000,0.766957,0.486957,0.250000,0.236957,0.600000,False,True,False,0.275392,0.593741,False
p6_cross_mode_repetition_trace_layered_memory_x_high_1|10113|71,p6_proxy_export:repetition_trace_layered,p6_cross_mode_repetition_trace_layered_memory_x_high_1,memory_x,high,71,10113,0.300000,1.800000,2.265004,1.965004,1.500000,0.465004,3.600000,False,True,False,4.510510,2.256384,True
p6_cross_mode_repetition_trace_layered_memory_x_high_1|10114|72,p6_proxy_export:repetition_trace_layered,p6_cross_mode_repetition_trace_layered_memory_x_high_1,memory_x,high,72,10114,0.320000,1.820000,2.288897,1.968897,1.500000,0.468897,3.600000,False,True,False,4.520244,2.259888,True
p6_cross_mode_repetition_trace_layered_memory_x_high_1|10115|73,p6_proxy_export:repetition_trace_layered,p6_cross_mode_repetition_trace_layered_memory_x_high_1,memory_x,high,73,10115,0.000000,0.000000,0.162283,0.162283,0.000000,0.162283,0.000000,False,False,False,0.000000,0.273713,False
p6_cross_mode_repetition_trace_layered_memory_x_high_1|10116|74,p6_proxy_export:repetition_trace_layered,p6_cross_mode_repetition_trace_layered_memory_x_high_1,memory_x,high,74,10116,0.020000,0.686667,1.020139,1.000139,0.666667,0.333472,1.600000,False,True,False,1.738347,1.166405,True
p6_cross_mode_repetition_trace_layered_memory_x_high_1|10117|75,p6_proxy_export:repetition_trace_layered,p6_cross_mode_repetition_trace_layered_memory_x_high_1,memory_x,high,75,10117,0.040000,0.040000,0.225655,0.185655,0.000000,0.185655,0.000000,False,False,False,0.000000,0.291241,False
p6_cross_mode_repetition_trace_layered_memory_x_high_1|10118|76,p6_proxy_export:repetition_trace_layered,p6_cross_mode_repetition_trace_layered_memory_x_high_1,memory_x,high,76,10118,0.060000,0.060000,0.221189,0.161189,0.000000,0.161189,0.000000,False,False,False,0.000000,0.272892,False
p6_cross_mode_repetition_trace_layered_memory_x_high_1|10119|77,p6_proxy_export:repetition_trace_layered,p6_cross_mode_repetition_trace_layered_memory_x_high_1,memory_x,high,77,10119,0.080000,0.080000,0.254232,0.174232,0.000000,0.174232,0.000000,False,False,False,0.000000,0.282674,False
p6_cross_mode_repetition_trace_layered_memory_x_high_1|10120|78,p6_proxy_export:repetition_trace_layered,p6_cross_mode_repetition_trace_layered_memory_x_high_1,memory_x,high,78,10120,0.100000,0.350000,0.599394,0.499394,0.250000,0.249394,0.600000,False,True,False,0.306486,0.604935,False
p6_cross_mode_repetition_trace_layered_memory_x_high_1|10121|79,p6_proxy_export:repetition_trace_layered,p6_cross_mode_repetition_trace_layered_memory_x_high_1,memory_x,high,79,10121,0.120000,0.120000,0.284017,0.164017,0.000000,0.164017,0.000000,False,False,False,0.000000,0.275013,False
p6_cross_mode_repetition_trace_layered_memory_x_high_1|10122|80,p6_proxy_export:repetition_trace_layered,p6_cross_mode_repetition_trace_layered_memory_x_high_1,memory_x,high,80,10122,0.140000,0.140000,0.313723,0.173723,0.000000,0.173723,0.000000,False,False,False,0.000000,0.282292,False
p6_cross_mode_repetition_trace_layered_memory_x_high_1|10123|81,p6_proxy_export:repetition_trace_layered,p6_cross_mode_repetition_trace_layered_memory_x_high_1,memory_x,high,81,10123,0.160000,0.826667,1.141938,0.981938,0.666667,0.315271,1.600000,False,True,False,1.692844,1.150024,False
p6_cross_mode_repetition_trace_layered_memory_x_high_1|10124|82,p6_proxy_export:repetition_trace_layered,p6_cross_mode_repetition_trace_layered_memory_x_high_1,memory_x,high,82,10124,0.180000,0.180000,0.352807,0.172807,0.000000,0.172807,0.000000,False,False,False,0.000000,0.281606,False
