baseline,0,0.01,0.02,0.03,0.04,0.05,0.06,0.07,0.08,0.09,0.1
F5_50MHz_201__P2_r1_-150_-100_s1,0.008750,0.254111,0.236645,0.184570,0.232105,0.227268,0.184127,0.268793,0.255837,0.284542,0.294297
F5_50MHz_201__P2_r1_-150_-100_s2,0.007669,0.264176,0.260853,0.223933,0.271379,0.245246,0.212916,0.281612,0.286294,0.261194,0.280026
F5_50MHz_201__P2_r2_-150_-110_s1,0.008750,0.142286,0.130657,0.116784,0.113113,0.113328,0.110473,0.111850,0.120958,0.120149,0.116991
F5_50MHz_201__P2_r2_-150_-110_s2,0.007669,0.147970,0.142376,0.130662,0.119192,0.129784,0.123119,0.110115,0.134496,0.127763,0.136524
F5_50MHz_201__P2_r3_-140_-110_s1,0.010140,0.174231,0.157028,0.171576,0.157042,0.157989,0.174417,0.144828,0.160516,0.166461,0.168874
F5_50MHz_201__P2_r3_-140_-110_s2,0.009020,0.172943,0.185708,0.185296,0.157137,0.178241,0.170177,0.182839,0.184210,0.186159,0.163691
F5_50MHz_401__P2_r1_-150_-100_s1,0.008685,0.268546,0.237006,0.248113,0.298904,0.276693,0.318205,0.331934,0.371293,0.370299,0.317801
F5_50MHz_401__P2_r1_-150_-100_s2,0.007665,0.245571,0.230270,0.260845,0.285645,0.293110,0.317902,0.342501,0.381930,0.346815,0.338803
F5_50MHz_401__P2_r2_-150_-110_s1,0.008685,0.139672,0.110162,0.125860,0.131312,0.132230,0.137206,0.141065,0.130286,0.141393,0.145143
F5_50MHz_401__P2_r2_-150_-110_s2,0.007665,0.152897,0.129523,0.142908,0.127643,0.145263,0.142260,0.143758,0.133679,0.180594,0.166098
F5_50MHz_401__P2_r3_-140_-110_s1,0.010075,0.160747,0.152194,0.139918,0.164670,0.166954,0.160573,0.179657,0.208756,0.199097,0.201805
F5_50MHz_401__P2_r3_-140_-110_s2,0.008985,0.167740,0.196491,0.177486,0.183825,0.161674,0.185747,0.190374,0.179177,0.200880,0.192102
F5_60MHz_201__P2_r1_-150_-100_s1,0.008940,0.263574,0.243214,0.248683,0.230845,0.248218,0.254631,0.231213,0.291531,0.267762,0.265517
F5_60MHz_201__P2_r1_-150_-100_s2,0.007708,0.320824,0.302945,0.210143,0.226407,0.203687,0.261919,0.242552,0.281075,0.229433,0.268093
F5_60MHz_201__P2_r2_-150_-110_s1,0.008940,0.125345,0.137528,0.106171,0.121676,0.130052,0.107693,0.115246,0.120641,0.109844,0.128783
F5_60MHz_201__P2_r2_-150_-110_s2,0.007708,0.147640,0.146693,0.133105,0.140847,0.134388,0.094295,0.124613,0.110645,0.112607,0.146502
F5_60MHz_201__P2_r3_-140_-110_s1,0.010323,0.174654,0.174843,0.169567,0.146116,0.154225,0.165105,0.145845,0.164601,0.161734,0.201419
F5_60MHz_201__P2_r3_-140_-110_s2,0.009168,0.204630,0.183234,0.175515,0.144302,0.158778,0.177922,0.187603,0.198966,0.183221,0.165384
F5_60MHz_401__P2_r1_-150_-100_s1,0.008922,0.260757,0.200570,0.214264,0.228816,0.312408,0.308238,0.335310,0.316148,0.342373,0.310376
F5_60MHz_401__P2_r1_-150_-100_s2,0.007766,0.233360,0.246445,0.212556,0.283415,0.330389,0.292745,0.325883,0.338809,0.310971,0.336672
F5_60MHz_401__P2_r2_-150_-110_s1,0.008922,0.133880,0.133398,0.104642,0.119649,0.130820,0.114725,0.134155,0.144716,0.154722,0.154279
F5_60MHz_401__P2_r2_-150_-110_s2,0.007766,0.144800,0.128547,0.126761,0.129751,0.134458,0.162614,0.158662,0.154509,0.157840,0.163886
F5_60MHz_401__P2_r3_-140_-110_s1,0.010312,0.181473,0.159321,0.185907,0.163714,0.139324,0.189332,0.177873,0.189578,0.168747,0.179655
F5_60MHz_401__P2_r3_-140_-110_s2,0.009083,0.198565,0.163319,0.183757,0.180039,0.163500,0.175301,0.178419,0.180515,0.175285,0.204604
F5_70MHz_201__P2_r1_-150_-100_s1,0.008871,0.204296,0.247325,0.203091,0.180917,0.209568,0.207665,0.214432,0.253513,0.253348,0.270662
