baseline,0,0.01,0.02,0.03,0.04,0.05,0.06,0.07,0.08,0.09,0.1
F5_50MHz_201__P2_r1_-150_-100_s1,0.008951,0.259405,0.241659,0.188395,0.236921,0.231857,0.187721,0.274230,0.260956,0.290262,0.300159
F5_50MHz_201__P2_r1_-150_-100_s2,0.007846,0.269653,0.266373,0.228545,0.277106,0.250139,0.217289,0.287516,0.292151,0.266479,0.285640
F5_50MHz_201__P2_r2_-150_-110_s1,0.008951,0.145120,0.133242,0.119074,0.115254,0.115511,0.112547,0.113932,0.123215,0.122373,0.119254
F5_50MHz_201__P2_r2_-150_-110_s2,0.007846,0.150899,0.145110,0.133129,0.121543,0.132301,0.125462,0.112183,0.137005,0.130079,0.139060
F5_50MHz_201__P2_r3_-140_-110_s1,0.010377,0.177622,0.160154,0.174947,0.160063,0.160918,0.177833,0.147521,0.163519,0.169471,0.172007
F5_50MHz_201__P2_r3_-140_-110_s2,0.009234,0.176240,0.189243,0.188959,0.160165,0.181696,0.173438,0.186208,0.187706,0.189711,0.166728
F5_50MHz_401__P2_r1_-150_-100_s1,0.008884,0.274424,0.242028,0.253231,0.304952,0.282232,0.324432,0.338734,0.378656,0.377646,0.324023
F5_50MHz_401__P2_r1_-150_-100_s2,0.007843,0.250698,0.235005,0.266317,0.291322,0.299170,0.324456,0.349414,0.389697,0.353866,0.345573
F5_50MHz_401__P2_r2_-150_-110_s1,0.008884,0.142449,0.112308,0.128301,0.133877,0.134638,0.139780,0.143783,0.132729,0.144067,0.147936
F5_50MHz_401__P2_r2_-150_-110_s2,0.007843,0.155868,0.132066,0.145663,0.129997,0.147970,0.144958,0.146475,0.136173,0.183924,0.169221
F5_50MHz_401__P2_r3_-140_-110_s1,0.010310,0.163915,0.155158,0.142450,0.167735,0.170052,0.163538,0.183092,0.212590,0.202792,0.205577
F5_50MHz_401__P2_r3_-140_-110_s2,0.009199,0.171040,0.200239,0.180934,0.187198,0.164740,0.189228,0.193967,0.182504,0.204640,0.195561
F5_60MHz_201__P2_r1_-150_-100_s1,0.009144,0.269325,0.248285,0.253886,0.235707,0.253498,0.260005,0.235930,0.297390,0.273337,0.270884
F5_60MHz_201__P2_r1_-150_-100_s2,0.007887,0.327788,0.309298,0.214466,0.230993,0.207918,0.267529,0.247414,0.286935,0.234041,0.273471
F5_60MHz_201__P2_r2_-150_-110_s1,0.009144,0.127793,0.140207,0.108116,0.123974,0.132492,0.109705,0.117477,0.122912,0.111944,0.131118
F5_60MHz_201__P2_r2_-150_-110_s2,0.007887,0.150610,0.149584,0.135702,0.143512,0.136986,0.096039,0.126936,0.112720,0.114717,0.149200
F5_60MHz_201__P2_r3_-140_-110_s1,0.010563,0.178053,0.178159,0.172786,0.148955,0.157246,0.168310,0.148566,0.167747,0.164778,0.205206
F5_60MHz_201__P2_r3_-140_-110_s2,0.009387,0.208521,0.186833,0.179020,0.147047,0.161804,0.181211,0.191119,0.202755,0.186685,0.168426
F5_60MHz_401__P2_r1_-150_-100_s1,0.009126,0.266365,0.204683,0.218633,0.233553,0.318699,0.314455,0.342070,0.322542,0.349211,0.316482
F5_60MHz_401__P2_r1_-150_-100_s2,0.007946,0.238252,0.251574,0.216910,0.289092,0.337406,0.298454,0.332576,0.345373,0.317295,0.343354
F5_60MHz_401__P2_r2_-150_-110_s1,0.009126,0.136488,0.136026,0.106610,0.121879,0.133260,0.116780,0.136607,0.147453,0.157585,0.157208
F5_60MHz_401__P2_r2_-150_-110_s2,0.007946,0.147679,0.131027,0.129103,0.132184,0.136939,0.165732,0.161548,0.157374,0.160811,0.166740
F5_60MHz_401__P2_r3_-140_-110_s1,0.010552,0.184899,0.162448,0.189453,0.166822,0.141877,0.192862,0.181241,0.193215,0.171890,0.182972
F5_60MHz_401__P2_r3_-140_-110_s2,0.009299,0.202450,0.166448,0.187303,0.183376,0.166516,0.178621,0.181693,0.183945,0.178625,0.208292
F5_70MHz_201__P2_r1_-150_-100_s1,0.009073,0.208552,0.252401,0.207274,0.184633,0.213875,0.211825,0.218828,0.258772,0.258358,0.276314
F5_70MHz_201__P2_r1_-150_-100_s2,0.007821,0.267837,0.252088,0.258309,0.223312,0.218222,0.261438,0.235128,0.262508,0.239467,0.242049
F5_70MHz_201__P2_r2_-150_-110_s1,0.009073,0.117856,0.128373,0.107079,0.094038,0.112229,0.104448,0.122457,0.108595,0.100428,0.097955
F5_70MHz_201__P2_r2_-150_-110_s2,0.007821,0.140786,0.150569,0.132012,0.114587,0.135672,0.120060,0.122269,0.129894,0.136061,0.121913
F5_70MHz_201__P2_r3_-140_-110_s1,0.010377,0.204552,0.145590,0.145419,0.148191,0.157454,0.166945,0.140476,0.147201,0.146242,0.123682
F5_70MHz_201__P2_r3_-140_-110_s2,0.009005,0.181840,0.171696,0.180141,0.146075,0.198918,0.155581,0.151511,0.155663,0.154822,0.179449
F5_70MHz_401__P2_r1_-150_-100_s1,0.009076,0.268095,0.253365,0.241712,0.262460,0.243635,0.255653,0.291822,0.305718,0.308217,0.343203
F5_70MHz_401__P2_r1_-150_-100_s2,0.007905,0.262207,0.284689,0.254134,0.245206,0.293381,0.261249,0.312158,0.346240,0.334316,0.354996
F5_70MHz_401__P2_r2_-150_-110_s1,0.009076,0.144157,0.134094,0.108124,0.125177,0.103238,0.121776,0.132285,0.129086,0.141836,0.139878
F5_70MHz_401__P2_r2_-150_-110_s2,0.007905,0.143326,0.149896,0.124074,0.135951,0.127147,0.122865,0.139698,0.140750,0.163178,0.144539
F5_70MHz_401__P2_r3_-140_-110_s1,0.010502,0.158711,0.185061,0.147161,0.182713,0.159670,0.171756,0.167290,0.217455,0.178285,0.165022
F5_70MHz_401__P2_r3_-140_-110_s2,0.009261,0.179622,0.169144,0.167959,0.191599,0.166511,0.191399,0.213195,0.196467,0.181857,0.202240
A1__A2_agent,0.034895,0.161305,0.148860,0.100533,0.107240,0.060337,0.078235,0.115287,0.106147,0.114978,0.100626
