baseline,0,0.01,0.02,0.03,0.04,0.05,0.06,0.07,0.08,0.09,0.1
F5_50MHz_201__P2_r1_-150_-100_s1,0.000288,0.053000,0.048132,0.038595,0.046959,0.045291,0.038458,0.055129,0.054060,0.058247,0.060431
F5_50MHz_201__P2_r1_-150_-100_s2,0.000275,0.056386,0.053051,0.044410,0.052933,0.049989,0.042003,0.056042,0.058003,0.054856,0.055270
F5_50MHz_201__P2_r2_-150_-110_s1,0.000288,0.036067,0.032817,0.028227,0.026092,0.025042,0.024534,0.024882,0.027288,0.027123,0.027124
F5_50MHz_201__P2_r2_-150_-110_s2,0.000275,0.036314,0.035315,0.033979,0.029263,0.029868,0.029052,0.025065,0.030031,0.028389,0.032827
F5_50MHz_201__P2_r3_-140_-110_s1,0.000276,0.041936,0.038283,0.043503,0.036825,0.035176,0.039843,0.033031,0.034549,0.038394,0.039083
F5_50MHz_201__P2_r3_-140_-110_s2,0.000271,0.040310,0.045350,0.046458,0.036111,0.042139,0.039997,0.041587,0.042426,0.042389,0.036057
F5_50MHz_401__P2_r1_-150_-100_s1,0.000284,0.053531,0.047732,0.049985,0.062103,0.056938,0.063747,0.065908,0.076869,0.077160,0.065951
F5_50MHz_401__P2_r1_-150_-100_s2,0.000276,0.051534,0.048134,0.052428,0.058703,0.058631,0.064552,0.067902,0.074462,0.068683,0.072333
F5_50MHz_401__P2_r2_-150_-110_s1,0.000284,0.034703,0.027560,0.027980,0.029735,0.029979,0.031183,0.031869,0.030946,0.033292,0.034056
F5_50MHz_401__P2_r2_-150_-110_s2,0.000276,0.037874,0.031735,0.034665,0.028948,0.035770,0.031900,0.032926,0.029588,0.041569,0.037626
F5_50MHz_401__P2_r3_-140_-110_s1,0.000273,0.037234,0.035145,0.031533,0.036948,0.037479,0.035691,0.039528,0.049639,0.045025,0.049113
F5_50MHz_401__P2_r3_-140_-110_s2,0.000270,0.040567,0.046613,0.042005,0.042216,0.036194,0.044157,0.044647,0.040784,0.045742,0.044845
F5_60MHz_201__P2_r1_-150_-100_s1,0.000283,0.053580,0.049894,0.050536,0.046008,0.049204,0.051866,0.048038,0.058098,0.053825,0.053600
F5_60MHz_201__P2_r1_-150_-100_s2,0.000276,0.064467,0.061139,0.045982,0.046490,0.043096,0.051556,0.051080,0.056662,0.045879,0.054302
F5_60MHz_201__P2_r2_-150_-110_s1,0.000283,0.032938,0.034475,0.024042,0.027350,0.029374,0.024371,0.025015,0.026301,0.023709,0.027958
F5_60MHz_201__P2_r2_-150_-110_s2,0.000276,0.036923,0.035500,0.033103,0.034851,0.031319,0.019613,0.028042,0.025430,0.024592,0.036247
F5_60MHz_201__P2_r3_-140_-110_s1,0.000273,0.043348,0.042389,0.040771,0.031967,0.034971,0.037840,0.033145,0.039650,0.036366,0.048922
F5_60MHz_201__P2_r3_-140_-110_s2,0.000271,0.048882,0.043286,0.041507,0.033621,0.035853,0.039810,0.041404,0.047575,0.041397,0.036444
F5_60MHz_401__P2_r1_-150_-100_s1,0.000288,0.054271,0.041168,0.044116,0.046884,0.064466,0.061096,0.067346,0.061453,0.070743,0.063681
F5_60MHz_401__P2_r1_-150_-100_s2,0.000276,0.050471,0.051863,0.044023,0.056828,0.063732,0.057958,0.066134,0.068892,0.060547,0.069062
F5_60MHz_401__P2_r2_-150_-110_s1,0.000288,0.031990,0.031376,0.022258,0.027243,0.029792,0.023940,0.030176,0.033701,0.036904,0.036025
F5_60MHz_401__P2_r2_-150_-110_s2,0.000276,0.036025,0.029554,0.029977,0.029562,0.029592,0.039330,0.035464,0.038170,0.038141,0.037046
F5_60MHz_401__P2_r3_-140_-110_s1,0.000276,0.044961,0.039057,0.044185,0.038474,0.031868,0.043093,0.039657,0.045139,0.038997,0.042711
F5_60MHz_401__P2_r3_-140_-110_s2,0.000271,0.048783,0.040763,0.043206,0.042626,0.037007,0.038144,0.040498,0.040799,0.040232,0.044908
F5_70MHz_201__P2_r1_-150_-100_s1,0.000281,0.042923,0.052770,0.041049,0.039843,0.040848,0.043941,0.043658,0.050912,0.053683,0.053056
F5_70MHz_201__P2_r1_-150_-100_s2,0.000275,0.054369,0.051788,0.051330,0.046853,0.043250,0.052788,0.047546,0.050493,0.048886,0.046686
