baseline,0,0.01,0.02,0.03,0.04,0.05,0.06,0.07,0.08,0.09,0.1
F5_50MHz_201__P2_r1_-150_-100_s1,13.428366,9.272796,9.579757,10.192965,9.509878,9.565720,9.978181,9.453069,8.503764,8.986875,8.678497
F5_50MHz_201__P2_r1_-150_-100_s2,14.047301,9.462352,9.827099,9.806471,9.746847,9.614383,9.820274,9.005465,8.584245,9.491358,8.572646
F5_50MHz_201__P2_r2_-150_-110_s1,13.428366,10.168152,10.773648,10.903222,10.625220,10.679547,10.609370,10.857025,10.079657,10.421730,10.756967
F5_50MHz_201__P2_r2_-150_-110_s2,14.047301,10.079498,10.347800,10.522915,10.862708,10.139609,10.385952,11.190171,10.291738,10.314946,10.179237
F5_50MHz_201__P2_r3_-140_-110_s1,12.518710,8.152578,8.180737,8.007311,8.314823,7.659239,8.035419,8.419018,8.301878,7.473589,7.673419
F5_50MHz_201__P2_r3_-140_-110_s2,13.146148,8.308860,7.883519,8.165701,8.129544,7.163382,7.857117,7.628749,7.926711,8.032842,8.224312
F5_50MHz_401__P2_r1_-150_-100_s1,13.443382,9.456355,9.465546,9.653308,8.678814,8.718641,8.180626,8.377671,7.596875,7.363415,8.305854
F5_50MHz_401__P2_r1_-150_-100_s2,14.058767,9.075592,9.824023,9.814851,8.430431,8.607580,8.421036,7.877428,8.014806,8.163923,8.170724
F5_50MHz_401__P2_r2_-150_-110_s1,13.443382,9.978975,10.747911,9.576385,9.312169,10.322592,10.381633,9.942113,10.061481,9.875420,9.715251
F5_50MHz_401__P2_r2_-150_-110_s2,14.058767,9.899407,10.748005,10.266103,10.158738,9.887526,9.568741,9.609831,10.008475,8.709831,9.258289
F5_50MHz_401__P2_r3_-140_-110_s1,12.533726,8.459874,8.750887,8.143794,7.589190,7.424488,8.322160,7.111750,7.377030,7.485884,7.313407
F5_50MHz_401__P2_r3_-140_-110_s2,13.181310,8.039753,7.615530,8.000985,7.767294,8.062322,7.901662,7.296354,7.669956,7.355186,7.383188
F5_60MHz_201__P2_r1_-150_-100_s1,13.372602,9.495138,9.405947,9.782843,9.971577,9.624765,9.547504,9.302439,8.712544,9.547494,8.864749
F5_60MHz_201__P2_r1_-150_-100_s2,14.010956,8.717541,8.658949,10.039933,9.275803,10.120018,9.314881,9.388953,9.541022,9.584373,8.855956
F5_60MHz_201__P2_r2_-150_-110_s1,13.372602,10.864330,9.935520,10.909185,10.659974,10.189292,10.495729,10.674086,10.519788,10.408703,10.024138
