baseline,0,0.01,0.02,0.03,0.04,0.05,0.06,0.07,0.08,0.09,0.1
F5_50MHz_201__P2_r1_-150_-100_s1,0.000000,0.045069,0.040600,0.033088,0.040134,0.038131,0.033889,0.047322,0.045410,0.049278,0.052889
F5_50MHz_201__P2_r1_-150_-100_s2,0.000000,0.046462,0.044956,0.038949,0.044493,0.043185,0.036364,0.046757,0.049031,0.046389,0.047603
F5_50MHz_201__P2_r2_-150_-110_s1,0.000000,0.028271,0.026034,0.022985,0.022098,0.021193,0.020871,0.021402,0.022807,0.023515,0.023232
F5_50MHz_201__P2_r2_-150_-110_s2,0.000000,0.029060,0.027703,0.027757,0.023967,0.025173,0.024000,0.021425,0.026178,0.024575,0.027317
F5_50MHz_201__P2_r3_-140_-110_s1,0.000000,0.034518,0.029443,0.033258,0.030162,0.030596,0.033346,0.028472,0.029747,0.033105,0.031833
F5_50MHz_201__P2_r3_-140_-110_s2,0.000000,0.033966,0.038551,0.037636,0.030291,0.034418,0.033116,0.036663,0.038015,0.036655,0.031477
F5_50MHz_401__P2_r1_-150_-100_s1,0.000000,0.045376,0.040652,0.042807,0.052739,0.047848,0.054382,0.056085,0.064925,0.066152,0.054848
F5_50MHz_401__P2_r1_-150_-100_s2,0.000000,0.042363,0.040507,0.044049,0.049534,0.050546,0.055425,0.058699,0.065330,0.060011,0.061301
F5_50MHz_401__P2_r2_-150_-110_s1,0.000000,0.027340,0.022093,0.024257,0.024342,0.026743,0.027495,0.027497,0.025845,0.028070,0.029248
F5_50MHz_401__P2_r2_-150_-110_s2,0.000000,0.031145,0.025734,0.027724,0.024493,0.029603,0.027456,0.028113,0.026070,0.035389,0.032709
F5_50MHz_401__P2_r3_-140_-110_s1,0.000000,0.031098,0.030788,0.027211,0.032242,0.032825,0.031072,0.034933,0.042270,0.040088,0.041451
F5_50MHz_401__P2_r3_-140_-110_s2,0.000000,0.032783,0.039255,0.034516,0.036003,0.031848,0.037802,0.037281,0.035500,0.040886,0.037899
F5_60MHz_201__P2_r1_-150_-100_s1,0.000000,0.046214,0.042100,0.042992,0.038917,0.041577,0.044838,0.040397,0.050196,0.044722,0.045426
F5_60MHz_201__P2_r1_-150_-100_s2,0.000000,0.053742,0.053856,0.038296,0.039940,0.036108,0.043879,0.040989,0.046783,0.039815,0.046528
F5_60MHz_201__P2_r2_-150_-110_s1,0.000000,0.025046,0.026786,0.019789,0.023701,0.024693,0.020126,0.021338,0.022735,0.019047,0.024235
F5_60MHz_201__P2_r2_-150_-110_s2,0.000000,0.029418,0.029033,0.026716,0.028235,0.027095,0.015959,0.024124,0.021819,0.020013,0.029832
F5_60MHz_201__P2_r3_-140_-110_s1,0.000000,0.034560,0.034884,0.032691,0.026536,0.028634,0.032912,0.027658,0.033490,0.030675,0.041275
F5_60MHz_201__P2_r3_-140_-110_s2,0.000000,0.042111,0.035905,0.034201,0.027186,0.031283,0.034564,0.037229,0.039712,0.036041,0.032162
F5_60MHz_401__P2_r1_-150_-100_s1,0.000000,0.045075,0.035136,0.038302,0.039273,0.053848,0.053861,0.056480,0.052531,0.061288,0.055900
F5_60MHz_401__P2_r1_-150_-100_s2,0.000000,0.041918,0.044446,0.036982,0.047394,0.055332,0.051222,0.055796,0.057459,0.051693,0.057510
F5_60MHz_401__P2_r2_-150_-110_s1,0.000000,0.025900,0.025340,0.018201,0.023374,0.025307,0.021418,0.026832,0.029284,0.031144,0.031853
F5_60MHz_401__P2_r2_-150_-110_s2,0.000000,0.029560,0.025614,0.025668,0.025637,0.026096,0.033309,0.031186,0.031469,0.032265,0.033515
F5_60MHz_401__P2_r3_-140_-110_s1,0.000000,0.036257,0.030299,0.036842,0.031327,0.026278,0.037405,0.034817,0.037075,0.033634,0.034523
F5_60MHz_401__P2_r3_-140_-110_s2,0.000000,0.040150,0.032497,0.035711,0.036500,0.032234,0.032766,0.034706,0.034688,0.034629,0.041123
F5_70MHz_201__P2_r1_-150_-100_s1,0.000000,0.035735,0.044245,0.035167,0.032426,0.034907,0.037440,0.036028,0.042703,0.045356,0.046908
F5_70MHz_201__P2_r1_-150_-100_s2,0.000000,0.046392,0.043345,0.043904,0.039892,0.035943,0.044364,0.039740,0.042936,0.040466,0.041237
F5_70MHz_201__P2_r2_-150_-110_s1,0.000000,0.021637,0.024763,0.020141,0.017448,0.020297,0.019299,0.023178,0.019319,0.018812,0.018007
F5_70MHz_201__P2_r2_-150_-110_s2,0.000000,0.026761,0.030149,0.024433,0.021201,0.024371,0.023131,0.022639,0.024345,0.026891,0.021801
F5_70MHz_201__P2_r3_-140_-110_s1,0.000000,0.038922,0.026709,0.026176,0.027979,0.029059,0.032614,0.026515,0.026391,0.026309,0.021748
F5_70MHz_201__P2_r3_-140_-110_s2,0.000000,0.035657,0.033118,0.037768,0.027556,0.038279,0.028149,0.028234,0.029315,0.030080,0.035136
F5_70MHz_401__P2_r1_-150_-100_s1,0.000000,0.045866,0.042492,0.039655,0.045843,0.040663,0.043422,0.049188,0.052243,0.054709,0.056582
F5_70MHz_401__P2_r1_-150_-100_s2,0.000000,0.046673,0.048487,0.043706,0.040237,0.051443,0.043511,0.052168,0.058578,0.058431,0.060583
F5_70MHz_401__P2_r2_-150_-110_s1,0.000000,0.029564,0.026464,0.020763,0.023405,0.019047,0.023025,0.025448,0.026147,0.026804,0.027694
F5_70MHz_401__P2_r2_-150_-110_s2,0.000000,0.028005,0.028997,0.022531,0.025673,0.023814,0.023237,0.026905,0.027843,0.032706,0.029263
F5_70MHz_401__P2_r3_-140_-110_s1,0.000000,0.030758,0.035451,0.028098,0.033683,0.030660,0.032807,0.031925,0.042518,0.033366,0.032229
F5_70MHz_401__P2_r3_-140_-110_s2,0.000000,0.034142,0.032946,0.031314,0.037564,0.032935,0.037093,0.044067,0.038864,0.035170,0.039260
A1__A2_agent,0.007325,0.022600,0.027667,0.017000,0.019967,0.010608,0.013342,0.023500,0.020875,0.020258,0.016142
