epoch,train_loss_total,train_loss_rho,train_loss_spectral,train_loss_energy,train_loss_leakage,train_loss_residual,train_loss_selection_entropy,train_loss_selection_coverage,val_loss_total,val_loss_rho,val_loss_spectral,val_loss_energy,val_loss_leakage,val_loss_residual,val_loss_selection_entropy,val_loss_selection_coverage,val_density_rel_l2,val_lowfreq_spectral_rel_l2,val_lowpass_energy_rel_l2,val_commutator_leakage,val_leakage_error_correlation,val_latent_step_norm,val_selection_entropy,val_selection_coverage_deficit,val_residual_lowfreq_norm,val_runtime_seconds,val_parameter_count
10,2.7783356761433782e-08,1.5338911053600226e-08,6.200597219300395e-08,1.148013416241156e-05,0.5493819352827574,8.65017727038152e-10,0.0,0.0,2.0649574050679576e-08,1.1424234447332537e-08,4.592753732879373e-08,1.1690654446283588e-05,0.41605496406555176,7.966427795214059e-10,0.0,0.0,0.09709467738866806,0.09148450084030628,0.0033921743743121624,0.41605496406555176,0.3603769971692782,nan,nan,nan,7.966427795214059e-10,0.007235456956550479,706531
11,2.7820824661561298e-08,1.5358952939879458e-08,6.209635996045012e-08,1.1480134114543417e-05,0.5493819266557693,8.519947905078221e-10,0.0,0.0,2.0681355739071705e-08,1.1439774239008216e-08,4.600235481433401e-08,1.1690654446283588e-05,0.41605496406555176,8.222065250862443e-10,0.0,0.0,0.09719807207584381,0.09159081727266312,0.0033921743743121624,0.41605496406555176,0.37199180311994207,nan,nan,nan,8.222065250862443e-10,0.006342336011584848,706531
12,2.7817268021198958e-08,1.535776731518162e-08,6.20908214668098e-08,1.1480134449620413e-05,0.5493819211658678,8.267205925686258e-10,0.0,0.0,2.062245751943692e-08,1.141148908700984e-08,4.587313995330078e-08,1.1690654446283588e-05,0.41605496406555176,7.26794846528378e-10,0.0,0.0,0.0970130942761898,0.0913945309817791,0.0033921743743121624,0.41605496406555176,0.35928586747497854,nan,nan,nan,7.26794846528378e-10,0.005600333912298083,706531
13,2.786328043145515e-08,1.5385615495084063e-08,6.22152135657703e-08,1.1480134353884128e-05,0.5493819243029544,6.924392755087482e-10,0.0,0.0,2.0652528132103498e-08,1.1427832014021533e-08,4.5947845528360176e-08,1.1690654446283588e-05,0.41605496406555176,7.02551156139819e-10,0.0,0.0,0.09701134636998177,0.09139154516160489,0.0033921743743121624,0.41605496406555176,0.3606391234685593,nan,nan,nan,7.02551156139819e-10,0.007610752945765853,706531
14,2.7849766843545646e-08,1.537220615127329e-08,6.216261919246933e-08,1.148013416241156e-05,0.549381927440041,9.007377826065229e-10,0.0,0.0,2.0749928442143073e-08,1.1469804661601302e-08,4.614141246861436e-08,1.1690654446283588e-05,0.41605496406555176,1.036815522326151e-09,0.0,0.0,0.09745497554540633,0.09186672233045101,0.0033921743743121624,0.41605496406555176,0.3570174248352997,nan,nan,nan,1.036815522326151e-09,0.008289086050353944,706531
15,2.785507179300782e-08,1.5370923995605105e-08,6.216591012724549e-08,1.1480134066675274e-05,0.5493819337142142,1.0193230353350875e-09,0.0,0.0,2.0714023385437486e-08,1.1453642256853414e-08,4.606643244642328e-08,1.1690654446283588e-05,0.41605496406555176,9.41882294380747e-10,0.0,0.0,0.0972625233232975,0.09165579602122306,0.0033921743743121624,0.41605496406555176,0.3551598852180814,nan,nan,nan,9.41882294380747e-10,0.23223695799242705,706531
16,2.783666317334995e-08,1.5364234983687648e-08,6.212370575859065e-08,1.1480134114543417e-05,0.5493819337142142,9.537343692578304e-10,0.0,0.0,2.0722640048376206e-08,1.1460402404850356e-08,4.608937143046887e-08,1.1690654446283588e-05,0.41605496406555176,8.872774182044907e-10,0.0,0.0,0.09731964096426964,0.09171667136251926,0.0033921743743121624,0.41605496406555176,0.35777662375739455,nan,nan,nan,8.872774182044907e-10,0.0396026800153777,706531
17,2.787556440646193e-08,1.5388728233221485e-08,6.222344127668055e-08,1.148013440175227e-05,0.5493819368513007,8.429473844086632e-10,0.0,0.0,2.0695899216605085e-08,1.1447670811293165e-08,4.603651237999884e-08,1.1690654446283588e-05,0.41605496406555176,8.185159494633609e-10,0.0,0.0,0.09725212156772614,0.0916502509266138,0.0033921743743121624,0.41605496406555176,0.3682052859001823,nan,nan,nan,8.185159494633609e-10,0.005710736964829266,706531
18,2.7853114154278334e-08,1.537289752805368e-08,6.216896134734079e-08,1.1480133923070848e-05,0.5493819368513007,9.284945327212463e-10,0.0,0.0,2.0709959969167357e-08,1.145218497811129e-08,4.606144443641824e-08,1.1690654446283588e-05,0.41605496406555176,9.097082809272905e-10,0.0,0.0,0.09727046936750412,0.09166779220104218,0.0033921743743121624,0.41605496406555176,0.3610755264121132,nan,nan,nan,9.097082809272905e-10,0.009346831007860601,706531
19,2.78570533658084e-08,1.5376524988958433e-08,6.218202579744731e-08,1.148013440175227e-05,0.5493819368513007,8.824621705886446e-10,0.0,0.0,2.0700186453836977e-08,1.1449327708135115e-08,4.604454328926977e-08,1.1690654446283588e-05,0.41605496406555176,8.390151351456154e-10,0.0,0.0,0.09719023779034613,0.09157926999032498,0.0033921743743121624,0.41605496406555176,0.35538612848495277,nan,nan,nan,8.390151351456154e-10,0.016709215007722378,706531
20,2.7867996004416503e-08,1.538453154344217e-08,6.221337849566273e-08,1.1480134306015985e-05,0.5493819305771276,8.157627818864013e-10,0.0,0.0,2.0673829315143166e-08,1.1437596203478506e-08,4.598903657893061e-08,1.1690654446283588e-05,0.41605496406555176,7.685189429285089e-10,0.0,0.0,0.09719519093632698,0.09158760569989681,0.0033921743743121624,0.41605496406555176,0.3765494686261267,nan,nan,nan,7.685189429285089e-10,0.006303295085672289,706531
21,2.785799118872714e-08,1.53790897210109e-08,6.218807831266148e-08,1.1480134306015985e-05,0.5493819180287813,8.257195658217517e-10,0.0,0.0,2.0711355741553916e-08,1.1453567205776949e-08,4.606554337982516e-08,1.1690654446283588e-05,0.41605496406555176,8.936097972700452e-10,0.0,0.0,0.09726717397570611,0.09166427329182625,0.0033921743743121624,0.41605496406555176,0.3498476873730292,nan,nan,nan,8.936097972700452e-10,0.007135007996112108,706531
22,2.785133882585605e-08,1.537297185456354e-08,6.21652104296357e-08,1.1480134258147844e-05,0.5493819321456709,9.064858600591358e-10,0.0,0.0,2.072506033456989e-08,1.1461005922086542e-08,4.6097423656021874e-08,1.1690654446283588e-05,0.41605496406555176,8.913808302590809e-10,0.0,0.0,0.09732784554362298,0.09172689467668534,0.0033921743743121624,0.41605496406555176,0.36446452002133384,nan,nan,nan,8.913808302590809e-10,0.007523535983636975,706531
23,2.7855135367884174e-08,1.5373288046080952e-08,6.216785626640175e-08,1.1480134306015985e-05,0.5493819446940171,9.655190273025632e-10,0.0,0.0,2.0696287794663704e-08,1.1445650871522162e-08,4.602661629604654e-08,1.1690654446283588e-05,0.41605496406555176,9.062756933797544e-10,0.0,0.0,0.09724866226315498,0.09164359495043754,0.0033921743743121624,0.41605496406555176,0.3559603303643829,nan,nan,nan,9.062756933797544e-10,0.02167948504211381,706531
24,2.7859573174731322e-08,1.5378604682101277e-08,6.218463610707659e-08,1.1480134066675274e-05,0.5493819337142142,8.808244163289502e-10,0.0,0.0,2.0711012460594702e-08,1.1454699633262067e-08,4.6065762759894824e-08,1.1690654446283588e-05,0.41605496406555176,8.631986792018154e-10,0.0,0.0,0.09730026051402092,0.09169685952365399,0.0033921743743121624,0.41605496406555176,0.3661619078195424,nan,nan,nan,8.631986792018154e-10,0.007719458022620529,706531
25,2.7861817741836603e-08,1.5380305777506164e-08,6.219679854187856e-08,1.1480134210279702e-05,0.5493819337142142,8.430516869401871e-10,0.0,0.0,2.0742735085121922e-08,1.1472039540549872e-08,4.615071436120388e-08,1.1690654446283588e-05,0.41605496406555176,8.110383753479056e-10,0.0,0.0,0.09727911166846752,0.09168321937322615,0.0033921743743121624,0.41605496406555176,0.36755725604719497,nan,nan,nan,8.110383753479056e-10,0.00805350102018565,706531
26,2.787919322300743e-08,1.5390355750056236e-08,6.224311209136527e-08,1.1480134114543417e-05,0.5493819243029544,8.042977249124231e-10,0.0,0.0,2.069369209323213e-08,1.1446628978006856e-08,4.6034069001166245e-08,1.1690654446283588e-05,0.41605496406555176,8.049681476940407e-10,0.0,0.0,0.09724135622382164,0.09163458310067654,0.0033921743743121624,0.41605496406555176,0.3682500701851375,nan,nan,nan,8.049681476940407e-10,0.008530419960152358,706531
27,2.7859738843379713e-08,1.5378296904905734e-08,6.2192274441486e-08,1.148013373159828e-05,0.5493819352827574,8.597371177549762e-10,0.0,0.0,2.063943371766186e-08,1.1414809764076495e-08,4.589165225610259e-08,1.1690654446283588e-05,0.41605496406555176,9.258529221067846e-10,0.0,0.0,0.09717020094394684,0.09156168363988398,0.0033921743743121624,0.41605496406555176,0.3534130507846957,nan,nan,nan,9.258529221067846e-10,0.007999092049431056,706531
28,2.7861272026317047e-08,1.5378831214344533e-08,6.219689783087664e-08,1.148013416241156e-05,0.5493819431254738,8.612172145018947e-10,0.0,0.0,2.0682985546471855e-08,1.1440749236868442e-08,4.6006761067474145e-08,1.1690654446283588e-05,0.41605496406555176,8.17686390819361e-10,0.0,0.0,0.09717020839452745,0.09155866578221322,0.0033921743743121624,0.41605496406555176,0.3566723533513859,nan,nan,nan,8.17686390819361e-10,0.0269522619782947,706531
29,2.790125127429938e-08,1.5401388234923425e-08,6.228472222191111e-08,1.1480134258147844e-05,0.5493819368513007,8.583826602731312e-10,0.0,0.0,2.0685922308416593e-08,1.1440883573854421e-08,4.6004449139047665e-08,1.1690654446283588e-05,0.41605496406555176,8.829633135754023e-10,0.0,0.0,0.09718552231788635,0.09157702550292016,0.0033921743743121624,0.41605496406555176,0.35284663873999106,nan,nan,nan,8.829633135754023e-10,0.02157563896616921,706531
30,2.785066334279475e-08,1.53735780597081e-08,6.217032932909206e-08,1.1480134018807133e-05,0.5493819337142142,8.603829344884006e-10,0.0,0.0,2.0742648487726e-08,1.1470704608385063e-08,4.614615978226766e-08,1.1690654446283588e-05,0.41605496406555176,8.542558327384597e-10,0.0,0.0,0.09732515513896942,0.09172710627317429,0.0033921743743121624,0.41605496406555176,0.36580477772800757,nan,nan,nan,8.542558327384597e-10,0.007567771011963487,706531
31,2.7847419621713543e-08,1.5371427639515308e-08,6.21623506821092e-08,1.148013440175227e-05,0.5493819462625604,8.704385633326171e-10,0.0,0.0,2.0676475198655453e-08,1.1436622759930515e-08,4.598840686043104e-08,1.1690654446283588e-05,0.41605496406555176,8.434244413990655e-10,0.0,0.0,0.09719744175672532,0.09158844128251076,0.0033921743743121624,0.41605496406555176,0.36755582186667224,nan,nan,nan,8.434244413990655e-10,0.01699539297260344,706531
32,2.7879805598654696e-08,1.5391070312968e-08,6.224034209660538e-08,1.148013397093899e-05,0.549381927440041,8.133287435354108e-10,0.0,0.0,2.0689169932808227e-08,1.1445150160938056e-08,4.602311420853766e-08,1.1690654446283588e-05,0.41605496406555176,7.879213947958874e-10,0.0,0.0,0.09722400978207588,0.09161707647144794,0.0033921743743121624,0.41605496406555176,0.3685510800137387,nan,nan,nan,7.879213947958874e-10,0.01144627999747172,706531
33,2.785473877284666e-08,1.5375498161212793e-08,6.217438185348999e-08,1.1480134258147844e-05,0.549381927440041,8.872684400061889e-10,0.0,0.0,2.0729425287413505e-08,1.146059647183506e-08,4.6096592321021035e-08,1.1690654446283588e-05,0.41605496406555176,9.901864883588019e-10,0.0,0.0,0.09734799340367317,0.09174782037734985,0.0033921743743121624,0.41605496406555176,0.3427860351827332,nan,nan,nan,9.901864883588019e-10,0.007994117040652782,706531
34,2.785275131002077e-08,1.537042670918254e-08,6.215873813325264e-08,1.148013440175227e-05,0.5493819148916947,1.0115378067329505e-09,0.0,0.0,2.0746039108843206e-08,1.146896511095008e-08,4.613719006840711e-08,1.1690654446283588e-05,0.41605496406555176,9.927050848013153e-10,0.0,0.0,0.09743301346898078,0.0918441828340292,0.0033921743743121624,0.41605496406555176,0.36245791670251637,nan,nan,nan,9.927050848013153e-10,0.007122911047190428,706531
35,2.785325831965972e-08,1.5371994951794335e-08,6.21686146772797e-08,1.148013416241156e-05,0.5493819352827574,9.50803956035809e-10,0.0,0.0,2.0677798140411596e-08,1.1437927938118264e-08,4.59939188957037e-08,1.1690654446283588e-05,0.41605496406555176,8.217260205611865e-10,0.0,0.0,0.09714303314685821,0.09153074771165848,0.0033921743743121624,0.41605496406555176,0.3566552986620845,nan,nan,nan,8.217260205611865e-10,0.007536060002166778,706531
36,2.788797328740226e-08,1.5397313833288633e-08,6.226348260365978e-08,1.1480134066675274e-05,0.5493819305771276,7.592592694911404e-10,0.0,0.0,2.0648323495464638e-08,1.1425209445192763e-08,4.5932863734776674e-08,1.1690654446283588e-05,0.41605496406555176,7.308154359453312e-10,0.0,0.0,0.09703341946005821,0.09141329266130924,0.0033921743743121624,0.41605496406555176,0.3559735870321221,nan,nan,nan,7.308154359453312e-10,0.007588106964249164,706531
37,2.7849074812318004e-08,1.537454215400957e-08,6.2172908225253e-08,1.1480133779466422e-05,0.5493819368513007,7.99018731295912e-10,0.0,0.0,2.0725555938128082e-08,1.1460840276811268e-08,4.6103459716562156e-08,1.1690654446283588e-05,0.41605496406555176,8.804555140518033e-10,0.0,0.0,0.09730766788125038,0.09171277545392513,0.0033921743743121624,0.41605496406555176,0.3642450825632177,nan,nan,nan,8.804555140518033e-10,0.0081161719863303,706531
38,2.7861831672213924e-08,1.5375240262247453e-08,6.21878470123025e-08,1.1480134114543417e-05,0.5493819431254738,9.804376784123591e-10,0.0,0.0,2.074585081501823e-08,1.1469873939518038e-08,4.6140335996369686e-08,1.1690654446283588e-05,0.41605496406555176,9.581905269229196e-10,0.0,0.0,0.09735450893640518,0.09175558499991894,0.0033921743743121624,0.41605496406555176,0.35831542278831097,nan,nan,nan,9.581905269229196e-10,0.006383632018696517,706531
39,2.783915974939526e-08,1.5366047428618625e-08,6.213259427424514e-08,1.1480134210279702e-05,0.5493819399883872,9.318612635919453e-10,0.0,0.0,2.069707294438672e-08,1.1447220948923587e-08,4.603165848493518e-08,1.1690654446283588e-05,0.41605496406555176,8.704048870544767e-10,0.0,0.0,0.09727199375629425,0.09166649244725704,0.0033921743743121624,0.41605496406555176,0.35680170395220406,nan,nan,nan,8.704048870544767e-10,0.012521983939222991,706531
40,2.7884187964469963e-08,1.539294193862947e-08,6.224406608848049e-08,1.1480134066675274e-05,0.5493819368513007,8.486528468269677e-10,0.0,0.0,2.0688665003376627e-08,1.1443178182801717e-08,4.601452552321916e-08,1.1690654446283588e-05,0.41605496406555176,8.516302107963725e-10,0.0,0.0,0.09722162932157516,0.09161366671323776,0.0033921743743121624,0.41605496406555176,0.35872931752793813,nan,nan,nan,8.516302107963725e-10,0.007213256962131709,706531
41,2.7853888365382915e-08,1.5376037565990946e-08,6.218427728299503e-08,1.1480134210279702e-05,0.5493819305771276,8.199040014174392e-10,0.0,0.0,2.0665252620233332e-08,1.1431137592055052e-08,4.596779934473716e-08,1.1690654446283588e-05,0.41605496406555176,8.1111026228875e-10,0.0,0.0,0.097183258831501,0.09158057235181333,0.0033921743743121624,0.41605496406555176,0.36587995479582736,nan,nan,nan,8.1111026228875e-10,0.21284195099724457,706531
42,2.7887915509058745e-08,1.5391639308111398e-08,6.225169918731186e-08,1.148013397093899e-05,0.5493819337142142,9.187329785831366e-10,0.0,0.0,2.0774112208243878e-08,1.1484562190133829e-08,4.620569438174016e-08,1.1690654446283588e-05,0.41605496406555176,9.682227242180375e-10,0.0,0.0,0.09747603759169579,0.09188569858670234,0.0033921743743121624,0.41605496406555176,0.3627114790919614,nan,nan,nan,9.682227242180375e-10,0.07230414601508528,706531
43,2.788640410986581e-08,1.5389527406814283e-08,6.224781214457739e-08,1.148013397093899e-05,0.5493819243029544,9.462814508584404e-10,0.0,0.0,2.0718814219833348e-08,1.1458463733404756e-08,4.6090400829257305e-08,1.1690654446283588e-05,0.41605496406555176,8.454035804739135e-10,0.0,0.0,0.09725088253617287,0.09164755083620549,0.0033921743743121624,0.41605496406555176,0.36245234426317596,nan,nan,nan,8.454035804739135e-10,0.010549473983701319,706531
44,2.7884247519170316e-08,1.5390608460189757e-08,6.224213677796797e-08,1.148013440175227e-05,0.5493819462625604,9.042401213764007e-10,0.0,0.0,2.0708254222512323e-08,1.1452731207839406e-08,4.605531245260863e-08,1.1690654446283588e-05,0.41605496406555176,8.892156733164569e-10,0.0,0.0,0.09732675328850746,0.09172361083328724,0.0033921743743121624,0.41605496406555176,0.3641339126642693,nan,nan,nan,8.892156733164569e-10,0.012425387976691127,706531
45,2.7926734515547553e-08,1.541489808313432e-08,6.234589060221352e-08,1.1480134497488556e-05,0.5493819368513007,8.531582107451641e-10,0.0,0.0,2.0680551493512667e-08,1.144032579780685e-08,4.600290193224055e-08,1.1690654446283588e-05,0.41605496406555176,7.928914469435e-10,0.0,0.0,0.09719073325395584,0.09157932512462139,0.0033921743743121624,0.41605496406555176,0.3712948361834457,nan,nan,nan,7.928914469435e-10,0.5266721560037695,706531
46,2.7879278955598047e-08,1.5388058827170426e-08,6.223706836444283e-08,1.1480134258147844e-05,0.549381927440041,8.761122704507778e-10,0.0,0.0,2.0750375639977392e-08,1.1473198835432186e-08,4.615644400018937e-08,1.1690654446283588e-05,0.41605496406555176,9.177813231620036e-10,0.0,0.0,0.09734109789133072,0.0917461697012186,0.0033921743743121624,0.41605496406555176,0.3518970933526056,nan,nan,nan,9.177813231620036e-10,0.009071961976587772,706531
47,2.7917229230099923e-08,1.5408817333195657e-08,6.232706720323365e-08,1.1480134210279702e-05,0.5493819243029544,8.599768791820625e-10,0.0,0.0,2.0640503528568388e-08,1.1418743062208137e-08,4.59045921274992e-08,1.1690654446283588e-05,0.41605496406555176,8.168356269155908e-10,0.0,0.0,0.097111926227808,0.09149671196937562,0.0033921743743121624,0.41605496406555176,0.36186772041619564,nan,nan,nan,8.168356269155908e-10,0.01008216105401516,706531
48,2.787410526955706e-08,1.538646912803786e-08,6.222899547705502e-08,1.1480134114543417e-05,0.5493819368513007,8.367322653459858e-10,0.0,0.0,2.070003191079195e-08,1.1449203363156357e-08,4.604808800934279e-08,1.1690654446283588e-05,0.41605496406555176,8.242239946110175e-10,0.0,0.0,0.09725013524293899,0.0916484620422125,0.0033921743743121624,0.41605496406555176,0.36130350400639877,nan,nan,nan,8.242239946110175e-10,0.024714191968087107,706531
49,2.788205007226751e-08,1.5391448303004933e-08,6.224634973543623e-08,1.1480134210279702e-05,0.5493819305771276,8.266332180165878e-10,0.0,0.0,2.07297992105282e-08,1.146490924419652e-08,4.611361248407775e-08,1.1690654446283588e-05,0.41605496406555176,8.433414522279747e-10,0.0,0.0,0.0972730576992035,0.09166892170906066,0.0033921743743121624,0.41605496406555176,0.35878687926251107,nan,nan,nan,8.433414522279747e-10,0.007369426020886749,706531
50,2.787984804423391e-08,1.5391029830730555e-08,6.223990492583796e-08,1.1480134114543417e-05,0.5493819180287813,8.167292485591746e-10,0.0,0.0,2.0641065745508058e-08,1.1419581058547124e-08,4.591151459010234e-08,1.1690654446283588e-05,0.41605496406555176,7.836302717834087e-10,0.0,0.0,0.097048519551754,0.09143240861594677,0.0033921743743121624,0.41605496406555176,0.3631291050336181,nan,nan,nan,7.836302717834087e-10,0.011116635985672474,706531
51,2.7884482839705303e-08,1.539421787704872e-08,6.225909874196507e-08,1.1480134593224839e-05,0.5493819431254738,7.68907265343668e-10,0.0,0.0,2.0664244093637762e-08,1.1432644164699468e-08,4.597061931121971e-08,1.1690654446283588e-05,0.41605496406555176,7.49525080889768e-10,0.0,0.0,0.09713596552610398,0.09152409099042416,0.0033921743743121624,0.41605496406555176,0.36298792951157155,nan,nan,nan,7.49525080889768e-10,0.007389531005173922,706531
52,2.785656561561729e-08,1.5376194633332537e-08,6.218387713524383e-08,1.1480134066675274e-05,0.5493819305771276,8.719024332935389e-10,0.0,0.0,2.080574201812624e-08,1.1499779350998551e-08,4.627449001759487e-08,1.1690654446283588e-05,0.41605496406555176,1.0212810042098397e-09,0.0,0.0,0.09760064035654067,0.09201581217348576,0.0033921743743121624,0.41605496406555176,0.36319589361765836,nan,nan,nan,1.0212810042098397e-09,0.01502005395013839,706531
53,2.7856771626264426e-08,1.5372862491752333e-08,6.216205935958754e-08,1.1480134114543417e-05,0.549381936067029,1.0299574234420411e-09,0.0,0.0,2.0769035824486082e-08,1.1480120853946119e-08,4.6183787461018255e-08,1.1690654446283588e-05,0.41605496406555176,1.043140074319382e-09,0.0,0.0,0.09747278690338135,0.0918839044868946,0.0033921743743121624,0.41605496406555176,0.3563206880621122,nan,nan,nan,1.043140074319382e-09,0.008549800026230514,706531
54,2.7866205249737456e-08,1.5379369497213105e-08,6.219529462208285e-08,1.1480133827334563e-05,0.5493819211658678,9.555462678422162e-10,0.0,0.0,2.071104798773149e-08,1.1453653581128265e-08,4.6064750236496366e-08,1.1690654446283588e-05,0.41605496406555176,8.889036173798104e-10,0.0,0.0,0.09731231778860092,0.09171113595366479,0.0033921743743121624,0.41605496406555176,0.36887546978732244,nan,nan,nan,8.889036173798104e-10,0.008637679915409535,706531
55,2.7854114430163845e-08,1.5376087958429707e-08,6.21753186479916e-08,1.1480134306015985e-05,0.5493819290085843,8.592558769767547e-10,0.0,0.0,2.067455584509048e-08,1.1435186353381255e-08,4.5980933727207685e-08,1.1690654446283588e-05,0.41605496406555176,8.63652260818526e-10,0.0,0.0,0.09719242826104163,0.0915831696242094,0.0033921743743121624,0.41605496406555176,0.35502526775554283,nan,nan,nan,8.63652260818526e-10,0.06306747201597318,706531
56,2.784322816751228e-08,1.5371051425835215e-08,6.215432454095399e-08,1.1480134210279702e-05,0.5493819337142142,8.262182371014598e-10,0.0,0.0,2.064692639081045e-08,1.1422830237250992e-08,4.592647684376061e-08,1.1690654446283588e-05,0.41605496406555176,7.760052600502831e-10,0.0,0.0,0.09707795828580856,0.09146186970174312,0.0033921743743121624,0.41605496406555176,0.35508589484739606,nan,nan,nan,7.760052600502831e-10,0.006371513998601586,706531
57,2.7862782677570258e-08,1.5378968367791028e-08,6.21998561194615e-08,1.148013440175227e-05,0.5493819337142142,8.768627432341104e-10,0.0,0.0,2.070814364429907e-08,1.1452323755989369e-08,4.606053494171647e-08,1.1690654446283588e-05,0.41605496406555176,8.742467860756165e-10,0.0,0.0,0.09727754518389703,0.09167497903108597,0.0033921743743121624,0.41605496406555176,0.36283196830931413,nan,nan,nan,8.742467860756165e-10,0.009767951967660338,706531
