baseline,0,0.01,0.02,0.03,0.04,0.05,0.06,0.07,0.08,0.09,0.1
F5_50MHz_201__P2_r1_-150_-100_s1,0.000292,0.054943,0.040330,0.045845,0.043613,0.045095,0.050866,0.049096,0.054819,0.052959,0.062466
F5_50MHz_201__P2_r1_-150_-100_s2,0.000278,0.058660,0.060052,0.055544,0.046258,0.048034,0.048708,0.060737,0.056569,0.064972,0.062701
F5_50MHz_201__P2_r2_-150_-110_s1,0.000292,0.032469,0.036346,0.026484,0.025327,0.024426,0.023100,0.027319,0.028642,0.031292,0.035283
F5_50MHz_201__P2_r2_-150_-110_s2,0.000278,0.041418,0.033426,0.027917,0.026271,0.031655,0.027417,0.023126,0.032172,0.036954,0.030160
F5_50MHz_201__P2_r3_-140_-110_s1,0.000283,0.042837,0.040712,0.037541,0.035023,0.037154,0.026191,0.038887,0.042369,0.039176,0.042925
F5_50MHz_201__P2_r3_-140_-110_s2,0.000275,0.040556,0.041824,0.040824,0.042044,0.038567,0.035748,0.038196,0.038866,0.041113,0.041250
F5_50MHz_401__P2_r1_-150_-100_s1,0.000288,0.048245,0.046922,0.055727,0.056126,0.066373,0.062160,0.064639,0.060801,0.078373,0.084732
F5_50MHz_401__P2_r1_-150_-100_s2,0.000279,0.058673,0.045007,0.052855,0.057559,0.057987,0.071993,0.073507,0.071405,0.078711,0.071206
F5_50MHz_401__P2_r2_-150_-110_s1,0.000288,0.029369,0.027542,0.028734,0.030585,0.033815,0.029946,0.042645,0.044817,0.035155,0.039289
F5_50MHz_401__P2_r2_-150_-110_s2,0.000279,0.045070,0.034997,0.033355,0.033487,0.035956,0.032002,0.044740,0.040183,0.034655,0.038714
F5_50MHz_401__P2_r3_-140_-110_s1,0.000278,0.040891,0.037217,0.034618,0.038873,0.041309,0.043172,0.044492,0.052294,0.049618,0.046443
F5_50MHz_401__P2_r3_-140_-110_s2,0.000273,0.046577,0.039098,0.044956,0.047021,0.044770,0.048005,0.052320,0.045655,0.053609,0.049129
F5_60MHz_201__P2_r1_-150_-100_s1,0.000288,0.050842,0.046688,0.038683,0.041002,0.043989,0.043204,0.052946,0.050824,0.052252,0.065771
F5_60MHz_201__P2_r1_-150_-100_s2,0.000281,0.047518,0.044286,0.044069,0.040518,0.036557,0.047377,0.053106,0.054743,0.056874,0.062842
F5_60MHz_201__P2_r2_-150_-110_s1,0.000288,0.031377,0.035904,0.029245,0.023283,0.029675,0.024647,0.022641,0.028245,0.033886,0.025489
F5_60MHz_201__P2_r2_-150_-110_s2,0.000281,0.036351,0.030258,0.035399,0.026428,0.026814,0.023198,0.027792,0.030614,0.029717,0.031542
F5_60MHz_201__P2_r3_-140_-110_s1,0.000276,0.040698,0.034051,0.037596,0.035678,0.038077,0.035931,0.034541,0.037525,0.035881,0.042261
F5_60MHz_201__P2_r3_-140_-110_s2,0.000275,0.039376,0.046637,0.039124,0.036842,0.040712,0.034031,0.037708,0.029253,0.037382,0.041773
F5_60MHz_401__P2_r1_-150_-100_s1,0.000291,0.044239,0.048510,0.048420,0.045324,0.049456,0.063054,0.063340,0.069348,0.082467,0.073284
F5_60MHz_401__P2_r1_-150_-100_s2,0.000281,0.049807,0.046925,0.050750,0.063458,0.059696,0.062082,0.064761,0.072157,0.074480,0.073859
F5_60MHz_401__P2_r2_-150_-110_s1,0.000291,0.041708,0.030778,0.027819,0.031203,0.026879,0.030149,0.036507,0.037317,0.031266,0.034776
F5_60MHz_401__P2_r2_-150_-110_s2,0.000281,0.037294,0.032959,0.028832,0.027608,0.031971,0.036358,0.037698,0.038861,0.032479,0.039789
F5_60MHz_401__P2_r3_-140_-110_s1,0.000281,0.038928,0.039482,0.039583,0.037165,0.039441,0.041065,0.045350,0.042243,0.049807,0.049131
F5_60MHz_401__P2_r3_-140_-110_s2,0.000275,0.042755,0.045874,0.041922,0.040619,0.047837,0.039564,0.045770,0.046977,0.044935,0.048694
F5_70MHz_201__P2_r1_-150_-100_s1,0.000286,0.055332,0.045304,0.042330,0.045237,0.044007,0.044801,0.045051,0.049676,0.046874,0.051757
F5_70MHz_201__P2_r1_-150_-100_s2,0.000281,0.051743,0.047938,0.046639,0.042134,0.048533,0.055165,0.050252,0.053320,0.056000,0.051087
F5_70MHz_201__P2_r2_-150_-110_s1,0.000286,0.038186,0.031204,0.029474,0.028299,0.026825,0.024315,0.022693,0.023676,0.025936,0.022240
F5_70MHz_201__P2_r2_-150_-110_s2,0.000281,0.039149,0.034748,0.028235,0.026260,0.027422,0.021866,0.025698,0.030660,0.029518,0.028564
F5_70MHz_201__P2_r3_-140_-110_s1,0.000276,0.047394,0.041810,0.035542,0.034279,0.032993,0.035335,0.042185,0.039855,0.027974,0.039887
F5_70MHz_201__P2_r3_-140_-110_s2,0.000270,0.053147,0.044904,0.044814,0.041913,0.039230,0.037997,0.035894,0.035359,0.042915,0.041041
F5_70MHz_401__P2_r1_-150_-100_s1,0.000291,0.049150,0.038668,0.039743,0.046322,0.045431,0.061007,0.061485,0.072975,0.067815,0.076114
