baseline,0,0.01,0.02,0.03,0.04,0.05,0.06,0.07,0.08,0.09,0.1
F5_50MHz_201__P2_r1_-150_-100_s1,0.008833,0.272302,0.192314,0.222174,0.209538,0.226381,0.260067,0.231869,0.261153,0.270066,0.295012
F5_50MHz_201__P2_r1_-150_-100_s2,0.007669,0.284512,0.289113,0.279088,0.237718,0.229908,0.230441,0.303522,0.305532,0.324421,0.311399
F5_50MHz_201__P2_r2_-150_-110_s1,0.008833,0.127955,0.151542,0.112515,0.109123,0.107273,0.105506,0.125948,0.124921,0.132436,0.150977
F5_50MHz_201__P2_r2_-150_-110_s2,0.007669,0.164083,0.136990,0.122396,0.111976,0.135478,0.121986,0.105286,0.135413,0.148688,0.130186
F5_50MHz_201__P2_r3_-140_-110_s1,0.010085,0.168671,0.172644,0.161049,0.161174,0.153146,0.117949,0.170877,0.182150,0.170196,0.190075
F5_50MHz_201__P2_r3_-140_-110_s2,0.008930,0.168340,0.173006,0.175042,0.173716,0.169142,0.160173,0.169444,0.173322,0.182673,0.187063
F5_50MHz_401__P2_r1_-150_-100_s1,0.008685,0.227887,0.220920,0.276274,0.275509,0.332200,0.310229,0.310140,0.306160,0.389514,0.400868
F5_50MHz_401__P2_r1_-150_-100_s2,0.007665,0.279983,0.226114,0.273354,0.280894,0.294218,0.368408,0.370593,0.354460,0.387572,0.358417
F5_50MHz_401__P2_r2_-150_-110_s1,0.008685,0.124817,0.116968,0.124599,0.134896,0.147317,0.130436,0.181126,0.186336,0.155410,0.161420
F5_50MHz_401__P2_r2_-150_-110_s2,0.007665,0.181180,0.148814,0.138496,0.142050,0.163563,0.142320,0.192430,0.168306,0.143960,0.168721
F5_50MHz_401__P2_r3_-140_-110_s1,0.010075,0.171975,0.154781,0.146871,0.164194,0.180230,0.184492,0.194050,0.222460,0.209220,0.196549
F5_50MHz_401__P2_r3_-140_-110_s2,0.008985,0.188211,0.171173,0.196719,0.201522,0.195784,0.205815,0.220080,0.202062,0.226675,0.213496
F5_60MHz_201__P2_r1_-150_-100_s1,0.009022,0.233770,0.211472,0.182090,0.204980,0.218792,0.214771,0.249976,0.262212,0.251589,0.325461
F5_60MHz_201__P2_r1_-150_-100_s2,0.007702,0.219106,0.212127,0.210690,0.188755,0.170082,0.232966,0.267101,0.269215,0.284260,0.308682
F5_60MHz_201__P2_r2_-150_-110_s1,0.009022,0.129536,0.139659,0.119539,0.102567,0.127704,0.106804,0.107939,0.126784,0.150606,0.114863
F5_60MHz_201__P2_r2_-150_-110_s2,0.007702,0.149114,0.126129,0.145716,0.119343,0.119552,0.109270,0.120557,0.136094,0.131845,0.135687
F5_60MHz_201__P2_r3_-140_-110_s1,0.010329,0.165682,0.142971,0.162815,0.151175,0.164502,0.148363,0.154320,0.168075,0.164192,0.177868
