epoch,train_loss_total,train_loss_rho,train_loss_spectral,train_loss_energy,train_loss_leakage,train_loss_residual,train_loss_selection_entropy,train_loss_selection_coverage,val_loss_total,val_loss_rho,val_loss_spectral,val_loss_energy,val_loss_leakage,val_loss_residual,val_loss_selection_entropy,val_loss_selection_coverage,val_density_rel_l2,val_lowfreq_spectral_rel_l2,val_lowpass_energy_rel_l2,val_commutator_leakage,val_leakage_error_correlation,val_latent_step_norm,val_selection_entropy,val_selection_coverage_deficit,val_residual_lowfreq_norm,val_residual_gate_mean,val_runtime_seconds,val_parameter_count
10,0.0010654774408689455,1.002669120596597e-07,4.465184672067392e-07,0.004260615604978643,0.0,0.0,0.0,0.0,0.0006711909791192738,7.012161162833763e-08,3.117774625138736e-07,0.00268385976596619,0.0,0.0,0.0,0.0,0.2344637982547283,0.2319507233798504,0.029514552792534232,nan,nan,nan,nan,nan,nan,nan,0.013306785956956446,115238
11,0.0005901926308165697,1.0014876750119583e-07,4.4598379651305504e-07,0.0023594779593526924,0.0,0.0,0.0,0.0,0.000355510175722884,7.003091795354521e-08,3.113696465106841e-07,0.0014211377856554464,0.0,0.0,0.0,0.0,0.23439170345664023,0.23188093304634094,0.027986492961645126,nan,nan,nan,nan,nan,nan,nan,0.010433740040753037,115238
12,0.00035501001280193264,9.996930983609338e-08,4.451724898420875e-07,0.0014187498508315337,0.0,0.0,0.0,0.0,0.00022695668258165824,6.996867973896315e-08,3.1108864817497306e-07,0.0009069246589206159,0.0,0.0,0.0,0.0,0.23436115011572836,0.23185115456581115,0.015647934284061193,nan,nan,nan,nan,nan,nan,nan,0.015156844980083406,115238
13,0.00025647936012032196,9.981552520194352e-08,4.444741504908291e-07,0.0010246292222291231,0.0,0.0,0.0,0.0,0.00018217529031971935,6.989035661320031e-08,3.107336610241873e-07,0.000727800143067725,0.0,0.0,0.0,0.0,0.2342916689813137,0.23178158029913903,0.019060017075389624,nan,nan,nan,nan,nan,nan,nan,0.011096712027210742,115238
14,0.00019592135351175735,9.964269278689723e-08,4.43688727021876e-07,0.0007823994720207626,0.0,0.0,0.0,0.0,0.0001158361242232786,6.978293853876494e-08,3.102481045402783e-07,0.0004624448638423928,0.0,0.0,0.0,0.0,0.23414475098252296,0.23163368850946428,0.012213050853461027,nan,nan,nan,nan,nan,nan,nan,0.010842522024177015,115238
15,0.00015298260041163303,9.94481596487611e-08,4.4280580512254106e-07,0.0006106469958659114,0.0,0.0,0.0,0.0,8.916659044189146e-05,6.968799404205583e-08,3.0981838960997266e-07,0.00035576796562963864,0.0,0.0,0.0,0.0,0.23404045626521108,0.23152917847037316,0.011907646665349603,nan,nan,nan,nan,nan,nan,nan,0.009872041991911829,115238
16,0.00011494333318152808,9.926312478413773e-08,4.419648531127582e-07,0.00045849235979595075,0.0,0.0,0.0,0.0,7.122115073343593e-05,6.959297849107315e-08,3.0938793571522183e-07,0.0002839874410938137,0.0,0.0,0.0,0.0,0.23392464816570283,0.23141250610351563,0.008042320376262069,nan,nan,nan,nan,nan,nan,nan,0.010276508051902056,115238
17,9.181012740698766e-05,9.908484418917253e-08,4.411542405298525e-07,0.0003659618600259388,0.0,0.0,0.0,0.0,5.566185609495733e-05,6.950554798379471e-08,3.0899126102212904e-07,0.000221751425669936,0.0,0.0,0.0,0.0,0.233811391890049,0.23129771277308464,0.008511740015819669,nan,nan,nan,nan,nan,nan,nan,0.011587552959099412,115238
18,7.374487090840518e-05,9.891182778095466e-08,4.403677594741327e-07,0.0002937031045133297,0.0,0.0,0.0,0.0,3.9323170881289116e-05,6.941157337791992e-08,3.085641395728089e-07,0.00015639790171917411,0.0,0.0,0.0,0.0,0.23367558047175407,0.23115934878587724,0.007387032557744533,nan,nan,nan,nan,nan,nan,nan,0.010708763962611556,115238
19,5.862028598657114e-05,9.872598420650703e-08,4.3952327718886266e-07,0.00023320719049623126,0.0,0.0,0.0,0.0,2.965731488302481e-05,6.932233631573581e-08,3.081583912489805e-07,0.00011773565051953483,0.0,0.0,0.0,0.0,0.2335485689342022,0.23102989420294762,0.007122797891497612,nan,nan,nan,nan,nan,nan,nan,0.010299886052962393,115238
20,4.8953173781659355e-05,9.85597426362897e-08,4.387677608376275e-07,0.00019454091977279045,0.0,0.0,0.0,0.0,2.3476976764413848e-05,6.922583573043539e-08,3.0771983006161463e-07,9.301556701757363e-05,0.0,0.0,0.0,0.0,0.2334143087267876,0.23089322671294213,0.006822960451245308,nan,nan,nan,nan,nan,nan,nan,0.014652031008154154,115238
21,4.101010314403347e-05,9.838465032137385e-08,4.3797180188975244e-07,0.00016277092800009996,0.0,0.0,0.0,0.0,2.0988641836083843e-05,6.913368366667783e-08,3.0730074485063597e-07,8.306343124786508e-05,0.0,0.0,0.0,0.0,0.2332864858210087,0.2307630106806755,0.0067434103693813086,nan,nan,nan,nan,nan,nan,nan,0.009535128017887473,115238
22,3.644249418836185e-05,9.821190391939557e-08,4.371866693693511e-07,0.00014450275308550581,0.0,0.0,0.0,0.0,2.1672256650617783e-05,6.904528859763559e-08,3.068986487164693e-07,8.579905124861398e-05,0.0,0.0,0.0,0.0,0.23316470831632613,0.23063896372914314,0.006988664390519261,nan,nan,nan,nan,nan,nan,nan,0.008865970012266189,115238
23,3.223256345862817e-05,9.80421043999214e-08,4.364148157707716e-07,0.00012766525402472135,0.0,0.0,0.0,0.0,1.2868411545241543e-05,6.895561455166899e-08,3.064906692884506e-07,5.0584842483658576e-05,0.0,0.0,0.0,0.0,0.23303576931357384,0.23050767630338667,0.005549048655666411,nan,nan,nan,nan,nan,nan,nan,0.010082850989419967,115238
24,2.7941488491179418e-05,9.788178800818059e-08,4.3568595748710276e-07,0.00011050305581767661,0.0,0.0,0.0,0.0,1.3269072212551691e-05,6.887048087378389e-08,3.0610325296720475e-07,5.218859985234303e-05,0.0,0.0,0.0,0.0,0.2329226903617382,0.2303926467895508,0.005535701639018953,nan,nan,nan,nan,nan,nan,nan,0.011102087039034814,115238
25,2.3754817998690813e-05,9.771233852449625e-08,4.3491565137580775e-07,9.375859209333277e-05,0.0,0.0,0.0,0.0,1.2320877544880204e-05,6.878708980195825e-08,3.057238373571636e-07,4.839691473534913e-05,0.0,0.0,0.0,0.0,0.23281182795763017,0.23027992174029352,0.0053874877048656344,nan,nan,nan,nan,nan,nan,nan,0.012403965927660465,115238
26,2.1762603481827108e-05,9.755606829966574e-08,4.3420514304527484e-07,8.579177895291268e-05,0.0,0.0,0.0,0.0,1.0968344582806822e-05,6.870166480155149e-08,3.053352202186943e-07,4.2987899632862536e-05,0.0,0.0,0.0,0.0,0.23270077779889106,0.2301669791340828,0.0048839402152225375,nan,nan,nan,nan,nan,nan,nan,0.010817244998179376,115238
27,1.959639372503979e-05,9.739665635403358e-08,4.3348045228173617e-07,7.712902668955442e-05,0.0,0.0,0.0,0.0,1.1935325574086164e-05,6.861954027215234e-08,3.0496151737224864e-07,4.6856900894454157e-05,0.0,0.0,0.0,0.0,0.23259714543819426,0.230061561614275,0.004934762138873339,nan,nan,nan,nan,nan,nan,nan,0.0981462590279989,115238
28,1.7389568950564256e-05,9.72213613474531e-08,4.32683589822677e-07,6.830402191170786e-05,0.0,0.0,0.0,0.0,6.449325269386463e-06,6.854263823186102e-08,3.0461179534313487e-07,2.4913907395784918e-05,0.0,0.0,0.0,0.0,0.23249588459730147,0.2299586497247219,0.003555480216164142,nan,nan,nan,nan,nan,nan,nan,0.015348754008300602,115238
29,1.6187029239900814e-05,9.706958380954682e-08,4.3199372911610563e-07,6.34958519424943e-05,0.0,0.0,0.0,0.0,7.803326695920987e-06,6.846887146139125e-08,3.042759715299326e-07,3.0330879326356808e-05,0.0,0.0,0.0,0.0,0.23240545764565468,0.2298666127026081,0.003835270763374865,nan,nan,nan,nan,nan,nan,nan,0.3109146559727378,115238
30,1.4391055341739526e-05,9.691533620070913e-08,4.312924383947048e-07,5.631397485366937e-05,0.0,0.0,0.0,0.0,6.097363396406763e-06,6.839308852590875e-08,3.039311096131314e-07,2.3508018614393222e-05,0.0,0.0,0.0,0.0,0.2323110267519951,0.22977047860622407,0.003296736889751628,nan,nan,nan,nan,nan,nan,nan,0.3898170459433459,115238
31,1.3125716601567355e-05,9.676102557794988e-08,4.305912075084818e-07,5.125463966530668e-05,0.0,0.0,0.0,0.0,5.880221905840699e-06,6.832139121115688e-08,3.0360489944314395e-07,2.264039255805983e-05,0.0,0.0,0.0,0.0,0.23222381621599197,0.22968174293637275,0.003274290356785059,nan,nan,nan,nan,nan,nan,nan,0.10210187500342727,115238
32,1.204704104614058e-05,9.660885892440331e-08,4.298995308042657e-07,4.694192969174381e-05,0.0,0.0,0.0,0.0,6.821146030233649e-06,6.825467657733952e-08,3.033012632158716e-07,2.640496279582294e-05,0.0,0.0,0.0,0.0,0.23214560076594354,0.22960205972194672,0.003762921376619488,nan,nan,nan,nan,nan,nan,nan,0.010210691019892693,115238
33,1.1377104568198679e-05,9.647944497116537e-08,4.2931113186066223e-07,4.426387862335296e-05,0.0,0.0,0.0,0.0,3.7001164798766695e-06,6.818316222734211e-08,3.029755433203718e-07,1.3921782567649643e-05,0.0,0.0,0.0,0.0,0.23206514492630959,0.2295200288295746,0.0029371805139817297,nan,nan,nan,nan,nan,nan,nan,0.025023428024724126,115238
34,1.0727992622904773e-05,9.630988535335699e-08,4.285403882046299e-07,4.166965003318374e-05,0.0,0.0,0.0,0.0,4.322481515828258e-06,6.81225991172596e-08,3.0270000905829875e-07,1.6412035165558336e-05,0.0,0.0,0.0,0.0,0.23199304565787315,0.22944663017988207,0.00318613596027717,nan,nan,nan,nan,nan,nan,nan,0.022330118983518332,115238
35,9.227718189657408e-06,9.617369749704314e-08,4.2792121677705024e-07,3.5670334957677896e-05,0.0,0.0,0.0,0.0,3.8028375115573e-06,6.806071439768857e-08,3.024178880650652e-07,1.433427115671293e-05,0.0,0.0,0.0,0.0,0.2319232814013958,0.22937530055642127,0.0026397572073619813,nan,nan,nan,nan,nan,nan,nan,0.013599056052044034,115238
36,8.482290611841323e-06,9.603242926016862e-08,4.2727891157387363e-07,3.2690474415032534e-05,0.0,0.0,0.0,0.0,3.5725713729561903e-06,6.800086183034182e-08,3.021451604467984e-07,1.3413992178357148e-05,0.0,0.0,0.0,0.0,0.23185711055994035,0.22930769473314286,0.0025903288915287703,nan,nan,nan,nan,nan,nan,nan,0.02221795794321224,115238
37,7.990138843333147e-06,9.589067224468588e-08,4.266343565680137e-07,3.072372433770828e-05,0.0,0.0,0.0,0.0,2.071483109489236e-06,6.794130236187357e-08,3.018736549620371e-07,7.410420323594735e-06,0.0,0.0,0.0,0.0,0.23179193437099457,0.22924105897545816,0.002034005505265668,nan,nan,nan,nan,nan,nan,nan,0.01401285594329238,115238
38,7.634791269370716e-06,9.574890887171549e-08,4.2598971779290495e-07,2.9304190033336024e-05,0.0,0.0,0.0,0.0,3.7275978002071497e-06,6.788330431106715e-08,3.01609127006941e-07,1.4035639878784423e-05,0.0,0.0,0.0,0.0,0.23173355907201765,0.2291812777519226,0.0033100610598921776,nan,nan,nan,nan,nan,nan,nan,0.011011341935954988,115238
39,6.776574465268488e-06,9.561155834310404e-08,4.253647812459492e-07,2.5873122180392354e-05,0.0,0.0,0.0,0.0,2.076127032069053e-06,6.78216665050968e-08,3.013277805052894e-07,7.430566256516613e-06,0.0,0.0,0.0,0.0,0.2316713735461235,0.22911739498376846,0.0018945310730487108,nan,nan,nan,nan,nan,nan,nan,0.010558869980741292,115238
40,6.596143712637345e-06,9.546239822025439e-08,4.2468622340445446e-07,2.5153352782437748e-05,0.0,0.0,0.0,0.0,1.5284602454812557e-06,6.776446781486811e-08,3.01066684471607e-07,5.240649613824644e-06,0.0,0.0,0.0,0.0,0.23161759972572327,0.22906214818358422,0.001722771645290777,nan,nan,nan,nan,nan,nan,nan,0.011763533053454012,115238
41,5.674559678194974e-06,9.532732217633709e-08,4.240717595094841e-07,2.1468785785385224e-05,0.0,0.0,0.0,0.0,1.4139714892280608e-06,6.77096618773021e-08,3.0081660895575624e-07,4.783413970699257e-06,0.0,0.0,0.0,0.0,0.2315632224082947,0.2290063016116619,0.0016007634985726327,nan,nan,nan,nan,nan,nan,nan,0.0137823760160245,115238
42,5.210429902179289e-06,9.520000021050117e-08,4.2349254227390605e-07,1.9613934323627435e-05,0.0,0.0,0.0,0.0,2.438939191051759e-06,6.765895577132142e-08,3.005848157044966e-07,8.883950954441389e-06,0.0,0.0,0.0,0.0,0.23151870146393777,0.22896035984158514,0.002589804003946483,nan,nan,nan,nan,nan,nan,nan,0.017219664005097002,115238
43,6.362710211617109e-06,9.507103128139772e-08,4.229056137797957e-07,2.422474531876536e-05,0.0,0.0,0.0,0.0,1.337126292355606e-06,6.760533644012412e-08,3.003401900514291e-07,4.477403535929625e-06,0.0,0.0,0.0,0.0,0.23146330341696741,0.22890345677733423,0.001641767332330346,nan,nan,nan,nan,nan,nan,nan,0.02110706194071099,115238
44,4.849690412811469e-06,9.493867325042964e-08,4.223035776512437e-07,1.8174400087158765e-05,0.0,0.0,0.0,0.0,1.4935539525140484e-06,6.755946913017397e-08,3.001305941552346e-07,5.103716489429644e-06,0.0,0.0,0.0,0.0,0.2314229443669319,0.22886180803179743,0.0018635359592735767,nan,nan,nan,nan,nan,nan,nan,0.011837650963570923,115238
45,4.453671764574545e-06,9.481129462815979e-08,4.2172434321305205e-07,1.659199316045009e-05,0.0,0.0,0.0,0.0,1.1253658840360004e-06,6.751224290724167e-08,2.9991503680548703e-07,3.631584434060642e-06,0.0,0.0,0.0,0.0,0.2313768394291401,0.22881438732147216,0.001535465387860313,nan,nan,nan,nan,nan,nan,nan,0.0118642290472053,115238
46,3.972131247265727e-06,9.469347317965578e-08,4.211881332594203e-07,1.4667374910602934e-05,0.0,0.0,0.0,0.0,7.328086581992466e-07,6.746344993757702e-08,2.9969202586244137e-07,2.0619968381652143e-06,0.0,0.0,0.0,0.0,0.2313355416059494,0.2287716493010521,0.0010378046426922083,nan,nan,nan,nan,nan,nan,nan,0.011491283017676324,115238
47,4.069928338953775e-06,9.456712147862402e-08,4.206131590858843e-07,1.5060218629514566e-05,0.0,0.0,0.0,0.0,1.140209363370559e-06,6.741745650629127e-08,2.9948172652893845e-07,3.69220413176663e-06,0.0,0.0,0.0,0.0,0.23129872754216194,0.22873346880078316,0.0015823269495740533,nan,nan,nan,nan,nan,nan,nan,0.012651117984205484,115238
48,3.914282857701772e-06,9.44458621251885e-08,4.2006123940633474e-07,1.4439225528923616e-05,0.0,0.0,0.0,0.0,5.32461370994497e-07,6.737174018667247e-08,2.992726564343684e-07,1.2618131961517065e-06,0.0,0.0,0.0,0.0,0.23126181885600092,0.22869518026709557,0.0008535261149518192,nan,nan,nan,nan,nan,nan,nan,0.01447152701439336,115238
49,3.2844412652067196e-06,9.431676174567895e-08,4.1947393769030324e-07,1.1921550235695721e-05,0.0,0.0,0.0,0.0,8.94041349397412e-07,6.73287487984453e-08,2.9907634058190524e-07,2.7086975933343638e-06,0.0,0.0,0.0,0.0,0.23122588619589807,0.2286580443382263,0.0013902781065553427,nan,nan,nan,nan,nan,nan,nan,0.022785452019888908,115238
50,3.2841320429916346e-06,9.419795413865167e-08,4.189335437618674e-07,1.1921869025555728e-05,0.0,0.0,0.0,0.0,1.0488216162229946e-06,6.728479817752486e-08,2.988751646171295e-07,3.3283968718933465e-06,0.0,0.0,0.0,0.0,0.23119437023997308,0.22862514480948448,0.0015918578719720244,nan,nan,nan,nan,nan,nan,nan,0.012917788000777364,115238
51,3.2214265179151735e-06,9.406868023712665e-08,4.1834521138489916e-07,1.1672740990769326e-05,0.0,0.0,0.0,0.0,5.306174983843448e-07,6.724199508312267e-08,2.986792893011625e-07,1.256143406180854e-06,0.0,0.0,0.0,0.0,0.23115990683436394,0.22858926206827163,0.0008908595191314816,nan,nan,nan,nan,nan,nan,nan,0.013105452992022038,115238
52,2.6269433958173306e-06,9.39596710144255e-08,4.1784874545220717e-07,9.296237279661574e-06,0.0,0.0,0.0,0.0,4.4986003899794014e-07,6.720028977724724e-08,2.984880396184053e-07,9.336629318568157e-07,0.0,0.0,0.0,0.0,0.2311324879527092,0.22856038361787795,0.0007620793476235121,nan,nan,nan,nan,nan,nan,nan,0.015761908027343452,115238
53,2.4945671540128964e-06,9.384059826276682e-08,4.1730672475487634e-07,8.768292897648758e-06,0.0,0.0,0.0,0.0,5.802834692758552e-07,6.716035372278384e-08,2.9830504644223765e-07,1.4558823409061006e-06,0.0,0.0,0.0,0.0,0.23110878169536592,0.22853531017899512,0.0009154512663371861,nan,nan,nan,nan,nan,nan,nan,0.012986644986085594,115238
54,2.3951701534411098e-06,9.371534191945773e-08,4.1673682983999145e-07,8.372345662696476e-06,0.0,0.0,0.0,0.0,4.86266586108286e-07,6.712266831243596e-08,2.981325977202687e-07,1.0803104828482901e-06,0.0,0.0,0.0,0.0,0.2310790203511715,0.22850428149104118,0.0007846438529668376,nan,nan,nan,nan,nan,nan,nan,0.011290760012343526,115238
55,2.296357389528375e-06,9.360667226139029e-08,4.162421260532842e-07,7.97851877552459e-06,0.0,0.0,0.0,0.0,4.4174615254632954e-07,6.708469690863694e-08,2.97958287376332e-07,9.027292549035337e-07,0.0,0.0,0.0,0.0,0.23105297461152075,0.22847677171230316,0.0007768139766994864,nan,nan,nan,nan,nan,nan,nan,0.015504608920309693,115238
56,2.1984661112870334e-06,9.350125427126362e-08,4.157618410485348e-07,7.588335751949528e-06,0.0,0.0,0.0,0.0,9.08270465060923e-07,6.70491502319237e-08,2.97794997550227e-07,2.7692952926372527e-06,0.0,0.0,0.0,0.0,0.23103557899594307,0.22845800444483758,0.001423004490789026,nan,nan,nan,nan,nan,nan,nan,0.012247111008036882,115238
57,2.237834265590783e-06,9.338671926989743e-08,4.152402832340541e-07,7.74730963078247e-06,0.0,0.0,0.0,0.0,5.917726895177111e-07,6.701272425857496e-08,2.976278494770668e-07,1.5037842331366846e-06,0.0,0.0,0.0,0.0,0.23101199194788935,0.22843299210071563,0.0009645069658290595,nan,nan,nan,nan,nan,nan,nan,0.012470595014747232,115238
58,2.014298149190022e-06,9.327739703442268e-08,4.147420746018102e-07,6.854598753211337e-06,0.0,0.0,0.0,0.0,6.060669477392366e-07,6.697478838191273e-08,2.9745339702458296e-07,1.561461829169275e-06,0.0,0.0,0.0,0.0,0.23099040538072585,0.22840979471802714,0.001159519248176366,nan,nan,nan,nan,nan,nan,nan,0.014809085056185722,115238
59,2.099430260889341e-06,9.316024910563819e-08,4.1420868138917096e-07,7.1966626783729516e-06,0.0,0.0,0.0,0.0,5.028462908285292e-07,6.693951881686644e-08,2.97291201434291e-07,1.1490446922834963e-06,0.0,0.0,0.0,0.0,0.23097431063652038,0.22839226573705673,0.0007806572830304503,nan,nan,nan,nan,nan,nan,nan,0.021475665038451552,115238
60,2.1208739410308465e-06,9.305465721952619e-08,4.1372764694882023e-07,7.283821787495981e-06,0.0,0.0,0.0,0.0,1.4047923286852892e-06,6.69040396417131e-08,2.9712809634929727e-07,4.757297119795112e-06,0.0,0.0,0.0,0.0,0.23095568120479582,0.22837214693427088,0.0020167198963463306,nan,nan,nan,nan,nan,nan,nan,0.015181332943029702,115238
61,2.315082230995215e-06,9.294420522110158e-08,4.1322445030657133e-07,8.062103227913261e-06,0.0,0.0,0.0,0.0,5.638341917801881e-07,6.68679991377985e-08,2.969626038407114e-07,1.3939396126261272e-06,0.0,0.0,0.0,0.0,0.23093176186084746,0.22834669798612595,0.0010830700630322099,nan,nan,nan,nan,nan,nan,nan,0.013922595011536032,115238
62,1.663898453778912e-06,9.283950001752984e-08,4.1274757216725493e-07,5.4587406901574515e-06,0.0,0.0,0.0,0.0,3.9123256101447623e-07,6.68342075016426e-08,2.968073644638025e-07,7.039787703888578e-07,0.0,0.0,0.0,0.0,0.23091366216540335,0.2283272124826908,0.0006447428895626217,nan,nan,nan,nan,nan,nan,nan,0.014512567955534905,115238
63,1.524411480228369e-06,9.274007265060534e-08,4.1229432219169166e-07,4.902096973212697e-06,0.0,0.0,0.0,0.0,5.057073622083408e-07,6.680078357135244e-08,2.966534609072369e-07,1.1623193358900608e-06,0.0,0.0,0.0,0.0,0.23089798241853715,0.2283100076019764,0.0008526974997948855,nan,nan,nan,nan,nan,nan,nan,0.01874847407452762,115238
64,1.4812069516186678e-06,9.262851332742254e-08,4.117863873513048e-07,4.730740975470613e-06,0.0,0.0,0.0,0.0,5.270144782798525e-07,6.676822472684307e-08,2.965036358659745e-07,1.2479777637963707e-06,0.0,0.0,0.0,0.0,0.23088051602244375,0.22829111889004705,0.0008645716588944197,nan,nan,nan,nan,nan,nan,nan,0.01221354299923405,115238
65,1.4494320100167993e-06,9.2523250908758e-08,4.1130715095804544e-07,4.605020736011954e-06,0.0,0.0,0.0,0.0,3.243516886186626e-07,6.67357245021094e-08,2.963543366263366e-07,4.377551761081122e-07,0.0,0.0,0.0,0.0,0.23085634782910347,0.22826556563377381,0.000537579064257443,nan,nan,nan,nan,nan,nan,nan,0.013136397989001125,115238
66,1.2441201539858365e-06,9.243744950768623e-08,4.109156822993866e-07,3.7848995340913175e-06,0.0,0.0,0.0,0.0,3.714114882313879e-07,6.67038175805601e-08,2.962070269063588e-07,6.26416635896021e-07,0.0,0.0,0.0,0.0,0.23084353879094122,0.22825117111206056,0.0005959865229669958,nan,nan,nan,nan,nan,nan,nan,0.014467852015513927,115238
67,1.1775310625987339e-06,9.232983107889787e-08,4.104253958446766e-07,3.5199540984888844e-06,0.0,0.0,0.0,0.0,3.751278541130887e-07,6.667080576505668e-08,2.96055326032274e-07,6.417176052764262e-07,0.0,0.0,0.0,0.0,0.23082110881805418,0.2282272771000862,0.0006843459268566221,nan,nan,nan,nan,nan,nan,nan,0.0203557790373452,115238
68,1.1501584762491371e-06,9.223888647032876e-08,4.100107350711225e-07,3.4116568545677614e-06,0.0,0.0,0.0,0.0,3.7814589859408443e-07,6.663890772529157e-08,2.9590840000537355e-07,6.54211078199296e-07,0.0,0.0,0.0,0.0,0.2308068133890629,0.22821148484945297,0.0005946978635620326,nan,nan,nan,nan,nan,nan,nan,0.011372782057151198,115238
69,1.113052438708301e-06,9.212749767740253e-08,4.095038278999135e-07,3.2646921846136185e-06,0.0,0.0,0.0,0.0,3.700702961850766e-07,6.660583551365562e-08,2.9575668492043405e-07,6.223444302122516e-07,0.0,0.0,0.0,0.0,0.23077972158789634,0.22818304747343063,0.0006202196818776429,nan,nan,nan,nan,nan,nan,nan,0.011068322986830026,115238
70,1.0531768243469599e-06,9.203642741496016e-08,4.0908847902181534e-07,3.026384589295623e-06,0.0,0.0,0.0,0.0,3.415303382325874e-07,6.657432649603834e-08,2.9561098813246645e-07,5.086020564704086e-07,0.0,0.0,0.0,0.0,0.2307698369026184,0.2281714364886284,0.0006029117212165147,nan,nan,nan,nan,nan,nan,nan,0.012910593999549747,115238
71,1.001714412938638e-06,9.193249894678956e-08,4.0861468314209274e-07,2.821898315113159e-06,0.0,0.0,0.0,0.0,3.2279157835546357e-07,6.654223483337773e-08,2.954629039209067e-07,4.340715804573847e-07,0.0,0.0,0.0,0.0,0.23075645491480826,0.22815642207860948,0.0005473628843901679,nan,nan,nan,nan,nan,nan,nan,0.013309567992109805,115238
72,9.131690214752254e-07,9.182958692870096e-08,4.081455544062345e-07,2.4690666218942315e-06,0.0,0.0,0.0,0.0,3.454490382637232e-07,6.651077377739512e-08,2.953178253051192e-07,5.251174570730655e-07,0.0,0.0,0.0,0.0,0.23074417412281034,0.22814255058765412,0.0005904977151658386,nan,nan,nan,nan,nan,nan,nan,0.013719100970774889,115238
