run_id,workload_id,circuit_id,backend,code_family,distance,num_rounds,shot_id,seed,stress_level,data_error_rate,measurement_error_rate,idle_error_rate,decoder_timeout_base_rate,detector_load_scale,idle_window_scale,deadline_scale,decoder_workers,decoder_service_rate,decoder_queue_depth,decoder_deadline,decoder_arrival_time,decoder_start_time,decoder_finish_time,decoder_latency,decoder_deadline_miss,decoder_queue_overflow,decoder_timeout,decoder_backlog,runtime_stall_rounds,idle_exposure,runtime_idle_flip,detector_count,detector_event_count,detector_events,observable_flip,decoder_prediction,qec_decoder_failure,logical_failure,failure_round,failure_region,failure_operation,failure_mode,failure_pattern,event_record_hash,record_hash
p4_default_memory_x_low_1,memory_x,stim_repetition_memory_x,stim+pymatching+p3_runtime_service,repetition_code_memory,5,8,58,10100,low,0.03,0.02,0.002,0.004,1.0,1.0,1.0,4,5.5,14,0.9,0.040000,0.040000,0.107655,0.067655,False,False,False,0.000000,0.000000,0.202741,False,36,4,"[2,3,11,15]",False,False,False,False,,none,,none,no_failure,65af308a0188294f02d90d840569be3029355be5c15eec80b5260027d031a34c,5c8e7308e962d7eb53809b009e9d597c04209a7e742d31c0318129078eef4e7c
p4_default_memory_x_low_1,memory_x,stim_repetition_memory_x,stim+pymatching+p3_runtime_service,repetition_code_memory,5,8,59,10101,low,0.03,0.02,0.002,0.004,1.0,1.0,1.0,4,5.5,14,0.9,0.060000,0.060000,0.121648,0.061648,False,False,False,0.000000,0.000000,0.198236,False,36,4,"[4,5,9,10]",False,False,False,False,,none,,none,no_failure,15d3865b67da99e88d8b6072a27cfb7edd3967676dd3dbcab32feecb7122e936,fb7f8ef3618d564df3eeadf80cac4a521b7d5da69ba68511a190b86f305b5d78
p4_default_memory_x_low_1,memory_x,stim_repetition_memory_x,stim+pymatching+p3_runtime_service,repetition_code_memory,5,8,60,10102,low,0.03,0.02,0.002,0.004,1.0,1.0,1.0,4,5.5,14,0.9,0.080000,0.080000,0.126627,0.046627,False,False,False,0.000000,0.000000,0.186970,False,36,4,"[6,10,24,25]",False,False,False,False,,none,,none,no_failure,067f6efbe491dd45e15402eddbf73f8243293369bfb574241ff430957b807b70,df83244632c02b9557617562e53e63581dd324308547f98b895bbb2c713f2a9f
p4_default_memory_x_low_1,memory_x,stim_repetition_memory_x,stim+pymatching+p3_runtime_service,repetition_code_memory,5,8,61,10103,low,0.03,0.02,0.002,0.004,1.0,1.0,1.0,4,5.5,14,0.9,0.100000,0.100000,0.138838,0.038838,False,False,False,0.000000,0.000000,0.181128,False,36,3,"[0,1,32]",False,False,False,False,,none,,none,no_failure,84540eb15881e5924ec14eaeeddb7d7b04390f746ae2e7aa3ccfff5a5b34525f,f87ef50a71c6cb778c3852201b3d39e710c10fdf8a108071581aef23b4494c86
p4_default_memory_x_low_1,memory_x,stim_repetition_memory_x,stim+pymatching+p3_runtime_service,repetition_code_memory,5,8,62,10104,low,0.03,0.02,0.002,0.004,1.0,1.0,1.0,4,5.5,14,0.9,0.120000,0.120000,0.201174,0.081174,False,False,False,0.000000,0.000000,0.212881,False,36,6,"[0,4,6,7,24,28]",False,False,False,False,,none,,none,no_failure,37213e19b43297ec0707ff4d12a62c93ebb1c57cf5e8181ecd24fd91a17760c5,c684bbd16cd5748f867a5ae30416baf289f274d4560f2a851ec2ae56ad739445
p4_default_memory_x_low_1,memory_x,stim_repetition_memory_x,stim+pymatching+p3_runtime_service,repetition_code_memory,5,8,63,10105,low,0.03,0.02,0.002,0.004,1.0,1.0,1.0,4,5.5,14,0.9,0.140000,0.140000,0.182352,0.042352,False,False,False,0.000000,0.000000,0.183764,False,36,2,"[17,21]",False,False,False,False,,none,,none,no_failure,5aedb09735dc7d8103b7edbc1bdebb1e0afec3ca3e83c06d9f809c51cb7e1b8a,3132bc4a60d5b3ad7c24eed91f3b84e129c06c27e944fd106ab2702b4a9f9395
p4_default_memory_x_low_1,memory_x,stim_repetition_memory_x,stim+pymatching+p3_runtime_service,repetition_code_memory,5,8,64,10106,low,0.03,0.02,0.002,0.004,1.0,1.0,1.0,4,5.5,14,0.9,0.160000,0.160000,0.189454,0.029454,False,False,False,0.000000,0.000000,0.174090,False,36,2,"[33,34]",False,False,False,False,,none,,none,no_failure,eb92a76ffc49d25d0cf9033c3ecd1c9a07eb8cf4e77603101e3052641c630520,3ed1ea3609bfb1d7a9c8cf7763b91ff26039fe29302d7c40057655cd6973f527
p4_default_memory_x_low_1,memory_x,stim_repetition_memory_x,stim+pymatching+p3_runtime_service,repetition_code_memory,5,8,65,10107,low,0.03,0.02,0.002,0.004,1.0,1.0,1.0,4,5.5,14,0.9,0.180000,0.180000,0.212514,0.032514,False,False,False,0.000000,0.000000,0.176385,False,36,0,[],False,False,False,False,,none,,none,no_failure,3e4704da8db1e615d9bc561e3a4a47e69c6f15b22427e270ca179460e175fdc7,f40b8276b3c9fc7a808bc4d475f6efe897354b72747bdca550f686b98f63f99d
p4_default_memory_x_low_1,memory_x,stim_repetition_memory_x,stim+pymatching+p3_runtime_service,repetition_code_memory,5,8,66,10108,low,0.03,0.02,0.002,0.004,1.0,1.0,1.0,4,5.5,14,0.9,0.200000,0.200000,0.221895,0.021895,False,False,False,0.000000,0.000000,0.168422,False,36,1,[7],True,True,False,False,,none,,none,no_failure,b741fad36ed00ff7f3e471305a39f9b8f8bfcd0de941d2b512f6960d05c57aba,d2983cdf8d463af5bbfd7ea700d3924cef006c4d842c6d52c69f354a15104ee7
p4_default_memory_x_low_1,memory_x,stim_repetition_memory_x,stim+pymatching+p3_runtime_service,repetition_code_memory,5,8,67,10109,low,0.03,0.02,0.002,0.004,1.0,1.0,1.0,4,5.5,14,0.9,0.220000,0.220000,0.271080,0.051080,False,False,False,0.000000,0.000000,0.190310,False,36,4,"[16,20,24,25]",False,False,False,False,,none,,none,no_failure,b83e81693097a9fc4ddae702f2ddc4684d42d37e55e5ce4d6be6d0b16345fbfe,ea62521709828083622abf75a07594c363cff8c93a6056a3b16665e2d6728c90
p4_default_memory_x_low_1,memory_x,stim_repetition_memory_x,stim+pymatching+p3_runtime_service,repetition_code_memory,5,8,68,10110,low,0.03,0.02,0.002,0.004,1.0,1.0,1.0,4,5.5,14,0.9,0.240000,0.240000,0.273806,0.033806,False,False,False,0.000000,0.000000,0.177355,False,36,1,[11],True,True,False,False,,none,,none,no_failure,a63130701b7850f52dcdc741cffaca7f9b3c5ef0b1d441b94f7d999b72e00b52,2c559c755124588cabbcc57e3f0aab8479261b3bf4dc4fc0f5efd4887461e7c8
p4_default_memory_x_low_1,memory_x,stim_repetition_memory_x,stim+pymatching+p3_runtime_service,repetition_code_memory,5,8,69,10111,low,0.03,0.02,0.002,0.004,1.0,1.0,1.0,4,5.5,14,0.9,0.260000,0.260000,0.305616,0.045616,False,False,False,0.000000,0.000000,0.186212,False,36,4,"[15,19,22,30]",False,False,False,False,,none,,none,no_failure,1e02dc9ec94ff1fc5122e32a47c4e0ebf457c30251f958fab7cde7c3389ca9b7,0f0ac40456296e9ed152a7a4c8ba80c59124dcbf8c4f149578749dea4b545f88
p4_default_memory_x_low_1,memory_x,stim_repetition_memory_x,stim+pymatching+p3_runtime_service,repetition_code_memory,5,8,70,10112,low,0.03,0.02,0.002,0.004,1.0,1.0,1.0,4,5.5,14,0.9,0.280000,0.280000,0.316502,0.036502,False,False,False,0.000000,0.000000,0.179377,False,36,3,"[26,27,31]",True,True,False,False,,none,,none,no_failure,91cf28d6eab13e25d037895d1b7488c289d2e7b9f9e164dc0946336b185a82da,47ec6ed17af106cc79b5a4ac8e8172df394f684c014df49f83f92e29031e23f8
p4_default_memory_x_low_1,memory_x,stim_repetition_memory_x,stim+pymatching+p3_runtime_service,repetition_code_memory,5,8,71,10113,low,0.03,0.02,0.002,0.004,1.0,1.0,1.0,4,5.5,14,0.9,0.300000,0.300000,0.364095,0.064095,False,False,False,0.000000,0.000000,0.200071,False,36,6,"[11,15,16,17,18,19]",False,False,False,False,,none,,none,no_failure,8ef423dd50da85ae523e5f5b9bf57e15e4aa6a05b67b54bb66e6c7c3e72231f6,13cb5b0f817f83f9af45f76b8ec85f5a66d356507ed3803e542c61b458f90719
p4_default_memory_x_low_1,memory_x,stim_repetition_memory_x,stim+pymatching+p3_runtime_service,repetition_code_memory,5,8,72,10114,low,0.03,0.02,0.002,0.004,1.0,1.0,1.0,4,5.5,14,0.9,0.320000,0.320000,0.387988,0.067988,False,False,False,0.000000,0.000000,0.202991,False,36,6,"[6,7,17,21,30,31]",False,False,False,False,,none,,none,no_failure,55e01af83a6f1e19d4d843d8abdccef8ffa6ba3a312f424671a5eb203bfa38ba,21ef9d0e4e2d791b05e37e3362c386d07cfcec97bbabb66f5716dda2be4b795d
p4_default_memory_x_low_1,memory_x,stim_repetition_memory_x,stim+pymatching+p3_runtime_service,repetition_code_memory,5,8,73,10115,low,0.03,0.02,0.002,0.004,1.0,1.0,1.0,4,5.5,14,0.9,0.000000,0.000000,0.028647,0.028647,False,False,False,0.000000,0.000000,0.173485,False,36,2,"[14,19]",False,False,False,False,,none,,none,no_failure,b7086424636dd75d584d136d56c7233415a58ea1e2a4a9495035d98acaa5f301,02e39b58dd997cef7aba30e9ba97ffeff39bfa902059082e6c3e49a240ad2890
p4_default_memory_x_low_1,memory_x,stim_repetition_memory_x,stim+pymatching+p3_runtime_service,repetition_code_memory,5,8,74,10116,low,0.03,0.02,0.002,0.004,1.0,1.0,1.0,4,5.5,14,0.9,0.020000,0.020000,0.086199,0.066199,False,False,False,0.000000,0.000000,0.201649,False,36,4,"[21,24,25,28]",False,False,False,False,,none,,none,no_failure,41295d6a0dd85c51567ceb204e6c9d41ad09bedf60125cafd6b4aaf32184d3e7,4478c3237cea49db933964cdcce6dae005a09ceae62db5edc2594b6631fe6c3c
p4_default_memory_x_low_1,memory_x,stim_repetition_memory_x,stim+pymatching+p3_runtime_service,repetition_code_memory,5,8,75,10117,low,0.03,0.02,0.002,0.004,1.0,1.0,1.0,4,5.5,14,0.9,0.040000,0.040000,0.092018,0.052018,False,False,False,0.000000,0.000000,0.191014,False,36,2,"[22,26]",False,False,False,False,,none,,none,no_failure,2db6e505ae62971ce02791bf40699ee6a348389f363ee05b168015673d81fe2b,01907b32059af420b396ccb699f5bfcdfa52e979be82d6e1900eed8049ad4599
p4_default_memory_x_low_1,memory_x,stim_repetition_memory_x,stim+pymatching+p3_runtime_service,repetition_code_memory,5,8,76,10118,low,0.03,0.02,0.002,0.004,1.0,1.0,1.0,4,5.5,14,0.9,0.060000,0.060000,0.087552,0.027552,False,False,False,0.000000,0.000000,0.172664,False,36,2,"[10,11]",False,False,False,False,,none,,none,no_failure,8e0a7ee7ac88ef846622ef906be57e0e8717a026617606c815eec67df2fed8fd,504767a09d4633476c383761873d548727bb7d212e09457f00cac75323514ae3
p4_default_memory_x_low_1,memory_x,stim_repetition_memory_x,stim+pymatching+p3_runtime_service,repetition_code_memory,5,8,77,10119,low,0.03,0.02,0.002,0.004,1.0,1.0,1.0,4,5.5,14,0.9,0.080000,0.080000,0.120596,0.040596,False,False,False,0.000000,0.000000,0.182447,False,36,2,"[25,26]",False,False,False,False,,none,,none,no_failure,7244c5136021af22ae988d9a551c0a92a75c3cbded1c9cdf1a64cf7c37e46127,7b6e9e954ba27c25391f3d769224c0cb0f41874db1677c697d5d73a81bf7b0ac
p4_default_memory_x_low_1,memory_x,stim_repetition_memory_x,stim+pymatching+p3_runtime_service,repetition_code_memory,5,8,78,10120,low,0.03,0.02,0.002,0.004,1.0,1.0,1.0,4,5.5,14,0.9,0.100000,0.100000,0.148940,0.048940,False,False,False,0.000000,0.000000,0.188705,False,36,3,"[28,31,35]",False,False,False,False,,none,,none,no_failure,201ea7946eaacb76f18d656ffb73de69d40f65a0fd378165832384cd82362b52,9988bff0c6fad6166a39d33bddd511a6b43b8b356483da373de41e6f35ca351c
p4_default_memory_x_low_1,memory_x,stim_repetition_memory_x,stim+pymatching+p3_runtime_service,repetition_code_memory,5,8,79,10121,low,0.03,0.02,0.002,0.004,1.0,1.0,1.0,4,5.5,14,0.9,0.120000,0.120000,0.150380,0.030380,False,False,False,0.000000,0.000000,0.174785,False,36,2,"[22,26]",False,False,False,False,,none,,none,no_failure,dd19ad6e9f5d1aa66500debf6432771ac64e52d09f806e63f6c27a4cb3b4f13d,df51ece25865eeb8af15fb88a4e4b5499c77f4078742b02d0b40dfaa8ceae9ab
p4_default_memory_x_low_1,memory_x,stim_repetition_memory_x,stim+pymatching+p3_runtime_service,repetition_code_memory,5,8,80,10122,low,0.03,0.02,0.002,0.004,1.0,1.0,1.0,4,5.5,14,0.9,0.140000,0.140000,0.180087,0.040087,False,False,False,0.000000,0.000000,0.182065,False,36,2,"[34,35]",False,False,False,False,,none,,none,no_failure,0b92c6cd18cc218347fc7e33131a4405180818df2b20784a6e3ced546ee3b122,1c62b6c45efb1c805bc750298d9225dfed58bbb2a78dace96a2590d6f8834fd0
p4_default_memory_x_low_1,memory_x,stim_repetition_memory_x,stim+pymatching+p3_runtime_service,repetition_code_memory,5,8,81,10123,low,0.03,0.02,0.002,0.004,1.0,1.0,1.0,4,5.5,14,0.9,0.160000,0.160000,0.207998,0.047998,False,False,False,0.000000,0.000000,0.187999,False,36,4,"[20,21,32,33]",False,False,False,False,,none,,none,no_failure,54c7b83be010f8f5be565c151825a1f1af5d855084e51f6758495edfc562dc6d,25e238531022eb341966ac6937c98205a372f69d4706f742d63f9dbbe0f131c4
p4_default_memory_x_low_1,memory_x,stim_repetition_memory_x,stim+pymatching+p3_runtime_service,repetition_code_memory,5,8,82,10124,low,0.03,0.02,0.002,0.004,1.0,1.0,1.0,4,5.5,14,0.9,0.180000,0.180000,0.219171,0.039171,False,False,False,0.000000,0.000000,0.181378,False,36,2,"[9,13]",False,False,False,False,,none,,none,no_failure,6dd394e005ec66545ee5ca3306bca4f66d26ab0c1fe52bc1b3f8d4399e41252c,52848829ca561512f1712d5c8bc543557e58363bba92ee602b449f7d8fbc5ad8
p4_default_memory_x_low_1,memory_x,stim_repetition_memory_x,stim+pymatching+p3_runtime_service,repetition_code_memory,5,8,83,10125,low,0.03,0.02,0.002,0.004,1.0,1.0,1.0,4,5.5,14,0.9,0.200000,0.200000,0.245738,0.045738,False,False,False,0.000000,0.000000,0.186304,False,36,4,"[0,4,10,14]",False,False,False,False,,none,,none,no_failure,344c556e6023a25827646b7f1dffc9623e52ea9e1ad9d26734bcb5f878aa4552,e9c8ae4ea7ae996ac215e0b8566a9c0a6eaf67d75732a454209146c1f163d2f1
p4_default_memory_x_low_1,memory_x,stim_repetition_memory_x,stim+pymatching+p3_runtime_service,repetition_code_memory,5,8,84,10126,low,0.03,0.02,0.002,0.004,1.0,1.0,1.0,4,5.5,14,0.9,0.220000,0.220000,0.284342,0.064342,False,False,False,0.000000,0.000000,0.200256,False,36,4,"[8,12,26,27]",False,False,False,False,,none,,none,no_failure,7adf84e41b76628ae23b9e75824a47df28c5585c513c665a50be3b4c20409ddf,8ef0d926a8f56157863ea4f3cf4b1f9c14c134dadd9ed0da6c64726f628df522
p4_default_memory_x_low_1,memory_x,stim_repetition_memory_x,stim+pymatching+p3_runtime_service,repetition_code_memory,5,8,85,10127,low,0.03,0.02,0.002,0.004,1.0,1.0,1.0,4,5.5,14,0.9,0.240000,0.240000,0.279671,0.039671,False,False,False,0.000000,0.000000,0.181753,False,36,2,"[14,15]",False,False,False,False,,none,,none,no_failure,14ae6b7684bf134ba55304ffa805642111e9819ec797100def51b99526c405eb,3b6a2858d7c6fe6607c3c2e9d748c8bb46642bc50353534e659fb35e6cc270fe
p4_default_memory_x_low_1,memory_x,stim_repetition_memory_x,stim+pymatching+p3_runtime_service,repetition_code_memory,5,8,86,10128,low,0.03,0.02,0.002,0.004,1.0,1.0,1.0,4,5.5,14,0.9,0.260000,0.260000,0.279987,0.019987,False,False,False,0.000000,0.000000,0.166990,False,36,0,[],False,False,False,False,,none,,none,no_failure,efcc2292314440c8910414486c746162e91dfec6d2e666a1b5534781451cc5d9,0b9c8619eb76199bc9e29a5c70b5ef392ef6e5dbf24a9c7a911a29821b74f944
p4_default_memory_x_low_1,memory_x,stim_repetition_memory_x,stim+pymatching+p3_runtime_service,repetition_code_memory,5,8,87,10129,low,0.03,0.02,0.002,0.004,1.0,1.0,1.0,4,5.5,14,0.9,0.280000,0.280000,0.320728,0.040728,False,False,False,0.000000,0.000000,0.182546,False,36,3,"[7,11,23]",True,True,False,False,,none,,none,no_failure,b1aef92508e45f02dcfa8338f0df69a2970779cfdf7d96a9631e348b84e3169a,6149a1e2eff0d56a177f1de4f4e83f5974c6a3ae42d1c1ac4d52f1c264a539ed
p4_default_memory_x_low_1,memory_x,stim_repetition_memory_x,stim+pymatching+p3_runtime_service,repetition_code_memory,5,8,88,10130,low,0.03,0.02,0.002,0.004,1.0,1.0,1.0,4,5.5,14,0.9,0.300000,0.300000,0.382615,0.082615,False,False,False,0.000000,0.000000,0.213961,False,36,6,"[4,8,20,22,24,27]",False,False,False,False,,none,,none,no_failure,900006be0ea10634ecf8cff4f30a6232cf33752810888cbaa76fd6c67638deda,0c0fc1bedbc3d4c53bab7fb07d894a9ecce0e97f6e8ad32e174a9c16574cabaf
p4_default_memory_x_low_1,memory_x,stim_repetition_memory_x,stim+pymatching+p3_runtime_service,repetition_code_memory,5,8,89,10131,low,0.03,0.02,0.002,0.004,1.0,1.0,1.0,4,5.5,14,0.9,0.320000,0.320000,0.363080,0.043080,False,False,False,0.000000,0.000000,0.184310,False,36,2,"[0,1]",False,False,False,False,,none,,none,no_failure,50e43fa240a8b49ac0e259a9f29f6a5131517b03bd263f6609b1ad1052165911,740ba05820b2b7e2cc50afb5a070e429421e6524c60069dcc1d874a3af1b1ead
p4_default_memory_x_low_1,memory_x,stim_repetition_memory_x,stim+pymatching+p3_runtime_service,repetition_code_memory,5,8,90,10132,low,0.03,0.02,0.002,0.004,1.0,1.0,1.0,4,5.5,14,0.9,0.000000,0.000000,0.028927,0.028927,False,False,False,0.000000,0.000000,0.173696,False,36,2,"[16,17]",False,False,False,False,,none,,none,no_failure,a7ac6dfa1621cc9cdaa9dd166665371ad6d3c8ea4733c21fc18f9ad23c617e58,5177c6674c69dc425668636d471077e0c18ff8a111cb4c9ebb73320b5aaf3866
p4_default_memory_x_low_1,memory_x,stim_repetition_memory_x,stim+pymatching+p3_runtime_service,repetition_code_memory,5,8,91,10133,low,0.03,0.02,0.002,0.004,1.0,1.0,1.0,4,5.5,14,0.9,0.020000,0.020000,0.073521,0.053521,False,False,False,0.000000,0.000000,0.192141,False,36,3,"[22,26,32]",False,False,False,False,,none,,none,no_failure,d397758b1e4f5461882b58f2ccb7fe4d9c149fa2a957a0445f6992df76b57849,67fca74c4203bf6ffd2be98426a7cf19c19ba6384301ff8a52bc6a654d09a239
p4_default_memory_x_low_1,memory_x,stim_repetition_memory_x,stim+pymatching+p3_runtime_service,repetition_code_memory,5,8,92,10134,low,0.03,0.02,0.002,0.004,1.0,1.0,1.0,4,5.5,14,0.9,0.040000,0.040000,0.055817,0.015817,False,False,False,0.000000,0.000000,0.163863,False,36,0,[],False,False,False,False,,none,,none,no_failure,a66920de366d79a1f5650a8bee0f10754f1e89666b12ad2535fddf8932973dbf,021be9d01d3c2f1715c1e50f37e3f308dc971913b36c51610953d023ff5e9f55
p4_default_memory_x_low_1,memory_x,stim_repetition_memory_x,stim+pymatching+p3_runtime_service,repetition_code_memory,5,8,93,10135,low,0.03,0.02,0.002,0.004,1.0,1.0,1.0,4,5.5,14,0.9,0.060000,0.060000,0.117706,0.057706,False,False,False,0.000000,0.000000,0.195280,False,36,3,"[24,33,34]",False,False,False,False,,none,,none,no_failure,d3b6779d55605cfc3b32438232dda67f259d5014b28889485413de7622802895,576a01ed7f79f5ade83ad428a9eafee3d19d99c3a1181c0203174c5fd0a3e03c
p4_default_memory_x_low_1,memory_x,stim_repetition_memory_x,stim+pymatching+p3_runtime_service,repetition_code_memory,5,8,94,10136,low,0.03,0.02,0.002,0.004,1.0,1.0,1.0,4,5.5,14,0.9,0.080000,0.080000,0.105280,0.025280,False,False,False,0.000000,0.000000,0.170960,False,36,1,[3],True,True,False,False,,none,,none,no_failure,b9375222c9f149d0ee817915f54385e08805cc51eba9d61f052dd63b14e91944,acea847caaf27685a8f8e631791330bbd5293b30b31213bddd32af2eb79d6a72
p4_default_memory_x_low_1,memory_x,stim_repetition_memory_x,stim+pymatching+p3_runtime_service,repetition_code_memory,5,8,95,10137,low,0.03,0.02,0.002,0.004,1.0,1.0,1.0,4,5.5,14,0.9,0.100000,0.100000,0.136253,0.036253,False,False,False,0.000000,0.000000,0.179190,False,36,2,"[32,33]",False,False,False,False,,none,,none,no_failure,216b00aad88d8ff90fd9c66f3b0a41869000b5920484e88c0c60e22fb11b66d2,4669a34319ccd6c1edc1d54c8ba2a9f4dafbabae5436926c07c2b1f006842e19
p4_default_memory_x_low_1,memory_x,stim_repetition_memory_x,stim+pymatching+p3_runtime_service,repetition_code_memory,5,8,96,10138,low,0.03,0.02,0.002,0.004,1.0,1.0,1.0,4,5.5,14,0.9,0.120000,0.120000,0.158469,0.038469,False,False,False,0.000000,0.000000,0.180851,False,36,2,"[24,25]",False,False,False,False,,none,,none,no_failure,9c39a5aaee027af033065606aa596069768026d1a87cace38980b810b1cdea91,3cac478e9ceba0e25a7483dcb6e11278103d4af85583d09b0cf37990288daab8
p4_default_memory_x_low_1,memory_x,stim_repetition_memory_x,stim+pymatching+p3_runtime_service,repetition_code_memory,5,8,97,10139,low,0.03,0.02,0.002,0.004,1.0,1.0,1.0,4,5.5,14,0.9,0.140000,0.140000,0.169866,0.029866,False,False,False,0.000000,0.000000,0.174399,False,36,2,"[9,10]",False,False,False,False,,none,,none,no_failure,b4f9c737e05b9d15297c68803d35997c1db2e718fba38ea6b6e625e594ee3cc3,ed2175e866614741c5f8103a06f5ed03f9eb41845a1522cfa6357f675c9a7d8e
p4_default_memory_x_low_1,memory_x,stim_repetition_memory_x,stim+pymatching+p3_runtime_service,repetition_code_memory,5,8,98,10140,low,0.03,0.02,0.002,0.004,1.0,1.0,1.0,4,5.5,14,0.9,0.160000,0.160000,0.211149,0.051149,False,False,False,0.000000,0.000000,0.190362,False,36,3,"[3,17,20]",True,True,False,False,,none,,none,no_failure,21aee6cee66f015f61122c767c62fc1ae293e6abca0a4dc2dcf85b1a4ab29ed8,f0009af3d097dc26887d62d83650cc5136f49d82256c2d552ffc3d8620aadba3
p4_default_memory_x_low_1,memory_x,stim_repetition_memory_x,stim+pymatching+p3_runtime_service,repetition_code_memory,5,8,99,10141,low,0.03,0.02,0.002,0.004,1.0,1.0,1.0,4,5.5,14,0.9,0.180000,0.180000,0.244749,0.064749,False,False,False,0.000000,0.000000,0.200562,False,36,4,"[17,18,30,34]",False,False,False,False,,none,,none,no_failure,8dd402c126d72b95c0fc68889d7932d3fdbfdc5659b0aa1afd6810533176c77f,4c2f691242dbbac5ff377a9c6822e1c7f2274a4e0a09d2496119407eac559b40
p4_default_memory_x_high_0,memory_x,stim_repetition_memory_x,stim+pymatching+p3_runtime_service,repetition_code_memory,5,8,0,42,high,0.03,0.02,0.002,0.04,1.0,1.0,1.0,1,2.4,4,0.42,0.160000,0.160000,0.341754,0.181754,False,False,False,0.000000,0.000000,0.288316,False,36,2,"[6,7]",False,False,False,False,,none,,none,no_failure,24704d82513c5fff0823940426248cc7e08fd5f4a9c9a67f27e7b16692eae31f,0cc145c01a41677697a1c5e0b8ed6441ac9bcf5a9cd0fa11d60ffb6804c7b8f5
p4_default_memory_x_high_0,memory_x,stim_repetition_memory_x,stim+pymatching+p3_runtime_service,repetition_code_memory,5,8,1,43,high,0.03,0.02,0.002,0.04,1.0,1.0,1.0,1,2.4,4,0.42,0.180000,0.846667,1.165050,0.985050,True,False,False,1.600000,1.700625,1.152825,False,36,4,"[0,1,9,10]",False,False,False,False,,none,,none,no_failure,6fc6e1f0737566ee38a7cb9e4a27e7c2c11f3ea5aa6dbd6d7380c2bd92bca013,fe94212654c6f672b10cc37f890cd078326c068d9d4be949967720f6f52dd844
p4_default_memory_x_high_0,memory_x,stim_repetition_memory_x,stim+pymatching+p3_runtime_service,repetition_code_memory,5,8,2,44,high,0.03,0.02,0.002,0.04,1.0,1.0,1.0,1,2.4,4,0.42,0.200000,1.866667,2.480011,2.280011,True,True,True,4.000000,5.370027,2.584210,True,36,8,"[14,15,16,20,21,22,34,35]",False,False,False,True,3,detector_2,3,deadline_timeout,deadline_timeout,1d3fc68e3104725dda7b4fe3e7e1ba6a06b062896548ee278464d3a734fb5193,2b6606c29d019519e969a1f949a13f45820668d766db5f2c5b7e1c8f4cc0459e
p4_default_memory_x_high_0,memory_x,stim_repetition_memory_x,stim+pymatching+p3_runtime_service,repetition_code_memory,5,8,3,45,high,0.03,0.02,0.002,0.04,1.0,1.0,1.0,1,2.4,4,0.42,0.220000,0.220000,0.248612,0.028612,False,False,False,0.000000,0.000000,0.173459,False,36,0,[],False,False,False,False,,none,,none,no_failure,6687bd3047ac1a830bb7a1a2aa7b1253b68b8976059fab197559f54e2d1d7ca8,818e3063c02bc231e470eeaaa6f0b21a9a09a20f8132e25de031d68f574f3037
p4_default_memory_x_high_0,memory_x,stim_repetition_memory_x,stim+pymatching+p3_runtime_service,repetition_code_memory,5,8,4,46,high,0.03,0.02,0.002,0.04,1.0,1.0,1.0,1,2.4,4,0.42,0.240000,0.490000,0.726017,0.486017,True,False,False,0.600000,0.273042,0.592895,False,36,3,"[10,11,19]",True,True,False,False,,none,,none,no_failure,224bf39720bbc1178f1607177c95237e2ebe9e4973701ebda1f98d5bceb60a80,0316fef73c62894dc57666603521b2ddc2830f6c67c894f8e832361d527c2719
p4_default_memory_x_high_0,memory_x,stim_repetition_memory_x,stim+pymatching+p3_runtime_service,repetition_code_memory,5,8,5,47,high,0.03,0.02,0.002,0.04,1.0,1.0,1.0,1,2.4,4,0.42,0.260000,0.926667,1.242429,0.982429,True,False,True,1.600000,1.694072,1.150466,False,36,4,"[9,13,20,21]",False,False,False,False,,none,,none,no_failure,1db2864c3678f241723539b0d48df57576991476505ad8c244a700021239802a,fa328772c59e6210dcdcb23d81dac598ff45d68962988183e73f02ae2e1a6314
p4_default_memory_x_high_0,memory_x,stim_repetition_memory_x,stim+pymatching+p3_runtime_service,repetition_code_memory,5,8,6,48,high,0.03,0.02,0.002,0.04,1.0,1.0,1.0,1,2.4,4,0.42,0.280000,0.530000,0.767927,0.487927,True,False,False,0.600000,0.277817,0.594614,False,36,3,"[6,7,19]",True,True,False,False,,none,,none,no_failure,36664dce9988ba55bf82d2dbfd4e23455e5190eac110239dd5eb84dd5266ca88,99f7c0eb9f9ae24de2bb8a652d8beb688d914a8760c1331520fee18fdbe75d6f
p4_default_memory_x_high_0,memory_x,stim_repetition_memory_x,stim+pymatching+p3_runtime_service,repetition_code_memory,5,8,7,49,high,0.03,0.02,0.002,0.04,1.0,1.0,1.0,1,2.4,4,0.42,0.300000,1.383333,1.770837,1.470837,True,False,False,2.600000,3.095091,1.700833,True,36,5,"[0,1,25,26,31]",True,True,False,True,0,detector_0,0,deadline_miss,deadline_miss,0dd81ac08be26b5e67dbd8d573ed5d35eed3daf7e01efce7942d3697faeb766d,1521d8451382e74e52bde9f22d2f04ae2be73c2fe0d104d7386ab2de4ce7f5ea
