experiment_name,code_family,control_mode,basis,cycles,workload_id,transition_class,num_shots,mean_detector_event_count,mean_early_detector_count,mean_mid_detector_count,mean_late_detector_count,burst_fraction,mean_first_detector_fraction,source_data_dir
color_code_distance_5_traditional_calibration,color_code_memory,traditional_calibration,X,6,color_code_distance_5_traditional_calibration_X_r006,rescued,2,18.500000,3.000000,9.000000,6.500000,0.500000,0.162037,data/raw/google_rl_qec_v2/color_code_distance_5/traditional_calibration/X/r006
color_code_distance_5_traditional_calibration,color_code_memory,traditional_calibration,X,6,color_code_distance_5_traditional_calibration_X_r006,induced,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,data/raw/google_rl_qec_v2/color_code_distance_5/traditional_calibration/X/r006
color_code_distance_5_traditional_calibration,color_code_memory,traditional_calibration,X,6,color_code_distance_5_traditional_calibration_X_r006,unchanged_failure,3,24.666667,10.333333,7.000000,7.333333,1.000000,0.021605,data/raw/google_rl_qec_v2/color_code_distance_5/traditional_calibration/X/r006
color_code_distance_5_traditional_calibration,color_code_memory,traditional_calibration,X,6,color_code_distance_5_traditional_calibration_X_r006,unchanged_success,27,15.074074,4.851852,4.629630,5.592593,0.296296,0.124486,data/raw/google_rl_qec_v2/color_code_distance_5/traditional_calibration/X/r006
