experiment_name,code_family,control_mode,basis,cycle_dir,cycles,workload_id,baseline_decoder_pathway,intervened_decoder_pathway,num_pairs,valid_pairs,invalid_pairs,baseline_failure_count,intervened_failure_count,rescued_failure_count,induced_failure_count,unchanged_failure_count,unchanged_success_count,net_rescue_count,baseline_lfr,intervened_lfr,paired_delta_lfr,net_rescue_rate,rescue_rate_among_baseline_failures,induction_rate_among_baseline_successes,pairing_violation_rate,source_data_dir
color_code_distance_5_traditional_calibration,color_code_memory,traditional_calibration,X,r006,6,color_code_distance_5_traditional_calibration_X_r006,tesseract_decoder_with_si1000_prior,tesseract_decoder_with_frequency_calibrated_prior,32,32,0,5,3,2,0,3,27,2,0.156250,0.093750,-0.062500,0.062500,0.400000,0.000000,0.000000,data/raw/google_rl_qec_v2/color_code_distance_5/traditional_calibration/X/r006
