experiment_name,code_family,control_mode,basis,cycles,workload_id,num_pairs,paired_delta_lfr,paired_bootstrap_std,unpaired_bootstrap_std,std_ratio_unpaired_over_paired,paired_ci_lower,paired_ci_upper,unpaired_ci_lower,unpaired_ci_upper,num_bootstrap,source_data_dir
surface_code_reinforcement_learning,surface_code_memory,reinforcement_learning,X,10,surface_code_reinforcement_learning_X_r010,200,-0.020000,0.010118,0.012397,1.225269,-0.045000,-0.005000,-0.045000,-0.005000,20,data/raw/google_rl_qec/google_reinforcement_learning_qec/surface_code_reinforcement_learning/X/r010
surface_code_reinforcement_learning,surface_code_memory,reinforcement_learning,X,20,surface_code_reinforcement_learning_X_r020,200,-0.030000,0.017925,0.017189,0.958923,-0.065000,0.005000,-0.055000,0.000000,20,data/raw/google_rl_qec/google_reinforcement_learning_qec/surface_code_reinforcement_learning/X/r020
