run_id,workload_id,circuit_id,backend,code_family,distance,num_rounds,shot_id,seed,stress_level,data_error_rate,measurement_error_rate,idle_error_rate,decoder_timeout_base_rate,detector_load_scale,idle_window_scale,deadline_scale,decoder_workers,decoder_service_rate,decoder_queue_depth,decoder_deadline,decoder_arrival_time,decoder_start_time,decoder_finish_time,decoder_latency,decoder_deadline_miss,decoder_queue_overflow,decoder_timeout,decoder_backlog,runtime_stall_rounds,idle_exposure,runtime_idle_flip,detector_count,detector_event_count,detector_events,observable_flip,decoder_prediction,qec_decoder_failure,logical_failure,failure_round,failure_region,failure_operation,failure_mode,failure_pattern,event_record_hash,record_hash
p5a_trace_mode_memory_x_low_1,memory_x,stim_repetition_memory_x,stim+pymatching+p3_runtime_service,repetition_code_memory,5,8,62,10104,low,0.03,0.02,0.002,0.004,1.0,1.0,1.0,4,5.5,14,0.9,0.120000,0.120000,0.201174,0.081174,False,False,False,0.000000,0.000000,0.212881,False,36,6,"[0,4,6,7,24,28]",False,False,False,False,,none,,none,no_failure,37213e19b43297ec0707ff4d12a62c93ebb1c57cf5e8181ecd24fd91a17760c5,639ba74b428b51d5d88e8e437e220317a6ddf6025d0bf0ff23ae00c06ded6ed4
p5a_trace_mode_memory_x_low_1,memory_x,stim_repetition_memory_x,stim+pymatching+p3_runtime_service,repetition_code_memory,5,8,63,10105,low,0.03,0.02,0.002,0.004,1.0,1.0,1.0,4,5.5,14,0.9,0.140000,0.140000,0.182352,0.042352,False,False,False,0.000000,0.000000,0.183764,False,36,2,"[17,21]",False,False,False,False,,none,,none,no_failure,5aedb09735dc7d8103b7edbc1bdebb1e0afec3ca3e83c06d9f809c51cb7e1b8a,6105adda8b708f70fd0d71b80b11e2ed52db6553dfccaa822c4d8af490fe354b
p5a_trace_mode_memory_x_low_1,memory_x,stim_repetition_memory_x,stim+pymatching+p3_runtime_service,repetition_code_memory,5,8,64,10106,low,0.03,0.02,0.002,0.004,1.0,1.0,1.0,4,5.5,14,0.9,0.160000,0.160000,0.189454,0.029454,False,False,False,0.000000,0.000000,0.174090,False,36,2,"[33,34]",False,False,False,False,,none,,none,no_failure,eb92a76ffc49d25d0cf9033c3ecd1c9a07eb8cf4e77603101e3052641c630520,985ebb11f1379b91c2998c52bb73da989a97d2cf3b4b0b7e6868e773106002ff
p5a_trace_mode_memory_x_low_1,memory_x,stim_repetition_memory_x,stim+pymatching+p3_runtime_service,repetition_code_memory,5,8,65,10107,low,0.03,0.02,0.002,0.004,1.0,1.0,1.0,4,5.5,14,0.9,0.180000,0.180000,0.212514,0.032514,False,False,False,0.000000,0.000000,0.176385,False,36,0,[],False,False,False,False,,none,,none,no_failure,3e4704da8db1e615d9bc561e3a4a47e69c6f15b22427e270ca179460e175fdc7,1eac26e5eaf8346ef8ab699f006af5b78197c8724f8f2a4a5a56f75305a6f366
p5a_trace_mode_memory_x_low_1,memory_x,stim_repetition_memory_x,stim+pymatching+p3_runtime_service,repetition_code_memory,5,8,66,10108,low,0.03,0.02,0.002,0.004,1.0,1.0,1.0,4,5.5,14,0.9,0.200000,0.200000,0.221895,0.021895,False,False,False,0.000000,0.000000,0.168422,False,36,1,[7],True,True,False,False,,none,,none,no_failure,b741fad36ed00ff7f3e471305a39f9b8f8bfcd0de941d2b512f6960d05c57aba,650a86066f6868bfe6e446c14d8eb3cc5b1e75a04be9246056e61d6bb61cb61f
p5a_trace_mode_memory_x_low_1,memory_x,stim_repetition_memory_x,stim+pymatching+p3_runtime_service,repetition_code_memory,5,8,67,10109,low,0.03,0.02,0.002,0.004,1.0,1.0,1.0,4,5.5,14,0.9,0.220000,0.220000,0.271080,0.051080,False,False,False,0.000000,0.000000,0.190310,False,36,4,"[16,20,24,25]",False,False,False,False,,none,,none,no_failure,b83e81693097a9fc4ddae702f2ddc4684d42d37e55e5ce4d6be6d0b16345fbfe,ed2e1cd1cea1d8c17ffed8213de15f1fed377d8faf5c6c7342f9a2cd589d628c
p5a_trace_mode_memory_x_low_1,memory_x,stim_repetition_memory_x,stim+pymatching+p3_runtime_service,repetition_code_memory,5,8,68,10110,low,0.03,0.02,0.002,0.004,1.0,1.0,1.0,4,5.5,14,0.9,0.240000,0.240000,0.273806,0.033806,False,False,False,0.000000,0.000000,0.177355,False,36,1,[11],True,True,False,False,,none,,none,no_failure,a63130701b7850f52dcdc741cffaca7f9b3c5ef0b1d441b94f7d999b72e00b52,1b0f68f6c66e70e11291a00ccfd601859d7bd247416e4fb096a901a35f2cdccc
p5a_trace_mode_memory_x_low_1,memory_x,stim_repetition_memory_x,stim+pymatching+p3_runtime_service,repetition_code_memory,5,8,69,10111,low,0.03,0.02,0.002,0.004,1.0,1.0,1.0,4,5.5,14,0.9,0.260000,0.260000,0.305616,0.045616,False,False,False,0.000000,0.000000,0.186212,False,36,4,"[15,19,22,30]",False,False,False,False,,none,,none,no_failure,1e02dc9ec94ff1fc5122e32a47c4e0ebf457c30251f958fab7cde7c3389ca9b7,a107899bc645331eea9830833300a093fe0063cff5b5b5215eabe74ed2d62abf
p5a_trace_mode_memory_x_low_1,memory_x,stim_repetition_memory_x,stim+pymatching+p3_runtime_service,repetition_code_memory,5,8,70,10112,low,0.03,0.02,0.002,0.004,1.0,1.0,1.0,4,5.5,14,0.9,0.280000,0.280000,0.316502,0.036502,False,False,False,0.000000,0.000000,0.179377,False,36,3,"[26,27,31]",True,True,False,False,,none,,none,no_failure,91cf28d6eab13e25d037895d1b7488c289d2e7b9f9e164dc0946336b185a82da,02a1afa51724afef86ecc8b8426a88f265e701cba952584f6b5813c80d9fe41b
p5a_trace_mode_memory_x_low_1,memory_x,stim_repetition_memory_x,stim+pymatching+p3_runtime_service,repetition_code_memory,5,8,71,10113,low,0.03,0.02,0.002,0.004,1.0,1.0,1.0,4,5.5,14,0.9,0.300000,0.300000,0.364095,0.064095,False,False,False,0.000000,0.000000,0.200071,False,36,6,"[11,15,16,17,18,19]",False,False,False,False,,none,,none,no_failure,8ef423dd50da85ae523e5f5b9bf57e15e4aa6a05b67b54bb66e6c7c3e72231f6,8292468e12e17c28e49a4ec95e1f855d110199d876eb1657fb04bb7466e27508
p5a_trace_mode_memory_x_low_1,memory_x,stim_repetition_memory_x,stim+pymatching+p3_runtime_service,repetition_code_memory,5,8,72,10114,low,0.03,0.02,0.002,0.004,1.0,1.0,1.0,4,5.5,14,0.9,0.320000,0.320000,0.387988,0.067988,False,False,False,0.000000,0.000000,0.202991,False,36,6,"[6,7,17,21,30,31]",False,False,False,False,,none,,none,no_failure,55e01af83a6f1e19d4d843d8abdccef8ffa6ba3a312f424671a5eb203bfa38ba,b58de99d62f585b5651843a7debbaf110bd299af0702db047794087a38a45adb
p5a_trace_mode_memory_x_low_1,memory_x,stim_repetition_memory_x,stim+pymatching+p3_runtime_service,repetition_code_memory,5,8,73,10115,low,0.03,0.02,0.002,0.004,1.0,1.0,1.0,4,5.5,14,0.9,0.000000,0.000000,0.028647,0.028647,False,False,False,0.000000,0.000000,0.173485,False,36,2,"[14,19]",False,False,False,False,,none,,none,no_failure,b7086424636dd75d584d136d56c7233415a58ea1e2a4a9495035d98acaa5f301,60f01e0c7c0fffbe0d532ffec7bcdaaa7231a090c5939c705f9d2db81ada3036
p5a_trace_mode_memory_x_low_1,memory_x,stim_repetition_memory_x,stim+pymatching+p3_runtime_service,repetition_code_memory,5,8,74,10116,low,0.03,0.02,0.002,0.004,1.0,1.0,1.0,4,5.5,14,0.9,0.020000,0.020000,0.086199,0.066199,False,False,False,0.000000,0.000000,0.201649,False,36,4,"[21,24,25,28]",False,False,False,False,,none,,none,no_failure,41295d6a0dd85c51567ceb204e6c9d41ad09bedf60125cafd6b4aaf32184d3e7,87d3bdb9783c76b731fb3bea343a6b59743e7e4f18e68a46dd7ea55a98711b29
p5a_trace_mode_memory_x_low_1,memory_x,stim_repetition_memory_x,stim+pymatching+p3_runtime_service,repetition_code_memory,5,8,75,10117,low,0.03,0.02,0.002,0.004,1.0,1.0,1.0,4,5.5,14,0.9,0.040000,0.040000,0.092018,0.052018,False,False,False,0.000000,0.000000,0.191014,False,36,2,"[22,26]",False,False,False,False,,none,,none,no_failure,2db6e505ae62971ce02791bf40699ee6a348389f363ee05b168015673d81fe2b,885cf9122d759e09bac810125e5a84372f1b4e2f1544bb65061df72347923581
p5a_trace_mode_memory_x_low_1,memory_x,stim_repetition_memory_x,stim+pymatching+p3_runtime_service,repetition_code_memory,5,8,76,10118,low,0.03,0.02,0.002,0.004,1.0,1.0,1.0,4,5.5,14,0.9,0.060000,0.060000,0.087552,0.027552,False,False,False,0.000000,0.000000,0.172664,False,36,2,"[10,11]",False,False,False,False,,none,,none,no_failure,8e0a7ee7ac88ef846622ef906be57e0e8717a026617606c815eec67df2fed8fd,1925e93dc16ea8cb8fd727b38173c2ea9dd296abd3d22a1218df12d9b44b880c
p5a_trace_mode_memory_x_low_1,memory_x,stim_repetition_memory_x,stim+pymatching+p3_runtime_service,repetition_code_memory,5,8,77,10119,low,0.03,0.02,0.002,0.004,1.0,1.0,1.0,4,5.5,14,0.9,0.080000,0.080000,0.120596,0.040596,False,False,False,0.000000,0.000000,0.182447,False,36,2,"[25,26]",False,False,False,False,,none,,none,no_failure,7244c5136021af22ae988d9a551c0a92a75c3cbded1c9cdf1a64cf7c37e46127,52dea702d09d8437c1d4e364102c64e552022a8e1a1410fa17801e5acc322f58
p5a_trace_mode_memory_x_low_1,memory_x,stim_repetition_memory_x,stim+pymatching+p3_runtime_service,repetition_code_memory,5,8,78,10120,low,0.03,0.02,0.002,0.004,1.0,1.0,1.0,4,5.5,14,0.9,0.100000,0.100000,0.148940,0.048940,False,False,False,0.000000,0.000000,0.188705,False,36,3,"[28,31,35]",False,False,False,False,,none,,none,no_failure,201ea7946eaacb76f18d656ffb73de69d40f65a0fd378165832384cd82362b52,ee718c290c008c2575ec65bf2e43c801b205d99e34504b197e572bc3f79efe72
p5a_trace_mode_memory_x_low_1,memory_x,stim_repetition_memory_x,stim+pymatching+p3_runtime_service,repetition_code_memory,5,8,79,10121,low,0.03,0.02,0.002,0.004,1.0,1.0,1.0,4,5.5,14,0.9,0.120000,0.120000,0.150380,0.030380,False,False,False,0.000000,0.000000,0.174785,False,36,2,"[22,26]",False,False,False,False,,none,,none,no_failure,dd19ad6e9f5d1aa66500debf6432771ac64e52d09f806e63f6c27a4cb3b4f13d,7e75ea6cb7b2656d6a213041983ecedd0f1eecbb504027b4739ffddc558fc47f
p5a_trace_mode_memory_x_low_1,memory_x,stim_repetition_memory_x,stim+pymatching+p3_runtime_service,repetition_code_memory,5,8,80,10122,low,0.03,0.02,0.002,0.004,1.0,1.0,1.0,4,5.5,14,0.9,0.140000,0.140000,0.180087,0.040087,False,False,False,0.000000,0.000000,0.182065,False,36,2,"[34,35]",False,False,False,False,,none,,none,no_failure,0b92c6cd18cc218347fc7e33131a4405180818df2b20784a6e3ced546ee3b122,7862f80131159cc4c6d7230158a2bf372590a07d6586127cc0994d16dc7abfa2
p5a_trace_mode_memory_x_low_1,memory_x,stim_repetition_memory_x,stim+pymatching+p3_runtime_service,repetition_code_memory,5,8,81,10123,low,0.03,0.02,0.002,0.004,1.0,1.0,1.0,4,5.5,14,0.9,0.160000,0.160000,0.207998,0.047998,False,False,False,0.000000,0.000000,0.187999,False,36,4,"[20,21,32,33]",False,False,False,False,,none,,none,no_failure,54c7b83be010f8f5be565c151825a1f1af5d855084e51f6758495edfc562dc6d,8195276e5fd83d0459abefd4c219736086a592d6f34dc98ef04c3f4c08735d46
p5a_trace_mode_memory_x_low_1,memory_x,stim_repetition_memory_x,stim+pymatching+p3_runtime_service,repetition_code_memory,5,8,82,10124,low,0.03,0.02,0.002,0.004,1.0,1.0,1.0,4,5.5,14,0.9,0.180000,0.180000,0.219171,0.039171,False,False,False,0.000000,0.000000,0.181378,False,36,2,"[9,13]",False,False,False,False,,none,,none,no_failure,6dd394e005ec66545ee5ca3306bca4f66d26ab0c1fe52bc1b3f8d4399e41252c,8a5ffafd08d6a676f5a979fa61650a44a2a2cc486a74fb8c762987cfd89c7044
p5a_trace_mode_memory_x_low_1,memory_x,stim_repetition_memory_x,stim+pymatching+p3_runtime_service,repetition_code_memory,5,8,83,10125,low,0.03,0.02,0.002,0.004,1.0,1.0,1.0,4,5.5,14,0.9,0.200000,0.200000,0.245738,0.045738,False,False,False,0.000000,0.000000,0.186304,False,36,4,"[0,4,10,14]",False,False,False,False,,none,,none,no_failure,344c556e6023a25827646b7f1dffc9623e52ea9e1ad9d26734bcb5f878aa4552,8747ce321e7f00b20448b2e3f9fbc2722304f8acc217b2c5429f79ce9c05763d
p5a_trace_mode_memory_x_low_1,memory_x,stim_repetition_memory_x,stim+pymatching+p3_runtime_service,repetition_code_memory,5,8,84,10126,low,0.03,0.02,0.002,0.004,1.0,1.0,1.0,4,5.5,14,0.9,0.220000,0.220000,0.284342,0.064342,False,False,False,0.000000,0.000000,0.200256,False,36,4,"[8,12,26,27]",False,False,False,False,,none,,none,no_failure,7adf84e41b76628ae23b9e75824a47df28c5585c513c665a50be3b4c20409ddf,1783719901ac768b7b4f60f4aaed259332698bd2b53d575e4490021930b4f38b
p5a_trace_mode_memory_x_low_1,memory_x,stim_repetition_memory_x,stim+pymatching+p3_runtime_service,repetition_code_memory,5,8,85,10127,low,0.03,0.02,0.002,0.004,1.0,1.0,1.0,4,5.5,14,0.9,0.240000,0.240000,0.279671,0.039671,False,False,False,0.000000,0.000000,0.181753,False,36,2,"[14,15]",False,False,False,False,,none,,none,no_failure,14ae6b7684bf134ba55304ffa805642111e9819ec797100def51b99526c405eb,8bf422787e839becd6367ec71a0357ebc060a77165277131e6ed5017565d4af3
p5a_trace_mode_memory_x_low_1,memory_x,stim_repetition_memory_x,stim+pymatching+p3_runtime_service,repetition_code_memory,5,8,86,10128,low,0.03,0.02,0.002,0.004,1.0,1.0,1.0,4,5.5,14,0.9,0.260000,0.260000,0.279987,0.019987,False,False,False,0.000000,0.000000,0.166990,False,36,0,[],False,False,False,False,,none,,none,no_failure,efcc2292314440c8910414486c746162e91dfec6d2e666a1b5534781451cc5d9,27a805d7bd20b25d792f9ad9bd35b85df48407188772a21e09bc3ffc4130040b
p5a_trace_mode_memory_x_low_1,memory_x,stim_repetition_memory_x,stim+pymatching+p3_runtime_service,repetition_code_memory,5,8,87,10129,low,0.03,0.02,0.002,0.004,1.0,1.0,1.0,4,5.5,14,0.9,0.280000,0.280000,0.320728,0.040728,False,False,False,0.000000,0.000000,0.182546,False,36,3,"[7,11,23]",True,True,False,False,,none,,none,no_failure,b1aef92508e45f02dcfa8338f0df69a2970779cfdf7d96a9631e348b84e3169a,59efe80d98f4ca173ef87bf3e135a12d23cbfbb98797e74030d797b62e83d501
p5a_trace_mode_memory_x_low_1,memory_x,stim_repetition_memory_x,stim+pymatching+p3_runtime_service,repetition_code_memory,5,8,88,10130,low,0.03,0.02,0.002,0.004,1.0,1.0,1.0,4,5.5,14,0.9,0.300000,0.300000,0.382615,0.082615,False,False,False,0.000000,0.000000,0.213961,False,36,6,"[4,8,20,22,24,27]",False,False,False,False,,none,,none,no_failure,900006be0ea10634ecf8cff4f30a6232cf33752810888cbaa76fd6c67638deda,b7a9ccfdbb7d599a12592b7b8e1e38c8029b6cc40af74d81968dbaadc309c7e0
p5a_trace_mode_memory_x_low_1,memory_x,stim_repetition_memory_x,stim+pymatching+p3_runtime_service,repetition_code_memory,5,8,89,10131,low,0.03,0.02,0.002,0.004,1.0,1.0,1.0,4,5.5,14,0.9,0.320000,0.320000,0.363080,0.043080,False,False,False,0.000000,0.000000,0.184310,False,36,2,"[0,1]",False,False,False,False,,none,,none,no_failure,50e43fa240a8b49ac0e259a9f29f6a5131517b03bd263f6609b1ad1052165911,ff98083af7eb959f5952cf1870056fde4bbcff60cfc5bed6a9ec77c1e19748c6
p5a_trace_mode_memory_x_low_1,memory_x,stim_repetition_memory_x,stim+pymatching+p3_runtime_service,repetition_code_memory,5,8,90,10132,low,0.03,0.02,0.002,0.004,1.0,1.0,1.0,4,5.5,14,0.9,0.000000,0.000000,0.028927,0.028927,False,False,False,0.000000,0.000000,0.173696,False,36,2,"[16,17]",False,False,False,False,,none,,none,no_failure,a7ac6dfa1621cc9cdaa9dd166665371ad6d3c8ea4733c21fc18f9ad23c617e58,39e84e38e602bd7f94360436e9ec7ed13bea47218ea2dce10936916377c8730f
p5a_trace_mode_memory_x_low_1,memory_x,stim_repetition_memory_x,stim+pymatching+p3_runtime_service,repetition_code_memory,5,8,91,10133,low,0.03,0.02,0.002,0.004,1.0,1.0,1.0,4,5.5,14,0.9,0.020000,0.020000,0.073521,0.053521,False,False,False,0.000000,0.000000,0.192141,False,36,3,"[22,26,32]",False,False,False,False,,none,,none,no_failure,d397758b1e4f5461882b58f2ccb7fe4d9c149fa2a957a0445f6992df76b57849,91c809f6838b32ce10fb889297ff31232aaab511a3f1bbe1a54228745fd8864b
p5a_trace_mode_memory_x_low_1,memory_x,stim_repetition_memory_x,stim+pymatching+p3_runtime_service,repetition_code_memory,5,8,92,10134,low,0.03,0.02,0.002,0.004,1.0,1.0,1.0,4,5.5,14,0.9,0.040000,0.040000,0.055817,0.015817,False,False,False,0.000000,0.000000,0.163863,False,36,0,[],False,False,False,False,,none,,none,no_failure,a66920de366d79a1f5650a8bee0f10754f1e89666b12ad2535fddf8932973dbf,0ed084b5151b9769cab21e34ab808affd0913a54eb9dc42c975eb61d2396a362
p5a_trace_mode_memory_x_low_1,memory_x,stim_repetition_memory_x,stim+pymatching+p3_runtime_service,repetition_code_memory,5,8,93,10135,low,0.03,0.02,0.002,0.004,1.0,1.0,1.0,4,5.5,14,0.9,0.060000,0.060000,0.117706,0.057706,False,False,False,0.000000,0.000000,0.195280,False,36,3,"[24,33,34]",False,False,False,False,,none,,none,no_failure,d3b6779d55605cfc3b32438232dda67f259d5014b28889485413de7622802895,7d309082d3a865468d1f71c2d27b022e6adb2a1bf101a859c82c4f13e8e1c86d
p5a_trace_mode_memory_x_low_1,memory_x,stim_repetition_memory_x,stim+pymatching+p3_runtime_service,repetition_code_memory,5,8,94,10136,low,0.03,0.02,0.002,0.004,1.0,1.0,1.0,4,5.5,14,0.9,0.080000,0.080000,0.105280,0.025280,False,False,False,0.000000,0.000000,0.170960,False,36,1,[3],True,True,False,False,,none,,none,no_failure,b9375222c9f149d0ee817915f54385e08805cc51eba9d61f052dd63b14e91944,adfa96afb45ac135c2b26588c68287b1be6dcd8106e901ff66f821f47693f650
p5a_trace_mode_memory_x_low_1,memory_x,stim_repetition_memory_x,stim+pymatching+p3_runtime_service,repetition_code_memory,5,8,95,10137,low,0.03,0.02,0.002,0.004,1.0,1.0,1.0,4,5.5,14,0.9,0.100000,0.100000,0.136253,0.036253,False,False,False,0.000000,0.000000,0.179190,False,36,2,"[32,33]",False,False,False,False,,none,,none,no_failure,216b00aad88d8ff90fd9c66f3b0a41869000b5920484e88c0c60e22fb11b66d2,9155638470ac652a3e91c2e9cfa049543d2553cb7fe36cedff02298a79b61d7e
p5a_trace_mode_memory_x_low_1,memory_x,stim_repetition_memory_x,stim+pymatching+p3_runtime_service,repetition_code_memory,5,8,96,10138,low,0.03,0.02,0.002,0.004,1.0,1.0,1.0,4,5.5,14,0.9,0.120000,0.120000,0.158469,0.038469,False,False,False,0.000000,0.000000,0.180851,False,36,2,"[24,25]",False,False,False,False,,none,,none,no_failure,9c39a5aaee027af033065606aa596069768026d1a87cace38980b810b1cdea91,d44d6eebb0bf748c20976d4df84d99ec6508f5650031762feaa828a2a18035d6
p5a_trace_mode_memory_x_low_1,memory_x,stim_repetition_memory_x,stim+pymatching+p3_runtime_service,repetition_code_memory,5,8,97,10139,low,0.03,0.02,0.002,0.004,1.0,1.0,1.0,4,5.5,14,0.9,0.140000,0.140000,0.169866,0.029866,False,False,False,0.000000,0.000000,0.174399,False,36,2,"[9,10]",False,False,False,False,,none,,none,no_failure,b4f9c737e05b9d15297c68803d35997c1db2e718fba38ea6b6e625e594ee3cc3,9ca8a00debca1afac8579b63a62d623c27c582a60d9171e31db2bf5cd2aac671
p5a_trace_mode_memory_x_low_1,memory_x,stim_repetition_memory_x,stim+pymatching+p3_runtime_service,repetition_code_memory,5,8,98,10140,low,0.03,0.02,0.002,0.004,1.0,1.0,1.0,4,5.5,14,0.9,0.160000,0.160000,0.211149,0.051149,False,False,False,0.000000,0.000000,0.190362,False,36,3,"[3,17,20]",True,True,False,False,,none,,none,no_failure,21aee6cee66f015f61122c767c62fc1ae293e6abca0a4dc2dcf85b1a4ab29ed8,a0e39b8c5fb5510739307194f7ec221647efac822245ea7662cd1d6c17a679f8
p5a_trace_mode_memory_x_low_1,memory_x,stim_repetition_memory_x,stim+pymatching+p3_runtime_service,repetition_code_memory,5,8,99,10141,low,0.03,0.02,0.002,0.004,1.0,1.0,1.0,4,5.5,14,0.9,0.180000,0.180000,0.244749,0.064749,False,False,False,0.000000,0.000000,0.200562,False,36,4,"[17,18,30,34]",False,False,False,False,,none,,none,no_failure,8dd402c126d72b95c0fc68889d7932d3fdbfdc5659b0aa1afd6810533176c77f,aac0a27fcf2e55a48d1fb39217808c0cd4d32b36ecb252986d7c340e99077165
p5a_trace_mode_memory_x_high_0,memory_x,stim_repetition_memory_x,stim+pymatching+p3_runtime_service,repetition_code_memory,5,8,0,42,high,0.03,0.02,0.002,0.04,1.0,1.0,1.0,1,2.4,4,0.42,0.160000,0.160000,0.341754,0.181754,False,False,False,0.000000,0.000000,0.288316,False,36,2,"[6,7]",False,False,False,False,,none,,none,no_failure,24704d82513c5fff0823940426248cc7e08fd5f4a9c9a67f27e7b16692eae31f,2308a54bd6a0fbb476f497351e4be2fc7c94e7972e7a8ed6e2b727f9da4d95f6
p5a_trace_mode_memory_x_high_0,memory_x,stim_repetition_memory_x,stim+pymatching+p3_runtime_service,repetition_code_memory,5,8,1,43,high,0.03,0.02,0.002,0.04,1.0,1.0,1.0,1,2.4,4,0.42,0.180000,0.846667,1.165050,0.985050,True,False,False,1.600000,1.700625,1.152825,False,36,4,"[0,1,9,10]",False,False,False,False,,none,,none,no_failure,6fc6e1f0737566ee38a7cb9e4a27e7c2c11f3ea5aa6dbd6d7380c2bd92bca013,d3a81dda5f3198aa6aa803eb84fb555a536ea9b24d5fe673c2a2bf24827dde7b
p5a_trace_mode_memory_x_high_0,memory_x,stim_repetition_memory_x,stim+pymatching+p3_runtime_service,repetition_code_memory,5,8,2,44,high,0.03,0.02,0.002,0.04,1.0,1.0,1.0,1,2.4,4,0.42,0.200000,1.866667,2.480011,2.280011,True,True,True,4.000000,5.370027,2.584210,True,36,8,"[14,15,16,20,21,22,34,35]",False,False,False,True,3,detector_2,3,deadline_timeout,deadline_timeout,1d3fc68e3104725dda7b4fe3e7e1ba6a06b062896548ee278464d3a734fb5193,530ac938df7a7533ef46768865a46af47eff3360155b42206279e54bd9d4b99a
p5a_trace_mode_memory_x_high_0,memory_x,stim_repetition_memory_x,stim+pymatching+p3_runtime_service,repetition_code_memory,5,8,3,45,high,0.03,0.02,0.002,0.04,1.0,1.0,1.0,1,2.4,4,0.42,0.220000,0.220000,0.248612,0.028612,False,False,False,0.000000,0.000000,0.173459,False,36,0,[],False,False,False,False,,none,,none,no_failure,6687bd3047ac1a830bb7a1a2aa7b1253b68b8976059fab197559f54e2d1d7ca8,0067e46ccff5cf389d49c31127de6cb43f901f1ba24645e8a893e0f3902f9751
p5a_trace_mode_memory_x_high_0,memory_x,stim_repetition_memory_x,stim+pymatching+p3_runtime_service,repetition_code_memory,5,8,4,46,high,0.03,0.02,0.002,0.04,1.0,1.0,1.0,1,2.4,4,0.42,0.240000,0.490000,0.726017,0.486017,True,False,False,0.600000,0.273042,0.592895,False,36,3,"[10,11,19]",True,True,False,False,,none,,none,no_failure,224bf39720bbc1178f1607177c95237e2ebe9e4973701ebda1f98d5bceb60a80,5120e60795b60680c7337a4a099fd0afff9f41b3349d6669cc8396fb507b3d03
p5a_trace_mode_memory_x_high_0,memory_x,stim_repetition_memory_x,stim+pymatching+p3_runtime_service,repetition_code_memory,5,8,5,47,high,0.03,0.02,0.002,0.04,1.0,1.0,1.0,1,2.4,4,0.42,0.260000,0.926667,1.242429,0.982429,True,False,True,1.600000,1.694072,1.150466,False,36,4,"[9,13,20,21]",False,False,False,False,,none,,none,no_failure,1db2864c3678f241723539b0d48df57576991476505ad8c244a700021239802a,61314b944f6e8de535bd83acfe941eb7f97e7f55663caf7e9d717d2d358e7ef2
p5a_trace_mode_memory_x_high_0,memory_x,stim_repetition_memory_x,stim+pymatching+p3_runtime_service,repetition_code_memory,5,8,6,48,high,0.03,0.02,0.002,0.04,1.0,1.0,1.0,1,2.4,4,0.42,0.280000,0.530000,0.767927,0.487927,True,False,False,0.600000,0.277817,0.594614,False,36,3,"[6,7,19]",True,True,False,False,,none,,none,no_failure,36664dce9988ba55bf82d2dbfd4e23455e5190eac110239dd5eb84dd5266ca88,21ab85f8c42e29feb4f050153215dc0b9917de689b9f9ecd303bcc923afaf32a
p5a_trace_mode_memory_x_high_0,memory_x,stim_repetition_memory_x,stim+pymatching+p3_runtime_service,repetition_code_memory,5,8,7,49,high,0.03,0.02,0.002,0.04,1.0,1.0,1.0,1,2.4,4,0.42,0.300000,1.383333,1.770837,1.470837,True,False,False,2.600000,3.095091,1.700833,True,36,5,"[0,1,25,26,31]",True,True,False,True,0,detector_0,0,deadline_miss,deadline_miss,0dd81ac08be26b5e67dbd8d573ed5d35eed3daf7e01efce7942d3697faeb766d,b8c9e1002452b72430956b613b14aa4f0bdcaf3eb799cddba194dae08a93d1f1
p5a_trace_mode_memory_x_high_0,memory_x,stim_repetition_memory_x,stim+pymatching+p3_runtime_service,repetition_code_memory,5,8,8,50,high,0.03,0.02,0.002,0.04,1.0,1.0,1.0,1,2.4,4,0.42,0.320000,0.986667,1.316720,0.996720,True,False,True,1.600000,1.729799,1.163328,False,36,4,"[1,5,31,35]",False,False,False,False,,none,,none,no_failure,befb053d68c82a04753317ba7a9d6373c200b0342139e830e4ba91207b150810,bdd315b8ee8d2cd56b7547a65e36f3257c793d17f5d2c89a240985149f07482b
p5a_trace_mode_memory_x_high_0,memory_x,stim_repetition_memory_x,stim+pymatching+p3_runtime_service,repetition_code_memory,5,8,9,51,high,0.03,0.02,0.002,0.04,1.0,1.0,1.0,1,2.4,4,0.42,0.000000,0.666667,0.986192,0.986192,True,False,False,1.600000,1.703479,1.153853,False,36,4,"[1,2,11,27]",False,False,False,False,,none,,none,no_failure,67ef842ab768276ff536254a21fd12b9822afb61e3bb2d781177cf170db86baa,e263b6327455dad50a8dff0fe11df8bba32b4d8929b91678d59e072a2e36d3f0
p5a_trace_mode_memory_x_high_0,memory_x,stim_repetition_memory_x,stim+pymatching+p3_runtime_service,repetition_code_memory,5,8,10,52,high,0.03,0.02,0.002,0.04,1.0,1.0,1.0,1,2.4,4,0.42,0.020000,1.520000,1.988004,1.968004,True,False,False,3.600000,4.518011,2.259084,True,36,6,"[1,4,14,18,24,26]",False,False,False,True,0,detector_1,0,deadline_miss,deadline_miss,0f477ca350ce64e0020010cbc70518846c7d7700f4659f22257993b285e0c2d3,95dd03636e236de5485c96e28995a5d6526f88610a94f71ab2b611c001e7c84a
