run_id,workload_id,circuit_id,backend,code_family,distance,num_rounds,shot_id,seed,stress_level,data_error_rate,measurement_error_rate,idle_error_rate,decoder_timeout_base_rate,detector_load_scale,idle_window_scale,deadline_scale,decoder_workers,decoder_service_rate,decoder_queue_depth,decoder_deadline,decoder_arrival_time,decoder_start_time,decoder_finish_time,decoder_latency,decoder_deadline_miss,decoder_queue_overflow,decoder_timeout,decoder_backlog,runtime_stall_rounds,idle_exposure,runtime_idle_flip,detector_count,detector_event_count,detector_events,observable_flip,decoder_prediction,qec_decoder_failure,logical_failure,failure_round,failure_region,failure_operation,failure_mode,failure_pattern,event_layers,event_layer_hash,event_record_hash,record_hash
p5b_layered_events_memory_x_low_0,memory_x,stim_repetition_memory_x,stim+pymatching+p3_runtime_service,repetition_code_memory,5,8,10,52,low,0.03,0.02,0.002,0.004,1.0,1.0,1.0,4,5.5,14,0.9,0.020000,0.020000,0.087095,0.067095,False,False,False,0.000000,0.000000,0.202322,False,36,6,"[1,4,14,18,24,26]",False,False,False,False,,none,,none,no_failure,"{""data_events"":[{""detector_id"":18,""event_id"":""data_events:3:18"",""region_id"":""detector_2"",""round_id"":4,""weight"":""1.000000""},{""detector_id"":24,""event_id"":""data_events:4:24"",""region_id"":""detector_0"",""round_id"":6,""weight"":""1.000000""}],""idle_events"":[{""detector_id"":14,""event_id"":""idle_events:2:14"",""region_id"":""detector_2"",""round_id"":3,""weight"":""1.000000""},{""detector_id"":26,""event_id"":""idle_events:5:26"",""region_id"":""detector_2"",""round_id"":6,""weight"":""1.000000""}],""measurement_events"":[{""detector_id"":1,""event_id"":""measurement_events:0:1"",""region_id"":""detector_1"",""round_id"":0,""weight"":""1.000000""},{""detector_id"":4,""event_id"":""measurement_events:1:4"",""region_id"":""detector_0"",""round_id"":1,""weight"":""1.000000""}],""runtime_events"":[]}",7f8b51ec122c51c4951b71804bd7c5d494944c3e49f86dbd863c8d7b811253df,245c3315ea5a73c2c9b5eefb081a205da25d889e6317e9952b69ff720df1d062,a7bbcf5dbd7ee43f21c017d4201d5ed6a2fdf24d108e6b52260a76284185e846
p5b_layered_events_memory_x_low_0,memory_x,stim_repetition_memory_x,stim+pymatching+p3_runtime_service,repetition_code_memory,5,8,11,53,low,0.03,0.02,0.002,0.004,1.0,1.0,1.0,4,5.5,14,0.9,0.040000,0.040000,0.090840,0.050840,False,False,False,0.000000,0.000000,0.190130,False,36,2,"[10,11]",False,False,False,False,,none,,none,no_failure,"{""data_events"":[],""idle_events"":[{""detector_id"":11,""event_id"":""idle_events:1:11"",""region_id"":""detector_3"",""round_id"":2,""weight"":""1.000000""}],""measurement_events"":[{""detector_id"":10,""event_id"":""measurement_events:0:10"",""region_id"":""detector_2"",""round_id"":2,""weight"":""1.000000""}],""runtime_events"":[]}",c0bd8e39b27d00888d879f7366188ae96ed4f900f78e55542883955408cc42b3,9a0cbef373b9722569eaafdb231afe2a953fc176078765f1cc2973fb6fd5eaca,be8caa1bb622a0affb39e7b88eb5caf16373de9b37beb5438a1fc241e28dfd39
p5b_layered_events_memory_x_low_0,memory_x,stim_repetition_memory_x,stim+pymatching+p3_runtime_service,repetition_code_memory,5,8,12,54,low,0.03,0.02,0.002,0.004,1.0,1.0,1.0,4,5.5,14,0.9,0.060000,0.060000,0.099239,0.039239,False,False,False,0.000000,0.000000,0.181430,False,36,2,"[20,21]",False,False,False,False,,none,,none,no_failure,"{""data_events"":[{""detector_id"":21,""event_id"":""data_events:1:21"",""region_id"":""detector_1"",""round_id"":5,""weight"":""1.000000""}],""idle_events"":[{""detector_id"":20,""event_id"":""idle_events:0:20"",""region_id"":""detector_0"",""round_id"":5,""weight"":""1.000000""}],""measurement_events"":[],""runtime_events"":[]}",e5d0f8d10d2033af93f486bdb56f594baa817c3f947656f21971271bed8b0b90,efa2f8d05b108c420d4f378b4dd5e070778ebd192ca7922d2d1af7585ea2aaa7,f488681ec459d4b79fc09ff0481da92e8bcb62e3f2f8a7a4430be4a9698c5f1f
p5b_layered_events_memory_x_low_0,memory_x,stim_repetition_memory_x,stim+pymatching+p3_runtime_service,repetition_code_memory,5,8,13,55,low,0.03,0.02,0.002,0.004,1.0,1.0,1.0,4,5.5,14,0.9,0.080000,0.080000,0.097941,0.017941,False,False,False,0.000000,0.000000,0.165456,False,36,0,[],False,False,False,False,,none,,none,no_failure,"{""data_events"":[],""idle_events"":[],""measurement_events"":[],""runtime_events"":[]}",4cefb35c9ae997d48e080f61e9a7952973a6bc234c14408769df73f65f07233a,85e2b4cb1146774962db4e3b022587d0a42aa7118f7753d3a6986ce9dca5e37a,f4ad7fb6e93332ecfdca6265c2c259bb24ac3c6a6452c818a902cad9423ab619
p5b_layered_events_memory_x_low_0,memory_x,stim_repetition_memory_x,stim+pymatching+p3_runtime_service,repetition_code_memory,5,8,14,56,low,0.03,0.02,0.002,0.004,1.0,1.0,1.0,4,5.5,14,0.9,0.100000,0.100000,0.139723,0.039723,False,False,False,0.000000,0.000000,0.181792,False,36,3,"[16,33,34]",False,False,False,False,,none,,none,no_failure,"{""data_events"":[{""detector_id"":33,""event_id"":""data_events:1:33"",""region_id"":""detector_1"",""round_id"":8,""weight"":""1.000000""}],""idle_events"":[],""measurement_events"":[{""detector_id"":16,""event_id"":""measurement_events:0:16"",""region_id"":""detector_0"",""round_id"":4,""weight"":""1.000000""},{""detector_id"":34,""event_id"":""measurement_events:2:34"",""region_id"":""detector_2"",""round_id"":8,""weight"":""1.000000""}],""runtime_events"":[]}",c56537a336fdc5b041b530a5c08357a51efb433542f684d9e7147a844b202200,3c022c40ef61b1a33282c86326c874c4b555c0d26e9d8e2a204cf6572328a7c1,788944cc78cafccfb6d60c5c1c507055a11ca88a9bace5f7679ae41dc7a320bb
p5b_layered_events_memory_x_low_0,memory_x,stim_repetition_memory_x,stim+pymatching+p3_runtime_service,repetition_code_memory,5,8,15,57,low,0.03,0.02,0.002,0.004,1.0,1.0,1.0,4,5.5,14,0.9,0.120000,0.120000,0.143893,0.023893,False,False,False,0.000000,0.000000,0.169920,False,36,0,[],False,False,False,False,,none,,none,no_failure,"{""data_events"":[],""idle_events"":[],""measurement_events"":[],""runtime_events"":[]}",4cefb35c9ae997d48e080f61e9a7952973a6bc234c14408769df73f65f07233a,622dbd2305218cf9642344b7c81af6cfa4fc2c6860e9e07d05c6dadd10330f44,ab6db6050d9e17a878338ae0f64ebc928a1384008cdcdc0519c9a6289c3497ca
p5b_layered_events_memory_x_low_0,memory_x,stim_repetition_memory_x,stim+pymatching+p3_runtime_service,repetition_code_memory,5,8,16,58,low,0.03,0.02,0.002,0.004,1.0,1.0,1.0,4,5.5,14,0.9,0.140000,0.140000,0.191901,0.051901,False,False,False,0.000000,0.000000,0.190926,False,36,5,"[1,2,12,30,31]",False,False,False,False,,none,,none,no_failure,"{""data_events"":[{""detector_id"":12,""event_id"":""data_events:2:12"",""region_id"":""detector_0"",""round_id"":3,""weight"":""1.000000""},{""detector_id"":30,""event_id"":""data_events:3:30"",""region_id"":""detector_2"",""round_id"":7,""weight"":""1.000000""}],""idle_events"":[{""detector_id"":2,""event_id"":""idle_events:1:2"",""region_id"":""detector_2"",""round_id"":0,""weight"":""1.000000""}],""measurement_events"":[{""detector_id"":1,""event_id"":""measurement_events:0:1"",""region_id"":""detector_1"",""round_id"":0,""weight"":""1.000000""},{""detector_id"":31,""event_id"":""measurement_events:4:31"",""region_id"":""detector_3"",""round_id"":7,""weight"":""1.000000""}],""runtime_events"":[]}",67baac212152460d0ebc14f996acf7751b1748a2b667881a747ec33c8bea8104,062c792023ec9b87614c6e0ccdb2d006f8b65021dda7cb533e353e5464b53db0,9b5515402c1f25685bbb24f0ab23941c405a256a22c4b2aca79978aca6c7c929
p5b_layered_events_memory_x_low_0,memory_x,stim_repetition_memory_x,stim+pymatching+p3_runtime_service,repetition_code_memory,5,8,17,59,low,0.03,0.02,0.002,0.004,1.0,1.0,1.0,4,5.5,14,0.9,0.160000,0.160000,0.211037,0.051037,False,False,False,0.000000,0.000000,0.190278,False,36,2,"[6,10]",False,False,False,False,,none,,none,no_failure,"{""data_events"":[{""detector_id"":6,""event_id"":""data_events:0:6"",""region_id"":""detector_2"",""round_id"":1,""weight"":""1.000000""}],""idle_events"":[],""measurement_events"":[{""detector_id"":10,""event_id"":""measurement_events:1:10"",""region_id"":""detector_2"",""round_id"":2,""weight"":""1.000000""}],""runtime_events"":[]}",ab952d4ca50740694ce2cee0b79d8ca5f697b0f436e48a084f4eabe00a4e7570,f65bd6c16d9cc14db057d19167cfea24deeec327a074dfbf73fcced9f05378a5,c1969233ce19945eaad46ff4bb8cca221d749dc5fb1a954b2a25306b12b449a5
p5b_layered_events_memory_x_low_0,memory_x,stim_repetition_memory_x,stim+pymatching+p3_runtime_service,repetition_code_memory,5,8,18,60,low,0.03,0.02,0.002,0.004,1.0,1.0,1.0,4,5.5,14,0.9,0.180000,0.180000,0.216415,0.036415,False,False,False,0.000000,0.000000,0.179311,False,36,3,"[23,27,32]",False,False,False,False,,none,,none,no_failure,"{""data_events"":[{""detector_id"":27,""event_id"":""data_events:1:27"",""region_id"":""detector_3"",""round_id"":6,""weight"":""1.000000""}],""idle_events"":[{""detector_id"":23,""event_id"":""idle_events:0:23"",""region_id"":""detector_3"",""round_id"":5,""weight"":""1.000000""},{""detector_id"":32,""event_id"":""idle_events:2:32"",""region_id"":""detector_0"",""round_id"":8,""weight"":""1.000000""}],""measurement_events"":[],""runtime_events"":[]}",f871f30bf5d5c4db8d5589eb079a8707c2014d14a0ca239ff0b5eaebbab8a8eb,33323386fd7c3e6c064e565c25599ee3d7ca4e2ce3846609f3cc6235c460a947,c4f52c8977ec01978463087d35064f0037dc71621aaa0bca1a6585b93d63b1eb
p5b_layered_events_memory_x_low_0,memory_x,stim_repetition_memory_x,stim+pymatching+p3_runtime_service,repetition_code_memory,5,8,19,61,low,0.03,0.02,0.002,0.004,1.0,1.0,1.0,4,5.5,14,0.9,0.200000,0.200000,0.240421,0.040421,False,False,False,0.000000,0.000000,0.182316,False,36,3,"[3,6,10]",True,True,False,False,,none,,none,no_failure,"{""data_events"":[{""detector_id"":3,""event_id"":""data_events:0:3"",""region_id"":""detector_3"",""round_id"":0,""weight"":""1.000000""},{""detector_id"":6,""event_id"":""data_events:1:6"",""region_id"":""detector_2"",""round_id"":1,""weight"":""1.000000""}],""idle_events"":[],""measurement_events"":[{""detector_id"":10,""event_id"":""measurement_events:2:10"",""region_id"":""detector_2"",""round_id"":2,""weight"":""1.000000""}],""runtime_events"":[]}",6a584d9105351d5ef85e9c0079aa1878aaa5c84753ecf7690e816f3a23a9bd19,900c9b2b5fe37ceb24a6523ded2326eae9d75ee7f549770bf02382e58dc20524,08684364bbc58a823add6f628557078d0549c2a1d896c490accbb89cf91a5f0c
