trace_id,trace_source,run_id,workload_id,stress_level,shot_id,seed,decoder_arrival_time,decoder_start_time,decoder_finish_time,decoder_latency,decoder_queue_wait,decoder_service_time,decoder_backlog,decoder_timeout,decoder_deadline_miss,decoder_queue_overflow,runtime_stall_rounds,idle_exposure,runtime_idle_flip
p5a_trace_mode_memory_x_high_0|56|14,p5a_export_validation,p5a_trace_mode_memory_x_high_0,memory_x,high,14,56,0.100000,0.350000,0.590178,0.490178,0.250000,0.240178,0.600000,True,True,False,0.283445,0.596640,True
p5a_trace_mode_memory_x_high_0|57|15,p5a_export_validation,p5a_trace_mode_memory_x_high_0,memory_x,high,15,57,0.120000,0.120000,0.143893,0.023893,0.000000,0.023893,0.000000,False,False,False,0.000000,0.169920,False
p5a_trace_mode_memory_x_high_0|58|16,p5a_export_validation,p5a_trace_mode_memory_x_high_0,memory_x,high,16,58,0.140000,1.223333,1.609325,1.469325,1.083333,0.385992,2.600000,False,True,False,3.091313,1.699473,False
p5a_trace_mode_memory_x_high_0|59|17,p5a_export_validation,p5a_trace_mode_memory_x_high_0,memory_x,high,17,59,0.160000,0.160000,0.344673,0.184673,0.000000,0.184673,0.000000,False,False,False,0.000000,0.290505,False
p5a_trace_mode_memory_x_high_0|60|18,p5a_export_validation,p5a_trace_mode_memory_x_high_0,memory_x,high,18,60,0.180000,0.430000,0.666869,0.486869,0.250000,0.236869,0.600000,True,True,False,0.275173,0.593662,False
p5a_trace_mode_memory_x_high_0|61|19,p5a_export_validation,p5a_trace_mode_memory_x_high_0,memory_x,high,19,61,0.200000,0.450000,0.690875,0.490875,0.250000,0.240875,0.600000,False,True,False,0.285188,0.597268,False
p5a_trace_mode_memory_x_high_0|62|20,p5a_export_validation,p5a_trace_mode_memory_x_high_0,memory_x,high,20,62,0.220000,0.886667,1.216108,0.996108,0.666667,0.329441,1.600000,True,True,False,1.728271,1.162778,False
p5a_trace_mode_memory_x_high_0|63|21,p5a_export_validation,p5a_trace_mode_memory_x_high_0,memory_x,high,21,63,0.240000,0.906667,1.239804,0.999804,0.666667,0.333137,1.600000,False,True,False,1.737511,1.166104,False
p5a_trace_mode_memory_x_high_0|64|22,p5a_export_validation,p5a_trace_mode_memory_x_high_0,memory_x,high,22,64,0.260000,0.260000,0.427239,0.167239,0.000000,0.167239,0.000000,False,False,False,0.000000,0.277429,False
p5a_trace_mode_memory_x_high_0|65|23,p5a_export_validation,p5a_trace_mode_memory_x_high_0,memory_x,high,23,65,0.280000,0.530000,0.766875,0.486875,0.250000,0.236875,0.600000,False,True,False,0.275187,0.593667,False
p5a_trace_mode_memory_x_high_0|66|24,p5a_export_validation,p5a_trace_mode_memory_x_high_0,memory_x,high,24,66,0.300000,0.966667,1.294268,0.994268,0.666667,0.327601,1.600000,False,True,False,1.723671,1.161121,True
p5a_trace_mode_memory_x_high_0|67|25,p5a_export_validation,p5a_trace_mode_memory_x_high_0,memory_x,high,25,67,0.320000,0.320000,0.416834,0.096834,0.000000,0.096834,0.000000,False,False,False,0.000000,0.224625,False
p5a_trace_mode_memory_x_high_0|68|26,p5a_export_validation,p5a_trace_mode_memory_x_high_0,memory_x,high,26,68,0.000000,0.000000,0.172861,0.172861,0.000000,0.172861,0.000000,False,False,False,0.000000,0.281646,False
p5a_trace_mode_memory_x_high_0|69|27,p5a_export_validation,p5a_trace_mode_memory_x_high_0,memory_x,high,27,69,0.020000,0.270000,0.515062,0.495062,0.250000,0.245062,0.600000,False,True,False,0.295655,0.601036,False
p5a_trace_mode_memory_x_high_0|70|28,p5a_export_validation,p5a_trace_mode_memory_x_high_0,memory_x,high,28,70,0.040000,0.290000,0.527569,0.487569,0.250000,0.237569,0.600000,True,True,False,0.276922,0.594292,False
p5a_trace_mode_memory_x_high_0|71|29,p5a_export_validation,p5a_trace_mode_memory_x_high_0,memory_x,high,29,71,0.060000,0.060000,0.153745,0.093745,0.000000,0.093745,0.000000,False,False,False,0.000000,0.222309,False
p5a_trace_mode_memory_x_high_0|72|30,p5a_export_validation,p5a_trace_mode_memory_x_high_0,memory_x,high,30,72,0.080000,1.163333,1.569309,1.489309,1.083333,0.405976,2.600000,False,True,False,3.141272,1.717458,True
p5a_trace_mode_memory_x_high_0|73|31,p5a_export_validation,p5a_trace_mode_memory_x_high_0,memory_x,high,31,73,0.100000,0.100000,0.278313,0.178313,0.000000,0.178313,0.000000,False,False,False,0.000000,0.285735,False
p5a_trace_mode_memory_x_high_0|74|32,p5a_export_validation,p5a_trace_mode_memory_x_high_0,memory_x,high,32,74,0.120000,0.120000,0.227092,0.107092,0.000000,0.107092,0.000000,False,False,False,0.000000,0.232319,False
p5a_trace_mode_memory_x_high_0|75|33,p5a_export_validation,p5a_trace_mode_memory_x_high_0,memory_x,high,33,75,0.140000,0.140000,0.302331,0.162331,0.000000,0.162331,0.000000,False,False,False,0.000000,0.273748,False
p5a_trace_mode_memory_x_high_0|76|34,p5a_export_validation,p5a_trace_mode_memory_x_high_0,memory_x,high,34,76,0.160000,0.160000,0.247741,0.087741,0.000000,0.087741,0.000000,False,False,False,0.000000,0.217806,False
p5a_trace_mode_memory_x_high_0|77|35,p5a_export_validation,p5a_trace_mode_memory_x_high_0,memory_x,high,35,77,0.180000,0.430000,0.684931,0.504931,0.250000,0.254931,0.600000,False,True,False,0.320327,0.609918,False
p5a_trace_mode_memory_x_high_0|78|36,p5a_export_validation,p5a_trace_mode_memory_x_high_0,memory_x,high,36,78,0.200000,0.200000,0.213775,0.013775,0.000000,0.013775,0.000000,False,False,False,0.000000,0.162331,False
p5a_trace_mode_memory_x_high_0|79|37,p5a_export_validation,p5a_trace_mode_memory_x_high_0,memory_x,high,37,79,0.220000,0.220000,0.402637,0.182637,0.000000,0.182637,0.000000,False,False,False,0.000000,0.288977,False
p5a_trace_mode_memory_x_high_0|80|38,p5a_export_validation,p5a_trace_mode_memory_x_high_0,memory_x,high,38,80,0.240000,0.240000,0.350335,0.110335,0.000000,0.110335,0.000000,False,False,False,0.000000,0.234751,False
p5a_trace_mode_memory_x_high_0|81|39,p5a_export_validation,p5a_trace_mode_memory_x_high_0,memory_x,high,39,81,0.260000,0.926667,1.256254,0.996254,0.666667,0.329587,1.600000,True,True,False,1.728635,1.162909,True
p5a_trace_mode_memory_x_high_0|82|40,p5a_export_validation,p5a_trace_mode_memory_x_high_0,memory_x,high,40,82,0.280000,0.280000,0.459884,0.179884,0.000000,0.179884,0.000000,False,False,False,0.000000,0.286913,False
p5a_trace_mode_memory_x_high_0|83|41,p5a_export_validation,p5a_trace_mode_memory_x_high_0,memory_x,high,41,83,0.300000,0.300000,0.475626,0.175626,0.000000,0.175626,0.000000,False,False,False,0.000000,0.283720,False
p5a_trace_mode_memory_x_high_0|84|42,p5a_export_validation,p5a_trace_mode_memory_x_high_0,memory_x,high,42,84,0.320000,0.320000,0.487727,0.167727,0.000000,0.167727,0.000000,False,False,False,0.000000,0.277795,False
p5a_trace_mode_memory_x_high_0|85|43,p5a_export_validation,p5a_trace_mode_memory_x_high_0,memory_x,high,43,85,0.000000,0.000000,0.028420,0.028420,0.000000,0.028420,0.000000,False,False,False,0.000000,0.173315,False
p5a_trace_mode_memory_x_high_0|86|44,p5a_export_validation,p5a_trace_mode_memory_x_high_0,memory_x,high,44,86,0.020000,0.020000,0.189479,0.169479,0.000000,0.169479,0.000000,False,False,False,0.000000,0.279109,False
p5a_trace_mode_memory_x_high_0|87|45,p5a_export_validation,p5a_trace_mode_memory_x_high_0,memory_x,high,45,87,0.040000,1.123333,1.518100,1.478100,1.083333,0.394767,2.600000,True,True,False,3.113251,1.707370,False
p5a_trace_mode_memory_x_high_0|88|46,p5a_export_validation,p5a_trace_mode_memory_x_high_0,memory_x,high,46,88,0.060000,0.726667,1.039426,0.979426,0.666667,0.312759,1.600000,False,True,False,1.686564,1.147763,False
p5a_trace_mode_memory_x_high_0|89|47,p5a_export_validation,p5a_trace_mode_memory_x_high_0,memory_x,high,47,89,0.080000,0.330000,0.576431,0.496431,0.250000,0.246431,0.600000,True,True,False,0.299077,0.602268,False
p5a_trace_mode_memory_x_high_0|90|48,p5a_export_validation,p5a_trace_mode_memory_x_high_0,memory_x,high,48,90,0.100000,0.766667,1.081725,0.981725,0.666667,0.315058,1.600000,False,True,False,1.692313,1.149833,False
p5a_trace_mode_memory_x_high_0|91|49,p5a_export_validation,p5a_trace_mode_memory_x_high_0,memory_x,high,49,91,0.120000,0.786667,1.102378,0.982378,0.666667,0.315711,1.600000,False,True,False,1.693945,1.150420,False
p5a_trace_mode_memory_x_high_0|92|50,p5a_export_validation,p5a_trace_mode_memory_x_high_0,memory_x,high,50,92,0.140000,0.806667,1.122084,0.982084,0.666667,0.315417,1.600000,False,True,False,1.693209,1.150155,False
p5a_trace_mode_memory_x_high_0|93|51,p5a_export_validation,p5a_trace_mode_memory_x_high_0,memory_x,high,51,93,0.160000,0.160000,0.178937,0.018937,0.000000,0.018937,0.000000,False,False,False,0.000000,0.166203,False
p5a_trace_mode_memory_x_high_0|94|52,p5a_export_validation,p5a_trace_mode_memory_x_high_0,memory_x,high,52,94,0.180000,1.680000,2.141671,1.961671,1.500000,0.461671,3.600000,True,True,False,4.502179,2.253384,True
p5a_trace_mode_memory_x_high_0|95|53,p5a_export_validation,p5a_trace_mode_memory_x_high_0,memory_x,high,53,95,0.200000,0.866667,1.198304,0.998304,0.666667,0.331637,1.600000,False,True,False,1.733759,1.164753,True
p5a_trace_mode_memory_x_high_0|96|54,p5a_export_validation,p5a_trace_mode_memory_x_high_0,memory_x,high,54,96,0.220000,1.720000,2.183147,1.963147,1.500000,0.463147,3.600000,True,True,False,4.505868,2.254712,True
p5a_trace_mode_memory_x_high_0|97|55,p5a_export_validation,p5a_trace_mode_memory_x_high_0,memory_x,high,55,97,0.240000,0.490000,0.732347,0.492347,0.250000,0.242347,0.600000,False,True,False,0.288867,0.598592,False
p5a_trace_mode_memory_x_high_0|98|56,p5a_export_validation,p5a_trace_mode_memory_x_high_0,memory_x,high,56,98,0.260000,0.926667,1.249256,0.989256,0.666667,0.322589,1.600000,True,True,False,1.711140,1.156610,True
p5a_trace_mode_memory_x_high_0|99|57,p5a_export_validation,p5a_trace_mode_memory_x_high_0,memory_x,high,57,99,0.280000,0.280000,0.457194,0.177194,0.000000,0.177194,0.000000,False,False,False,0.000000,0.284895,False
p5a_trace_mode_memory_x_high_0|100|58,p5a_export_validation,p5a_trace_mode_memory_x_high_0,memory_x,high,58,100,0.300000,1.966667,2.816334,2.516334,1.666667,0.849667,4.000000,False,True,True,5.960835,2.796901,True
p5a_trace_mode_memory_x_high_0|101|59,p5a_export_validation,p5a_trace_mode_memory_x_high_0,memory_x,high,59,101,0.320000,0.320000,0.340969,0.020969,0.000000,0.020969,0.000000,False,False,False,0.000000,0.167727,False
p5a_trace_mode_memory_x_high_0|102|60,p5a_export_validation,p5a_trace_mode_memory_x_high_0,memory_x,high,60,102,0.000000,0.000000,0.097409,0.097409,0.000000,0.097409,0.000000,False,False,False,0.000000,0.225057,False
p5a_trace_mode_memory_x_high_0|103|61,p5a_export_validation,p5a_trace_mode_memory_x_high_0,memory_x,high,61,103,0.020000,0.020000,0.194890,0.174890,0.000000,0.174890,0.000000,False,False,False,0.000000,0.283167,False
p5a_trace_mode_memory_x_high_0|104|62,p5a_export_validation,p5a_trace_mode_memory_x_high_0,memory_x,high,62,104,0.040000,0.040000,0.064969,0.024969,0.000000,0.024969,0.000000,False,False,False,0.000000,0.170727,False
p5a_trace_mode_memory_x_high_0|105|63,p5a_export_validation,p5a_trace_mode_memory_x_high_0,memory_x,high,63,105,0.060000,0.060000,0.089896,0.029896,0.000000,0.029896,0.000000,False,False,False,0.000000,0.174422,False
p5a_trace_mode_memory_x_high_0|106|64,p5a_export_validation,p5a_trace_mode_memory_x_high_0,memory_x,high,64,106,0.080000,1.163333,1.559991,1.479991,1.083333,0.396658,2.600000,True,True,False,3.117978,1.709072,False
p5a_trace_mode_memory_x_high_0|107|65,p5a_export_validation,p5a_trace_mode_memory_x_high_0,memory_x,high,65,107,0.100000,0.100000,0.283198,0.183198,0.000000,0.183198,0.000000,False,False,False,0.000000,0.289398,False
p5a_trace_mode_memory_x_high_0|108|66,p5a_export_validation,p5a_trace_mode_memory_x_high_0,memory_x,high,66,108,0.120000,0.120000,0.137226,0.017226,0.000000,0.017226,0.000000,False,False,False,0.000000,0.164920,False
p5a_trace_mode_memory_x_high_0|109|67,p5a_export_validation,p5a_trace_mode_memory_x_high_0,memory_x,high,67,109,0.140000,0.140000,0.317473,0.177473,0.000000,0.177473,0.000000,False,False,False,0.000000,0.285105,False
p5a_trace_mode_memory_x_high_0|110|68,p5a_export_validation,p5a_trace_mode_memory_x_high_0,memory_x,high,68,110,0.160000,1.660000,2.137047,1.977047,1.500000,0.477047,3.600000,True,True,False,4.540616,2.267222,True
p5a_trace_mode_memory_x_high_0|111|69,p5a_export_validation,p5a_trace_mode_memory_x_high_0,memory_x,high,69,111,0.180000,0.180000,0.343229,0.163229,0.000000,0.163229,0.000000,False,False,False,0.000000,0.274422,False
p5a_trace_mode_memory_x_high_0|112|70,p5a_export_validation,p5a_trace_mode_memory_x_high_0,memory_x,high,70,112,0.200000,0.200000,0.385253,0.185253,0.000000,0.185253,0.000000,False,False,False,0.000000,0.290940,False
p5a_trace_mode_memory_x_high_0|113|71,p5a_export_validation,p5a_trace_mode_memory_x_high_0,memory_x,high,71,113,0.220000,0.220000,0.311200,0.091200,0.000000,0.091200,0.000000,False,False,False,0.000000,0.220400,False
p5a_trace_mode_memory_x_high_0|114|72,p5a_export_validation,p5a_trace_mode_memory_x_high_0,memory_x,high,72,114,0.240000,1.323333,1.725762,1.485762,1.083333,0.402429,2.600000,False,True,False,3.132405,1.714266,True
p5a_trace_mode_memory_x_high_0|115|73,p5a_export_validation,p5a_trace_mode_memory_x_high_0,memory_x,high,73,115,0.260000,0.510000,0.755299,0.495299,0.250000,0.245299,0.600000,False,True,False,0.296248,0.601249,False
p5a_trace_mode_memory_x_high_0|116|74,p5a_export_validation,p5a_trace_mode_memory_x_high_0,memory_x,high,74,116,0.280000,0.280000,0.384983,0.104983,0.000000,0.104983,0.000000,False,False,False,0.000000,0.230737,False
p5a_trace_mode_memory_x_high_0|117|75,p5a_export_validation,p5a_trace_mode_memory_x_high_0,memory_x,high,75,117,0.300000,0.550000,0.790704,0.490704,0.250000,0.240704,0.600000,False,True,False,0.284761,0.597114,False
p5a_trace_mode_memory_x_high_0|118|76,p5a_export_validation,p5a_trace_mode_memory_x_high_0,memory_x,high,76,118,0.320000,0.320000,0.332988,0.012988,0.000000,0.012988,0.000000,False,False,False,0.000000,0.161741,False
p5a_trace_mode_memory_x_high_0|119|77,p5a_export_validation,p5a_trace_mode_memory_x_high_0,memory_x,high,77,119,0.000000,0.666667,0.997453,0.997453,0.666667,0.330786,1.600000,True,True,False,1.731633,1.163988,False
p5a_trace_mode_memory_x_high_0|120|78,p5a_export_validation,p5a_trace_mode_memory_x_high_0,memory_x,high,78,120,0.020000,0.020000,0.052448,0.032448,0.000000,0.032448,0.000000,False,False,False,0.000000,0.176336,False
p5a_trace_mode_memory_x_high_0|121|79,p5a_export_validation,p5a_trace_mode_memory_x_high_0,memory_x,high,79,121,0.040000,0.040000,0.057266,0.017266,0.000000,0.017266,0.000000,False,False,False,0.000000,0.164949,False
p5a_trace_mode_memory_x_high_0|122|80,p5a_export_validation,p5a_trace_mode_memory_x_high_0,memory_x,high,80,122,0.060000,0.310000,0.568436,0.508436,0.250000,0.258436,0.600000,True,True,False,0.329090,0.613072,False
p5a_trace_mode_memory_x_high_0|123|81,p5a_export_validation,p5a_trace_mode_memory_x_high_0,memory_x,high,81,123,0.080000,1.580000,2.064982,1.984982,1.500000,0.484982,3.600000,True,True,False,4.560454,2.274364,True
p5a_trace_mode_memory_x_high_0|124|82,p5a_export_validation,p5a_trace_mode_memory_x_high_0,memory_x,high,82,124,0.100000,0.766667,1.097034,0.997034,0.666667,0.330367,1.600000,True,True,False,1.730584,1.163610,True
p5a_trace_mode_memory_x_high_0|125|83,p5a_export_validation,p5a_trace_mode_memory_x_high_0,memory_x,high,83,125,0.120000,0.120000,0.286773,0.166773,0.000000,0.166773,0.000000,False,False,False,0.000000,0.277080,False
p5a_trace_mode_memory_x_high_0|126|84,p5a_export_validation,p5a_trace_mode_memory_x_high_0,memory_x,high,84,126,0.140000,1.806667,2.516155,2.376155,1.666667,0.709488,4.000000,False,True,True,5.610386,2.670739,True
p5a_trace_mode_memory_x_high_0|127|85,p5a_export_validation,p5a_trace_mode_memory_x_high_0,memory_x,high,85,127,0.160000,1.660000,2.121957,1.961957,1.500000,0.461957,3.600000,False,True,False,4.502893,2.253642,True
p5a_trace_mode_memory_x_high_0|128|86,p5a_export_validation,p5a_trace_mode_memory_x_high_0,memory_x,high,86,128,0.180000,1.846667,2.475681,2.295681,1.666667,0.629014,4.000000,True,True,True,5.409202,2.598313,True
p5a_trace_mode_memory_x_high_0|129|87,p5a_export_validation,p5a_trace_mode_memory_x_high_0,memory_x,high,87,129,0.200000,0.866667,1.197890,0.997890,0.666667,0.331223,1.600000,False,True,False,1.732726,1.164381,False
p5a_trace_mode_memory_x_high_0|130|88,p5a_export_validation,p5a_trace_mode_memory_x_high_0,memory_x,high,88,130,0.220000,0.220000,0.232670,0.012670,0.000000,0.012670,0.000000,False,False,False,0.000000,0.161502,False
p5a_trace_mode_memory_x_high_0|131|89,p5a_export_validation,p5a_trace_mode_memory_x_high_0,memory_x,high,89,131,0.240000,1.323333,1.734105,1.494105,1.083333,0.410772,2.600000,False,True,False,3.153262,1.721774,False
p5a_trace_mode_memory_x_high_0|132|90,p5a_export_validation,p5a_trace_mode_memory_x_high_0,memory_x,high,90,132,0.260000,0.260000,0.421829,0.161829,0.000000,0.161829,0.000000,False,False,False,0.000000,0.273372,False
p5a_trace_mode_memory_x_high_0|133|91,p5a_export_validation,p5a_trace_mode_memory_x_high_0,memory_x,high,91,133,0.280000,0.280000,0.381599,0.101599,0.000000,0.101599,0.000000,False,False,False,0.000000,0.228200,False
p5a_trace_mode_memory_x_high_0|134|92,p5a_export_validation,p5a_trace_mode_memory_x_high_0,memory_x,high,92,134,0.300000,0.300000,0.321757,0.021757,0.000000,0.021757,0.000000,False,False,False,0.000000,0.168318,False
p5a_trace_mode_memory_x_high_0|135|93,p5a_export_validation,p5a_trace_mode_memory_x_high_0,memory_x,high,93,135,0.320000,0.320000,0.496783,0.176783,0.000000,0.176783,0.000000,False,False,False,0.000000,0.284587,False
p5a_trace_mode_memory_x_high_0|136|94,p5a_export_validation,p5a_trace_mode_memory_x_high_0,memory_x,high,94,136,0.000000,1.500000,1.977834,1.977834,1.500000,0.477834,3.600000,True,True,False,4.542586,2.267931,False
p5a_trace_mode_memory_x_high_0|137|95,p5a_export_validation,p5a_trace_mode_memory_x_high_0,memory_x,high,95,137,0.020000,0.020000,0.032718,0.012718,0.000000,0.012718,0.000000,False,False,False,0.000000,0.161539,False
p5a_trace_mode_memory_x_high_0|138|96,p5a_export_validation,p5a_trace_mode_memory_x_high_0,memory_x,high,96,138,0.040000,0.040000,0.075116,0.035116,0.000000,0.035116,0.000000,False,False,False,0.000000,0.178337,False
p5a_trace_mode_memory_x_high_0|139|97,p5a_export_validation,p5a_trace_mode_memory_x_high_0,memory_x,high,97,139,0.060000,0.060000,0.237761,0.177761,0.000000,0.177761,0.000000,False,False,False,0.000000,0.285321,False
p5a_trace_mode_memory_x_high_0|140|98,p5a_export_validation,p5a_trace_mode_memory_x_high_0,memory_x,high,98,140,0.080000,0.080000,0.257247,0.177247,0.000000,0.177247,0.000000,False,False,False,0.000000,0.284935,False
p5a_trace_mode_memory_x_high_0|141|99,p5a_export_validation,p5a_trace_mode_memory_x_high_0,memory_x,high,99,141,0.100000,0.766667,1.088305,0.988305,0.666667,0.321638,1.600000,False,True,False,1.708763,1.155755,False
p5a_trace_mode_memory_x_high_1|10042|0,p5a_export_validation,p5a_trace_mode_memory_x_high_1,memory_x,high,0,10042,0.240000,0.240000,0.420805,0.180805,0.000000,0.180805,0.000000,False,False,False,0.000000,0.287604,False
p5a_trace_mode_memory_x_high_1|10043|1,p5a_export_validation,p5a_trace_mode_memory_x_high_1,memory_x,high,1,10043,0.260000,0.510000,0.759937,0.499937,0.250000,0.249937,0.600000,False,True,False,0.307844,0.605424,False
p5a_trace_mode_memory_x_high_1|10044|2,p5a_export_validation,p5a_trace_mode_memory_x_high_1,memory_x,high,2,10044,0.280000,0.280000,0.315753,0.035753,0.000000,0.035753,0.000000,False,False,False,0.000000,0.178815,False
p5a_trace_mode_memory_x_high_1|10045|3,p5a_export_validation,p5a_trace_mode_memory_x_high_1,memory_x,high,3,10045,0.300000,1.800000,2.282328,1.982328,1.500000,0.482328,3.600000,False,True,False,4.553819,2.271975,True
p5a_trace_mode_memory_x_high_1|10046|4,p5a_export_validation,p5a_trace_mode_memory_x_high_1,memory_x,high,4,10046,0.320000,0.320000,0.412254,0.092254,0.000000,0.092254,0.000000,False,False,False,0.000000,0.221191,False
p5a_trace_mode_memory_x_high_1|10047|5,p5a_export_validation,p5a_trace_mode_memory_x_high_1,memory_x,high,5,10047,0.000000,0.000000,0.183895,0.183895,0.000000,0.183895,0.000000,False,False,False,0.000000,0.289921,False
p5a_trace_mode_memory_x_high_1|10048|6,p5a_export_validation,p5a_trace_mode_memory_x_high_1,memory_x,high,6,10048,0.020000,0.020000,0.037537,0.017537,0.000000,0.017537,0.000000,False,False,False,0.000000,0.165153,False
p5a_trace_mode_memory_x_high_1|10049|7,p5a_export_validation,p5a_trace_mode_memory_x_high_1,memory_x,high,7,10049,0.040000,0.706667,1.030440,0.990440,0.666667,0.323773,1.600000,False,True,False,1.714100,1.157676,False
p5a_trace_mode_memory_x_high_1|10050|8,p5a_export_validation,p5a_trace_mode_memory_x_high_1,memory_x,high,8,10050,0.060000,0.060000,0.071840,0.011840,0.000000,0.011840,0.000000,False,False,False,0.000000,0.160880,False
p5a_trace_mode_memory_x_high_1|10051|9,p5a_export_validation,p5a_trace_mode_memory_x_high_1,memory_x,high,9,10051,0.080000,0.746667,1.080178,1.000178,0.666667,0.333511,1.600000,True,True,False,1.738446,1.166441,False
p5a_trace_mode_memory_x_high_1|10052|10,p5a_export_validation,p5a_trace_mode_memory_x_high_1,memory_x,high,10,10052,0.100000,0.100000,0.125401,0.025401,0.000000,0.025401,0.000000,True,False,False,0.000000,0.171051,False
p5a_trace_mode_memory_x_high_1|10053|11,p5a_export_validation,p5a_trace_mode_memory_x_high_1,memory_x,high,11,10053,0.120000,0.370000,0.622141,0.502141,0.250000,0.252141,0.600000,False,True,False,0.313353,0.607407,False
p5a_trace_mode_memory_x_high_1|10054|12,p5a_export_validation,p5a_trace_mode_memory_x_high_1,memory_x,high,12,10054,0.140000,0.806667,1.124863,0.984863,0.666667,0.318196,1.600000,False,True,False,1.700158,1.152657,False
p5a_trace_mode_memory_x_high_1|10055|13,p5a_export_validation,p5a_trace_mode_memory_x_high_1,memory_x,high,13,10055,0.160000,1.243333,1.643596,1.483596,1.083333,0.400263,2.600000,False,True,False,3.126991,1.712317,True
p5a_trace_mode_memory_x_high_1|10056|14,p5a_export_validation,p5a_trace_mode_memory_x_high_1,memory_x,high,14,10056,0.180000,0.430000,0.669003,0.489003,0.250000,0.239003,0.600000,False,True,False,0.280508,0.595583,False
p5a_trace_mode_memory_x_high_1|10057|15,p5a_export_validation,p5a_trace_mode_memory_x_high_1,memory_x,high,15,10057,0.200000,1.700000,2.172575,1.972575,1.500000,0.472575,3.600000,False,True,False,4.529438,2.263198,True
p5a_trace_mode_memory_x_high_1|10058|16,p5a_export_validation,p5a_trace_mode_memory_x_high_1,memory_x,high,16,10058,0.220000,0.220000,0.236880,0.016880,0.000000,0.016880,0.000000,False,False,False,0.000000,0.164660,False
p5a_trace_mode_memory_x_high_1|10059|17,p5a_export_validation,p5a_trace_mode_memory_x_high_1,memory_x,high,17,10059,0.240000,0.240000,0.402001,0.162001,0.000000,0.162001,0.000000,False,False,False,0.000000,0.273501,False
p5a_trace_mode_memory_x_high_1|10060|18,p5a_export_validation,p5a_trace_mode_memory_x_high_1,memory_x,high,18,10060,0.260000,0.260000,0.282912,0.022912,0.000000,0.022912,0.000000,False,False,False,0.000000,0.169184,False
p5a_trace_mode_memory_x_high_1|10061|19,p5a_export_validation,p5a_trace_mode_memory_x_high_1,memory_x,high,19,10061,0.280000,1.780000,2.249961,1.969961,1.500000,0.469961,3.600000,True,True,False,4.522902,2.260845,False
p5a_trace_mode_memory_x_high_1|10062|20,p5a_export_validation,p5a_trace_mode_memory_x_high_1,memory_x,high,20,10062,0.300000,0.300000,0.322155,0.022155,0.000000,0.022155,0.000000,False,False,False,0.000000,0.168616,False
p5a_trace_mode_memory_x_high_1|10063|21,p5a_export_validation,p5a_trace_mode_memory_x_high_1,memory_x,high,21,10063,0.320000,0.320000,0.489367,0.169367,0.000000,0.169367,0.000000,False,False,False,0.000000,0.279025,False
p5a_trace_mode_memory_x_high_1|10064|22,p5a_export_validation,p5a_trace_mode_memory_x_high_1,memory_x,high,22,10064,0.000000,0.000000,0.165411,0.165411,0.000000,0.165411,0.000000,False,False,False,0.000000,0.276058,False
p5a_trace_mode_memory_x_high_1|10065|23,p5a_export_validation,p5a_trace_mode_memory_x_high_1,memory_x,high,23,10065,0.020000,0.686667,1.000158,0.980158,0.666667,0.313491,1.600000,False,True,False,1.688395,1.148422,False
p5a_trace_mode_memory_x_high_1|10066|24,p5a_export_validation,p5a_trace_mode_memory_x_high_1,memory_x,high,24,10066,0.040000,0.040000,0.223729,0.183729,0.000000,0.183729,0.000000,False,False,False,0.000000,0.289797,False
p5a_trace_mode_memory_x_high_1|10067|25,p5a_export_validation,p5a_trace_mode_memory_x_high_1,memory_x,high,25,10067,0.060000,0.060000,0.078690,0.018690,0.000000,0.018690,0.000000,False,False,False,0.000000,0.166017,False
p5a_trace_mode_memory_x_high_1|10068|26,p5a_export_validation,p5a_trace_mode_memory_x_high_1,memory_x,high,26,10068,0.080000,0.080000,0.263671,0.183671,0.000000,0.183671,0.000000,False,False,False,0.000000,0.289753,False
p5a_trace_mode_memory_x_high_1|10069|27,p5a_export_validation,p5a_trace_mode_memory_x_high_1,memory_x,high,27,10069,0.100000,0.100000,0.282215,0.182215,0.000000,0.182215,0.000000,False,False,False,0.000000,0.288661,False
p5a_trace_mode_memory_x_high_1|10070|28,p5a_export_validation,p5a_trace_mode_memory_x_high_1,memory_x,high,28,10070,0.120000,0.120000,0.288619,0.168619,0.000000,0.168619,0.000000,False,False,False,0.000000,0.278464,False
p5a_trace_mode_memory_x_high_1|10071|29,p5a_export_validation,p5a_trace_mode_memory_x_high_1,memory_x,high,29,10071,0.140000,0.140000,0.244891,0.104891,0.000000,0.104891,0.000000,False,False,False,0.000000,0.230668,False
p5a_trace_mode_memory_x_high_1|10072|30,p5a_export_validation,p5a_trace_mode_memory_x_high_1,memory_x,high,30,10072,0.160000,0.826667,1.144852,0.984852,0.666667,0.318185,1.600000,True,True,False,1.700129,1.152646,True
p5a_trace_mode_memory_x_high_1|10073|31,p5a_export_validation,p5a_trace_mode_memory_x_high_1,memory_x,high,31,10073,0.180000,0.846667,1.170732,0.990732,0.666667,0.324065,1.600000,True,True,False,1.714830,1.157939,True
p5a_trace_mode_memory_x_high_1|10074|32,p5a_export_validation,p5a_trace_mode_memory_x_high_1,memory_x,high,32,10074,0.200000,0.200000,0.234638,0.034638,0.000000,0.034638,0.000000,False,False,False,0.000000,0.177978,False
