experiment_name,code_family,control_mode,basis,cycles,workload_id,transition_class,num_shots,mean_detector_event_count,mean_early_detector_count,mean_mid_detector_count,mean_late_detector_count,burst_fraction,mean_first_detector_fraction,source_data_dir
surface_code_reinforcement_learning,surface_code_memory,reinforcement_learning,X,10,surface_code_reinforcement_learning_X_r010,rescued,4,24.250000,10.500000,7.750000,6.000000,0.250000,0.080208,data/raw/google_rl_qec/google_reinforcement_learning_qec/surface_code_reinforcement_learning/X/r010
surface_code_reinforcement_learning,surface_code_memory,reinforcement_learning,X,10,surface_code_reinforcement_learning_X_r010,induced,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,data/raw/google_rl_qec/google_reinforcement_learning_qec/surface_code_reinforcement_learning/X/r010
surface_code_reinforcement_learning,surface_code_memory,reinforcement_learning,X,10,surface_code_reinforcement_learning_X_r010,unchanged_failure,1,14.000000,7.000000,5.000000,2.000000,0.000000,0.054167,data/raw/google_rl_qec/google_reinforcement_learning_qec/surface_code_reinforcement_learning/X/r010
surface_code_reinforcement_learning,surface_code_memory,reinforcement_learning,X,10,surface_code_reinforcement_learning_X_r010,unchanged_success,195,13.943590,4.523077,4.738462,4.682051,0.056410,0.142521,data/raw/google_rl_qec/google_reinforcement_learning_qec/surface_code_reinforcement_learning/X/r010
surface_code_reinforcement_learning,surface_code_memory,reinforcement_learning,X,20,surface_code_reinforcement_learning_X_r020,rescued,8,30.750000,9.500000,14.625000,6.625000,0.750000,0.069531,data/raw/google_rl_qec/google_reinforcement_learning_qec/surface_code_reinforcement_learning/X/r020
surface_code_reinforcement_learning,surface_code_memory,reinforcement_learning,X,20,surface_code_reinforcement_learning_X_r020,induced,2,41.000000,9.000000,14.000000,18.000000,1.000000,0.071875,data/raw/google_rl_qec/google_reinforcement_learning_qec/surface_code_reinforcement_learning/X/r020
surface_code_reinforcement_learning,surface_code_memory,reinforcement_learning,X,20,surface_code_reinforcement_learning_X_r020,unchanged_failure,4,28.250000,11.500000,8.250000,8.500000,0.750000,0.038542,data/raw/google_rl_qec/google_reinforcement_learning_qec/surface_code_reinforcement_learning/X/r020
surface_code_reinforcement_learning,surface_code_memory,reinforcement_learning,X,20,surface_code_reinforcement_learning_X_r020,unchanged_success,186,29.295699,9.564516,9.634409,10.096774,0.752688,0.067339,data/raw/google_rl_qec/google_reinforcement_learning_qec/surface_code_reinforcement_learning/X/r020
