epoch,train_loss_total,train_loss_rho,train_loss_spectral,train_loss_energy,train_loss_leakage,train_loss_residual,train_loss_selection_entropy,train_loss_selection_coverage,val_loss_total,val_loss_rho,val_loss_spectral,val_loss_energy,val_loss_leakage,val_loss_residual,val_loss_selection_entropy,val_loss_selection_coverage,val_density_rel_l2,val_lowfreq_spectral_rel_l2,val_lowpass_energy_rel_l2,val_commutator_leakage,val_leakage_error_correlation,val_latent_step_norm,val_selection_entropy,val_selection_coverage_deficit,val_residual_lowfreq_norm,val_runtime_seconds,val_parameter_count
10,2.7783464932216057e-08,1.5338967616541692e-08,6.200622742743402e-08,1.148013416241156e-05,0.5435554377342525,8.650194303540029e-10,0.0,0.0,2.064965087811288e-08,1.1424274415361424e-08,4.592771851719135e-08,1.1690654446283588e-05,0.40094058215618134,7.96655269530433e-10,0.0,0.0,0.09709480404853821,0.09148463271558285,0.0033921743743121624,0.40094058215618134,0.3557441542624682,nan,nan,nan,7.96655269530433e-10,0.007591873989440501,706531
11,2.7820915536237505e-08,1.5359000948260355e-08,6.209657611502974e-08,1.1480134114543417e-05,0.5435554244016346,8.519928300876919e-10,0.0,0.0,2.0681411250222936e-08,1.1439802660717646e-08,4.600248715291855e-08,1.1690654446283588e-05,0.40094058215618134,8.222119651790649e-10,0.0,0.0,0.09719815924763679,0.0915909107774496,0.0033921743743121624,0.40094058215618134,0.3672237424528919,nan,nan,nan,8.222119651790649e-10,0.006805712997447699,706531
12,2.7817334961804063e-08,1.535780284231841e-08,6.209098040400069e-08,1.1480134449620413e-05,0.5435554385185242,8.267134053353611e-10,0.0,0.0,2.062249171430608e-08,1.1411508404890469e-08,4.587321811300171e-08,1.1690654446283588e-05,0.40094058215618134,7.267933754828704e-10,0.0,0.0,0.09701314046978951,0.09139458052814006,0.0033921743743121624,0.40094058215618134,0.35408824289831997,nan,nan,nan,7.267933754828704e-10,0.006655589037109166,706531
13,2.7863314649697425e-08,1.5385634006592178e-08,6.221529434326026e-08,1.1480134353884128e-05,0.5435554353814376,6.924343992923585e-10,0.0,0.0,2.0652546783850312e-08,1.1427842006028754e-08,4.59478872727459e-08,1.1690654446283588e-05,0.40094058215618134,7.025488524270429e-10,0.0,0.0,0.0970113642513752,0.09139156527817249,0.0033921743743121624,0.40094058215618134,0.35574617933156816,nan,nan,nan,7.025488524270429e-10,0.006666629982646555,706531
14,2.7849793862868097e-08,1.537222054911294e-08,6.216268052352653e-08,1.148013416241156e-05,0.5435554228330913,9.007301045378157e-10,0.0,0.0,2.0749945317533047e-08,1.1469814875653128e-08,4.614145066028641e-08,1.1690654446283588e-05,0.40094058215618134,1.0368174652164441e-09,0.0,0.0,0.09745500907301903,0.0918667547404766,0.0033921743743121624,0.40094058215618134,0.3525435774023472,nan,nan,nan,1.0368174652164441e-09,0.009856411023065448,706531
15,2.785508936959128e-08,1.53709331578667e-08,6.216594939408089e-08,1.1480134066675274e-05,0.5435554244016346,1.0193259102283935e-09,0.0,0.0,2.071403804038141e-08,1.145365113863761e-08,4.606646442084639e-08,1.1690654446283588e-05,0.40094058215618134,9.418934521221445e-10,0.0,0.0,0.09726255536079406,0.09165582917630673,0.0033921743743121624,0.40094058215618134,0.35047710277632904,nan,nan,nan,9.418934521221445e-10,0.1070709929917939,706531
16,2.7836678319129317e-08,1.53642422293537e-08,6.212374203366715e-08,1.1480134114543417e-05,0.543555421264548,9.537419596773515e-10,0.0,0.0,2.0722652482874082e-08,1.1460409066188504e-08,4.6089396299464624e-08,1.1690654446283588e-05,0.40094058215618134,8.872848289431801e-10,0.0,0.0,0.09731966406106948,0.09171669706702232,0.0033921743743121624,0.40094058215618134,0.3532737907643006,nan,nan,nan,8.872848289431801e-10,0.01001057104440406,706531
17,2.7875573568723524e-08,1.5388733468799537e-08,6.222346334090233e-08,1.148013440175227e-05,0.5435554353814376,8.42950525171167e-10,0.0,0.0,2.0695906322032442e-08,1.1447674364006843e-08,4.603653191992407e-08,1.1690654446283588e-05,0.40094058215618134,8.18519918510674e-10,0.0,0.0,0.09725213795900345,0.09165026843547822,0.0033921743743121624,0.40094058215618134,0.3634211406415752,nan,nan,nan,8.18519918510674e-10,0.006891457014717162,706531
18,2.7853122007645413e-08,1.537290098727489e-08,6.216897967186398e-08,1.1480133923070848e-05,0.5435554165589181,9.284961571528297e-10,0.0,0.0,2.0709963965970246e-08,1.145218719855734e-08,4.606145509455928e-08,1.1690654446283588e-05,0.40094058215618134,9.097106123956422e-10,0.0,0.0,0.09727047905325889,0.09166779927909374,0.0033921743743121624,0.40094058215618134,0.3564320186493857,nan,nan,nan,9.097106123956422e-10,0.010345667018555105,706531
19,2.7857057385984405e-08,1.5376527326270064e-08,6.218203327684453e-08,1.148013440175227e-05,0.5435554259701779,8.824626000696567e-10,0.0,0.0,2.0700191782907496e-08,1.1449330816759584e-08,4.6044550394697126e-08,1.1690654446283588e-05,0.40094058215618134,8.390156347459765e-10,0.0,0.0,0.0971902385354042,0.09157927222549915,0.0033921743743121624,0.40094058215618134,0.35074391111607917,nan,nan,nan,8.390156347459765e-10,0.005635326029732823,706531
20,2.786799937014525e-08,1.5384533413291474e-08,6.221338709696954e-08,1.1480134306015985e-05,0.543555432244351,8.157625043306451e-10,0.0,0.0,2.0673830203321586e-08,1.1437596203478506e-08,4.598904013164429e-08,1.1690654446283588e-05,0.40094058215618134,7.685199143736554e-10,0.0,0.0,0.09719519689679146,0.09158760607242585,0.0033921743743121624,0.40094058215618134,0.37147664106366696,nan,nan,nan,7.685199143736554e-10,0.007574948016554117,706531
21,2.7857994367470956e-08,1.537909121689034e-08,6.218808354823953e-08,1.1480134306015985e-05,0.5435554385185242,8.257198872021009e-10,0.0,0.0,2.0711358406089175e-08,1.1453568093955369e-08,4.6065549597074096e-08,1.1690654446283588e-05,0.40094058215618134,8.936107132040405e-10,0.0,0.0,0.09726717695593834,0.09166427664458751,0.0033921743743121624,0.40094058215618134,0.345100858558357,nan,nan,nan,8.936107132040405e-10,0.005788579001091421,706531
22,2.7851341069675215e-08,1.5372973256950518e-08,6.216521416933431e-08,1.1480134258147844e-05,0.5435554228330913,9.064861376148919e-10,0.0,0.0,2.072506122274831e-08,1.1461006366175752e-08,4.6097424544200294e-08,1.1690654446283588e-05,0.40094058215618134,8.913821070155592e-10,0.0,0.0,0.09732785001397133,0.09172689989209176,0.0033921743743121624,0.40094058215618134,0.3598034102837808,nan,nan,nan,8.913821070155592e-10,0.00687054602894932,706531
23,2.785513779868827e-08,1.5373288981005605e-08,6.216786187594966e-08,1.1480134306015985e-05,0.5435554259701779,9.655196028655522e-10,0.0,0.0,2.0696288682842123e-08,1.1445650871522162e-08,4.602661807240338e-08,1.1690654446283588e-05,0.40094058215618134,9.062777195367744e-10,0.0,0.0,0.09724866598844528,0.09164359979331493,0.0033921743743121624,0.40094058215618134,0.35125408131250735,nan,nan,nan,9.062777195367744e-10,0.006016994011588395,706531
24,2.7859574483625835e-08,1.5378605757264625e-08,6.21846374159711e-08,1.1480134066675274e-05,0.5435554385185242,8.808263942789177e-10,0.0,0.0,2.071101512512996e-08,1.1454700299395881e-08,4.606576986532218e-08,1.1690654446283588e-05,0.40094058215618134,8.632007608699865e-10,0.0,0.0,0.09730026870965958,0.0916968636214733,0.0033921743743121624,0.40094058215618134,0.36138502829584984,nan,nan,nan,8.632007608699865e-10,0.008595075982157141,706531
25,2.786181755485167e-08,1.538030549702877e-08,6.2196800037758e-08,1.1480134210279702e-05,0.5435554479297838,8.430535217298173e-10,0.0,0.0,2.074273597330034e-08,1.1472040428728292e-08,4.615071436120388e-08,1.1690654446283588e-05,0.40094058215618134,8.110398741489888e-10,0.0,0.0,0.09727911204099655,0.09168321974575519,0.0033921743743121624,0.40094058215618134,0.3628650419542606,nan,nan,nan,8.110398741489888e-10,0.008337281993590295,706531
26,2.7879193783962222e-08,1.5390356124026096e-08,6.22431117173954e-08,1.1480134114543417e-05,0.5435554291072645,8.042982800239354e-10,0.0,0.0,2.069369120505371e-08,1.1446628978006856e-08,4.6034069001166245e-08,1.1690654446283588e-05,0.40094058215618134,8.049677036048308e-10,0.0,0.0,0.09724135622382163,0.09163458459079266,0.0033921743743121624,0.40094058215618134,0.36340326185763555,nan,nan,nan,8.049677036048308e-10,0.007969827973283827,706531
27,2.785973949782697e-08,1.5378297138636896e-08,6.219227481545587e-08,1.148013373159828e-05,0.5435554338128943,8.597365860165801e-10,0.0,0.0,2.063943416175107e-08,1.1414809764076495e-08,4.589165403245943e-08,1.1690654446283588e-05,0.40094058215618134,9.258528665956334e-10,0.0,0.0,0.09717020019888878,0.09156168214976787,0.0033921743743121624,0.40094058215618134,0.34801665835566864,nan,nan,nan,9.258528665956334e-10,0.010940941981971264,706531
28,2.7861271091392394e-08,1.537883079362844e-08,6.219689483911775e-08,1.148013416241156e-05,0.543555432244351,8.612179273819421e-10,0.0,0.0,2.0682985546471855e-08,1.1440748348690022e-08,4.6006764620187823e-08,1.1690654446283588e-05,0.40094058215618134,8.176874455312344e-10,0.0,0.0,0.09717020690441132,0.09155866838991641,0.0033921743743121624,0.40094058215618134,0.3515365181654135,nan,nan,nan,8.176874455312344e-10,0.008142530976328999,706531
29,2.790125146128431e-08,1.540138814143096e-08,6.228471997809194e-08,1.1480134258147844e-05,0.5435554416556108,8.583827274708405e-10,0.0,0.0,2.0685922308416593e-08,1.1440884462032841e-08,4.6004449139047665e-08,1.1690654446283588e-05,0.40094058215618134,8.829627307083143e-10,0.0,0.0,0.09718552008271217,0.09157702699303627,0.0033921743743121624,0.40094058215618134,0.34816253013769155,nan,nan,nan,8.829627307083143e-10,0.006430960027500987,706531
30,2.785066334279475e-08,1.537357768573824e-08,6.217032895512219e-08,1.1480134018807133e-05,0.5435554196960047,8.603824085932837e-10,0.0,0.0,2.0742648487726e-08,1.1470704608385063e-08,4.614615978226766e-08,1.1690654446283588e-05,0.40094058215618134,8.542556384494304e-10,0.0,0.0,0.09732515513896942,0.09172710627317429,0.0033921743743121624,0.40094058215618134,0.3610902186965265,nan,nan,nan,8.542556384494304e-10,0.010101330990437418,706531
31,2.7847420369653264e-08,1.5371428106977634e-08,6.216235143004891e-08,1.148013440175227e-05,0.5435554447926974,8.7043848152671e-10,0.0,0.0,2.0676475198655453e-08,1.1436622759930515e-08,4.598840686043104e-08,1.1690654446283588e-05,0.40094058215618134,8.434244691546411e-10,0.0,0.0,0.09719744399189949,0.09158844240009784,0.0033921743743121624,0.40094058215618134,0.3626370421795201,nan,nan,nan,8.434244691546411e-10,0.009509261988569051,706531
32,2.7879805037699904e-08,1.5391069658520743e-08,6.224034284454511e-08,1.148013397093899e-05,0.543555432244351,8.133290035613297e-10,0.0,0.0,2.0689169932808227e-08,1.1445150160938056e-08,4.602311420853766e-08,1.1690654446283588e-05,0.40094058215618134,7.879218388850973e-10,0.0,0.0,0.09722400978207588,0.09161707647144794,0.0033921743743121624,0.40094058215618134,0.36362066414127786,nan,nan,nan,7.879218388850973e-10,0.011817171995062381,706531
33,2.7854738118399406e-08,1.5375498020974094e-08,6.217438185348999e-08,1.1480134258147844e-05,0.5435554416556108,8.872677037530252e-10,0.0,0.0,2.0729423955145876e-08,1.1460595583656641e-08,4.6096592321021035e-08,1.1690654446283588e-05,0.40094058215618134,9.901846564908112e-10,0.0,0.0,0.09734798669815065,0.09174781776964665,0.0033921743743121624,0.40094058215618134,0.33827415166320796,nan,nan,nan,9.901846564908112e-10,0.00747875397792086,706531
34,2.7852752151452957e-08,1.537042689616747e-08,6.21587390681773e-08,1.148013440175227e-05,0.5435554385185242,1.0115363225400648e-09,0.0,0.0,2.0746039108843206e-08,1.146896511095008e-08,4.613719006840711e-08,1.1690654446283588e-05,0.40094058215618134,9.927044741786517e-10,0.0,0.0,0.0974330149590969,0.09184418134391309,0.0033921743743121624,0.40094058215618134,0.35783786996258127,nan,nan,nan,9.927044741786517e-10,0.006919137027580291,706531
35,2.785325831965972e-08,1.537199485830187e-08,6.216861542521943e-08,1.148013416241156e-05,0.543555432244351,9.50804248199763e-10,0.0,0.0,2.0677798584500806e-08,1.1437927494029054e-08,4.59939188957037e-08,1.1690654446283588e-05,0.40094058215618134,8.217272695620892e-10,0.0,0.0,0.09714303687214851,0.09153074845671653,0.0033921743743121624,0.40094058215618134,0.3519456293768458,nan,nan,nan,8.217272695620892e-10,0.009610345994587988,706531
36,2.788797366137212e-08,1.5397314113766027e-08,6.226348222968993e-08,1.1480134066675274e-05,0.5435554291072645,7.592604644417116e-10,0.0,0.0,2.0648323939553848e-08,1.1425209667237368e-08,4.593286906384719e-08,1.1690654446283588e-05,0.40094058215618134,7.308164351460533e-10,0.0,0.0,0.09703342095017434,0.09141329787671566,0.0033921743743121624,0.40094058215618134,0.35101458878607766,nan,nan,nan,7.308164351460533e-10,0.008291488979011774,706531
37,2.784907443834814e-08,1.5374541780039708e-08,6.217290897319273e-08,1.1480133779466422e-05,0.5435554385185242,7.990195931795759e-10,0.0,0.0,2.07255568263065e-08,1.1460840276811268e-08,4.6103463269275835e-08,1.1690654446283588e-05,0.40094058215618134,8.804559303854376e-10,0.0,0.0,0.09730766862630844,0.09171277433633804,0.0033921743743121624,0.40094058215618134,0.3594145995562084,nan,nan,nan,8.804559303854376e-10,0.012046317977365106,706531
38,2.7861831578721458e-08,1.537524007526252e-08,6.218784626436278e-08,1.1480134114543417e-05,0.5435554244016346,9.80437526487103e-10,0.0,0.0,2.074585081501823e-08,1.1469873939518038e-08,4.6140335996369686e-08,1.1690654446283588e-05,0.40094058215618134,9.58190138344861e-10,0.0,0.0,0.09735450819134712,0.09175558537244796,0.0033921743743121624,0.40094058215618134,0.3536949878894752,nan,nan,nan,9.58190138344861e-10,0.008536035020370036,706531
39,2.7839160497334985e-08,1.536604789608095e-08,6.213259539615472e-08,1.1480134210279702e-05,0.5435554385185242,9.31860904230282e-10,0.0,0.0,2.069707294438672e-08,1.1447220948923587e-08,4.603165848493518e-08,1.1690654446283588e-05,0.40094058215618134,8.704047482765986e-10,0.0,0.0,0.09727199450135231,0.09166649207472802,0.0033921743743121624,0.40094058215618134,0.3518956635478391,nan,nan,nan,8.704047482765986e-10,0.014505342987831682,706531
40,2.788418777748503e-08,1.539294156465961e-08,6.224406646245036e-08,1.1480134066675274e-05,0.5435554353814376,8.486528205322118e-10,0.0,0.0,2.0688664115198208e-08,1.1443178182801717e-08,4.6014521970505484e-08,1.1690654446283588e-05,0.40094058215618134,8.516301552852212e-10,0.0,0.0,0.09722162932157516,0.09161366671323776,0.0033921743743121624,0.40094058215618134,0.3540647578141495,nan,nan,nan,8.516301552852212e-10,0.0070533520192839205,706531
41,2.785388911332264e-08,1.5376038033453272e-08,6.218427877887447e-08,1.1480134210279702e-05,0.5435554291072645,8.199042030105674e-10,0.0,0.0,2.066525395250096e-08,1.1431138036144262e-08,4.596780289745084e-08,1.1690654446283588e-05,0.40094058215618134,8.111107618891111e-10,0.0,0.0,0.09718326181173326,0.0915805745869875,0.0033921743743121624,0.40094058215618134,0.3607998719868751,nan,nan,nan,8.111107618891111e-10,0.03404354595113546,706531
42,2.7887915696043677e-08,1.5391638934141538e-08,6.225169843937213e-08,1.148013397093899e-05,0.5435554291072645,9.187328967772296e-10,0.0,0.0,2.0774112208243878e-08,1.1484562190133829e-08,4.620569793445384e-08,1.1690654446283588e-05,0.40094058215618134,9.682224466622813e-10,0.0,0.0,0.09747603833675385,0.09188569635152816,0.0033921743743121624,0.40094058215618134,0.35808112083163157,nan,nan,nan,9.682224466622813e-10,0.020982132002245635,706531
43,2.7886404670820602e-08,1.5389527780784144e-08,6.224781289251712e-08,1.148013397093899e-05,0.5435554416556108,9.46281661216487e-10,0.0,0.0,2.0718814219833348e-08,1.1458463733404756e-08,4.6090400829257305e-08,1.1690654446283588e-05,0.40094058215618134,8.454039690519721e-10,0.0,0.0,0.09725088179111481,0.09164755158126354,0.0033921743743121624,0.40094058215618134,0.35756364462250334,nan,nan,nan,8.454039690519721e-10,0.008028095995541662,706531
44,2.7884247519170316e-08,1.539060836669729e-08,6.224213640399811e-08,1.148013440175227e-05,0.5435554259701779,9.04239986980982e-10,0.0,0.0,2.0708254222512323e-08,1.1452731207839406e-08,4.605531245260863e-08,1.1690654446283588e-05,0.40094058215618134,8.89215451271852e-10,0.0,0.0,0.09732675179839134,0.09172361120581626,0.0033921743743121624,0.40094058215618134,0.35935048363252,nan,nan,nan,8.89215451271852e-10,0.008834831998683512,706531
45,2.7926733580622904e-08,1.541489789614939e-08,6.234588910633408e-08,1.1480134497488556e-05,0.5435554385185242,8.531581172526989e-10,0.0,0.0,2.0680551493512667e-08,1.1440326463940664e-08,4.600290193224055e-08,1.1690654446283588e-05,0.40094058215618134,7.928915024546512e-10,0.0,0.0,0.09719073101878166,0.0915793266147375,0.0033921743743121624,0.40094058215618134,0.36641713688399435,nan,nan,nan,7.928915024546512e-10,0.534901505918242,706531
46,2.7879278394643255e-08,1.538805873367796e-08,6.223706724253325e-08,1.1480134258147844e-05,0.5435554259701779,8.761122295478243e-10,0.0,0.0,2.0750376084066602e-08,1.1473198835432186e-08,4.6156445776546207e-08,1.1690654446283588e-05,0.40094058215618134,9.177813231620036e-10,0.0,0.0,0.09734109714627266,0.0917461697012186,0.0033921743743121624,0.40094058215618134,0.3473202125178968,nan,nan,nan,9.177813231620036e-10,0.007843800936825573,706531
47,2.7917229791054715e-08,1.5408817707165517e-08,6.232706720323365e-08,1.1480134210279702e-05,0.5435554228330913,8.599769609879696e-10,0.0,0.0,2.0640503972657598e-08,1.1418743062208137e-08,4.590459390385604e-08,1.1690654446283588e-05,0.40094058215618134,8.168357934490444e-10,0.0,0.0,0.09711192771792412,0.09149671159684658,0.0033921743743121624,0.40094058215618134,0.3566254015791815,nan,nan,nan,8.168357934490444e-10,0.013738674984779209,706531
48,2.78741048955872e-08,1.538646894105293e-08,6.222899510308516e-08,1.1480134114543417e-05,0.5435554118532884,8.367324231145209e-10,0.0,0.0,2.070003146670274e-08,1.1449202919067147e-08,4.604808800934279e-08,1.1690654446283588e-05,0.40094058215618134,8.24224244411198e-10,0.0,0.0,0.09725013524293899,0.0916484620422125,0.0033921743743121624,0.40094058215618134,0.35632400321808755,nan,nan,nan,8.24224244411198e-10,0.011094984016381204,706531
49,2.7882050446237372e-08,1.5391448303004933e-08,6.224634973543623e-08,1.1480134210279702e-05,0.5435554353814376,8.266330865428086e-10,0.0,0.0,2.072979832234978e-08,1.14649083560181e-08,4.611361248407775e-08,1.1690654446283588e-05,0.40094058215618134,8.433411191610674e-10,0.0,0.0,0.09727305844426155,0.09166892245411873,0.0033921743743121624,0.40094058215618134,0.3540761483279664,nan,nan,nan,8.433411191610674e-10,0.008351348980795592,706531
50,2.787984804423391e-08,1.5391029830730555e-08,6.223990455186811e-08,1.1480134114543417e-05,0.5435554353814376,8.167293800329539e-10,0.0,0.0,2.064106396915122e-08,1.1419579504234889e-08,4.591151459010234e-08,1.1690654446283588e-05,0.40094058215618134,7.836306603614673e-10,0.0,0.0,0.09704851806163788,0.09143240936100483,0.0033921743743121624,0.40094058215618134,0.35805412730596065,nan,nan,nan,7.836306603614673e-10,0.01147546200081706,706531
51,2.7884482465735443e-08,1.539421787704872e-08,6.225909799402536e-08,1.1480134593224839e-05,0.5435554102847451,7.689074347987613e-10,0.0,0.0,2.0664245869994602e-08,1.1432645496967098e-08,4.597061931121971e-08,1.1690654446283588e-05,0.40094058215618134,7.495249698674655e-10,0.0,0.0,0.0971359670162201,0.09152409099042416,0.0033921743743121624,0.40094058215618134,0.35802185571189793,nan,nan,nan,7.495249698674655e-10,0.0064377550152130425,706531
52,2.7856565802602217e-08,1.537619453984007e-08,6.218387788318356e-08,1.1480134066675274e-05,0.543555432244351,8.719019073984219e-10,0.0,0.0,2.080574112994782e-08,1.1499779350998551e-08,4.627449001759487e-08,1.1690654446283588e-05,0.40094058215618134,1.0212799494979663e-09,0.0,0.0,0.09760063961148262,0.09201580919325353,0.0033921743743121624,0.40094058215618134,0.35861721408059843,nan,nan,nan,1.0212799494979663e-09,0.010533187014516443,706531
53,2.7856772374204147e-08,1.5372862725483498e-08,6.216206048149711e-08,1.1480134114543417e-05,0.5435554251859063,1.029956582009854e-09,0.0,0.0,2.0769035824486082e-08,1.1480120853946119e-08,4.6183787461018255e-08,1.1690654446283588e-05,0.40094058215618134,1.0431394081855672e-09,0.0,0.0,0.09747278615832329,0.0918839018791914,0.0033921743743121624,0.40094058215618134,0.35182109602387546,nan,nan,nan,1.0431394081855672e-09,0.00786882097600028,706531
54,2.7866205436722388e-08,1.537936912324324e-08,6.219529574399243e-08,1.1480133827334563e-05,0.5435554338128943,9.5554599028646e-10,0.0,0.0,2.07110484318207e-08,1.1453653581128265e-08,4.6064752012853205e-08,1.1690654446283588e-05,0.40094058215618134,8.889037839132641e-10,0.0,0.0,0.09731232151389121,0.09171113632619382,0.0033921743743121624,0.40094058215618134,0.36419319775230397,nan,nan,nan,8.889037839132641e-10,0.007354247965849936,706531
55,2.7854114056193985e-08,1.5376088051922173e-08,6.217531621718751e-08,1.1480134306015985e-05,0.5435554259701779,8.592564583830228e-10,0.0,0.0,2.067455495691206e-08,1.1435185909292045e-08,4.5980933727207685e-08,1.1690654446283588e-05,0.40094058215618134,8.63652982463492e-10,0.0,0.0,0.09719242975115777,0.09158317036926747,0.0033921743743121624,0.40094058215618134,0.3501425471118656,nan,nan,nan,8.63652982463492e-10,0.007601596938911825,706531
56,2.784322835449721e-08,1.5371051425835215e-08,6.215432304507455e-08,1.1480134210279702e-05,0.5435554291072645,8.262188418808442e-10,0.0,0.0,2.064692639081045e-08,1.1422830237250992e-08,4.592647684376061e-08,1.1690654446283588e-05,0.40094058215618134,7.760058151617955e-10,0.0,0.0,0.0970779575407505,0.09146187044680118,0.0033921743743121624,0.40094058215618134,0.3500651374320014,nan,nan,nan,7.760058151617955e-10,0.006558193999808282,706531
57,2.786278286455519e-08,1.5378968367791028e-08,6.21998561194615e-08,1.148013440175227e-05,0.5435554291072645,8.768627929019826e-10,0.0,0.0,2.070814364429907e-08,1.1452323755989369e-08,4.606053494171647e-08,1.1690654446283588e-05,0.40094058215618134,8.742465362754359e-10,0.0,0.0,0.09727754667401314,0.09167497865855695,0.0033921743743121624,0.40094058215618134,0.35784661860362443,nan,nan,nan,8.742465362754359e-10,0.007896633993368596,706531
