epoch,train_loss_total,train_loss_rho,train_loss_spectral,train_loss_energy,train_loss_leakage,train_loss_selection_entropy,train_loss_selection_coverage,val_loss_total,val_loss_rho,val_loss_spectral,val_loss_energy,val_loss_leakage,val_loss_selection_entropy,val_loss_selection_coverage,val_density_rel_l2,val_lowfreq_spectral_rel_l2,val_lowpass_energy_rel_l2,val_commutator_leakage,val_leakage_error_correlation,val_latent_step_norm,val_selection_entropy,val_selection_coverage_deficit,val_runtime_seconds,val_parameter_count
32,0.017125848876802546,9.935319224639802e-08,4.4240190869746395e-07,2.3646882015638864e-05,0.42808980690805537,1.7266927894793058,2.042162669332404,0.013217207975685596,6.941571228935572e-08,3.086082855929817e-07,1.0707815818022937e-05,0.3304024189710617,1.6226847171783447,1.6712164878845215,0.23299082443118097,0.23047348856925964,0.0020374597515910864,0.3304024189710617,0.7594120027776936,0.0035031881416216493,1.6226847171783447,1.6712164878845215,0.01749426603782922,1474521
33,0.017118161152067938,9.935178911147982e-08,4.423995362326662e-07,4.721838893984616e-05,0.42785048171093587,1.7047982027656154,2.0939534965314364,0.013211780227720737,6.94137725076871e-08,3.086024520371211e-07,8.18412154330872e-05,0.3301244527101517,1.6400630474090576,1.621959924697876,0.23298552706837655,0.23046980425715446,0.008747418876737356,0.3301244527101517,0.7592065016382272,0.003402668400667608,1.6400630474090576,1.621959924697876,0.01666266203392297,1474521
34,0.017104167589231542,9.935059352983444e-08,4.4239743900968616e-07,5.0372278948136804e-05,0.42749433454714325,1.7012478866075214,2.101867587942826,0.013206940609961748,6.941198904542034e-08,3.0859673216809824e-07,1.2895770396426087e-05,0.3301413655281067,1.640282392501831,1.6208128333091736,0.2329808935523033,0.2304664857685566,0.002575562451966107,0.3301413655281067,0.760162912543962,0.0033707303227856755,1.640282392501831,1.6208128333091736,0.027345511014573276,1474521
35,0.01709188618942311,9.934943571914502e-08,4.4239492443634124e-07,5.322488904743008e-05,0.427181601524353,1.7009387706455432,2.099331316195036,0.01319767883978784,6.941042940411535e-08,3.085915594169819e-07,2.0886745005554985e-05,0.3298938423395157,1.627571165561676,1.6538309454917908,0.2329767644405365,0.23046337589621546,0.0029741167090833187,0.3298938423395157,0.7591607294991434,0.003338687471114099,1.627571165561676,1.6538309454917908,0.014223444915842265,1474521
36,0.01707489670891511,9.934844507298341e-08,4.423925983438063e-07,4.307810855894595e-05,0.4267771495015998,1.6903302418558221,2.1226643888573897,0.013196968706324697,6.940911134734051e-08,3.0858702615432776e-07,4.845254989049863e-05,0.3298209607601166,1.6154450178146362,1.6844654083251953,0.2329730860888958,0.23046053797006605,0.006254584761336446,0.3298209607601166,0.7588263952457257,0.0033149736700579524,1.6154450178146362,1.6844654083251953,0.012628800992388278,1474521
37,0.017061054902641398,9.934748097868195e-08,4.4239011817568865e-07,3.758872839841244e-05,0.42644208983371135,1.677012236494767,2.1519570852580823,0.013192807557061315,6.940785368669822e-08,3.085825071025283e-07,4.837049164052587e-05,0.32971708476543427,1.6117844581604004,1.6921634674072266,0.23296972215175626,0.2304578095674515,0.005572689464315772,0.32971708476543427,0.7588199710233654,0.003287310362793505,1.6117844581604004,1.6921634674072266,0.011620884004514664,1474521
38,0.017053953322925065,9.934650491734494e-08,4.4238721916132675e-07,4.195230270086444e-05,0.42625581747607183,1.6696453721899736,2.165846034100181,0.01318577560596168,6.940676833266934e-08,3.085785209577807e-07,1.1845451808767393e-05,0.3296143487095833,1.616367757320404,1.676807165145874,0.23296675756573676,0.23045535907149314,0.002205062541179359,0.3296143487095833,0.7579615791024038,0.0032133241184055805,1.616367757320404,1.676807165145874,0.012436828983481973,1474521
39,0.017041273022952833,9.934567844395229e-08,4.4238466419923687e-07,5.540375949701564e-05,0.4259119096555208,1.6567230726543225,2.197005974619012,0.013190163997933269,6.940564745150368e-08,3.08574215068802e-07,2.785328251775354e-05,0.3296920210123062,1.6097168922424316,1.693841814994812,0.2329639308154583,0.2304529495537281,0.0036478244001045823,0.3296920210123062,0.7591482134487311,0.003210780443623662,1.6097168922424316,1.693841814994812,0.010891053010709584,1474521
40,0.01702708304908715,9.93448351419159e-08,4.423818654087977e-07,4.780512235332648e-05,0.4255723608167548,1.6571368543725264,2.192207141926414,0.01318149734288454,6.940474861494295e-08,3.0857074051482414e-07,3.2875877877813764e-05,0.3294653370976448,1.6189526319503784,1.6670973300933838,0.2329616196453571,0.23045096397399903,0.005614045774564147,0.3294653370976448,0.7580109844424865,0.0031240368261933327,1.6189526319503784,1.6670973300933838,0.029161020007450134,1474521
41,0.01702988941810633,9.934418892199621e-08,4.423798384921515e-07,0.00017176916337216665,0.4253945883951689,1.650062918663025,2.207296057751304,0.0131846668664366,6.940393681986734e-08,3.085675643887953e-07,0.0001179595415123913,0.32937438786029816,1.6124465465545654,1.6838871240615845,0.2329594761133194,0.23044906929135323,0.006732851266860962,0.32937438786029816,0.7582170843156615,0.0031187105923891068,1.6124465465545654,1.6838871240615845,0.01140770100755617,1474521
42,0.017041723881112903,9.93435688799668e-08,4.423777652032425e-07,0.0002457001690728296,0.4255425867281462,1.658712719616137,2.1850293686515405,0.013217772589996457,6.940318719728111e-08,3.0856455168759567e-07,0.0004391730763018131,0.3295596092939377,1.5882958769798279,1.7472968101501465,0.23295758068561553,0.23044738471508025,0.019483019597828388,0.3295596092939377,0.7594129245690846,0.003151664510369301,1.5882958769798279,1.7472968101501465,0.011611080961301923,1474521
43,0.01701678286649679,9.934288769386512e-08,4.4237527232014957e-07,0.00025181404749960885,0.4249068341757122,1.6409684356890226,2.2265181290475944,0.013179393950849771,6.940248731268639e-08,3.0856163846237905e-07,0.0001439398984075524,0.32919059693813324,1.6153030395507812,1.6735877990722656,0.23295585289597512,0.23044579848647118,0.010631022043526173,0.32919059693813324,0.7579002248601729,0.0030362996039912105,1.6153030395507812,1.6735877990722656,0.014754361007362604,1474521
44,0.017007862952978986,9.9342444352595e-08,4.423737876598017e-07,0.0002472321286500358,0.424692997022679,1.6519778966903687,2.197565009719447,0.013173484010621905,6.940194907656405e-08,3.085594642016076e-07,6.92170397087466e-05,0.32919229567050934,1.581203281879425,1.7666956186294556,0.23295441493391988,0.23044448271393775,0.007148294011130929,0.32919229567050934,0.7586481433934729,0.0031109623378142715,1.581203281879425,1.7666956186294556,0.018577031034510583,1474521
45,0.0169913410944374,9.93421178769064e-08,4.4237268968429004e-07,0.00010305791511200368,0.4245682986159074,1.6478840614620007,2.2082169683356034,0.013166159158572555,6.940146946021741e-08,3.085574391548107e-07,8.053831334109418e-05,0.3289865553379059,1.5936543941497803,1.731388509273529,0.23295317962765694,0.230443324893713,0.008541462710127234,0.3289865553379059,0.7580957518914234,0.0030524926260113716,1.5936543941497803,1.731388509273529,0.01448777801124379,1474521
46,0.01699815166035765,9.934153037025489e-08,4.423703860299467e-07,0.00029690373163535506,0.42435087812574285,1.6380932770277326,2.2289746309581555,0.013232887024059892,6.940087970974673e-08,3.0855488830638933e-07,0.000955525494646281,0.32890477031469345,1.5829429626464844,1.7579402923583984,0.23295175209641458,0.23044195771217346,0.029904136434197426,0.32890477031469345,0.7581879705034537,0.003051447100006044,1.5829429626464844,1.7579402923583984,0.1351616220199503,1474521
47,0.01700748983574541,9.934111152401065e-08,4.423687495378353e-07,0.000504910765142229,0.42416832164714213,1.636525310968098,2.2299763152473853,0.013160076225176454,6.940058128179771e-08,3.0855363064574703e-07,6.0177295381436124e-05,0.32887521386146545,1.578222393989563,1.7712726593017578,0.23295092433691023,0.23044117763638494,0.00732251163572073,0.32887521386146545,0.758237825275852,0.0030881896382197738,1.578222393989563,1.7712726593017578,0.010151029971893877,1474521
48,0.016969423226423953,9.934082244530816e-08,4.423676710087564e-07,0.00011829517940273753,0.4239898755362159,1.6443261347318952,2.212006838698136,0.013156990054994822,6.94001567325131e-08,3.085517406020699e-07,9.217770457325969e-05,0.32873403280973434,1.5860825181007385,1.7494130730628967,0.23294991999864578,0.23044019490480422,0.008673255098983645,0.32873403280973434,0.7585448412607056,0.003060866380110383,1.5860825181007385,1.7494130730628967,0.015052043017931283,1474521
49,0.016962432253517602,9.934043314268294e-08,4.423661242694116e-07,0.00011628255551362312,0.42381913097281204,1.630284259193822,2.2451988019441305,0.013144374592229724,6.939981034292941e-08,3.0855021293518803e-07,4.385517240734771e-05,0.32851530611515045,1.592794120311737,1.7293615937232971,0.23294907435774803,0.23043936789035796,0.006247497396543622,0.32851530611515045,0.7576138578746279,0.0029983052518218756,1.592794120311737,1.7293615937232971,0.0461991080082953,1474521
50,0.016948752693439786,9.934014369001058e-08,4.4236497244223996e-07,7.011721658943173e-05,0.423569475349627,1.6301602062426115,2.242822898061652,0.013140167808160186,6.939960783824972e-08,3.085492963350589e-07,8.372142247026204e-06,0.3284810930490494,1.5825539827346802,1.755890965461731,0.23294842168688773,0.23043873310089114,0.0016908044344745576,0.3284810930490494,0.7572887107073211,0.0029766539810225368,1.5825539827346802,1.755890965461731,0.015340649988502264,1474521
51,0.01693604249311121,9.93399050972393e-08,4.4236399264120434e-07,4.1855663719041714e-05,0.4233082470140959,1.6180844181462337,2.269892504340724,0.01314560859464109,6.939932006844174e-08,3.0854804577984396e-07,0.00010327702693757601,0.3284273222088814,1.5781872272491455,1.7644315958023071,0.2329477086663246,0.23043802529573443,0.009417771827429533,0.3284273222088814,0.7579706142780025,0.0029342714697122574,1.5781872272491455,1.7644315958023071,0.011252349999267608,1474521
52,0.016935218297141164,9.933969193441858e-08,4.4236315868841445e-07,3.837039165725735e-05,0.42329460931451696,1.622646777253402,2.25577227692855,0.013147679856047034,6.93991246691894e-08,3.0854715760142426e-07,2.5746125174919143e-05,0.328634150326252,1.5909899473190308,1.7291052341461182,0.23294718712568285,0.2304375007748604,0.004609911702573299,0.328634150326252,0.7574195234549816,0.002876314101740718,1.5909899473190308,1.7291052341461182,0.01070603501284495,1474521
53,0.01696163033576388,9.933956852436448e-08,4.423627121684005e-07,2.1975482348735615e-05,0.4239877070251264,1.6103819232237966,2.2863333727184094,0.013145464705303311,6.93989488098623e-08,3.0854635468813285e-07,7.855114290578058e-06,0.3286145478487015,1.617745280265808,1.6590489149093628,0.23294667676091194,0.2304369881749153,0.002128778723999858,0.3286145478487015,0.7577892406861226,0.002763355616480112,1.617745280265808,1.6590489149093628,0.019040971994400024,1474521
54,0.016989505702727718,9.933933815893014e-08,4.423617114250527e-07,1.7452424225140068e-05,0.42469362522426407,1.6336552469353927,2.229114243858739,0.013137279311195016,6.939870189626163e-08,3.085452604523198e-07,1.7946777916222345e-05,0.3283897191286087,1.5889667868614197,1.740045428276062,0.23294615000486374,0.23043644577264788,0.0040004614274948835,0.3283897191286087,0.7580107846831896,0.002836366882547736,1.5889667868614197,1.740045428276062,0.011693292006384581,1474521
55,0.016946096316372092,9.933909208676165e-08,4.423606837558748e-07,2.669887893908277e-05,0.4235899009202656,1.6377281076029728,2.224661394169456,0.013144825818017125,6.939852426057769e-08,3.085444220118916e-07,3.619033441282227e-05,0.3285418897867203,1.5693755745887756,1.7943475246429443,0.23294572159647942,0.23043601140379905,0.004078754456713796,0.3285418897867203,0.7576259605423485,0.002847320633009076,1.5693755745887756,1.7943475246429443,0.011932369030546397,1474521
56,0.016934817117687902,9.933893483243513e-08,4.42359981440476e-07,2.8694125687348116e-05,0.4233039335200661,1.6344963939566362,2.229997622339349,0.01312197232618928,6.939840169195577e-08,3.0854383936684826e-07,1.7534499420435168e-05,0.32800788432359695,1.5834965705871582,1.752488136291504,0.23294543102383614,0.23043571040034294,0.003941851551644504,0.32800788432359695,0.7573556189290274,0.0027697295881807804,1.5834965705871582,1.752488136291504,0.012137207959312946,1474521
57,0.01691719399471032,9.933884115298497e-08,4.423596306567465e-07,5.240162928250931e-05,0.42281593852921534,1.6219385987833927,2.2571846058494165,0.013120260555297136,6.939835905939162e-08,3.085436119931728e-07,5.14857438247418e-05,0.32789719104766846,1.5741599798202515,1.7735733389854431,0.23294528052210808,0.23043556064367296,0.0066342949867248535,0.32789719104766846,0.7573230170341155,0.002735991613008082,1.5741599798202515,1.7735733389854431,0.0153569420799613,1474521
58,0.01690514052384778,9.933881160936596e-08,4.423595124822704e-07,3.945920616388321e-05,0.4225404889960038,1.6086463677255731,2.2871129010853015,0.01311113080009818,6.939823826712654e-08,3.08543079086121e-07,5.5048989452188835e-05,0.32766181230545044,1.5856320261955261,1.7427079677581787,0.23294491618871688,0.23043518513441086,0.007189266849309206,0.32766181230545044,0.7560088475961741,0.0026763195637613535,1.5856320261955261,1.7427079677581787,0.02340034896042198,1474521
59,0.016897214772669894,9.933869268695019e-08,4.4235903380084846e-07,2.4960518777860624e-05,0.4223713372883044,1.6151647944199412,2.2684373604623893,0.013105880003422499,6.939812280393198e-08,3.085424751247956e-07,2.129435324604856e-05,0.32759804278612137,1.5764689445495605,1.7648886442184448,0.23294457346200942,0.23043482527136802,0.0044251601211726665,0.32759804278612137,0.7558198964430497,0.0026800930500030518,1.5764689445495605,1.7648886442184448,0.020031349966302514,1474521
