epoch,train_loss_total,train_loss_rho,train_loss_spectral,train_loss_energy,train_loss_leakage,train_loss_residual,train_loss_selection_entropy,train_loss_selection_coverage,val_loss_total,val_loss_rho,val_loss_spectral,val_loss_energy,val_loss_leakage,val_loss_residual,val_loss_selection_entropy,val_loss_selection_coverage,val_density_rel_l2,val_lowfreq_spectral_rel_l2,val_lowpass_energy_rel_l2,val_commutator_leakage,val_leakage_error_correlation,val_latent_step_norm,val_selection_entropy,val_selection_coverage_deficit,val_residual_lowfreq_norm,val_residual_gate_mean,val_runtime_seconds,val_parameter_count
0,1.749510767835641e-08,3.7178337367780193e-09,6.686908860549585e-08,0.003132302289534556,0.5273513950799641,8.069118940275195e-09,0.0,0.0,2.8928630158020496e-08,6.045962841483288e-09,1.0801207395161327e-07,0.003154084086418152,0.861171543598175,2.560500256265641e-08,0.0,0.0,0.2767918258905411,0.2748075693845749,0.05617380887269974,0.861171543598175,0.9100659847708935,nan,nan,nan,2.560500256265641e-08,1.0,0.5769375329837203,2279395
1,1.2280789671742217e-08,2.3843353373558485e-09,4.256054727360798e-08,0.003132302228263334,0.5273513762574447,2.768689361986569e-08,0.0,0.0,2.745972693674048e-08,5.643434164426253e-09,1.004275844707081e-07,0.003154084086418152,0.861171543598175,3.461550690531112e-08,0.0,0.0,0.26661713123321534,0.2640378326177597,0.05617380887269974,0.861171543598175,0.8888777504546979,nan,nan,nan,3.461550690531112e-08,1.0,0.0044240549905225635,2279395
2,1.2040108559275316e-08,2.3343654202627973e-09,4.153712078385453e-08,0.0031323024610939777,0.5273513888057909,2.7966373637941376e-08,0.0,0.0,2.6813239628609153e-08,5.58909496461979e-09,9.962354141634933e-08,0.003154084086418152,0.861171543598175,2.5988715179892097e-08,0.0,0.0,0.2651899456977844,0.2628569185733795,0.05617380887269974,0.861171543598175,0.9102575142609833,nan,nan,nan,2.5988715179892097e-08,1.0,0.005859830998815596,2279395
3,1.2449414224659593e-08,2.4952965015893816e-09,4.460460688523869e-08,0.0031323023017888005,0.5273513935114208,2.0663926336121558e-08,0.0,0.0,2.7367631716401775e-08,5.775486755510428e-09,1.0329389255048227e-07,0.003154084086418152,0.861171543598175,1.866729348876106e-08,0.0,0.0,0.2688645124435425,0.2670514494180679,0.05617380887269974,0.861171543598175,0.9190032051138756,nan,nan,nan,1.866729348876106e-08,1.0,0.005100842972751707,2279395
4,1.279581932809187e-08,2.6057975309687197e-09,4.678456976211907e-08,0.003132302252771823,0.5273513888057909,1.666215731470282e-08,0.0,0.0,2.8307839627927933e-08,5.985489881510375e-09,1.0713871034795375e-07,0.003154084086418152,0.861171543598175,1.7892142878395134e-08,0.0,0.0,0.2742286711931229,0.2725250005722046,0.05617380887269974,0.861171543598175,0.9352329039809225,nan,nan,nan,1.7892142878395134e-08,1.0,0.006924225948750973,2279395
5,1.2596320805127298e-08,2.5482727273347458e-09,4.578918016680913e-08,0.0031323023262972895,0.5273513825316178,1.7804231539368008e-08,0.0,0.0,2.822017997061721e-08,5.936981573029243e-09,1.0618433066156285e-07,0.003154084086418152,0.861171543598175,2.0926663069076312e-08,0.0,0.0,0.2734524130821228,0.27159433960914614,0.05617380887269974,0.861171543598175,0.9355938621423618,nan,nan,nan,2.0926663069076312e-08,1.0,0.005074400978628546,2279395
6,1.2357407307954298e-08,2.4657831624483754e-09,4.421249397000194e-08,0.0031323023262972895,0.527351377825988,2.098250499664956e-08,0.0,0.0,2.788800657071988e-08,5.836933603120542e-09,1.0426082042158669e-07,0.003154084086418152,0.861171543598175,2.3978170560212675e-08,0.0,0.0,0.2709605753421783,0.2688871085643768,0.05617380887269974,0.861171543598175,0.9124764557313763,nan,nan,nan,2.3978170560212675e-08,1.0,0.005384122021496296,2279395
7,1.217639168441122e-08,2.410008251442862e-09,4.310030115262682e-08,0.0031323023262972895,0.5273513888057909,2.292645689668629e-08,0.0,0.0,2.7742716568468495e-08,5.8061440100232176e-09,1.036385413044627e-07,0.003154084086418152,0.861171543598175,2.4177261082058976e-08,0.0,0.0,0.26919668912887573,0.2670131415128708,0.05617380887269974,0.861171543598175,0.9110286940310545,nan,nan,nan,2.4177261082058976e-08,1.0,0.005260606994852424,2279395
