method,0,0.01,0.02,0.03,0.04,0.05,0.06,0.07,0.08,0.09,0.1
NE24_v1,1.90045,11.7634,13.2553,12.0407,10.9543,11.8112,13.0559,12.7443,11.7992,11.8898,11.761
NE24_v2,1.89568,11.7431,12.6158,12.882,13.0296,13.3306,13.0495,13.4787,13.6409,13.1184,12.3308
QA-Google_v1,1.90045,8.84504,8.33124,8.60712,8.65164,7.83895,8.11592,8.62766,8.19095,8.48319,8.02995
QA-Google_v2,1.89568,8.71621,9.2595,9.05671,9.40645,9.00064,9.61987,9.62981,9.67982,9.29045,9.42548
QE-IBM_v1,2.13033,9.6448,9.10819,8.16421,8.47679,8.11244,8.68829,8.62722,8.29352,8.75082,9.26221
QE-IBM_v2,2.12044,8.13217,8.09232,9.49288,9.10013,9.39344,9.84926,9.33884,9.7393,9.54596,8.69443
Agent2,1.27983,5.21321,5.81076,6.95418,5.19693,5.97741,7.24797,5.43419,6.01495,7.06171,6.34026
