baseline,0,0.01,0.02,0.03,0.04,0.05,0.06,0.07,0.08,0.09,0.1
F5_50MHz_201__P2_r1_-150_-100_s1,0.008981,0.199238,0.202861,0.235489,0.215091,0.196175,0.207941,0.280686,0.230023,0.243472,0.277978
F5_50MHz_201__P2_r1_-150_-100_s2,0.007843,0.227769,0.236047,0.227572,0.290944,0.232666,0.227110,0.280512,0.318683,0.330002,0.333996
F5_50MHz_201__P2_r2_-150_-110_s1,0.008981,0.147502,0.141086,0.108192,0.110156,0.126573,0.119699,0.101886,0.141599,0.129369,0.136139
F5_50MHz_201__P2_r2_-150_-110_s2,0.007843,0.127255,0.125957,0.112991,0.116383,0.108582,0.131909,0.135823,0.111591,0.143254,0.133198
F5_50MHz_201__P2_r3_-140_-110_s1,0.010407,0.171843,0.160642,0.147480,0.178993,0.142837,0.153746,0.158019,0.162100,0.177677,0.189765
F5_50MHz_201__P2_r3_-140_-110_s2,0.009235,0.171955,0.179754,0.148829,0.176202,0.169689,0.181193,0.167842,0.188897,0.204227,0.181250
F5_50MHz_401__P2_r1_-150_-100_s1,0.008914,0.259945,0.219790,0.246308,0.279308,0.357004,0.320697,0.330065,0.352011,0.375528,0.380007
F5_50MHz_401__P2_r1_-150_-100_s2,0.007843,0.287119,0.259427,0.213569,0.285374,0.279120,0.314278,0.331061,0.397289,0.416451,0.326899
F5_50MHz_401__P2_r2_-150_-110_s1,0.008914,0.120005,0.126746,0.124299,0.134225,0.126144,0.157431,0.148778,0.169570,0.166298,0.172880
F5_50MHz_401__P2_r2_-150_-110_s2,0.007843,0.147547,0.163848,0.128406,0.125303,0.155007,0.165814,0.169582,0.150395,0.162843,0.158869
F5_50MHz_401__P2_r3_-140_-110_s1,0.010340,0.191165,0.167892,0.178535,0.192603,0.173924,0.179455,0.205139,0.198436,0.199026,0.214875
F5_50MHz_401__P2_r3_-140_-110_s2,0.009199,0.191114,0.173814,0.170430,0.189773,0.197024,0.196098,0.191744,0.217371,0.185784,0.206550
F5_60MHz_201__P2_r1_-150_-100_s1,0.009278,0.260640,0.226835,0.221885,0.205012,0.236125,0.238085,0.227521,0.275242,0.302331,0.262473
F5_60MHz_201__P2_r1_-150_-100_s2,0.007949,0.275307,0.265435,0.226296,0.257996,0.206571,0.298973,0.235447,0.250499,0.260554,0.295721
F5_60MHz_201__P2_r2_-150_-110_s1,0.009278,0.151986,0.123397,0.107956,0.100868,0.098813,0.110950,0.120935,0.126940,0.146298,0.139254
F5_60MHz_201__P2_r2_-150_-110_s2,0.007949,0.145534,0.145476,0.113772,0.144683,0.132800,0.127538,0.146228,0.117869,0.148824,0.137594
