baseline,0,0.01,0.02,0.03,0.04,0.05,0.06,0.07,0.08,0.09,0.1
F5_50MHz_201__P2_r1_-150_-100_s1,0.000000,0.034907,0.034209,0.038222,0.035000,0.034603,0.036525,0.048214,0.040685,0.042330,0.046962
F5_50MHz_201__P2_r1_-150_-100_s2,0.000000,0.038830,0.038820,0.039575,0.048587,0.040556,0.038026,0.045121,0.052598,0.055281,0.054667
F5_50MHz_201__P2_r2_-150_-110_s1,0.000000,0.029582,0.027315,0.021170,0.019054,0.024111,0.021567,0.018109,0.027739,0.025417,0.027114
F5_50MHz_201__P2_r2_-150_-110_s2,0.000000,0.023891,0.023712,0.020650,0.021977,0.019475,0.024598,0.024371,0.021056,0.028005,0.025848
F5_50MHz_201__P2_r3_-140_-110_s1,0.000000,0.033039,0.029444,0.026505,0.034438,0.027925,0.028495,0.031013,0.030743,0.034436,0.037972
F5_50MHz_201__P2_r3_-140_-110_s2,0.000000,0.032596,0.034662,0.027574,0.034221,0.033041,0.035458,0.032366,0.036108,0.039190,0.035229
F5_50MHz_401__P2_r1_-150_-100_s1,0.000000,0.045562,0.037324,0.041959,0.046574,0.060761,0.055243,0.056507,0.059722,0.062078,0.066485
F5_50MHz_401__P2_r1_-150_-100_s2,0.000000,0.048283,0.042560,0.038136,0.048904,0.045560,0.052964,0.056100,0.069015,0.070435,0.055340
F5_50MHz_401__P2_r2_-150_-110_s1,0.000000,0.021632,0.023807,0.023487,0.026056,0.024443,0.030075,0.027835,0.034471,0.032044,0.034714
F5_50MHz_401__P2_r2_-150_-110_s2,0.000000,0.028770,0.032538,0.024028,0.023034,0.028743,0.032729,0.034373,0.029647,0.032034,0.031149
F5_50MHz_401__P2_r3_-140_-110_s1,0.000000,0.039023,0.032235,0.035101,0.036176,0.034082,0.033953,0.039678,0.039150,0.040567,0.043286
F5_50MHz_401__P2_r3_-140_-110_s2,0.000000,0.036564,0.035351,0.033343,0.037580,0.039279,0.038088,0.037054,0.043082,0.037273,0.041065
F5_60MHz_201__P2_r1_-150_-100_s1,0.000000,0.044206,0.037654,0.037029,0.032297,0.039647,0.040975,0.038956,0.046319,0.051052,0.043877
F5_60MHz_201__P2_r1_-150_-100_s2,0.000000,0.047315,0.047052,0.038940,0.042654,0.034592,0.050469,0.039049,0.040853,0.042891,0.049340
F5_60MHz_201__P2_r2_-150_-110_s1,0.000000,0.030188,0.022544,0.020333,0.018204,0.017943,0.020011,0.022739,0.024188,0.026714,0.027232
F5_60MHz_201__P2_r2_-150_-110_s2,0.000000,0.027683,0.028087,0.021400,0.026711,0.025699,0.024503,0.028748,0.022178,0.027667,0.027127
F5_60MHz_201__P2_r3_-140_-110_s1,0.000000,0.032740,0.031033,0.028770,0.031966,0.025309,0.030807,0.028626,0.029049,0.030023,0.026098
F5_60MHz_201__P2_r3_-140_-110_s2,0.000000,0.034676,0.035150,0.039106,0.034907,0.030789,0.036871,0.037041,0.031430,0.032410,0.031397
F5_60MHz_401__P2_r1_-150_-100_s1,0.000000,0.040592,0.042340,0.045869,0.042758,0.052227,0.050364,0.051464,0.057296,0.061636,0.061730
F5_60MHz_401__P2_r1_-150_-100_s2,0.000000,0.043029,0.041884,0.051145,0.042136,0.037322,0.051139,0.049431,0.049824,0.054833,0.066879
F5_60MHz_401__P2_r2_-150_-110_s1,0.000000,0.025074,0.026353,0.023546,0.021126,0.023982,0.023993,0.029346,0.029046,0.025529,0.028155
F5_60MHz_401__P2_r2_-150_-110_s2,0.000000,0.025534,0.025930,0.024716,0.024557,0.024472,0.031747,0.027526,0.031830,0.033224,0.032993
F5_60MHz_401__P2_r3_-140_-110_s1,0.000000,0.036333,0.031083,0.033078,0.032503,0.033842,0.037296,0.039041,0.039312,0.037882,0.039413
F5_60MHz_401__P2_r3_-140_-110_s2,0.000000,0.036895,0.034000,0.039763,0.035222,0.035616,0.037266,0.038913,0.032123,0.038082,0.051278
F5_70MHz_201__P2_r1_-150_-100_s1,0.000000,0.047291,0.041345,0.038100,0.038577,0.038232,0.040036,0.038931,0.036673,0.043307,0.044990
F5_70MHz_201__P2_r1_-150_-100_s2,0.000000,0.039281,0.039681,0.035632,0.032861,0.052484,0.043181,0.044600,0.049018,0.044232,0.050864
F5_70MHz_201__P2_r2_-150_-110_s1,0.000000,0.025149,0.025436,0.021147,0.022525,0.019342,0.021422,0.027082,0.018975,0.021188,0.023730
F5_70MHz_201__P2_r2_-150_-110_s2,0.000000,0.028062,0.029064,0.026208,0.022281,0.024008,0.019552,0.022954,0.022350,0.024386,0.024600
F5_70MHz_201__P2_r3_-140_-110_s1,0.000000,0.033332,0.032614,0.028972,0.030830,0.028873,0.025480,0.022632,0.032221,0.032706,0.033516
F5_70MHz_201__P2_r3_-140_-110_s2,0.000000,0.035306,0.036940,0.032922,0.035232,0.034245,0.037134,0.034779,0.033422,0.030598,0.037864
F5_70MHz_401__P2_r1_-150_-100_s1,0.000000,0.041093,0.035124,0.040376,0.039556,0.038217,0.045953,0.052585,0.051910,0.059485,0.063851
F5_70MHz_401__P2_r1_-150_-100_s2,0.000000,0.046761,0.038993,0.040415,0.045673,0.043211,0.042049,0.056753,0.061683,0.065191,0.062979
F5_70MHz_401__P2_r2_-150_-110_s1,0.000000,0.029704,0.023042,0.022748,0.020211,0.022657,0.025864,0.026114,0.027560,0.033052,0.028261
F5_70MHz_401__P2_r2_-150_-110_s2,0.000000,0.030616,0.031507,0.027768,0.031690,0.023943,0.024217,0.028029,0.026815,0.027753,0.034392
F5_70MHz_401__P2_r3_-140_-110_s1,0.000000,0.032172,0.031899,0.030616,0.028817,0.030317,0.035180,0.033802,0.036410,0.038026,0.037917
F5_70MHz_401__P2_r3_-140_-110_s2,0.000000,0.037567,0.032943,0.032740,0.039897,0.033740,0.029216,0.035667,0.036199,0.041840,0.042322
A1__A2_agent,0.007092,0.020000,0.024342,0.017625,0.020717,0.022258,0.012017,0.005500,0.016692,0.019225,0.014408
