epoch,train_loss_total,train_loss_rho,train_loss_spectral,train_loss_energy,train_loss_leakage,train_loss_selection_entropy,train_loss_selection_coverage,val_loss_total,val_loss_rho,val_loss_spectral,val_loss_energy,val_loss_leakage,val_loss_selection_entropy,val_loss_selection_coverage,val_density_rel_l2,val_lowfreq_spectral_rel_l2,val_lowpass_energy_rel_l2,val_commutator_leakage,val_leakage_error_correlation,val_latent_step_norm,val_selection_entropy,val_selection_coverage_deficit,val_runtime_seconds,val_parameter_count
12,0.06512572028134998,1.0276915561821386e-07,4.321749848282994e-07,0.0025384916654346804,0.39700064376780864,0.04093545714491292,0.00348613136693051,0.04810462053865194,7.177493088761366e-08,3.024476029622747e-07,0.0019577217753976583,0.2930404543876648,0.028785087168216705,0.0031335055828094482,0.23789284452795983,0.2280157834291458,0.03906828723847866,0.2930404543876648,0.8390473823026199,0.031425840221345425,0.028785087168216705,0.0031335055828094482,0.024644970952067524,404897
13,0.06473150202318241,1.0253483582657377e-07,4.313076455051295e-07,0.002095052451630564,0.3962677732894295,0.034341046684666685,0.002781366047106291,0.04779981542378664,7.163177251356956e-08,3.0191689859293547e-07,0.0015763735282234848,0.2925901338458061,0.023241911083459854,0.0025632083415985107,0.23765766397118568,0.22781814187765123,0.03487646207213402,0.2925901338458061,0.8378722447660623,0.030685042031109333,0.023241911083459854,0.0025632083415985107,0.0065486079547554255,404897
14,0.06444185501650761,1.023027957552059e-07,4.30439700350785e-07,0.0017706145912310795,0.39577059683046845,0.02881643514295942,0.002347394039756373,0.047600540332496166,7.149176362020171e-08,3.01369816213537e-07,0.001342226576525718,0.2923371195793152,0.019136526621878147,0.00219002366065979,0.23743415400385856,0.2276185818016529,0.03210196550935507,0.2923371195793152,0.8371403904265685,0.03013335634022951,0.019136526621878147,0.00219002366065979,0.012816249975003302,404897
15,0.06423470260281312,1.020747882008484e-07,4.295628532178709e-07,0.0015000259736552835,0.39552958388077586,0.02436175442447788,0.0020301781202617442,0.04750388953834772,7.136007518226961e-08,3.0086381741512014e-07,0.001174081233330071,0.29234711080789566,0.01698331255465746,0.001920551061630249,0.23721792399883268,0.22742893919348717,0.02973620966076851,0.29234711080789566,0.8365536681150784,0.029337571933865547,0.01698331255465746,0.001920551061630249,0.005144903028849512,404897
16,0.0640678166558868,1.0186424391708658e-07,4.2874307837337255e-07,0.0013423974405189878,0.3952928248204683,0.020473445128453404,0.0017838038896259509,0.047394104301929474,7.122616274557458e-08,3.0033265829843003e-07,0.0010266812751069665,0.2922843247652054,0.014511786866933107,0.0016602575778961182,0.23700321465730667,0.22723430395126343,0.02768938522785902,0.2922843247652054,0.835944450684353,0.028554619289934635,0.014511786866933107,0.0016602575778961182,0.017868586990516633,404897
17,0.06394690353619426,1.0165153696561902e-07,4.2790466113130703e-07,0.001215669620586069,0.3951778556955488,0.017585709151860914,0.001541037308542352,0.047306776978075504,7.109798971782766e-08,2.998204706727847e-07,0.0008750459237489849,0.29225707054138184,0.012677338439971209,0.0014608800411224365,0.23679825365543367,0.22704828754067422,0.025093616917729378,0.29225707054138184,0.835567796429653,0.027535928413271904,0.012677338439971209,0.0014608800411224365,0.006736850016750395,404897
18,0.06384270442159552,1.014406127284785e-07,4.2703969352499514e-07,0.0010371409865145228,0.39510122098420797,0.01546736502725827,0.0013677446465743216,0.047261846251785755,7.098053700360651e-08,2.9932868983451044e-07,0.0008983004954643548,0.29224487394094467,0.011038856580853462,0.0012751519680023193,0.23660942912101746,0.22686436399817467,0.02586523536592722,0.29224487394094467,0.8349749009291758,0.027107948437333107,0.011038856580853462,0.0012751519680023193,0.008518323011230677,404897
19,0.06374376424049076,1.0125204590550358e-07,4.262597748923949e-07,0.0008334533685181094,0.3950527310371399,0.013543007160095792,0.0012183001166895817,0.04718952253460884,7.085836628561992e-08,2.988269613979355e-07,0.0006843481678515673,0.2922597751021385,0.009991650003939867,0.0011379718780517578,0.2364130474627018,0.22668087109923363,0.022208024747669697,0.2922597751021385,0.8343072944713041,0.02605494949966669,0.009991650003939867,0.0011379718780517578,0.0064382749842479825,404897
20,0.06369006241622724,1.01058525103781e-07,4.254473148983762e-07,0.0007950096532065226,0.39502458901781784,0.011986874141975454,0.001088462377849378,0.04714277572929859,7.0740490798471e-08,2.983348394991481e-07,0.0006089920061640441,0.2922510579228401,0.008943517226725817,0.0010214447975158691,0.23622439354658126,0.22649924680590627,0.021026995964348316,0.2922510579228401,0.8336332192229361,0.025414965115487576,0.008943517226725817,0.0010214447975158691,0.007105897937435657,404897
21,0.06362529804832057,1.00868269806884e-07,4.2463914807836103e-07,0.0006574419186156439,0.3949963968051107,0.010808259199716543,0.0009738646055522718,0.04709895607084036,7.062688212045032e-08,2.9784734323357043e-07,0.0005568185442825779,0.29223228245973587,0.007861134596168995,0.0009123086929321289,0.2360415443778038,0.22631753087043763,0.0203302763402462,0.29223228245973587,0.8328449134172893,0.02487427368760109,0.007861134596168995,0.0009123086929321289,0.008154836075846106,404897
22,0.06357857741807636,1.006820728309178e-07,4.2382331637207627e-07,0.000593740695254191,0.3949679779378991,0.00971180411349786,0.000880097088060881,0.04706071596592665,7.051380102041094e-08,2.9735075202097505e-07,0.0004879861662629992,0.29222267866134644,0.007058955263346434,0.0008261501789093018,0.2358641527593136,0.22613654360175134,0.019037398509681225,0.29222267866134644,0.8324031422385387,0.024290419183671474,0.007058955263346434,0.0008261501789093018,0.006097275007050484,404897
23,0.06353762628216493,1.0050738141169284e-07,4.230528098129358e-07,0.0005154273282019666,0.3949631452560425,0.008792038075625896,0.0008035835466886821,0.04703400284051895,7.040470251240549e-08,2.968756405152817e-07,0.00043040946184191853,0.2922305762767792,0.006523455725982785,0.0007542967796325684,0.23568889126181602,0.2259599521756172,0.018000196665525436,0.2922305762767792,0.8315548929697631,0.023702550679445267,0.006523455725982785,0.0007542967796325684,0.005920485011301935,404897
24,0.0634960392980199,1.0032475771774778e-07,4.2222954807345416e-07,0.00043707978023265143,0.3949412625086935,0.007950571414671447,0.0007337394513581929,0.04700340889394283,7.029582782536181e-08,2.96389593756885e-07,0.00037363290903158486,0.29222432523965836,0.005882636643946171,0.0006865262985229492,0.23551750779151914,0.22578222304582596,0.016738135367631912,0.29222432523965836,0.8311096414595347,0.0232021389529109,0.005882636643946171,0.0006865262985229492,0.007089101010933518,404897
25,0.06346536780658521,1.0015332656777038e-07,4.2143392719433333e-07,0.0003847873120225574,0.3949274303097474,0.0072956673898979234,0.0006724721507022256,0.046975379809737206,7.018782532952628e-08,2.9589566707954873e-07,0.0003199687780579552,0.2922184243798256,0.00530744343996048,0.000625908374786377,0.235349377989769,0.22560278251767157,0.015223411843180656,0.2922184243798256,0.8306585616824822,0.022772175259888172,0.00530744343996048,0.000625908374786377,0.005035159992985427,404897
26,0.06343682737726915,9.999052477233387e-08,4.206713158868967e-07,0.000334536730262794,0.394917662206449,0.0066904123431365745,0.0006121836210552015,0.04695919156074524,7.008484104176205e-08,2.9542035662188937e-07,0.00030115498520899564,0.2922174856066704,0.0048874972853809595,0.0005774199962615967,0.23518799766898157,0.22542785853147507,0.015278736129403114,0.2922174856066704,0.8300862202507947,0.022509261034429073,0.0048874972853809595,0.0005774199962615967,0.009105007047764957,404897
27,0.06341411271377613,9.983366255321351e-08,4.199200852302678e-07,0.00029750335747131,0.39491132215449687,0.0061529985089835365,0.0005679067812467876,0.0469385227188468,6.99799489467523e-08,2.949316595390883e-07,0.0002484619981260039,0.2922174483537674,0.004546310636214912,0.0005362331867218018,0.2350246787071228,0.22524957433342935,0.01373155415058136,0.2922174483537674,0.8290643036717811,0.022243754006922245,0.004546310636214912,0.0005362331867218018,0.006767678016331047,404897
28,0.06339106395056374,9.967512083544773e-08,4.191611455589258e-07,0.0002506465833376799,0.394905213462679,0.005685883182051934,0.0005259200146323756,0.046926082111895084,6.987670353453268e-08,2.9444466775885303e-07,0.00024090296210488304,0.29221512377262115,0.004181367694400251,0.0004954636096954346,0.23486590757966042,0.22507288157939911,0.013675101567059755,0.29221512377262115,0.8284666673882124,0.022153040394186974,0.004181367694400251,0.0004954636096954346,0.006927544949576259,404897
29,0.06337510147377064,9.952075149942032e-08,4.184068341385826e-07,0.0002341934274514451,0.39490015883194773,0.005250730306694382,0.00048643036892539576,0.046905689872801304,6.978048006089921e-08,2.939870142881773e-07,0.00018344345880905166,0.29221509397029877,0.003878372604958713,0.00046005845069885254,0.23471377640962598,0.22490361258387565,0.011870140209794044,0.29221509397029877,0.8276355265537947,0.02197092678397894,0.003878372604958713,0.00046005845069885254,0.01025955198565498,404897
30,0.06336208707407902,9.936764954725157e-08,4.176496992457894e-07,0.00021958048378828128,0.39489839422075373,0.004884402953872555,0.00045539203443025286,0.04689327720552683,6.968627275227846e-08,2.93536899675928e-07,0.00016364269686164334,0.29221542179584503,0.003591491491533816,0.0004254281520843506,0.23456484898924826,0.2247362516820431,0.011298226658254862,0.29221542179584503,0.826726748861885,0.021897833794355392,0.003591491491533816,0.0004254281520843506,0.004519458976574242,404897
31,0.06334402843525536,9.921795090780219e-08,4.169181551105794e-07,0.0001823833054483035,0.39489373407865824,0.0045246682007257875,0.00042195696579782585,0.046882638707756996,6.958843101756429e-08,2.93066385381735e-07,0.00014621825903304853,0.2922142744064331,0.00335256673861295,0.0003980398178100586,0.23441450893878937,0.2245656095445156,0.010811646934598684,0.2922142744064331,0.8263609324513057,0.021849283017218113,0.00335256673861295,0.0003980398178100586,0.008193706045858562,404897
32,0.06333053964925439,9.907001179654846e-08,4.1616652954177737e-07,0.00015789326502463634,0.39489028014634786,0.004228906117771801,0.0003954172134399414,0.046871697530150414,6.949555775292993e-08,2.926129667457644e-07,0.00012693794269580394,0.29221348464488983,0.0031148436246439815,0.0003705620765686035,0.2342714540660381,0.2244005151093006,0.010057295206934214,0.29221348464488983,0.826007877729398,0.021844733506441116,0.0031148436246439815,0.0003705620765686035,0.020548140979371965,404897
33,0.06332009619003848,9.892950832803954e-08,4.154487011251867e-07,0.00014584651887018576,0.3948876763644971,0.003954201042161961,0.00036885236438951994,0.04686177708208561,6.940498309404575e-08,2.9215677699312437e-07,0.00010728016422945075,0.29221311211586,0.002913451986387372,0.00034672021865844727,0.23413092344999314,0.22423268705606458,0.00929201440885663,0.29221311211586,0.8253039849075874,0.021855643019080162,0.002913451986387372,0.00034672021865844727,0.008886922907549888,404897
34,0.06330873719171475,9.879639674780169e-08,4.147446041339495e-07,0.00012179143193766082,0.39488642623550013,0.003729255416577584,0.0003457571330823396,0.046853892505168915,6.931515983410463e-08,2.917059305218572e-07,9.593497088644654e-05,0.2922131344676018,0.0027237565955147147,0.00032392144203186035,0.23399204462766646,0.22406706511974334,0.008807359728962183,0.2922131344676018,0.8248284240370447,0.021920296363532543,0.0027237565955147147,0.00032392144203186035,0.7668716309708543,404897
35,0.06329850185858577,9.8645228032829e-08,4.1395360253055085e-07,0.0001054411665168836,0.39488368755892705,0.0034844099213124104,0.0003253786187422903,0.04684755578637123,6.922497775008196e-08,2.9124672806801755e-07,8.882563270162791e-05,0.29221250116825104,0.0025601921370252967,0.0003046691417694092,0.2338532865047455,0.2238984853029251,0.008557213470339775,0.29221250116825104,0.8240345504478884,0.022008944302797318,0.0025601921370252967,0.0003046691417694092,0.7406099000363611,404897
36,0.06328944410932691,9.850817555819671e-08,4.132283343575469e-07,9.051652274425386e-05,0.39488132846982854,0.003277401782964405,0.00030594750454551294,0.046841940842568874,6.913475836256566e-08,2.907819762754116e-07,8.283312854473479e-05,0.29221161454916,0.0024134834529832006,0.0002878904342651367,0.233716045320034,0.22372914254665374,0.00836062477901578,0.29221161454916,0.8233790645097238,0.022160038352012634,0.0024134834529832006,0.0002878904342651367,0.008193904010113329,404897
37,0.06328266113996506,9.837006549679771e-08,4.124639743670406e-07,8.273192629291628e-05,0.3948794148470226,0.0030969399162323065,0.0002895781868382504,0.04683530796319246,6.904406646413008e-08,2.903064668657862e-07,7.143590664782096e-05,0.29221107065677643,0.002267620526254177,0.00027111172676086426,0.23358080089092254,0.2235581874847412,0.007721778936684132,0.29221107065677643,0.8229199667758473,0.02222718857228756,0.002267620526254177,0.00027111172676086426,0.012395259051118046,404897
38,0.06327655989872782,9.823755488612637e-08,4.1173434869721716e-07,7.667073948955237e-05,0.39487878899825246,0.002921469809830581,0.00027359159369217724,0.046830891631543636,6.895870008349902e-08,2.898582920352055e-07,6.687717359454837e-05,0.2922111600637436,0.002149537845980376,0.00025653839111328125,0.23345075026154516,0.2233938381075859,0.007507731905207038,0.2922111600637436,0.8223056477874446,0.022320340387523174,0.002149537845980376,0.00025653839111328125,0.006246216013096273,404897
39,0.06327175388210698,9.81020469070197e-08,4.10994471765566e-07,7.463986472238933e-05,0.3948779200252734,0.0027677574023408326,0.00025874690005653784,0.04682604316622019,6.887259829113646e-08,2.8941423835249225e-07,6.052861317584757e-05,0.29221101850271225,0.0020297751761972904,0.00024205446243286133,0.23332091122865678,0.2232330575585365,0.007042780751362443,0.29221101850271225,0.822233447822945,0.02239350788295269,0.0020297751761972904,0.00024205446243286133,0.008953312993980944,404897
40,0.06326592988089512,9.796712232089608e-08,4.1024006535687814e-07,6.821747918270136e-05,0.394875484077554,0.0026157915065261094,0.0002449060741223787,0.046822729520499706,6.878130420773232e-08,2.8891231806937867e-07,5.995972969685681e-05,0.2922101765871048,0.001924595097079873,0.0002300739288330078,0.2331899106502533,0.2230552352964878,0.007181488675996661,0.2922101765871048,0.8213416439567123,0.022512920200824738,0.001924595097079873,0.0002300739288330078,0.005057321977801621,404897
41,0.06326091191486309,9.784024967984806e-08,4.0948512192746993e-07,6.173331540163705e-05,0.39487453510886744,0.0024861767030272043,0.00023270280737625924,0.046818071976304054,6.86938523841718e-08,2.8842750054991484e-07,5.1299806727911346e-05,0.29221005737781525,0.0018260256038047373,0.00021836161613464355,0.23306254446506502,0.222882080078125,0.006444608327001333,0.29221005737781525,0.8207726491912167,0.022638502530753613,0.0018260256038047373,0.00021836161613464355,0.0158744549844414,404897
42,0.06325657861797433,9.769722004492858e-08,4.086623807540347e-07,5.897451735922674e-05,0.39487321125833613,0.002353725403449253,0.00022118342550177323,0.046815608628094196,6.86102872293759e-08,2.879736840100122e-07,5.323728146322537e-05,0.2922096326947212,0.0017308140522800386,0.00020739436149597168,0.23293725177645683,0.222716061770916,0.006781715201213956,0.2922096326947212,0.8199714237438918,0.02276122197508812,0.0017308140522800386,0.00020739436149597168,0.00735336501384154,404897
43,0.06325249020990573,9.757127185737677e-08,4.0792598473384903e-07,5.425213097815255e-05,0.394872784614563,0.002240826954795538,0.00021096907163921155,0.046812089160084724,6.852723544170658e-08,2.875126767776237e-07,4.794377491634805e-05,0.29220978915691376,0.0016479066689498723,0.0001970231533050537,0.23281663060188296,0.22255144715309141,0.006248649209737778,0.29220978915691376,0.8198454796376571,0.02281608060002327,0.0016479066689498723,0.0001970231533050537,0.007160971057601273,404897
44,0.06324914254640278,9.743625452672763e-08,4.0713553959760345e-07,5.4006586938875877e-05,0.3948720866128018,0.0021244057723762175,0.000200233961406507,0.046809940598905087,6.844107147685463e-08,2.870356325956891e-07,4.8847266953089274e-05,0.29220960289239883,0.0015705418190918863,0.00018769502639770508,0.2326909087598324,0.2223801538348198,0.006537947338074446,0.29220960289239883,0.8191741142266412,0.022937842644751072,0.0015705418190918863,0.00018769502639770508,0.023359202954452485,404897
45,0.06324584389987745,9.730318408317448e-08,4.063566800476493e-07,5.1806403988800744e-05,0.3948707894275063,0.0020290237091677753,0.0001909795560334858,0.0468060988932848,6.835599108967472e-08,2.8657295558787155e-07,4.2701163692981936e-05,0.292209155857563,0.0014828754938207567,0.00017783045768737793,0.23256419897079467,0.22221249490976336,0.005845400970429182,0.292209155857563,0.8183381775595125,0.022967632859945297,0.0014828754938207567,0.00017783045768737793,0.011474160943180323,404897
46,0.06324272700830509,9.718987850772607e-08,4.056640205506387e-07,5.015724271192754e-05,0.39487001143003764,0.0019363262384247623,0.00018085304059480367,0.04680428374558687,6.826983067753645e-08,2.8607415458736796e-07,4.402715421747416e-05,0.29220907390117645,0.0014138087281025946,0.00016927719116210938,0.23244237825274466,0.22203568145632743,0.0062083720695227385,0.29220907390117645,0.8174705368811992,0.023074869066476822,0.0014138087281025946,0.00016927719116210938,0.011679007031489164,404897
47,0.06323991206131484,9.705238680549212e-08,4.0483714476642107e-07,4.8702167987357825e-05,0.39486933381933914,0.001848510013108975,0.00017261505126953125,0.04680147022008896,6.818720521550858e-08,2.856120318028843e-07,4.0164401070796885e-05,0.2922087013721466,0.001345947035588324,0.0001614093780517578,0.23232061713933944,0.22186828628182412,0.0058269023429602385,0.2922087013721466,0.8165965159113251,0.023162039928138256,0.001345947035588324,0.0001614093780517578,0.02577302197460085,404897
48,0.06323704594059994,9.692505979106308e-08,4.040716838086442e-07,4.594468976536422e-05,0.3948688224742287,0.001765927256967284,0.00016536210712633635,0.04679951164871454,6.810491193220969e-08,2.8514551786429365e-07,3.907741483999416e-05,0.2922086641192436,0.0012876880646217614,0.00015428662300109863,0.23220251128077507,0.2217022582888603,0.005616520997136831,0.2922086641192436,0.8162045948651349,0.023168453015387058,0.0012876880646217614,0.00015428662300109863,0.05359522195067257,404897
49,0.06323462136481937,9.679876792520908e-08,4.0330752127422447e-07,4.522722003074657e-05,0.3948682703469929,0.0016856362283425895,0.00015801505038612768,0.04679787252098322,6.80215457293798e-08,2.846750462026648e-07,3.901875788869802e-05,0.2922084778547287,0.0012328177690505981,0.000148087739944458,0.23208211362361908,0.22153402119874954,0.005770462332293391,0.2922084778547287,0.8152415268959738,0.02324284426867962,0.0012328177690505981,0.000148087739944458,0.0076382989645935595,404897
50,0.06323226060914366,9.667563161704158e-08,4.025611372669932e-07,4.3597172885998394e-05,0.39486780605818095,0.0016140499287039826,0.00015140207190262643,0.04679597355425358,6.793961659923298e-08,2.841992383650904e-07,3.6891611671308056e-05,0.29220832884311676,0.001184350432595238,0.00014209747314453125,0.2319645494222641,0.22136360332369803,0.005545062944293022,0.29220832884311676,0.8135982636365782,0.02325915265828371,0.001184350432595238,0.00014209747314453125,0.009829754941165447,404897
51,0.06323033492816121,9.655139845527198e-08,4.0176706911073493e-07,4.305366593670394e-05,0.39486710178224665,0.001551936061954812,0.0001456486551385177,0.04679419565945864,6.785894335337161e-08,2.837284327483758e-07,3.677179392980179e-05,0.2922079935669899,0.0011261599720455706,0.0001353919506072998,0.23184958398342134,0.22119540274143218,0.0054520368576049805,0.2922079935669899,0.8126161694987766,0.023221164010465145,0.0011261599720455706,0.0001353919506072998,0.022514890995807946,404897
52,0.06322848659596945,9.643389263733059e-08,4.0103862668155144e-07,4.3842160793199005e-05,0.3948666578844974,0.0014831738816084045,0.0001386905971326326,0.04679345712065697,6.7774147183286e-08,2.832400056718143e-07,3.9271182686206885e-05,0.29220789670944214,0.0010846264194697142,0.00013044476509094238,0.2317305698990822,0.22102355137467383,0.005909085972234607,0.29220789670944214,0.8118134669379979,0.023289631120860577,0.0010846264194697142,0.00013044476509094238,0.008300408022478223,404897
53,0.06322692805214931,9.631147322938648e-08,4.002655576809239e-07,4.401995695508575e-05,0.3948664006433989,0.0014257799944301184,0.00013362733941329154,0.046791321597993374,6.769602123313234e-08,2.827904381774715e-07,3.551958434400149e-05,0.29220785200595856,0.0010386367794126272,0.00012475252151489258,0.231617134809494,0.22086235359311102,0.005260951584205031,0.29220785200595856,0.8111805903924603,0.02316922787576914,0.0010386367794126272,0.00012475252151489258,0.01165145804407075,404897
54,0.06322447524258965,9.619379239355016e-08,3.995378751584978e-07,4.0159829567480633e-05,0.39486593949167353,0.0013681823865657574,0.00012793039020739103,0.04678998701274395,6.761117887776891e-08,2.8230519433236623e-07,3.534997631504666e-05,0.2922076880931854,0.0009955485293176025,0.0001195669174194336,0.23149603903293609,0.22068951576948168,0.00549554661847651,0.2922076880931854,0.8096733270953481,0.023157654330134392,0.0009955485293176025,0.0001195669174194336,0.005671405990142375,404897
55,0.06322262436151505,9.606146241032164e-08,3.987370531065512e-07,3.8767745871538005e-05,0.3948653497193989,0.0013158370336321624,0.00012253460131193461,0.04678828176110983,6.752709147406222e-08,2.8182675038124216e-07,3.34746082444326e-05,0.29220736026763916,0.0009513703116681427,0.00011467933654785156,0.23137905225157737,0.22052273675799372,0.005231203278526664,0.29220736026763916,0.8090889874732383,0.02312745526432991,0.0009513703116681427,0.00011467933654785156,0.00585426006000489,404897
56,0.06322100601698223,9.594456728516314e-08,3.9798762049701366e-07,3.7591999946591004e-05,0.39486513326042577,0.0012662763443873509,0.00011805484169407894,0.04678726103156805,6.745051805978619e-08,2.8137274910022825e-07,3.374178868398303e-05,0.29220733791589737,0.0009155310690402985,0.00011023879051208496,0.23126936331391335,0.22035976648330688,0.005330287618562579,0.29220733791589737,0.8078264062064235,0.023069280199706554,0.0009155310690402985,0.00011023879051208496,0.011103780998382717,404897
57,0.06321950178397329,9.582395676943634e-08,3.9723874136287025e-07,3.725091224432139e-05,0.394864664265984,0.0012168167710402294,0.00011344959861353825,0.046785942278802395,6.736764213144397e-08,2.8090059345231566e-07,3.2488443139300216e-05,0.29220714420080185,0.0008809394494164735,0.00010597705841064453,0.2311528563499451,0.22019422575831413,0.005143154878169298,0.29220714420080185,0.8068628947551906,0.023053599521517754,0.0008809394494164735,0.00010597705841064453,0.009026047016959637,404897
58,0.06321816852218226,9.57063929861665e-08,3.9648972161605915e-07,3.677576061914136e-05,0.39486421095697505,0.0011744293886677998,0.0001094843211926912,0.04678491409868002,6.72866349304968e-08,2.8042332900213296e-07,3.260866378695937e-05,0.29220693558454514,0.0008459470700472593,0.00010195374488830566,0.23104186207056046,0.22002835422754288,0.005069408332929015,0.29220693558454514,0.805945264734697,0.023045516572892666,0.0008459470700472593,0.00010195374488830566,0.007781750988215208,404897
