epoch,train_loss_total,train_loss_rho,train_loss_spectral,train_loss_energy,train_loss_leakage,train_loss_residual,train_loss_selection_entropy,train_loss_selection_coverage,val_loss_total,val_loss_rho,val_loss_spectral,val_loss_energy,val_loss_leakage,val_loss_residual,val_loss_selection_entropy,val_loss_selection_coverage,val_density_rel_l2,val_lowfreq_spectral_rel_l2,val_lowpass_energy_rel_l2,val_commutator_leakage,val_leakage_error_correlation,val_latent_step_norm,val_selection_entropy,val_selection_coverage_deficit,val_residual_lowfreq_norm,val_residual_gate_mean,val_runtime_seconds,val_parameter_count
10,0.03875220998337394,1.0014987594786362e-07,4.2790096256938244e-07,0.0021152181832708025,0.3832885136729793,0.0,0.57091203175093,0.7804683572367618,0.02888532029464841,6.986867617797543e-08,2.993452881128178e-07,0.004996806557755917,0.27885738760232925,0.0,0.6131392270326614,0.4753361940383911,0.23487123474478722,0.22708510532975196,0.039840416982769966,0.27885738760232925,0.7203524211558641,0.024933733977377415,0.6131392270326614,0.4753361940383911,nan,nan,0.012581960007082671,621441
11,0.03839624104531188,9.990539352525286e-08,4.2680958388604937e-07,0.0015176351451756138,0.38092399270910965,0.0,0.49250774634511846,0.55535888671875,0.028487270697951317,6.972234167790248e-08,2.9867854323128995e-07,0.003942401584936306,0.2769857197999954,0.0,0.5380724966526031,0.32986849546432495,0.2346285365521908,0.22683169171214101,0.03645026916638017,0.2769857197999954,0.720564234728923,0.025025712326169014,0.5380724966526031,0.32986849546432495,nan,nan,0.007944358978420496,621441
12,0.0381292136091935,9.967022332614904e-08,4.2574680342592105e-07,0.001171923161324996,0.3789451639903219,0.0,0.4437536158059773,0.42266466115650375,0.028335327748209238,6.958085840835793e-08,2.98043190127828e-07,0.003623086115112528,0.2761049196124077,0.0,0.495677188038826,0.29213494062423706,0.23439196571707724,0.22659075632691383,0.032365730963647366,0.2761049196124077,0.7233930218798733,0.0246430654078722,0.495677188038826,0.29213494062423706,nan,nan,0.009235221950802952,621441
13,0.03791189879963273,9.942797799124635e-08,4.2463228348759386e-07,0.0009785096442915108,0.37715883945163925,0.0,0.4185046584982621,0.33442890016656174,0.027981216553598642,6.944136288211666e-08,2.9739300089204335e-07,0.002844726921466645,0.2741205245256424,0.0,0.45651736855506897,0.2163904309272766,0.23416409641504288,0.2263462223112583,0.03122124634683132,0.2741205245256424,0.7207851015609459,0.02452607825398445,0.45651736855506897,0.2163904309272766,nan,nan,0.006377405021339655,621441
14,0.03757705872780398,9.920851901393977e-08,4.2360744900131404e-07,0.0007609577725433107,0.3742455510716689,0.0,0.3819237163192348,0.3221781128331235,0.027813879307359457,6.9303066396742e-08,2.9674799861822976e-07,0.002456985675962642,0.2732226476073265,0.0,0.41949285566806793,0.21505191922187805,0.23393774479627608,0.2261049948632717,0.02697268733754754,0.2732226476073265,0.7200696142945583,0.023976990021765232,0.41949285566806793,0.21505191922187805,nan,nan,0.032418804010376334,621441
15,0.03731907561029259,9.898632070740189e-08,4.2254640525721984e-07,0.0005909857389174009,0.3720056759683709,0.0,0.35915133670756694,0.31510573939273234,0.027659281622618437,6.917148454022026e-08,2.961151110980609e-07,0.0019874455902026966,0.2726157456636429,0.0,0.41259920597076416,0.19913038611412048,0.2337222121655941,0.22586569041013715,0.025622347835451365,0.2726157456636429,0.7202686768362183,0.02359799202531576,0.41259920597076416,0.19913038611412048,nan,nan,0.010549092025030404,621441
16,0.03708501395426298,9.877432766439884e-08,4.215107989430659e-07,0.0004868148933287318,0.3698734107770418,0.0,0.3359669195978265,0.32030968917043584,0.027473623864352703,6.904138594165943e-08,2.954883768779837e-07,0.0014639643995906226,0.27180612832307816,0.0,0.3855852633714676,0.1865817904472351,0.2335104376077652,0.22563147842884063,0.021108468063175678,0.27180612832307816,0.7171736746841517,0.022779698483645916,0.3855852633714676,0.1865817904472351,nan,nan,0.006824093055911362,621441
17,0.03696152675700815,9.857208925124819e-08,4.205064609969237e-07,0.000395128638238499,0.3688219173958427,0.0,0.3124206740605204,0.30925530508944865,0.027337427251040936,6.890857484620483e-08,2.948304711480887e-07,0.0009829394293774385,0.27140624076128006,0.0,0.3750493675470352,0.17652586102485657,0.2333001472055912,0.22538908198475838,0.01872722152620554,0.27140624076128006,0.7154637968398112,0.022353692911565304,0.3750493675470352,0.17652586102485657,nan,nan,0.006484254030510783,621441
18,0.03685488473427923,9.835883424694945e-08,4.194342901535875e-07,0.00031175948242889717,0.36792223547634323,0.0,0.29955146030375834,0.320617907925656,0.027300052344799042,6.878472369464816e-08,2.9421758540593146e-07,0.00089540356566431,0.2712075561285019,0.0,0.36780062317848206,0.17310979962348938,0.23309920504689216,0.2251587502658367,0.016988480929285288,0.2712075561285019,0.7142149307871212,0.02196337841451168,0.36780062317848206,0.17310979962348938,nan,nan,0.007809196948073804,621441
19,0.036789958610346445,9.816430989710505e-08,4.1844389006416207e-07,0.00023563950258233634,0.3674252268515135,0.0,0.2908535278157184,0.32465074564281265,0.027255850844085217,6.866450874554175e-08,2.936057938995873e-07,0.0007249165100802202,0.271106518805027,0.0,0.3640615940093994,0.1709216833114624,0.2329069420695305,0.22492933124303818,0.017298582941293716,0.271106518805027,0.7147921609716509,0.021818097680807114,0.3640615940093994,0.1709216833114624,nan,nan,0.00737098598619923,621441
20,0.036757264090211766,9.79558935018519e-08,4.1738777075519654e-07,0.00021705925763327335,0.3671354463225917,0.0,0.28336047263521896,0.3289458061519422,0.027196175418794155,6.854619094553982e-08,2.93025493647292e-07,0.0005371654315240448,0.27088527381420135,0.0,0.3506294935941696,0.16420257091522217,0.23271342292428016,0.2247111603617668,0.013453955529257655,0.27088527381420135,0.7140158434074615,0.021149748004972935,0.3506294935941696,0.16420257091522217,nan,nan,0.011131890991237015,621441
21,0.03672378647484278,9.777159255308059e-08,4.1641838702401544e-07,0.00016318536692874899,0.36690842791607503,0.0,0.27264371514320374,0.32283926010131836,0.02714179875329137,6.842128641437739e-08,2.9236691290179806e-07,0.0003860881752189016,0.2706436589360237,0.0,0.3434835523366928,0.1543446183204651,0.2325196996331215,0.2244690418243408,0.012655017198994756,0.2706436589360237,0.7110646835158314,0.021082153543829918,0.3434835523366928,0.1543446183204651,nan,nan,0.007728118973318487,621441
22,0.036698301175707264,9.756446485796818e-08,4.1531086630560535e-07,0.00013465723857638965,0.3667106314709312,0.0,0.2669787861798939,0.3221907301952964,0.027116304729133844,6.83041339044621e-08,2.9175585325447173e-07,0.000310069095576182,0.2705407664179802,0.0,0.3387029692530632,0.1519656777381897,0.23233463242650032,0.2242426574230194,0.011014202143996954,0.2705407664179802,0.7095297105749379,0.020839028991758823,0.3387029692530632,0.1519656777381897,nan,nan,0.007444059010595083,621441
23,0.03668098602640001,9.737527930185838e-08,4.142971551788689e-07,0.0001080333457043468,0.3665907382965088,0.0,0.2625536981381868,0.3237156867980957,0.02708812104538083,6.8186935209269e-08,2.91140970887227e-07,0.00022475540208688471,0.2704295516014099,0.0,0.333297997713089,0.14757215976715088,0.23215147852897644,0.22401607111096383,0.009875377640128136,0.2704295516014099,0.7084979521669168,0.020653714425861835,0.333297997713089,0.14757215976715088,nan,nan,0.0060404769610613585,621441
24,0.03666683423675989,9.718896433840104e-08,4.132777282967781e-07,9.154233377653567e-05,0.3664822186294355,0.0,0.25751540064811707,0.32089042036156906,0.02707224665209651,6.807045771495268e-08,2.905276303977189e-07,0.00018476589502824936,0.27035079151391983,0.0,0.32857169210910797,0.1440666913986206,0.2319685943424702,0.22378873601555824,0.009107967605814338,0.27035079151391983,0.7074844838565981,0.020486832596361637,0.32857169210910797,0.1440666913986206,nan,nan,0.011362616962287575,621441
25,0.03665679193248874,9.7002713136805e-08,4.122580067264368e-07,7.817268334819298e-05,0.366408530034517,0.0,0.2539189928456357,0.32141261351735967,0.027061392553150654,6.795712081952843e-08,2.8992185008291926e-07,0.00014694646779389586,0.270317904651165,0.0,0.3262927755713463,0.14354610443115234,0.2317906752228737,0.2235637590289116,0.00840351590886712,0.270317904651165,0.7060766868476094,0.020378805696964264,0.3262927755713463,0.14354610443115234,nan,nan,0.007943737029563636,621441
26,0.036647529684399306,9.682293423159201e-08,4.1123940706567834e-07,6.839760527854148e-05,0.3663354688569119,0.0,0.25084304495861653,0.32178834237550435,0.02704949490725994,6.784285488947717e-08,2.893000043968641e-07,0.00011911951696674805,0.27025458216667175,0.0,0.32195934653282166,0.14100965857505798,0.2316129557788372,0.22333361878991126,0.0076380399987101555,0.27025458216667175,0.7041140452749495,0.02030846755951643,0.32195934653282166,0.14100965857505798,nan,nan,0.07415620895335451,621441
27,0.03664127894138035,9.664921962164379e-08,4.1025474890949753e-07,6.110788672231138e-05,0.36628755142814234,0.0,0.24767334092604487,0.3214779527563798,0.027040001470595598,6.772392779907932e-08,2.8865267864830457e-07,0.00010073901739815483,0.27019641548395157,0.0,0.3174712285399437,0.13876411318778992,0.23143169358372687,0.2230980060994625,0.007040199940092862,0.27019641548395157,0.7035573186556776,0.020262865349650383,0.3174712285399437,0.13876411318778992,nan,nan,0.047586957982275635,621441
28,0.03663678212385429,9.645133421767433e-08,4.091270547609096e-07,6.092795746027198e-05,0.36624295774259064,0.0,0.24485843981567182,0.3210192416843615,0.02703200839459896,6.761146309486321e-08,2.880318561437889e-07,7.949571136123268e-05,0.2701589837670326,0.0,0.31708774715662,0.13752290606498718,0.23125871121883393,0.22286884114146233,0.007288238499313593,0.2701589837670326,0.7020139369647487,0.020296900533139706,0.31708774715662,0.13752290606498718,nan,nan,0.12920076900627464,621441
29,0.03663133261235137,9.627987352407792e-08,4.0813913558754153e-07,5.677162698702887e-05,0.366196776691236,0.0,0.24238423924697072,0.32075590836374385,0.02702600136399269,6.750107495179236e-08,2.8741759905415165e-07,6.629419112869073e-05,0.27012529969215393,0.0,0.3134804144501686,0.13607987761497498,0.23108650669455527,0.22264001443982123,0.006988383363932371,0.27012529969215393,0.699440896362838,0.020271738059818745,0.3134804144501686,0.13607987761497498,nan,nan,0.010906920011620969,621441
30,0.03662628425579322,9.609111485456435e-08,4.070688832095919e-07,4.758184561643774e-05,0.36616467174730805,0.0,0.24017328180764852,0.3207739277889854,0.027021255809813738,6.739166380498318e-08,2.8682061525842073e-07,5.600634449365316e-05,0.2700984477996826,0.0,0.309202179312706,0.1352664828300476,0.23091622963547706,0.22241965308785439,0.005811399663798511,0.2700984477996826,0.6979397373543827,0.020198650658130646,0.309202179312706,0.1352664828300476,nan,nan,0.047280517988838255,621441
31,0.036622303096871624,9.592323941002465e-08,4.0609172389706243e-07,4.167587279593327e-05,0.36613669050367253,0.0,0.2374845852977351,0.32050336662091705,0.02701637987047434,6.728205192985115e-08,2.862024004457453e-07,4.440412294570706e-05,0.27007289230823517,0.0,0.30672426521778107,0.13431647419929504,0.23075041025877,0.22219369634985925,0.0053554048063233495,0.27007289230823517,0.697204559004453,0.020137881860136986,0.30672426521778107,0.13431647419929504,nan,nan,0.006915641017258167,621441
32,0.036619027488325774,9.574502257692075e-08,4.0503635177987904e-07,3.813529551016951e-05,0.36611101580293554,0.0,0.23507375387768997,0.3201001443360981,0.027011867612600327,6.717427325497738e-08,2.855882996755099e-07,3.625401859608246e-05,0.2700440585613251,0.0,0.30430376529693604,0.13326111435890198,0.23058764934539794,0.2219692520797253,0.005114919738844037,0.2700440585613251,0.6950931715468132,0.020133876241743565,0.30430376529693604,0.13326111435890198,nan,nan,0.015272640041075647,621441
33,0.03661641870674334,9.558683463464341e-08,4.040649231814984e-07,3.5581178580239216e-05,0.36609004516350596,0.0,0.2328937712468599,0.3195511855577168,0.02700872579589486,6.70640503130926e-08,2.849535789550828e-07,3.0865654025546974e-05,0.2700234204530716,0.0,0.3016557842493057,0.13252437114715576,0.23042579740285873,0.2217417299747467,0.0047582261031493545,0.2700234204530716,0.6941569037381894,0.020060486160218716,0.3016557842493057,0.13252437114715576,nan,nan,0.005855806055478752,621441
34,0.03661426568501874,9.542006931963585e-08,4.030418964655263e-07,3.3668448610880753e-05,0.36607234258400767,0.0,0.2310903566448312,0.31919724062869426,0.027006857562810183,6.695830023772942e-08,2.8434340748617615e-07,3.064283009734936e-05,0.2700051888823509,0.0,0.2990778163075447,0.13186892867088318,0.2302664078772068,0.22151915729045868,0.004734953050501645,0.2700051888823509,0.6910105352120761,0.02001155074685812,0.2990778163075447,0.13186892867088318,nan,nan,0.00846071302657947,621441
35,0.036612342160783316,9.524374440005839e-08,4.019952685116311e-07,3.218111391776658e-05,0.36605608933850337,0.0,0.22939870781020114,0.31910371152978195,0.027004446368664503,6.685264430927873e-08,2.837431125612966e-07,2.5373350126756122e-05,0.2699916213750839,0.0,0.2976750358939171,0.13146933913230896,0.23010787665843963,0.22130120620131494,0.004413655027747154,0.2699916213750839,0.6899409907822018,0.020001132041215897,0.2976750358939171,0.13146933913230896,nan,nan,0.008503974007908255,621441
36,0.03661050529856431,9.508085958331274e-08,4.01023319347204e-07,2.9553472383045837e-05,0.3660429778851961,0.0,0.22796226881052317,0.3190594284158004,0.027002510614693165,6.6749366922636e-08,2.8314799038753335e-07,2.1821101199748227e-05,0.2699793726205826,0.0,0.2957252785563469,0.1310330033302307,0.22995233982801438,0.22108423411846162,0.004259658744558692,0.2699793726205826,0.6881840772398717,0.019965953193604946,0.2957252785563469,0.1310330033302307,nan,nan,0.007903860008809716,621441
37,0.03660890303160015,9.491940781907416e-08,4.00015297049992e-07,2.8165280941481652e-05,0.36602974722259923,0.0,0.22620104253292084,0.31887996196746826,0.02700127474963665,6.664138929579622e-08,2.825148825991164e-07,2.229638721473748e-05,0.2699660658836365,0.0,0.29258380830287933,0.1304818093776703,0.22979845702648163,0.22086166292428971,0.0042290762066841125,0.2699660658836365,0.6869458073648543,0.019961434416472912,0.29258380830287933,0.1304818093776703,nan,nan,0.0074876039288938046,621441
38,0.036607817501613966,9.47460133273269e-08,3.9894577316533144e-07,2.854640708966671e-05,0.36601813215958445,0.0,0.22412503863635816,0.3186471085799368,0.026999142952263355,6.653328199490716e-08,2.818831035256153e-07,1.759231963660568e-05,0.2699541598558426,0.0,0.29108158499002457,0.13007861375808716,0.22964154407382012,0.22063630744814872,0.0038813288556411862,0.2699541598558426,0.684909452406714,0.019900434650480747,0.29108158499002457,0.13007861375808716,nan,nan,0.007348926970735192,621441
39,0.03660601867656959,9.45876838374572e-08,3.979658734016611e-07,2.4687229214530243e-05,0.36600786761233683,0.0,0.22243809464730716,0.31845203826301977,0.026997977402061224,6.642741823270626e-08,2.8126209627998833e-07,1.5899383924988797e-05,0.2699459046125412,0.0,0.2897104173898697,0.12982338666915894,0.2294867664575577,0.2204139418900013,0.0037706057773903012,0.2699459046125412,0.6819279595401471,0.019921256229281425,0.2897104173898697,0.12982338666915894,nan,nan,0.011348078027367592,621441
40,0.03660497088965617,9.441692396338016e-08,3.969176830016869e-07,2.4183817530636014e-05,0.3659983998850772,0.0,0.22184795298074422,0.3183477489571822,0.026997456327080727,6.632004456719187e-08,2.806406982358567e-07,1.771863344401936e-05,0.26993706077337265,0.0,0.2882254719734192,0.12951210141181946,0.2293290987610817,0.22019132673740388,0.003856952884234488,0.26993706077337265,0.679978416133317,0.0198994604870677,0.2882254719734192,0.12951210141181946,nan,nan,0.009383081982377917,621441
41,0.036603888986926326,9.425750547327545e-08,3.95918552959828e-07,2.2820884049379903e-05,0.365990317181537,0.0,0.22027710707564102,0.3181640286194651,0.026995887979865074,6.621784898186434e-08,2.8003919538832633e-07,1.3790304819849553e-05,0.2699292302131653,0.0,0.28608492761850357,0.12918677926063538,0.2291837140917778,0.2199796736240387,0.0034702960401773453,0.2699292302131653,0.6790891635150551,0.01980653591454029,0.28608492761850357,0.12918677926063538,nan,nan,0.008254978049080819,621441
42,0.03660296433066067,9.410333340634967e-08,3.949519276303411e-07,2.1377657838839743e-05,0.3659839598756087,0.0,0.2184559004871469,0.31788916336862666,0.026994600892066956,6.610587099942222e-08,2.7939303492985346e-07,1.2756719115714077e-05,0.26991843432188034,0.0,0.28415215015411377,0.1287669837474823,0.22902260124683382,0.2197512149810791,0.003368371748365462,0.26991843432188034,0.6769136822684974,0.019779185764491558,0.28415215015411377,0.1287669837474823,nan,nan,0.015079313016030937,621441
43,0.036601959188517774,9.393739699553886e-08,3.9392676105882473e-07,2.029121328393414e-05,0.36597609363104167,0.0,0.21756821400240847,0.3178143752248664,0.026994207873940468,6.600300572756623e-08,2.7879369923766717e-07,1.2956128102814546e-05,0.26991410553455353,0.0,0.2831420600414276,0.12868815660476685,0.22887331172823905,0.2195385366678238,0.003353506908752024,0.26991410553455353,0.6742836962119947,0.019806264899671078,0.2831420600414276,0.12868815660476685,nan,nan,0.014199158002156764,621441
44,0.036601091686048005,9.377610828215965e-08,3.929180102683236e-07,1.9195720405581308e-05,0.3659696155472806,0.0,0.216277309938481,0.31774961948394775,0.026993070263415575,6.590098777792264e-08,2.781985344313398e-07,1.1447236602180055e-05,0.269905760884285,0.0,0.28062063455581665,0.1283990740776062,0.22872567176818848,0.2193275339901447,0.00317616353277117,0.269905760884285,0.6723395182402248,0.019726263359189034,0.28062063455581665,0.1283990740776062,nan,nan,0.02803437801776454,621441
45,0.03660021741923533,9.361972941908454e-08,3.9195078808293867e-07,1.818069052349433e-05,0.36596290688765676,0.0,0.21457440445297643,0.31774249202326726,0.02699212683364749,6.579995392996807e-08,2.7760618337424603e-07,1.0656501899575233e-05,0.2698979079723358,0.0,0.27900806069374084,0.12812212109565735,0.22858289107680319,0.2191208630800247,0.003074242966249585,0.2698979079723358,0.671725060987614,0.01968919951468706,0.27900806069374084,0.12812212109565735,nan,nan,0.009348578983917832,621441
46,0.0365995223584928,9.347832580512037e-08,3.910364153182998e-07,1.718786044971478e-05,0.36595794715379415,0.0,0.21323799851693606,0.3176600556624563,0.026991281658411026,6.569861277228028e-08,2.769963955984167e-07,1.0205539183516521e-05,0.26989036053419113,0.0,0.2772089019417763,0.12783607840538025,0.22844513207674028,0.21891269311308859,0.0030271844007074833,0.26989036053419113,0.6694588983721318,0.01973580662161112,0.2772089019417763,0.12783607840538025,nan,nan,0.008809277031105012,621441
47,0.03659880729882341,9.331486993639708e-08,3.8998761833921123e-07,1.6248253910146703e-05,0.3659526831225345,0.0,0.2120952363076963,0.3175371383365832,0.026990489102900028,6.559870868727558e-08,2.764075404115829e-07,9.765919912751997e-06,0.26988330483436584,0.0,0.2755140960216522,0.1276099681854248,0.2283056654036045,0.21870933696627617,0.0029384054942056537,0.26988330483436584,0.6686376315184568,0.019681674428284168,0.2755140960216522,0.1276099681854248,nan,nan,0.00804991991026327,621441
48,0.03659806518178237,9.317159946488716e-08,3.890713188818489e-07,1.5174812544596774e-05,0.3659474175227316,0.0,0.21104038193037636,0.3174198928632234,0.026989958714693785,6.550174624919691e-08,2.758338482067302e-07,9.066234497367986e-06,0.26987943053245544,0.0,0.27428244799375534,0.12749096751213074,0.22816943675279616,0.21851005032658577,0.00283505255356431,0.26987943053245544,0.6676085811486755,0.019640741869807243,0.27428244799375534,0.12749096751213074,nan,nan,0.010244966018944979,621441
49,0.03659744541111745,9.300815818098847e-08,3.8807594873297174e-07,1.4334800126610054e-05,0.36594291423496444,0.0,0.2099568757571672,0.3173240799652903,0.026989545207470655,6.539874952693481e-08,2.752405237060884e-07,1.0064911521112663e-05,0.2698732912540436,0.0,0.2724411338567734,0.12728539109230042,0.22802787125110624,0.21830867007374766,0.003011435968801379,0.2698732912540436,0.6656821209536474,0.01962473802268505,0.2724411338567734,0.12728539109230042,nan,nan,0.0066091520129702985,621441
50,0.03659695475117156,9.285809005931649e-08,3.8714841522098713e-07,1.3917090176332031e-05,0.36593885013931676,0.0,0.2087118939349526,0.31728070660641317,0.026988707948476076,6.530109430968878e-08,2.7467121554991536e-07,8.209988209273433e-06,0.2698686420917511,0.0,0.2712389901280403,0.1271527111530304,0.2278925731778145,0.21811392530798912,0.0027039729757234454,0.2698686420917511,0.6646089538991208,0.019623897969722748,0.2712389901280403,0.1271527111530304,nan,nan,0.006476432958152145,621441
51,0.0365964344849712,9.271230090079323e-08,3.8622727808950386e-07,1.332289514864801e-05,0.36593483623705414,0.0,0.2077457967557405,0.3172192510805632,0.026988166850060225,6.52022329461488e-08,2.7409205927142466e-07,7.87065596341563e-06,0.26986388117074966,0.0,0.2699018493294716,0.12699562311172485,0.22775590047240257,0.21791564747691156,0.002652989234775305,0.26986388117074966,0.662949843287513,0.019625334069132805,0.2699018493294716,0.12699562311172485,nan,nan,0.007314831949770451,621441
52,0.03659608764083762,9.256060750610566e-08,3.8529749327895654e-07,1.349508961299618e-05,0.36593103408813477,0.0,0.20648565104133204,0.3171507433841103,0.026988042518496513,6.510790129254929e-08,2.735531481334874e-07,9.158465672953753e-06,0.26986008882522583,0.0,0.2690461799502373,0.1268768608570099,0.22762083113193513,0.217727380245924,0.002888721995986998,0.26986008882522583,0.6615541912371126,0.019573530182242393,0.2690461799502373,0.1268768608570099,nan,nan,0.01657197595341131,621441
53,0.03659565776194397,9.24161956785802e-08,3.8443995271408266e-07,1.2730871659234827e-05,0.365928264040696,0.0,0.2058140792344746,0.3171084491830123,0.026987813413143158,6.50128448853593e-08,2.730184363031185e-07,9.078505172510631e-06,0.2698579579591751,0.0,0.2682688310742378,0.1268100142478943,0.22748810425400734,0.21754540055990218,0.002880648826248944,0.2698579579591751,0.6621453127441387,0.019605465233325958,0.2682688310742378,0.1268100142478943,nan,nan,0.013172247039619833,621441
54,0.03659511984963166,9.227004526517128e-08,3.8354488352572506e-07,1.1748276416543185e-05,0.3659248571646841,0.0,0.2046007478707715,0.3170276817522551,0.026986801531165838,6.491449155987539e-08,2.7246400691183226e-07,6.977200882829493e-06,0.26985204219818115,0.0,0.26601969450712204,0.126607745885849,0.22735229656100273,0.21735830456018448,0.0024881629506126046,0.26985204219818115,0.6619892376929772,0.01955681201070547,0.26601969450712204,0.126607745885849,nan,nan,0.00945869303541258,621441
55,0.03659457448673876,9.214410960560982e-08,3.8273443249779933e-07,1.0518552699068096e-05,0.36592186438409907,0.0,0.20389954824196665,0.316930890083313,0.026986497454345226,6.481389291934647e-08,2.718756633157682e-07,7.026470484561287e-06,0.26984891295433044,0.0,0.2650880739092827,0.12649109959602356,0.2272251956164837,0.2171699866652489,0.0024828838650137186,0.26984891295433044,0.6617831934994169,0.019590782932937145,0.2650880739092827,0.12649109959602356,nan,nan,0.01717079500667751,621441
